,peabody_male,peabody_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
64,0.91787785,0.91874737,"('shy', 'confident')",1.1283792,1.1239783,-5.1919847,-5.2645087,-1.0485759,-1.0739277,-0.0253518
65,1.1711748,1.168823,"('insecure', 'secure')",0.3050327,0.31957144,0.57799375,0.5235075,0.6847337,0.670634,-0.0140997
66,0.025211751,-0.08685966,"('inactive', 'active')",-0.45446938,-0.5634808,0.46933776,0.46443132,0.01336,-0.0619697,-0.0753297
67,-0.22904281,-0.3570403,"('doubtful', 'determined')",-0.18406081,-0.16105491,-0.34552023,-0.415397,-0.2528746,-0.3111641,-0.0582895
68,-0.113131166,-0.16146944,"('dependent', 'independent')",-0.0028914101,-0.042798348,-0.6409806,-0.60715306,-0.2523344,-0.2704736,-0.0181392
69,-1.2733321,-1.2818928,"('lazy', 'industrious')",1.0844499,0.9846981,-1.4244138,-1.2558972,-0.5377653,-0.5176973,0.020068
70,0.773824,0.8940398,"('lethargic', 'energetic')",0.23229426,0.31345272,0.46689022,0.48118985,0.4910028,0.5628941,0.0718913
71,1.4076976,1.3689862,"('diffident', 'self-confident')",1.4230907,1.4314262,0.31792077,0.2384856,1.0495696,1.012966,-0.0366036
72,1.1368173,1.2008265,"('unambitious', 'ambitious')",0.88608813,0.8691287,-0.37064767,-0.40327546,0.5507526,0.55556,0.0048074
73,1.1968137,1.1410744,"('helpless', 'self-reliant')",1.5424284,1.3715525,-3.3699014,-3.3168318,-0.2102198,-0.2680683,-0.0578485
74,2.141439,2.0914347,"('undedicated', 'dedicated')",0.036377862,0.112364404,-0.034658752,-0.12240604,0.7143861,0.6937977,-0.0205884
75,-2.1310527,-2.1753337,"('meek', 'impulsive')",-0.0180557,-0.1026437,-0.5717741,-0.50232214,-0.9069608,-0.9267666,-0.0198058
76,1.1331658,1.2039136,"('anxious', 'daring')",-0.43751317,-0.2411614,0.41220543,0.37930512,0.369286,0.4473524,0.0780664
77,0.004174264,0.13121101,"('unmotivated', 'motivated')",0.7825861,0.7612793,-1.0849628,-1.0161613,-0.0994008,-0.0412237,0.0581771
78,0.20536081,0.33566284,"('nonresilient', 'resilient')",0.36852968,0.46947047,0.07371484,0.08930075,0.2158685,0.2981447,0.0822762
79,-0.4786199,-0.55720955,"('wavering', 'unwavering')",-0.38603804,-0.55795807,-0.6416086,-0.5822793,-0.5020889,-0.5658156,-0.0637267
80,0.8735154,0.823276,"('dominated', 'dominating')",0.11883845,0.16261522,0.21531281,0.11239426,0.4025555,0.3660951,-0.0364604
81,0.33380863,0.29831165,"('submissive', 'aggressive')",1.3149518,1.3099174,0.03733871,-0.07037725,0.5620331,0.5126173,-0.0494158
82,-0.13242187,-0.15696053,"('poor', 'rich')",-0.24868864,-0.24636567,6.379693,6.274778,1.9995275,1.9571506,-0.0423769
83,0.4443552,0.3486419,"('powerless', 'powerful')",1.1586834,1.1676617,-0.6986082,-0.792429,0.3014768,0.2412915,-0.0601853
84,0.6773341,0.60688156,"('inferior', 'superior')",0.49100393,0.47291243,0.6721403,0.7076715,0.6134928,0.5958218,-0.017671
85,0.44443485,0.3652815,"('insignificant', 'prestigious')",0.6192313,0.398005,-0.61662114,-0.59517527,0.149015,0.0560371,-0.0929779
86,0.757936,0.6773282,"('uninfluential', 'influential')",0.68661106,0.5051251,0.018471636,-0.19752517,0.4876729,0.3283094,-0.1593635
87,0.25373605,0.13333991,"('unsuccessful', 'successful')",0.21988003,0.03454078,0.9230108,0.71938264,0.4655423,0.2957544,-0.1697879
88,0.02480514,-0.011806341,"('low', 'eminent')",-0.24545717,-0.354587,-0.11555421,-0.24115142,-0.1120688,-0.2025149,-0.0904461
