,affiliated_male,affiliated_female,tuple,managers_male,managers_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
39,2.071898,2.0639107,"('exploitative', 'cooperative')",0.10369986,0.14680678,2.096387,2.069791,0.08286708,0.07267471,1.088713,1.0882958,-0.0004172
40,-0.26014352,-0.22055858,"('stingy', 'generous')",-0.2888658,-0.3137597,0.5873641,0.61136055,-1.4760416,-1.5632081,-0.3594217,-0.3715415,-0.0121198
41,-0.13568568,-0.13919911,"('unforgiving', 'forgiving')",-0.074254036,-0.018924274,1.2966257,1.3185207,0.35958838,0.29881424,0.3615686,0.3648029,0.0032343
42,2.1515875,2.295576,"('unreliable', 'reliable')",1.3624474,1.5872059,1.3826348,1.5017421,-2.615812,-2.576816,0.5702143,0.7019271,0.1317128
43,2.26855,2.4111698,"('irresponsible', 'responsible')",1.0158545,1.1979994,0.8017682,0.8318555,0.65405303,0.7228605,1.1850564,1.2909712,0.1059148
44,-0.6599932,-0.52599627,"('prejudiced', 'unprejudiced')",-0.73274535,-0.73938984,-0.9228829,-0.95946074,-1.4944748,-1.4913604,-0.9525241,-0.9290518,0.0234723
45,1.0622134,1.0143012,"('incompetent', 'competent')",0.03577847,0.0637013,0.16336522,0.1839516,-0.38712794,-0.40766993,0.2185573,0.213571,-0.0049863
46,0.80081445,0.81414586,"('uncompetitive', 'competitive')",1.5474435,1.7586929,1.4662751,1.5631965,-0.7636144,-0.7411238,0.7627297,0.8487279,0.0859982
47,0.5035503,0.5514967,"('stupid', 'smart')",0.6137221,0.7179576,1.0282708,1.1586221,5.7663274,5.860535,1.9779676,2.0721529,0.0941853
48,0.28165025,0.28796056,"('unintelligent', 'intelligent')",-1.6532711,-1.6351817,-0.55061847,-0.49242938,0.2401247,0.29021886,-0.4205287,-0.3873579,0.0331708
49,-0.8599247,-0.7710781,"('unable', 'able')",-0.7493709,-0.5317907,-0.9561959,-0.8221484,-0.6155434,-0.471043,-0.7952587,-0.6490151,0.1462436
50,0.67858374,0.6447075,"('clumsy', 'skillful')",0.9662757,1.0844588,-0.03710738,0.032262743,0.22763397,0.19286731,0.4588465,0.4885741,0.0297276
51,1.7242829,1.5900046,"('uneducated', 'educated')",-0.83311725,-0.86195326,0.036322914,0.012765855,0.31548837,0.2726032,0.3107442,0.2533551,-0.0573891
52,-1.002278,-1.1455652,"('irrational', 'rational')",-0.38440025,-0.6535128,-0.9865803,-1.1374795,0.37580213,0.19917344,-0.4993641,-0.684346,-0.1849819
53,-1.655748,-1.7027078,"('uncreative', 'creative')",0.7792851,0.8320472,0.3576177,0.36082745,1.3840977,1.3582084,0.2163131,0.2120938,-0.0042193
54,0.63615596,0.56436706,"('incapable', 'capable')",0.19153689,0.20797975,-0.33441675,-0.26332048,1.080419,1.1453941,0.3934238,0.4136051,0.0201813
55,0.27437827,0.23527333,"('incompetent', 'clever')",-0.12874204,0.036360048,1.0837525,1.2012199,-0.18231958,-0.13129906,0.2617673,0.3353886,0.0736213
56,2.2398498,2.2386222,"('impractical', 'practical')",1.9497712,2.054334,0.93534243,0.93832934,-0.045859423,-0.028825695,1.269776,1.300615,0.030839
57,0.35379454,0.33243784,"('unimaginative', 'imaginative')",0.45879823,0.4916981,-0.45901948,-0.42487514,-2.5610147,-2.5461333,-0.5518603,-0.5367181,0.0151422
58,1.2158047,1.1692905,"('undiscriminating', 'discriminating')",0.83122236,0.90550244,0.81200856,0.8290482,0.4225166,0.4130934,0.8203881,0.8292336,0.0088455
59,0.60034186,0.5286607,"('foolish', 'wise')",0.6487803,0.47075492,-0.5587406,-0.6696709,0.7508625,0.71669436,0.360311,0.2616098,-0.0987012
60,1.592235,1.6883008,"('inefficient', 'efficient')",1.0152314,1.2898842,0.9811602,1.0928637,-0.59754145,-0.43503895,0.7477713,0.9090024,0.1612311
61,0.6384455,0.52957743,"('illogical', 'logical')",0.13590959,0.06082931,-0.04567944,-0.16466188,0.3798059,0.21972385,0.2771204,0.1613672,-0.1157532
62,0.33677962,0.44331023,"('incompetent', 'brilliant')",0.3994752,0.62122154,-0.24440923,-0.12021289,-0.2560897,-0.1113179,0.058939,0.2082503,0.1493113
63,1.1194636,1.1101247,"('unperceptive', 'insightful')",2.0379071,2.1729908,1.7394216,1.8269181,0.8628635,0.96383643,1.439914,1.5184674,0.0785534
64,1.3196403,1.2128922,"('shy', 'confident')",1.2333388,1.177862,0.7531156,0.67816156,-6.8729715,-6.8999715,-0.8917192,-0.9577639,-0.0660447
65,0.99374723,0.8200863,"('insecure', 'secure')",-0.39211303,-0.3714924,1.679915,1.6488761,-0.3277427,-0.34249485,0.4884516,0.4387438,-0.0497078
66,1.598707,1.5027721,"('inactive', 'active')",0.9076352,0.8720024,1.2838975,1.2249122,1.3241872,1.2594293,1.2786068,1.214779,-0.0638278
67,1.9764844,2.0256302,"('doubtful', 'determined')",0.9638301,0.93006057,0.5691813,0.6133548,-0.8043356,-0.7400323,0.67629,0.7072533,0.0309633
68,-0.68207633,-0.76228267,"('dependent', 'independent')",0.18894412,0.14072546,0.3209646,0.2495426,-0.6044603,-0.63268954,-0.194157,-0.2511761,-0.0570191
69,-0.20324033,-0.14139436,"('lazy', 'industrious')",0.93540454,0.9376099,0.65950215,0.59822917,-0.53039134,-0.51661,0.2153188,0.2194587,0.0041399
70,2.628531,2.5863926,"('lethargic', 'energetic')",1.0542254,1.1938627,0.27246013,0.37667537,0.51161146,0.56595826,1.1167071,1.1807222,0.0640151
71,1.2850391,1.3321323,"('diffident', 'self-confident')",0.8019458,0.8128033,0.14899054,0.18734035,0.63189197,0.62195736,0.7169669,0.7385583,0.0215914
72,0.07183669,0.1292178,"('unambitious', 'ambitious')",0.47654745,0.5306184,0.85913867,0.90583616,-0.5838251,-0.4924835,0.2059244,0.2682972,0.0623728
73,1.1747127,1.2079544,"('helpless', 'self-reliant')",1.2858412,1.2401149,-0.5667509,-0.6592658,-3.3427665,-3.3446484,-0.3622409,-0.3889612,-0.0267203
74,2.232765,2.3421419,"('undedicated', 'dedicated')",1.4920243,1.6528773,1.7533102,1.7282745,0.6057046,0.604332,1.520951,1.5819064,0.0609554
75,-0.51138043,-0.48683798,"('meek', 'impulsive')",-0.49392027,-0.5434467,-1.4141377,-1.3988069,-0.5353325,-0.42910817,-0.7386927,-0.7145499,0.0241428
76,1.1114609,1.1845657,"('anxious', 'daring')",0.19057944,0.33603156,0.25065476,0.36301762,-0.021218754,0.038645808,0.3828691,0.4805652,0.0976961
77,0.5554823,0.5188808,"('unmotivated', 'motivated')",0.30308148,0.28313038,-0.23738661,-0.2530254,-1.3493162,-1.2290584,-0.1820348,-0.1700182,0.0120166
78,-0.16583745,-0.08045005,"('nonresilient', 'resilient')",0.93838775,1.2186713,0.886163,0.99786496,0.11168556,0.17964438,0.4425997,0.5789326,0.1363329
79,-0.12375677,-0.17018023,"('wavering', 'unwavering')",0.2621228,0.183622,-1.3283749,-1.3602031,0.11870827,0.12193827,-0.2678252,-0.3062058,-0.0383806
80,1.6142458,1.5466657,"('dominated', 'dominating')",0.27902788,0.30738738,0.9891524,1.000976,-1.2856069,-1.2393686,0.3992048,0.4039151,0.0047103
81,1.4335448,1.258724,"('submissive', 'aggressive')",0.123803824,0.012807291,0.89475536,0.95848864,-1.0572668,-0.99580336,0.3487093,0.3085541,-0.0401552
82,-0.53298795,-0.5845264,"('poor', 'rich')",-0.94348663,-0.8517029,-0.12843871,-0.04928116,6.12294,6.1934404,1.1295067,1.1769825,0.0474758
83,0.85854924,0.8243438,"('powerless', 'powerful')",0.3943494,0.50426865,-0.67790604,-0.61327857,-0.90286654,-0.920074,-0.0819685,-0.051185,0.0307835
84,1.1323411,1.0542487,"('inferior', 'superior')",-0.5552363,-0.6101968,0.03701187,-0.030560108,0.5388096,0.48450655,0.2882316,0.2244996,-0.063732
85,-0.41694963,-0.41612828,"('insignificant', 'prestigious')",0.193979,0.15864396,-0.6294669,-0.68843025,0.65899634,0.60157835,-0.0483603,-0.0860841,-0.0377238
86,1.4578582,1.2438143,"('uninfluential', 'influential')",0.39011973,0.39333504,0.6362387,0.61867064,0.3203411,0.26207027,0.7011395,0.6294726,-0.0716669
87,1.4937764,1.3443576,"('unsuccessful', 'successful')",0.85022676,0.70130926,1.2987132,1.2812525,0.6295928,0.6804339,1.0680773,1.0018383,-0.066239
88,1.6277816,1.5618736,"('low', 'eminent')",0.23403479,0.22970672,-1.1781461,-1.1880137,0.17015383,0.17309871,0.213456,0.1941663,-0.0192897
