,rohm_male,rohm_female,tuple,&_male,&_female,haas_male,haas_female,co_male,co_female,average_male,average_female,female-male
66,1.6764542,1.7137977,"('inactive', 'active')",2.222172,2.2410707,1.8742682,1.8068192,0.8148795,0.72590625,1.6469434,1.6218984,-0.025045
67,-0.08360578,-0.0702344,"('doubtful', 'determined')",-0.2661234,-0.22497244,0.18104541,0.14559063,-0.05435637,0.0013079569,-0.05576,-0.0370771,0.0186829
68,-0.24291416,-0.2637381,"('dependent', 'independent')",-0.07129562,-0.2334368,0.5195751,0.3930598,-1.0831708,-1.1549307,-0.2194514,-0.3147615,-0.0953101
69,3.327592,3.3934214,"('lazy', 'industrious')",3.498936,3.58031,2.9068012,2.9324625,-0.22208157,-0.1551457,2.3778119,2.437762,0.0599501
70,-3.0567734,-3.117543,"('lethargic', 'energetic')",-1.428024,-1.4378655,-1.6639171,-1.6847897,-0.56345403,-0.59747475,-1.6780422,-1.7094182,-0.031376
71,1.3485913,1.2840718,"('diffident', 'self-confident')",0.3843539,0.44424033,2.1282167,2.1253695,0.43224314,0.3720753,1.0733513,1.0564392,-0.0169121
72,-0.14843145,-0.10807801,"('unambitious', 'ambitious')",-1.3526198,-1.3762617,0.87003106,0.93112755,-0.72758293,-0.64106214,-0.3396508,-0.2985686,0.0410822
73,1.2732755,1.3500277,"('helpless', 'self-reliant')",0.6308905,0.65083694,1.0431645,1.1085248,-3.2278593,-3.116438,-0.0701322,-0.0017622,0.06837
74,-0.66348225,-0.8016465,"('undedicated', 'dedicated')",-0.27304518,-0.367584,0.86868453,0.7690021,0.033326272,-0.025565088,-0.0086292,-0.1064484,-0.0978192
75,1.6162541,1.6548831,"('meek', 'impulsive')",0.26365632,0.32070917,0.95368433,1.0646757,-0.44168204,-0.35365453,0.5979782,0.6716533,0.0736751
76,-1.9873931,-1.9884756,"('anxious', 'daring')",-0.14221719,-0.1755918,-1.3904703,-1.3424935,-0.3602316,-0.31464225,-0.9700781,-0.9553007,0.0147774
77,-0.1692879,-0.26433352,"('unmotivated', 'motivated')",0.43421787,0.3869249,0.36284307,0.2590664,-0.65364254,-0.594838,-0.0064674,-0.0532951,-0.0468277
78,0.14438874,0.048850954,"('nonresilient', 'resilient')",1.318073,1.348355,0.5903456,0.5044276,0.6386351,0.60414875,0.6728606,0.6264457,-0.0464149
79,1.412708,1.3681849,"('wavering', 'unwavering')",1.491202,1.502343,1.02478,1.0021144,-0.37470123,-0.40564874,0.8884972,0.8667485,-0.0217487
80,-1.3836282,-1.3345941,"('dominated', 'dominating')",-0.23332964,-0.26828665,-1.0071304,-1.0025127,-0.5850803,-0.52625537,-0.8022922,-0.7829122,0.01938
81,-2.6724977,-2.7429664,"('submissive', 'aggressive')",-1.3456912,-1.4459505,-1.777595,-1.8388239,-0.9620483,-0.9423416,-1.6894581,-1.7425207,-0.0530626
82,-1.7825016,-1.8364308,"('poor', 'rich')",-2.0080156,-1.9932939,-2.33926,-2.326043,4.697835,4.5858917,-0.3579856,-0.3924689,-0.0344833
83,0.453908,0.38556653,"('powerless', 'powerful')",0.22650242,0.18490943,1.2071452,1.1610674,-0.7640778,-0.8046449,0.2808695,0.2317246,-0.0491449
84,0.5196681,0.46185336,"('inferior', 'superior')",1.5726671,1.5093392,0.89767194,0.83550787,0.8722956,0.8550557,0.9655757,0.915439,-0.0501367
85,3.725134,3.8188243,"('insignificant', 'prestigious')",2.9959178,3.0870903,3.6430206,3.7341943,0.22232962,0.13253441,2.6466007,2.6931605,0.0465598
86,-1.7654175,-2.0033305,"('uninfluential', 'influential')",-1.1953385,-1.3836315,-0.49307746,-0.76169646,-0.527811,-0.7043269,-0.9954111,-1.2132463,-0.2178352
87,0.124374695,0.14795808,"('unsuccessful', 'successful')",2.0304203,2.0800457,0.58229315,0.5866584,0.836263,0.8442611,0.8933378,0.9147308,0.021393
88,-0.91866153,-0.9954626,"('low', 'eminent')",-0.41755408,-0.58305645,-0.29872763,-0.3707764,-0.59989846,-0.7539009,-0.5587105,-0.6757991,-0.1170886
