,pig_male,pig_female,tuple,average_male,average_female,female-male
57,-2.3167732,-2.3265839,"('unimaginative', 'imaginative')",-2.3167732,-2.3265839,-0.0098107
58,0.24758747,0.14082935,"('undiscriminating', 'discriminating')",0.2475875,0.1408294,-0.1067581
59,-0.03761448,-0.12812744,"('foolish', 'wise')",-0.0376145,-0.1281274,-0.0905129
60,0.21655875,0.6224761,"('inefficient', 'efficient')",0.2165588,0.6224761,0.4059173
61,0.20468305,0.09302481,"('illogical', 'logical')",0.2046831,0.0930248,-0.1116583
62,0.3669562,0.60785294,"('incompetent', 'brilliant')",0.3669562,0.6078529,0.2408967
63,-0.20223188,-0.06711784,"('unperceptive', 'insightful')",-0.2022319,-0.0671178,0.1351141
64,-5.9664617,-5.7244277,"('shy', 'confident')",-5.9664617,-5.7244277,0.242034
65,0.48733163,0.70850545,"('insecure', 'secure')",0.4873316,0.7085055,0.2211739
66,0.1679328,-0.017712384,"('inactive', 'active')",0.1679328,-0.0177124,-0.1856452
67,-0.67728,-0.52596885,"('doubtful', 'determined')",-0.67728,-0.5259688,0.1513112
68,-0.9754946,-0.8670848,"('dependent', 'independent')",-0.9754946,-0.8670848,0.1084098
69,-1.8362398,-1.9067639,"('lazy', 'industrious')",-1.8362398,-1.9067639,-0.0705241
70,1.1860349,1.3157015,"('lethargic', 'energetic')",1.1860349,1.3157015,0.1296666
71,0.54513466,0.43776307,"('diffident', 'self-confident')",0.5451347,0.4377631,-0.1073716
72,0.87624675,1.0390383,"('unambitious', 'ambitious')",0.8762468,1.0390383,0.1627915
73,-2.8995662,-2.897529,"('helpless', 'self-reliant')",-2.8995662,-2.8975289,0.0020373
74,0.030439937,-0.05703488,"('undedicated', 'dedicated')",0.0304399,-0.0570349,-0.0874748
75,-0.5788224,-0.54964584,"('meek', 'impulsive')",-0.5788224,-0.5496458,0.0291766
76,0.51279974,0.62750894,"('anxious', 'daring')",0.5127997,0.6275089,0.1147092
77,-1.4457822,-1.1747594,"('unmotivated', 'motivated')",-1.4457822,-1.1747594,0.2710228
78,-0.79403865,-0.81891835,"('nonresilient', 'resilient')",-0.7940387,-0.8189183,-0.0248796
79,-0.28100902,-0.4211926,"('wavering', 'unwavering')",-0.281009,-0.4211926,-0.1401836
80,-0.3219418,-0.2489403,"('dominated', 'dominating')",-0.3219418,-0.2489403,0.0730015
81,-0.22660369,0.047225535,"('submissive', 'aggressive')",-0.2266037,0.0472255,0.2738292
82,6.0305443,5.983316,"('poor', 'rich')",6.0305443,5.9833159,-0.0472284
83,-0.37528965,-0.24402833,"('powerless', 'powerful')",-0.3752896,-0.2440283,0.1312613
84,0.23696843,0.20247725,"('inferior', 'superior')",0.2369684,0.2024772,-0.0344912
85,-0.8073106,-1.0652946,"('insignificant', 'prestigious')",-0.8073106,-1.0652946,-0.257984
86,0.28995368,0.24420457,"('uninfluential', 'influential')",0.2899537,0.2442046,-0.0457491
87,-0.3944795,-0.39983004,"('unsuccessful', 'successful')",-0.3944795,-0.39983,-0.0053505
88,-0.32753107,-0.22761211,"('low', 'eminent')",-0.3275311,-0.2276121,0.099919
