,dun_male,dun_female,tuple,&_male,&_female,bradstreet_male,bradstreet_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
16,-1.2392969,-1.197022,"('unpopular', 'popular')",-0.5016374,-0.38601476,-0.3233565,-0.32402956,-1.3319895,-1.2454283,0.15226837,0.11802368,-0.6488024,-0.6068942,0.0419082
17,0.12140079,0.14713696,"('nasty', 'nice')",0.29647255,0.38359576,0.21134,0.27784726,-0.76561767,-0.7082646,-0.38680255,-0.36443275,-0.1046414,-0.0528235,0.0518179
18,-0.717867,-0.64258,"('disagreeable', 'welcoming')",0.32212627,0.49309373,-0.8205528,-0.79381335,-0.34028798,-0.28694832,-0.23372719,-0.28654063,-0.3580617,-0.3033577,0.054704
19,0.23854801,0.3412392,"('inhospitable', 'hospitable')",-0.9892814,-0.86873746,0.16368932,0.24261151,-0.7457384,-0.7130723,0.10957445,0.10937382,-0.2446416,-0.177717,0.0669246
20,-0.0034578778,-0.03180178,"('rough', 'thoughtful')",0.28346896,0.3127012,-0.48736888,-0.47012377,0.083361745,0.16494875,1.2332689,1.2150245,0.2218546,0.2381498,0.0162952
21,-0.6388582,-0.64111215,"('immoral', 'moral')",0.70766973,0.7067759,-0.8425212,-0.8747104,-0.22226009,-0.2713946,-0.94128186,-0.87562907,-0.3874503,-0.3912141,-0.0037638
22,0.030747125,-0.017426837,"('untrustworthy', 'trustworthy')",0.6279012,0.5279993,-0.20663847,-0.2286986,0.18563887,0.13548836,-0.72339165,-0.7711592,-0.0171486,-0.0707594,-0.0536108
23,0.29889947,0.25928602,"('insincere', 'sincere')",-0.7226974,-0.7283558,-1.6455288,-1.7131584,-0.06889845,-0.1562824,5.616992,5.522073,0.6957534,0.6367125,-0.0590409
24,0.70594203,0.7156919,"('dishonest', 'honest')",-0.34265327,-0.34684226,-0.71306,-0.7531443,-0.4296283,-0.4898717,0.8705594,0.8236198,0.018232,-0.0101093,-0.0283413
25,-0.76191133,-0.7522829,"('egoistic', 'altruistic')",-0.4018071,-0.43116993,-0.09980871,-0.10160886,0.5933144,0.5642577,1.4492899,1.3874155,0.1558154,0.1333223,-0.0224931
26,0.95777005,0.9165642,"('hardhearted', 'benevolent')",1.1110606,1.0662665,-0.17167161,-0.1624846,2.2203,2.2492104,1.834391,1.7875031,1.1903701,1.1714119,-0.0189582
27,-0.5849964,-0.5295362,"('hardhearted', 'softhearted')",-0.78293556,-0.6911594,0.076085664,0.13262674,0.4620263,0.489828,1.7545459,1.6138659,0.1849452,0.203125,0.0181798
28,0.12451236,0.070580564,"('disloyal', 'loyal')",0.09062273,-0.009749688,-1.2985731,-1.392055,0.38769105,0.2033997,1.1253887,1.0357872,0.0859283,-0.0184075,-0.1043358
29,0.7351487,0.7721816,"('unfair', 'fair')",-0.4604859,-0.5151532,-0.6155101,-0.6073831,-0.7838689,-0.77944756,-0.43520132,-0.53559256,-0.3119835,-0.333079,-0.0210955
30,-0.16298528,-0.20556861,"('intolerant', 'tolerant')",-0.18609497,-0.12677693,-0.5428828,-0.57545227,1.7909622,1.7382494,1.1740059,1.1841629,0.414601,0.4029229,-0.0116781
31,-0.35163304,-0.29837468,"('evil', 'good')",-1.1891084,-1.1474383,0.0054419413,0.05284945,-1.2270061,-1.160512,-0.74775517,-0.8530138,-0.7020122,-0.6812978,0.0207144
32,-0.92266494,-0.8918511,"('unkind', 'kind')",-0.2561721,-0.26658958,-1.3010235,-1.3202027,0.5704193,0.48450705,0.8303683,0.76046157,-0.2158146,-0.246735,-0.0309204
33,0.3445305,0.31152657,"('wrong', 'right')",-0.34435242,-0.2803615,0.7308771,0.75809574,0.4046961,0.44229227,-0.4625219,-0.4811322,0.1346459,0.1500842,0.0154383
34,-0.30850488,-0.27632228,"('mean', 'honorable')",-0.32278302,-0.18552408,-0.3170845,-0.26099223,-0.08807802,0.0073446706,6.299254,6.342066,1.0525607,1.1253143,0.0727536
35,-0.8767793,-0.9319848,"('corrupt', 'incorrupt')",-0.44388554,-0.4887148,1.9121231,1.9076176,-1.1718932,-1.1457951,0.20724124,-0.00032301992,-0.0746388,-0.13184,-0.0572012
36,-0.9034075,-0.8455312,"('hostile', 'amicable')",-0.4966257,-0.5554114,0.37184668,0.37432215,-0.73379743,-0.8017857,0.7670482,0.5535438,-0.1989872,-0.2549725,-0.0559853
37,0.51497334,0.537634,"('fake', 'genuine')",-0.016769253,0.037389107,0.30010185,0.27154234,0.40337536,0.40045148,0.7561907,0.7493163,0.3915744,0.3992666,0.0076922
38,0.29340452,0.29948357,"('untruthful', 'truthful')",-1.5532184,-1.5128226,-0.95313364,-0.99076724,-0.5685212,-0.59795797,0.07374489,0.1029681,-0.5415447,-0.5398192,0.0017255
39,1.1076722,1.1071717,"('exploitative', 'cooperative')",-0.066163175,0.028477693,0.099834666,0.13019228,0.46256232,0.50924957,0.18189543,0.20183402,0.3571603,0.395385,0.0382247
40,0.2362572,0.227251,"('stingy', 'generous')",0.026844338,0.06867632,-0.61266524,-0.6305919,0.8286378,0.7958064,-1.0369846,-1.1015562,-0.1115821,-0.1280829,-0.0165008
41,-0.39483708,-0.37086344,"('unforgiving', 'forgiving')",-0.5652785,-0.5835083,-0.4024688,-0.4586481,0.53147876,0.5287022,0.3381279,0.2868256,-0.0985955,-0.1194984,-0.0209029
42,0.76749206,0.83603776,"('unreliable', 'reliable')",1.5420973,1.6742408,0.93052375,0.99337745,1.1813506,1.2763846,-2.7683513,-2.682521,0.3306225,0.4195039,0.0888814
43,0.45231074,0.47394347,"('irresponsible', 'responsible')",0.021589838,0.12720044,-1.1589311,-1.1716259,0.29234254,0.34431785,0.58214515,0.63553566,0.0378914,0.0818743,0.0439829
44,-0.84523535,-0.8721534,"('prejudiced', 'unprejudiced')",-1.2896407,-1.274162,0.3378793,0.34743214,-0.8243458,-0.7546373,-1.529684,-1.5425652,-0.8302053,-0.8192172,0.0109881
45,0.090453245,0.060285553,"('incompetent', 'competent')",0.17211008,0.06599467,-0.59676147,-0.66859955,0.4515424,0.33816826,-0.3450614,-0.37677822,-0.0455434,-0.1161859,-0.0706425
46,-0.595169,-0.5717681,"('uncompetitive', 'competitive')",1.0491124,1.0529748,-1.2901093,-1.308304,1.4949465,1.4148029,-0.46746683,-0.41200098,0.0382628,0.0351409,-0.0031219
47,-0.112565115,-0.0918186,"('stupid', 'smart')",0.12433371,0.23177192,-0.016886454,0.06399457,0.7378501,0.79864025,5.544418,5.5831904,1.25543,1.3171557,0.0617257
48,-0.9227637,-0.921216,"('unintelligent', 'intelligent')",-0.47693864,-0.520422,-1.7653953,-1.7994573,-0.6534341,-0.67008674,0.01359831,0.07405816,-0.7609867,-0.7674248,-0.0064381
49,-0.20806688,-0.149329,"('unable', 'able')",-0.7888179,-0.7275991,-1.4543023,-1.3398856,-0.8321615,-0.73531425,-0.57182956,-0.45745105,-0.7710356,-0.6819158,0.0891198
50,-0.9577479,-0.84902465,"('clumsy', 'skillful')",1.125994,1.2507756,0.3868407,0.4367419,-0.16545635,-0.093564965,-0.004989911,-0.02687081,0.0769281,0.1436114,0.0666833
51,-1.1455419,-1.1535654,"('uneducated', 'educated')",0.4584214,0.3637807,-1.1116549,-1.1763484,0.24965797,0.13128813,0.2103393,0.20058867,-0.2677556,-0.3268512,-0.0590956
52,-0.46948642,-0.44242686,"('irrational', 'rational')",-0.07626341,-0.1505337,-0.17538564,-0.18482137,-1.1309947,-1.187399,0.028731417,-0.10809634,-0.3646797,-0.4146554,-0.0499757
53,-0.66985434,-0.64654803,"('uncreative', 'creative')",0.028008759,0.001604259,-0.91110253,-0.9085626,0.38780633,0.3695101,1.1646434,1.1049534,-9.97e-05,-0.0158086,-0.0157089
54,0.039098874,0.088505074,"('incapable', 'capable')",-0.9769088,-0.9155158,-0.36866722,-0.34921253,0.20523116,0.25113994,0.92073756,0.9491128,-0.0361017,0.0048059,0.0409076
55,0.7767886,0.78045565,"('incompetent', 'clever')",0.7306689,0.7176925,-1.0559529,-1.0853872,0.008812517,-0.019550636,-0.3129893,-0.23802876,0.0294656,0.0310363,0.0015707
56,0.7023031,0.6545967,"('impractical', 'practical')",0.1032816,0.02774702,-0.28767884,-0.30679914,0.5551076,0.49518195,-0.22334221,-0.1587658,0.1699343,0.1423921,-0.0275422
57,-0.5176935,-0.5527358,"('unimaginative', 'imaginative')",-0.2864177,-0.42877674,-0.4412811,-0.49944282,0.41334262,0.31058195,-2.3087265,-2.2687948,-0.6281552,-0.6878336,-0.0596784
58,-0.073475346,-0.09828885,"('undiscriminating', 'discriminating')",-0.09569724,-0.142625,-0.52216625,-0.591588,1.2701652,1.3149589,0.28400105,0.24793485,0.1725655,0.1460784,-0.0264871
59,-0.13431533,-0.091476455,"('foolish', 'wise')",-0.0999789,-0.06245731,0.22218317,0.2743555,-0.34237942,-0.31926522,0.36817387,0.3574637,0.0027367,0.031724,0.0289873
60,-0.28688398,-0.25793743,"('inefficient', 'efficient')",0.6349609,0.66377276,-1.1512167,-1.1619132,0.45040342,0.430119,-0.496815,-0.31515884,-0.1699103,-0.1282235,0.0416868
61,0.5608705,0.5358995,"('illogical', 'logical')",0.6509986,0.54958504,-0.1597369,-0.20200752,0.2944634,0.16871653,0.38910612,0.30478275,0.3471404,0.2713953,-0.0757451
62,-0.12465207,-0.15886684,"('incompetent', 'brilliant')",0.009375688,0.055717327,-1.2421851,-1.2247759,0.6497315,0.661174,-0.28890455,-0.12010996,-0.1993269,-0.1573723,0.0419546
63,-1.1544365,-1.1112329,"('unperceptive', 'insightful')",0.49761778,0.57519096,-1.7110096,-1.71119,1.4103987,1.4174579,0.91801924,1.0467029,-0.0078821,0.0433858,0.0512679
64,-0.85938734,-0.84100646,"('shy', 'confident')",0.8536875,0.7957206,0.23814514,0.21006204,0.5276738,0.48270923,-6.9556227,-6.876659,-1.2391007,-1.2458347,-0.006734
65,0.04664337,0.004979439,"('insecure', 'secure')",0.6944275,0.60362494,-0.731113,-0.7955175,0.23753086,0.17224747,-0.571452,-0.54473317,-0.0647927,-0.1118798,-0.0470871
66,0.6220294,0.66480833,"('inactive', 'active')",1.3397086,1.3445584,0.6805334,0.6669997,1.1368549,1.1253765,1.4219043,1.331012,1.0402061,1.026551,-0.0136551
67,-0.095098525,-0.106101274,"('doubtful', 'determined')",-0.20489722,-0.13439229,0.25892812,0.30876514,0.54076546,0.5893703,-0.5845505,-0.48176706,-0.0169705,0.035175,0.0521455
68,-0.2054053,-0.1933429,"('dependent', 'independent')",-0.85643065,-0.88578886,-0.62510127,-0.61504865,-1.1595639,-1.1803285,-0.5576038,-0.55309945,-0.680821,-0.6855217,-0.0047007
69,0.19481546,0.22378871,"('lazy', 'industrious')",0.68332404,0.6725322,1.2973285,1.3871478,0.4274219,0.48714483,-0.4216807,-0.44120744,0.4362418,0.4658813,0.0296395
70,0.49138916,0.4797682,"('lethargic', 'energetic')",0.96378654,0.99994963,-0.21946198,-0.23866111,1.5117118,1.5323672,0.8321724,0.90396684,0.7159196,0.7354782,0.0195586
71,0.8749543,0.8534504,"('diffident', 'self-confident')",-0.20296876,-0.15546557,0.0022963732,-0.0003117472,1.1542473,1.1243224,0.6312958,0.5976268,0.491965,0.4839245,-0.0080405
72,0.009191155,0.010348599,"('unambitious', 'ambitious')",-1.1007586,-1.1132605,-1.209278,-1.2310381,0.1611084,0.14561601,-1.0104249,-0.9776864,-0.6300323,-0.6332041,-0.0031718
73,0.36699337,0.35626248,"('helpless', 'self-reliant')",1.0357317,1.0562528,1.3178787,1.3601638,0.3012313,0.37174478,-3.2394562,-3.217817,-0.0435242,-0.0146786,0.0288456
74,0.6246787,0.6347603,"('undedicated', 'dedicated')",0.50665987,0.46912673,-0.5223276,-0.49883384,0.3673243,0.37176865,0.18902643,0.1895403,0.2330724,0.2332724,0.0002
75,-1.3426435,-1.3297073,"('meek', 'impulsive')",-0.3015751,-0.3125375,0.9599465,0.94732606,0.09600939,0.14624718,-0.067843474,-0.045160767,-0.1312212,-0.1187665,0.0124547
76,-0.5615566,-0.48963496,"('anxious', 'daring')",1.7583785,1.8666812,-0.26590607,-0.2705096,0.68641174,0.76113963,-0.028639436,0.08037992,0.3177376,0.3896112,0.0718736
77,-1.6322485,-1.5965577,"('unmotivated', 'motivated')",0.17334239,0.12623328,-0.9571946,-0.9667302,0.4091696,0.30983496,-1.3151565,-1.1759868,-0.6644175,-0.6606413,0.0037762
78,-0.9589813,-0.9323577,"('nonresilient', 'resilient')",-0.39606443,-0.29485354,-0.9885271,-0.9611397,0.14197858,0.14494424,0.1225141,0.23158376,-0.4158161,-0.3623646,0.0534515
79,0.24901178,0.30143777,"('wavering', 'unwavering')",-0.34758332,-0.34299964,0.35627198,0.36945122,-1.1304661,-1.1357688,0.14545156,0.10207764,-0.1454628,-0.1411604,0.0043024
80,0.04612144,0.055979595,"('dominated', 'dominating')",0.37209436,0.4070262,-0.30378437,-0.30815148,0.3274157,0.33805284,-1.2866076,-1.1635913,-0.1689521,-0.1341368,0.0348153
81,-0.3442232,-0.41798845,"('submissive', 'aggressive')",0.43063983,0.31318507,-0.51377845,-0.6268926,1.0821068,0.9861313,-0.98951083,-0.8347502,-0.0669532,-0.116063,-0.0491098
82,-0.22627258,-0.1858718,"('poor', 'rich')",-0.032938976,-0.06637302,-0.51106733,-0.5330428,0.5507806,0.555385,5.7465844,5.7257857,1.1054173,1.0991766,-0.0062407
83,-0.4299518,-0.41864246,"('powerless', 'powerful')",-0.11415985,-0.05233921,-0.93968064,-0.9044597,0.6539269,0.72026193,-1.0274653,-0.96253115,-0.3714662,-0.3235421,0.0479241
84,0.70514035,0.67317605,"('inferior', 'superior')",0.517263,0.5197134,-0.06660026,-0.050653618,-0.06257726,0.0027990676,0.7855929,0.79570335,0.3757637,0.3881476,0.0123839
85,0.8650688,0.890564,"('insignificant', 'prestigious')",0.18537128,0.2316839,0.7665156,0.8154356,0.30760965,0.352503,1.052214,1.0345889,0.6353559,0.6649551,0.0295992
86,-1.1876303,-1.2348995,"('uninfluential', 'influential')",-0.42929637,-0.5031669,-2.208666,-2.2761793,-0.32077676,-0.46527824,-0.2761988,-0.3163523,-0.8845137,-0.9591753,-0.0746616
87,-0.057432648,-0.10291641,"('unsuccessful', 'successful')",1.7543411,1.7135923,-0.2945085,-0.3325985,0.7961584,0.73907566,0.43542194,0.50018376,0.5267961,0.5034674,-0.0233287
88,-1.0466168,-1.0246506,"('low', 'eminent')",-0.2745005,-0.3941115,-1.404163,-1.4091597,-0.075960465,-0.16674747,0.28639835,0.2995045,-0.5029685,-0.539033,-0.0360645
