,stripe_male,stripe_female,tuple,average_male,average_female,female-male
22,-0.3496432,-0.3104799,"('untrustworthy', 'trustworthy')",-0.3496432,-0.3104799,0.0391633
23,6.173094,6.210313,"('insincere', 'sincere')",6.1730938,6.2103128,0.037219
24,1.6819516,1.7912005,"('dishonest', 'honest')",1.6819516,1.7912005,0.1092489
25,0.47592357,0.38421452,"('egoistic', 'altruistic')",0.4759236,0.3842145,-0.0917091
26,0.4263966,0.15154906,"('hardhearted', 'benevolent')",0.4263966,0.1515491,-0.2748475
27,1.6686721,1.5471967,"('hardhearted', 'softhearted')",1.6686721,1.5471967,-0.1214754
28,1.1524507,1.2150203,"('disloyal', 'loyal')",1.1524507,1.2150203,0.0625696
29,-0.6560434,-0.77824813,"('unfair', 'fair')",-0.6560434,-0.7782481,-0.1222047
30,0.9210654,0.9204038,"('intolerant', 'tolerant')",0.9210654,0.9204038,-0.0006616
31,-1.6529623,-1.632681,"('evil', 'good')",-1.6529623,-1.632681,0.0202813
32,1.5908322,1.482318,"('unkind', 'kind')",1.5908322,1.482318,-0.1085142
33,-0.65541244,-0.57223994,"('wrong', 'right')",-0.6554124,-0.5722399,0.0831725
34,4.4931955,4.7345386,"('mean', 'honorable')",4.4931955,4.7345386,0.2413431
35,-1.2706283,-1.359298,"('corrupt', 'incorrupt')",-1.2706283,-1.359298,-0.0886697
36,-0.98179156,-1.0351084,"('hostile', 'amicable')",-0.9817916,-1.0351084,-0.0533168
37,0.9561016,0.94239163,"('fake', 'genuine')",0.9561016,0.9423916,-0.01371
38,-0.038967058,0.05173535,"('untruthful', 'truthful')",-0.0389671,0.0517353,0.0907024
39,-0.15609932,-0.15923359,"('exploitative', 'cooperative')",-0.1560993,-0.1592336,-0.0031343
40,-1.5431737,-1.7186102,"('stingy', 'generous')",-1.5431737,-1.7186102,-0.1754365
41,0.106232524,0.10355401,"('unforgiving', 'forgiving')",0.1062325,0.103554,-0.0026785
42,-1.788134,-1.777152,"('unreliable', 'reliable')",-1.788134,-1.7771519,0.0109821
43,1.2114112,1.2833928,"('irresponsible', 'responsible')",1.2114112,1.2833928,0.0719816
44,-1.0895844,-1.2130857,"('prejudiced', 'unprejudiced')",-1.0895844,-1.2130857,-0.1235013
45,0.45005134,0.47385696,"('incompetent', 'competent')",0.4500513,0.473857,0.0238057
46,-0.34422392,-0.25827968,"('uncompetitive', 'competitive')",-0.3442239,-0.2582797,0.0859442
47,5.059161,5.3018403,"('stupid', 'smart')",5.0591612,5.3018403,0.2426791
48,0.61729324,0.5905595,"('unintelligent', 'intelligent')",0.6172932,0.5905595,-0.0267337
49,0.39506394,0.6040576,"('unable', 'able')",0.3950639,0.6040576,0.2089937
50,-0.0021637194,0.03285193,"('clumsy', 'skillful')",-0.0021637,0.0328519,0.0350156
51,0.68063325,0.6556162,"('uneducated', 'educated')",0.6806332,0.6556162,-0.025017
52,-0.5738503,-0.54673994,"('irrational', 'rational')",-0.5738503,-0.5467399,0.0271104
53,-0.14032309,-0.092148624,"('uncreative', 'creative')",-0.1403231,-0.0921486,0.0481745
54,1.0958953,1.3363819,"('incapable', 'capable')",1.0958953,1.3363819,0.2404866
55,0.8192051,0.8110216,"('incompetent', 'clever')",0.8192051,0.8110216,-0.0081835
56,0.86990774,0.88074124,"('impractical', 'practical')",0.8699077,0.8807412,0.0108335
57,-2.2765872,-2.2603455,"('unimaginative', 'imaginative')",-2.2765872,-2.2603455,0.0162417
58,0.0017124563,-0.094521895,"('undiscriminating', 'discriminating')",0.0017125,-0.0945219,-0.0962344
59,-0.06843564,0.048654422,"('foolish', 'wise')",-0.0684356,0.0486544,0.11709
60,0.9234774,0.97829336,"('inefficient', 'efficient')",0.9234774,0.9782934,0.054816
61,-0.075605296,-0.18697625,"('illogical', 'logical')",-0.0756053,-0.1869763,-0.111371
62,1.3115499,1.4675553,"('incompetent', 'brilliant')",1.3115499,1.4675553,0.1560054
63,0.499318,0.61495537,"('unperceptive', 'insightful')",0.499318,0.6149554,0.1156374
64,-5.7299776,-5.550886,"('shy', 'confident')",-5.7299776,-5.5508862,0.1790914
65,0.6340618,0.66260135,"('insecure', 'secure')",0.6340618,0.6626014,0.0285396
66,0.044943135,0.030645613,"('inactive', 'active')",0.0449431,0.0306456,-0.0142975
67,-0.2812425,-0.29219785,"('doubtful', 'determined')",-0.2812425,-0.2921979,-0.0109554
68,-0.6328097,-0.46133253,"('dependent', 'independent')",-0.6328097,-0.4613325,0.1714772
69,-2.1366603,-2.007401,"('lazy', 'industrious')",-2.1366603,-2.007401,0.1292593
70,1.5441922,1.6080978,"('lethargic', 'energetic')",1.5441922,1.6080978,0.0639056
71,0.29950792,0.3343569,"('diffident', 'self-confident')",0.2995079,0.3343569,0.034849
72,1.0152159,1.0754516,"('unambitious', 'ambitious')",1.0152159,1.0754516,0.0602357
73,-2.9584706,-2.9793541,"('helpless', 'self-reliant')",-2.9584706,-2.9793541,-0.0208835
74,0.17898837,-0.0032418407,"('undedicated', 'dedicated')",0.1789884,-0.0032418,-0.1822302
75,-0.5930623,-0.44378933,"('meek', 'impulsive')",-0.5930623,-0.4437893,0.149273
76,0.7286187,0.62780356,"('anxious', 'daring')",0.7286187,0.6278036,-0.1008151
77,-1.3082249,-1.1208922,"('unmotivated', 'motivated')",-1.3082249,-1.1208922,0.1873327
78,-0.7765658,-0.7743659,"('nonresilient', 'resilient')",-0.7765658,-0.7743659,0.0021999
79,-0.45235378,-0.2248201,"('wavering', 'unwavering')",-0.4523538,-0.2248201,0.2275337
80,-0.059757423,-0.17125803,"('dominated', 'dominating')",-0.0597574,-0.171258,-0.1115006
81,0.5186914,0.5080986,"('submissive', 'aggressive')",0.5186914,0.5080986,-0.0105928
82,6.684931,6.8578987,"('poor', 'rich')",6.6849308,6.8578987,0.1729679
83,-0.26113474,-0.26761773,"('powerless', 'powerful')",-0.2611347,-0.2676177,-0.006483
84,0.19475538,0.24750245,"('inferior', 'superior')",0.1947554,0.2475024,0.052747
85,-1.3836205,-1.4768634,"('insignificant', 'prestigious')",-1.3836205,-1.4768634,-0.0932429
86,0.6108097,0.7185498,"('uninfluential', 'influential')",0.6108097,0.7185498,0.1077401
87,0.0009837225,0.073047385,"('unsuccessful', 'successful')",0.0009837,0.0730474,0.0720637
88,0.2901891,0.31941593,"('low', 'eminent')",0.2901891,0.3194159,0.0292268
