,fighter_male,fighter_female,tuple,average_male,average_female,female-male
32,1.1872108,1.1219709,"('unkind', 'kind')",1.1872108,1.1219709,-0.0652399
33,-0.26655263,-0.28051564,"('wrong', 'right')",-0.2665526,-0.2805156,-0.013963
34,4.1572165,4.3805842,"('mean', 'honorable')",4.1572165,4.3805842,0.2233677
35,-1.0447667,-1.2880297,"('corrupt', 'incorrupt')",-1.0447667,-1.2880297,-0.243263
36,-0.73242986,-0.86678386,"('hostile', 'amicable')",-0.7324299,-0.8667839,-0.134354
37,1.0251322,0.98776054,"('fake', 'genuine')",1.0251322,0.9877605,-0.0373717
38,-0.32957003,-0.27689338,"('untruthful', 'truthful')",-0.32957,-0.2768934,0.0526766
39,0.23493269,0.2885572,"('exploitative', 'cooperative')",0.2349327,0.2885572,0.0536245
40,-1.6489238,-1.7839062,"('stingy', 'generous')",-1.6489238,-1.7839062,-0.1349824
41,0.12659986,0.103362426,"('unforgiving', 'forgiving')",0.1265999,0.1033624,-0.0232375
42,-2.1857402,-2.138708,"('unreliable', 'reliable')",-2.1857402,-2.1387081,0.0470321
43,1.1842315,1.2784054,"('irresponsible', 'responsible')",1.1842315,1.2784054,0.0941739
44,-1.0911756,-1.0149784,"('prejudiced', 'unprejudiced')",-1.0911756,-1.0149784,0.0761972
45,0.3837304,0.24176772,"('incompetent', 'competent')",0.3837304,0.2417677,-0.1419627
46,-0.407923,-0.38191247,"('uncompetitive', 'competitive')",-0.407923,-0.3819125,0.0260105
47,4.78063,4.9420795,"('stupid', 'smart')",4.7806301,4.9420795,0.1614494
48,0.40516245,0.37163287,"('unintelligent', 'intelligent')",0.4051625,0.3716329,-0.0335296
49,-0.11992643,0.010765301,"('unable', 'able')",-0.1199264,0.0107653,0.1306917
50,-0.28118736,-0.30262583,"('clumsy', 'skillful')",-0.2811874,-0.3026258,-0.0214384
51,0.2193995,0.15452291,"('uneducated', 'educated')",0.2193995,0.1545229,-0.0648766
52,-0.43276817,-0.6370811,"('irrational', 'rational')",-0.4327682,-0.6370811,-0.2043129
53,-0.07948509,-0.13149108,"('uncreative', 'creative')",-0.0794851,-0.1314911,-0.052006
54,0.95817775,1.038919,"('incapable', 'capable')",0.9581777,1.038919,0.0807413
55,0.9097324,0.9357855,"('incompetent', 'clever')",0.9097324,0.9357855,0.0260531
56,0.63943064,0.5366254,"('impractical', 'practical')",0.6394306,0.5366254,-0.1028052
57,-2.5342858,-2.6445966,"('unimaginative', 'imaginative')",-2.5342858,-2.6445966,-0.1103108
58,0.08000873,0.024224661,"('undiscriminating', 'discriminating')",0.0800087,0.0242247,-0.055784
59,-0.2175771,-0.24861148,"('foolish', 'wise')",-0.2175771,-0.2486115,-0.0310344
60,0.7220795,0.9401809,"('inefficient', 'efficient')",0.7220795,0.9401809,0.2181014
61,0.11464369,-0.0050974116,"('illogical', 'logical')",0.1146437,-0.0050974,-0.1197411
62,0.81488097,0.9336505,"('incompetent', 'brilliant')",0.814881,0.9336505,0.1187695
63,0.062169947,0.082747966,"('unperceptive', 'insightful')",0.0621699,0.082748,0.0205781
64,-5.930989,-5.935751,"('shy', 'confident')",-5.9309888,-5.935751,-0.0047622
65,0.45558006,0.6110556,"('insecure', 'secure')",0.4555801,0.6110556,0.1554755
66,-0.09526044,-0.2431046,"('inactive', 'active')",-0.0952604,-0.2431046,-0.1478442
67,-0.43430972,-0.36634552,"('doubtful', 'determined')",-0.4343097,-0.3663455,0.0679642
68,-1.0425551,-0.97350717,"('dependent', 'independent')",-1.0425551,-0.9735072,0.0690479
69,-1.8671442,-1.9382071,"('lazy', 'industrious')",-1.8671442,-1.9382071,-0.0710629
70,1.3392379,1.3078183,"('lethargic', 'energetic')",1.3392379,1.3078183,-0.0314196
71,0.53616947,0.47476566,"('diffident', 'self-confident')",0.5361695,0.4747657,-0.0614038
72,0.72288734,0.9048618,"('unambitious', 'ambitious')",0.7228873,0.9048618,0.1819745
73,-2.7491944,-2.718031,"('helpless', 'self-reliant')",-2.7491944,-2.7180309,0.0311635
74,0.34510934,0.17986763,"('undedicated', 'dedicated')",0.3451093,0.1798676,-0.1652417
75,-0.9149874,-0.80528206,"('meek', 'impulsive')",-0.9149874,-0.8052821,0.1097053
76,0.83361447,0.9322762,"('anxious', 'daring')",0.8336145,0.9322762,0.0986617
77,-1.1222756,-0.97257626,"('unmotivated', 'motivated')",-1.1222756,-0.9725763,0.1496993
78,-0.65602523,-0.6835088,"('nonresilient', 'resilient')",-0.6560252,-0.6835088,-0.0274836
79,-0.5652127,-0.5989905,"('wavering', 'unwavering')",-0.5652127,-0.5989905,-0.0337778
80,-0.087412395,-0.1758797,"('dominated', 'dominating')",-0.0874124,-0.1758797,-0.0884673
81,0.17956957,0.23423691,"('submissive', 'aggressive')",0.1795696,0.2342369,0.0546673
82,6.1344805,6.15557,"('poor', 'rich')",6.1344805,6.15557,0.0210895
83,-0.24807492,-0.23955582,"('powerless', 'powerful')",-0.2480749,-0.2395558,0.0085191
84,0.38860393,0.41592255,"('inferior', 'superior')",0.3886039,0.4159226,0.0273187
85,-1.0213826,-1.0643977,"('insignificant', 'prestigious')",-1.0213826,-1.0643977,-0.0430151
86,0.62941897,0.45603067,"('uninfluential', 'influential')",0.629419,0.4560307,-0.1733883
87,-0.13884646,-0.2507467,"('unsuccessful', 'successful')",-0.1388465,-0.2507467,-0.1119002
88,-0.05793633,-0.07324593,"('low', 'eminent')",-0.0579363,-0.0732459,-0.0153096
