,waist_male,waist_female,tuple,average_male,average_female,female-male
75,-0.8730563,-0.70239455,"('meek', 'impulsive')",-0.8730563,-0.7023945,0.1706618
76,1.045499,0.91615796,"('anxious', 'daring')",1.045499,0.916158,-0.129341
77,-0.85425466,-0.7650076,"('unmotivated', 'motivated')",-0.8542547,-0.7650076,0.0892471
78,-0.3969571,-0.39362893,"('nonresilient', 'resilient')",-0.3969571,-0.3936289,0.0033282
79,-0.56834126,-0.40956256,"('wavering', 'unwavering')",-0.5683413,-0.4095626,0.1587787
80,0.09591894,0.11649695,"('dominated', 'dominating')",0.0959189,0.116497,0.0205781
81,0.6759675,0.63044417,"('submissive', 'aggressive')",0.6759675,0.6304442,-0.0455233
82,6.8162885,7.0059104,"('poor', 'rich')",6.8162885,7.0059104,0.1896219
83,-0.29956454,-0.25752762,"('powerless', 'powerful')",-0.2995645,-0.2575276,0.0420369
84,-0.13461664,-0.036608104,"('inferior', 'superior')",-0.1346166,-0.0366081,0.0980085
85,-1.7574948,-1.7928135,"('insignificant', 'prestigious')",-1.7574948,-1.7928135,-0.0353187
86,0.73358387,0.8165685,"('uninfluential', 'influential')",0.7335839,0.8165685,0.0829846
87,0.14585492,0.3830054,"('unsuccessful', 'successful')",0.1458549,0.3830054,0.2371505
88,0.13079008,0.17833328,"('low', 'eminent')",0.1307901,0.1783333,0.0475432
