,electronic_male,electronic_female,tuple,arts_male,arts_female,inc_male,inc_female,average_male,average_female,female-male
60,0.30265832,0.572297,"('inefficient', 'efficient')",1.1888139,1.350459,-0.487722,-0.35349628,0.3345834,0.5230865,0.1885031
61,1.4116926,1.284911,"('illogical', 'logical')",0.12755233,0.033049494,0.2909882,0.12193619,0.6100777,0.4799656,-0.1301121
62,-0.45475927,-0.29410982,"('incompetent', 'brilliant')",0.53673625,0.6709053,-0.3391226,-0.19241607,-0.0857152,0.0614598,0.147175
63,-0.4145355,-0.41136646,"('unperceptive', 'insightful')",-0.18923506,-0.12799717,0.6272282,0.73276293,0.0078192,0.0644664,0.0566472
64,-0.6281894,-0.6307041,"('shy', 'confident')",-0.6510651,-0.7048662,-7.0340543,-7.0916653,-2.7711029,-2.8090785,-0.0379756
65,-0.03243042,0.0011052322,"('insecure', 'secure')",0.33707187,0.32030535,-0.5233364,-0.46566504,-0.0728983,-0.0480848,0.0248135
66,-1.0273011,-1.0615118,"('inactive', 'active')",-0.99830276,-1.0367174,1.0877881,1.074105,-0.3126052,-0.3413747,-0.0287695
67,-0.19821143,-0.11385138,"('doubtful', 'determined')",0.04198478,0.12426545,-0.8295229,-0.7051326,-0.3285832,-0.2315728,0.0970104
68,-0.5219176,-0.5879539,"('dependent', 'independent')",-0.097916275,-0.07124641,-0.39556605,-0.37749928,-0.3384666,-0.3455665,-0.0070999
69,0.6746919,0.73084456,"('lazy', 'industrious')",0.6846763,0.72604835,-0.40012845,-0.40269256,0.3197466,0.3514001,0.0316535
70,-1.365092,-1.2907099,"('lethargic', 'energetic')",-0.2388615,-0.09673369,0.57665724,0.5747698,-0.3424321,-0.2708912,0.0715409
71,0.64831,0.6536618,"('diffident', 'self-confident')",-0.17814541,-0.23425567,0.43240988,0.42000479,0.3008582,0.2798036,-0.0210546
72,-0.41657645,-0.27951974,"('unambitious', 'ambitious')",0.2472711,0.3163631,-0.40323728,-0.35402954,-0.1908475,-0.1057287,0.0851188
73,0.5433508,0.5734651,"('helpless', 'self-reliant')",0.24661438,0.26303586,-2.873181,-2.9161172,-0.6944053,-0.6932054,0.0011999
74,0.02327402,0.05806505,"('undedicated', 'dedicated')",-0.29862297,-0.18242803,0.1652891,0.060692903,-0.0366866,-0.0212234,0.0154632
75,-0.24930066,-0.25981802,"('meek', 'impulsive')",0.252501,0.2775395,-0.13945444,-0.040818073,-0.045418,-0.0076989,0.0377191
76,-1.8020791,-1.6984105,"('anxious', 'daring')",0.74955875,0.94172347,-0.026841665,0.05696166,-0.3597873,-0.2332418,0.1265455
77,-0.14104912,-0.14967944,"('unmotivated', 'motivated')",0.33951598,0.33593783,-1.1801786,-1.009903,-0.3272372,-0.2745482,0.052689
78,-0.73168766,-0.7274214,"('nonresilient', 'resilient')",-0.57428545,-0.56901073,-0.1174268,-0.07580349,-0.4744666,-0.4574119,0.0170547
79,-0.30238402,-0.41712916,"('wavering', 'unwavering')",-1.4262555,-1.4944705,0.011743117,0.09061728,-0.5722988,-0.6069941,-0.0346953
80,-0.071924485,0.02190851,"('dominated', 'dominating')",0.5093599,0.6454313,-0.7982341,-0.7223799,-0.1202662,-0.0183467,0.1019195
81,-0.37144312,-0.33306283,"('submissive', 'aggressive')",0.84431344,0.88055944,-1.0772169,-0.9480063,-0.2014488,-0.1335032,0.0679456
82,-1.0081666,-0.97018725,"('poor', 'rich')",-0.11270171,-0.033229068,5.928008,6.112486,1.60238,1.7030233,0.1006433
83,0.27826193,0.29293427,"('powerless', 'powerful')",-0.28888714,-0.37415564,-1.2039087,-1.2527176,-0.4048446,-0.4446463,-0.0398017
84,0.75454366,0.6997182,"('inferior', 'superior')",0.1223164,0.044207375,0.61878645,0.5387176,0.4985488,0.4275477,-0.0710011
85,0.7153776,0.6002793,"('insignificant', 'prestigious')",-0.28116494,-0.4335738,0.73413205,0.7084094,0.3894482,0.291705,-0.0977432
86,0.5091921,0.31210023,"('uninfluential', 'influential')",0.54236937,0.3741684,0.24654609,0.0749587,0.4327025,0.2537424,-0.1789601
87,-0.2982347,-0.35858378,"('unsuccessful', 'successful')",0.010461956,-0.054187264,0.70636827,0.8095435,0.1395318,0.1322575,-0.0072743
88,0.3665322,0.29443052,"('low', 'eminent')",-0.061359815,-0.12684289,-0.14226349,-0.087240174,0.054303,0.0267825,-0.0275205
