,assurant_male,assurant_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.62901914,-0.60290176,"('disagreeable', 'welcoming')",-0.21626738,-0.2935059,-0.4226432,-0.4482038,-0.0255606
19,-1.2601696,-1.2279532,"('inhospitable', 'hospitable')",0.20261207,0.22021042,-0.5287788,-0.5038714,0.0249074
20,0.5469648,0.537655,"('rough', 'thoughtful')",1.340149,1.3089911,0.9435569,0.923323,-0.0202339
21,-0.31586546,-0.2693033,"('immoral', 'moral')",-0.75843185,-0.69585884,-0.5371487,-0.4825811,0.0545676
22,-0.35264325,-0.32034183,"('untrustworthy', 'trustworthy')",-1.1253161,-1.188048,-0.7389797,-0.7541949,-0.0152152
23,-1.3302655,-1.34304,"('insincere', 'sincere')",5.3437905,5.3635955,2.0067625,2.0102777,0.0035152
24,-0.57466936,-0.59797645,"('dishonest', 'honest')",0.7283996,0.6579953,0.0768651,0.0300094,-0.0468557
25,0.15460536,0.15091537,"('egoistic', 'altruistic')",1.8203894,1.7882137,0.9874974,0.9695646,-0.0179328
26,0.5819231,0.52671736,"('hardhearted', 'benevolent')",2.0005376,1.9686371,1.2912304,1.2476772,-0.0435532
27,-0.10501139,-0.09927038,"('hardhearted', 'softhearted')",1.7006235,1.5725768,0.7978061,0.7366532,-0.0611529
28,-0.95083946,-1.0423204,"('disloyal', 'loyal')",0.8616257,0.79007065,-0.0446069,-0.1261249,-0.081518
29,-0.4359719,-0.50428057,"('unfair', 'fair')",-0.39224467,-0.5472124,-0.4141083,-0.5257465,-0.1116382
30,-0.073080555,-0.07860832,"('intolerant', 'tolerant')",1.388342,1.3433377,0.6576307,0.6323647,-0.025266
31,-0.5553238,-0.50582224,"('evil', 'good')",-0.514958,-0.6144354,-0.5351409,-0.5601288,-0.0249879
32,-0.730792,-0.7899635,"('unkind', 'kind')",0.593713,0.49248847,-0.0685395,-0.1487375,-0.080198
33,0.22185883,0.1355865,"('wrong', 'right')",-0.2374951,-0.29244933,-0.0078181,-0.0784314,-0.0706133
34,-0.06875041,0.05776366,"('mean', 'honorable')",5.735891,5.896763,2.8335702,2.9772632,0.143693
35,1.3833494,1.1986527,"('corrupt', 'incorrupt')",0.4497913,0.27020657,0.9165704,0.7344297,-0.1821407
36,-0.18173966,-0.2641766,"('hostile', 'amicable')",0.4876812,0.29438055,0.1529708,0.015102,-0.1378688
37,0.19919273,0.23485212,"('fake', 'genuine')",0.4736499,0.50589997,0.3364213,0.3703761,0.0339548
38,-0.98706037,-0.98921496,"('untruthful', 'truthful')",-0.28950858,-0.25533965,-0.6382844,-0.6222773,0.0160071
39,0.12101351,0.1381032,"('exploitative', 'cooperative')",0.075868845,0.09127522,0.0984412,0.1146892,0.016248
40,-0.057537995,-0.05082766,"('stingy', 'generous')",-1.0259168,-1.1779665,-0.5417274,-0.614397,-0.0726696
41,-0.335349,-0.27168092,"('unforgiving', 'forgiving')",-0.04714612,-0.16304043,-0.1912476,-0.2173607,-0.0261131
42,0.548293,0.64228666,"('unreliable', 'reliable')",-3.1158264,-3.0839427,-1.2837667,-1.2208281,0.0629386
43,-1.1371597,-1.0509378,"('irresponsible', 'responsible')",0.43093926,0.43532193,-0.3531102,-0.3078079,0.0453023
44,0.89937156,0.90445167,"('prejudiced', 'unprejudiced')",-1.4639343,-1.436592,-0.2822814,-0.2660702,0.0162112
45,-1.1208756,-1.0086664,"('incompetent', 'competent')",-0.348417,-0.38526535,-0.7346463,-0.6969659,0.0376804
46,-1.5484029,-1.4244145,"('uncompetitive', 'competitive')",-1.0065693,-1.0524704,-1.2774861,-1.2384424,0.0390437
47,0.0054951906,0.072032,"('stupid', 'smart')",5.3233876,5.456767,2.6644413,2.7643995,0.0999582
48,-0.5403523,-0.5120204,"('unintelligent', 'intelligent')",0.68159664,0.7448072,0.0706222,0.1163934,0.0457712
49,-0.36956978,-0.3076963,"('unable', 'able')",-0.2428821,-0.17553656,-0.306226,-0.2416164,0.0646096
50,0.6946092,0.68752146,"('clumsy', 'skillful')",0.14382136,0.074981265,0.4192153,0.3812514,-0.0379639
51,-0.7048203,-0.7563004,"('uneducated', 'educated')",0.41561985,0.39889395,-0.1446002,-0.1787032,-0.034103
52,-0.18526956,-0.3470806,"('irrational', 'rational')",0.6111982,0.43605402,0.2129643,0.0444867,-0.1684776
53,-1.5676645,-1.5964874,"('uncreative', 'creative')",0.824353,0.7742252,-0.3716558,-0.4111311,-0.0394753
54,-0.20082238,-0.2426469,"('incapable', 'capable')",1.1258577,1.1590791,0.4625177,0.4582161,-0.0043016
55,-1.006684,-0.8877706,"('incompetent', 'clever')",-0.10096116,-0.09368912,-0.5538226,-0.4907299,0.0630927
56,-0.28892645,-0.2915933,"('impractical', 'practical')",-0.37187555,-0.34407312,-0.330401,-0.3178332,0.0125678
57,-1.5367956,-1.5194724,"('unimaginative', 'imaginative')",-2.3332427,-2.3870623,-1.9350191,-1.9532673,-0.0182482
58,-0.27520752,-0.29837477,"('undiscriminating', 'discriminating')",0.23312742,0.15553206,-0.0210401,-0.0714214,-0.0503813
59,0.053614717,-0.005711224,"('foolish', 'wise')",0.6533979,0.6084077,0.3535063,0.3013482,-0.0521581
60,-0.6178062,-0.52758557,"('inefficient', 'efficient')",-0.5535014,-0.38203955,-0.5856538,-0.4548126,0.1308412
61,-0.69019693,-0.80066115,"('illogical', 'logical')",0.30374733,0.1594154,-0.1932248,-0.3206229,-0.1273981
62,-0.66492665,-0.5661559,"('incompetent', 'brilliant')",-0.099849835,0.054484967,-0.3823882,-0.2558355,0.1265527
63,-0.99596983,-0.86983484,"('unperceptive', 'insightful')",0.5451441,0.6144617,-0.2254129,-0.1276866,0.0977263
64,-0.16784623,-0.1894122,"('shy', 'confident')",-6.929292,-6.9945054,-3.5485692,-3.5919588,-0.0433896
65,-0.34301326,-0.3874142,"('insecure', 'secure')",-0.94014233,-0.90215904,-0.6415778,-0.6447866,-0.0032088
66,-0.18328407,-0.20037681,"('inactive', 'active')",0.9882023,0.9665344,0.4024591,0.3830788,-0.0193803
67,0.50142205,0.477401,"('doubtful', 'determined')",-0.46812227,-0.41642904,0.0166499,0.030486,0.0138361
68,-0.15417784,-0.17363602,"('dependent', 'independent')",-0.3965998,-0.4429727,-0.2753888,-0.3083044,-0.0329156
69,1.6434916,1.5702273,"('lazy', 'industrious')",-0.23957868,-0.2858078,0.7019565,0.6422098,-0.0597467
70,-0.59636545,-0.4667506,"('lethargic', 'energetic')",0.23421691,0.28219366,-0.1810743,-0.0922785,0.0887958
71,-0.9349246,-0.94149035,"('diffident', 'self-confident')",0.54550815,0.5383965,-0.1947082,-0.2015469,-0.0068387
72,-0.5524394,-0.5839693,"('unambitious', 'ambitious')",-0.79229987,-0.7535969,-0.6723696,-0.6687831,0.0035865
73,1.2250735,1.183172,"('helpless', 'self-reliant')",-2.6790092,-2.7242548,-0.7269679,-0.7705414,-0.0435735
74,-0.040083755,-0.01986646,"('undedicated', 'dedicated')",0.20578673,0.111372106,0.0828515,0.0457528,-0.0370987
75,-0.044067405,-0.024900898,"('meek', 'impulsive')",-0.35082987,-0.29814744,-0.1974486,-0.1615242,0.0359244
76,0.088526525,0.18356463,"('anxious', 'daring')",-0.094726756,0.01513046,-0.0031001,0.0993475,0.1024476
77,-1.3763568,-1.2825676,"('unmotivated', 'motivated')",-1.398094,-1.2387992,-1.3872254,-1.2606834,0.126542
78,-0.68229544,-0.60335183,"('nonresilient', 'resilient')",0.092719376,0.11910087,-0.294788,-0.2421255,0.0526625
79,0.13697153,0.04805494,"('wavering', 'unwavering')",0.3288756,0.34578902,0.2329236,0.196922,-0.0360016
80,-0.16917881,-0.14897525,"('dominated', 'dominating')",-1.4710022,-1.3545821,-0.8200905,-0.7517787,0.0683118
81,0.048083745,0.07296653,"('submissive', 'aggressive')",-0.95873713,-0.82927495,-0.4553267,-0.3781542,0.0771725
82,-0.30989674,-0.25340813,"('poor', 'rich')",5.756978,5.8821597,2.7235405,2.8143759,0.0908354
83,-0.3082568,-0.34508002,"('powerless', 'powerful')",-0.9947679,-1.0152097,-0.6515124,-0.6801448,-0.0286324
84,0.58093137,0.4516862,"('inferior', 'superior')",1.1042262,1.0090185,0.8425788,0.7303524,-0.1122264
85,0.42056626,0.36892036,"('insignificant', 'prestigious')",1.3049104,1.2325176,0.8627384,0.800719,-0.0620194
86,-2.1572196,-2.1647453,"('uninfluential', 'influential')",-0.036120724,-0.16615142,-1.0966702,-1.1654484,-0.0687782
87,0.06819049,0.032025196,"('unsuccessful', 'successful')",0.7491355,0.82008463,0.408663,0.4260549,0.0173919
88,0.12382108,-0.02767583,"('low', 'eminent')",0.40703815,0.4147336,0.2654296,0.1935289,-0.0719007
