,franklin_male,franklin_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
29,-0.04065511,-0.10191964,"('unfair', 'fair')",0.17414418,0.1477884,-0.23206033,-0.3699462,-0.0328571,-0.1080258,-0.0751687
30,0.8699406,0.9637645,"('intolerant', 'tolerant')",1.4201137,1.3991627,1.0578696,0.99014187,1.1159746,1.1176897,0.0017151
31,-0.48296162,-0.4649842,"('evil', 'good')",-0.6405201,-0.7137042,-0.80199486,-0.8106147,-0.6418255,-0.663101,-0.0212755
32,0.5270572,0.42166936,"('unkind', 'kind')",0.34317642,0.34517512,1.0609838,0.9497992,0.6437391,0.5722146,-0.0715245
33,1.062993,0.9896685,"('wrong', 'right')",0.9973397,0.9715349,-0.33610144,-0.42809224,0.5747438,0.511037,-0.0637068
34,-0.10750117,0.054313954,"('mean', 'honorable')",0.19257778,0.25937992,5.555686,5.722219,1.8802543,2.011971,0.1317167
35,-0.26823264,-0.31034702,"('corrupt', 'incorrupt')",-1.0889629,-1.0890986,-0.07111609,-0.21475388,-0.4761039,-0.5380665,-0.0619626
36,-1.2586851,-1.3945111,"('hostile', 'amicable')",-1.7698648,-2.0319495,0.09846921,-0.106828794,-0.9766936,-1.1777631,-0.2010695
37,0.53374076,0.5237979,"('fake', 'genuine')",0.31665325,0.3324462,0.37172335,0.3893813,0.4073725,0.4152085,0.007836
38,0.23908442,0.20317848,"('untruthful', 'truthful')",0.40744165,0.32929012,0.0105060935,0.08536353,0.2190107,0.205944,-0.0130667
39,1.0219239,1.1555966,"('exploitative', 'cooperative')",-0.0895463,0.056789547,0.06274561,0.07646644,0.3317077,0.4296175,0.0979098
40,0.34133795,0.2523254,"('stingy', 'generous')",0.5774722,0.525195,-1.0891368,-1.1541579,-0.0567756,-0.1255458,-0.0687702
41,-0.7459027,-0.74197495,"('unforgiving', 'forgiving')",-0.116070405,-0.26694322,0.19990925,0.08379297,-0.2206879,-0.3083751,-0.0876872
42,-0.2944709,-0.24290591,"('unreliable', 'reliable')",-0.46438834,-0.36275768,-3.1761434,-3.026379,-1.3116676,-1.2106809,0.1009867
43,0.12919293,0.18495974,"('irresponsible', 'responsible')",-0.63734,-0.571004,0.09692314,0.1350005,-0.1370746,-0.0836812,0.0533934
44,-1.3671908,-1.3202293,"('prejudiced', 'unprejudiced')",-1.0322248,-0.9371227,-1.5837072,-1.5269728,-1.3277076,-1.2614415,0.0662661
45,-0.43739843,-0.47654277,"('incompetent', 'competent')",-0.42995173,-0.5297185,-0.42546865,-0.45665365,-0.4309396,-0.4876383,-0.0566987
46,-0.040299006,-0.04915914,"('uncompetitive', 'competitive')",0.83085304,0.7734769,-0.5008848,-0.534336,0.0965564,0.0633273,-0.0332291
47,-0.1474711,0.06563389,"('stupid', 'smart')",0.0827828,0.21763185,4.8283873,4.9338055,1.5878997,1.7390237,0.151124
48,0.7578424,0.64556086,"('unintelligent', 'intelligent')",0.97788125,0.8701498,0.45956835,0.41902867,0.731764,0.6449131,-0.0868509
49,-0.5490149,-0.53742725,"('unable', 'able')",-0.23822746,-0.1869045,-0.22854216,-0.07770174,-0.3385949,-0.2673445,0.0712504
50,-0.2911798,-0.39345354,"('clumsy', 'skillful')",-0.14147048,-0.12122697,0.078140035,0.056823816,-0.1181701,-0.1526189,-0.0344488
51,-0.19457744,-0.3423575,"('uneducated', 'educated')",-0.22522394,-0.32357156,0.6094063,0.46956646,0.0632016,-0.0654542,-0.1286558
52,-0.26046112,-0.35259092,"('irrational', 'rational')",-0.2343275,-0.3404171,0.040877946,-0.059228335,-0.1513036,-0.2507455,-0.0994419
53,1.0678775,1.0751061,"('uncreative', 'creative')",0.4642554,0.40008137,0.56690127,0.5565464,0.699678,0.6772447,-0.0224333
54,-0.23205152,-0.261577,"('incapable', 'capable')",-0.33837107,-0.33188492,0.88753134,0.9534665,0.1057029,0.1200015,0.0142986
55,0.44618297,0.46388534,"('incompetent', 'clever')",-0.06382398,-0.08121641,-0.093765825,-0.105556436,0.0961977,0.0923708,-0.0038269
56,1.15138,1.1517489,"('impractical', 'practical')",0.4695757,0.5166719,-0.63692415,-0.56116784,0.3280105,0.3690843,0.0410738
57,0.42069283,0.4064685,"('unimaginative', 'imaginative')",0.14536819,0.013601515,-2.273678,-2.3012466,-0.5692057,-0.6270589,-0.0578532
58,0.1192624,0.08123411,"('undiscriminating', 'discriminating')",0.89795524,0.79676634,0.12040095,0.09332432,0.3792062,0.3237749,-0.0554313
59,0.42017,0.44585654,"('foolish', 'wise')",0.8078351,0.926107,0.2884755,0.3558584,0.5054936,0.5759406,0.070447
60,0.76316345,0.84952784,"('inefficient', 'efficient')",0.7362805,0.78425205,-0.39233112,-0.3134217,0.3690376,0.4401194,0.0710818
61,1.0001731,0.9206386,"('illogical', 'logical')",0.5772483,0.49069458,0.24741538,0.1029082,0.608279,0.5047472,-0.1035318
62,1.2488393,1.3350806,"('incompetent', 'brilliant')",0.3076888,0.35946578,-0.060576603,0.10958037,0.4986505,0.6013756,0.1027251
63,-0.36411563,-0.4110357,"('unperceptive', 'insightful')",0.8295276,0.84393,0.9852383,1.0868558,0.4835501,0.5065834,0.0230333
64,0.09141418,-0.013865195,"('shy', 'confident')",0.6040527,0.64947057,-5.9770837,-5.950598,-1.7605389,-1.7716641,-0.0111252
65,0.35642025,0.2853763,"('insecure', 'secure')",-0.013389431,-0.023700912,-0.62744135,-0.5958565,-0.0948035,-0.1113937,-0.0165902
66,-0.36606294,-0.3139838,"('inactive', 'active')",-1.1103789,-0.9790262,1.0422251,1.0369369,-0.1447389,-0.0853577,0.0593812
67,-0.62337136,-0.6465387,"('doubtful', 'determined')",-0.16604356,-0.116006106,-0.68147355,-0.7089846,-0.4902962,-0.4905098,-0.0002136
68,-0.03872025,-0.06644037,"('dependent', 'independent')",-0.76681775,-0.7832855,-0.42484146,-0.4414265,-0.4101265,-0.4303841,-0.0202576
69,0.18537286,0.24258325,"('lazy', 'industrious')",0.7666068,0.87256545,-0.4116231,-0.35114476,0.1801188,0.254668,0.0745492
70,-0.28746518,-0.18592076,"('lethargic', 'energetic')",-0.06756981,0.026432388,0.25261995,0.35759553,-0.0341384,0.0660357,0.1001741
71,0.5286828,0.6206964,"('diffident', 'self-confident')",1.2441504,1.3871548,0.36000657,0.35993135,0.7109466,0.7892609,0.0783143
72,0.75361675,0.77115995,"('unambitious', 'ambitious')",0.6601094,0.69366205,-0.7955821,-0.80101013,0.206048,0.2212706,0.0152226
73,1.2268327,1.2158678,"('helpless', 'self-reliant')",0.82634395,0.80118597,-2.8049123,-2.7253332,-0.2505786,-0.2360932,0.0144854
74,0.9101499,0.8773199,"('undedicated', 'dedicated')",0.8056623,0.80199116,-0.06808085,-0.09177459,0.5492438,0.5291788,-0.020065
75,-0.43555874,-0.39896327,"('meek', 'impulsive')",-0.24289636,-0.27099383,-0.078423604,0.011140514,-0.2522929,-0.2196055,0.0326874
76,0.501986,0.52123624,"('anxious', 'daring')",0.04619518,0.16269816,-0.043503575,0.05597745,0.1682259,0.2466373,0.0784114
77,-0.49078077,-0.45624584,"('unmotivated', 'motivated')",0.5105601,0.5360519,-1.2741544,-1.1497345,-0.418125,-0.3566428,0.0614822
78,-0.30491525,-0.35588875,"('nonresilient', 'resilient')",0.27834415,0.29021892,0.35079482,0.43196487,0.1080746,0.1220983,0.0140237
79,0.4894684,0.37462464,"('wavering', 'unwavering')",-0.97053057,-1.0500467,0.09899427,0.15480891,-0.127356,-0.1735377,-0.0461817
80,0.7193552,0.813531,"('dominated', 'dominating')",0.26679015,0.40153575,-0.76920503,-0.7070344,0.0723134,0.1693441,0.0970307
81,0.5809395,0.5817559,"('submissive', 'aggressive')",1.0485408,1.0328544,-0.6531978,-0.58050704,0.3254275,0.3447011,0.0192736
82,-0.15963912,-0.19974306,"('poor', 'rich')",-0.07910284,-0.094587,5.5501623,5.6104946,1.7704735,1.7720548,0.0015813
83,0.07672418,0.054969423,"('powerless', 'powerful')",0.4011843,0.36116776,-0.9299974,-0.98226404,-0.1506963,-0.1887089,-0.0380126
84,0.27997056,0.23889919,"('inferior', 'superior')",0.95295,0.9518399,0.70377225,0.68361753,0.6455642,0.6247856,-0.0207786
85,-0.48674878,-0.58588856,"('insignificant', 'prestigious')",0.5079317,0.4537164,0.6563328,0.6953576,0.2258386,0.1877285,-0.0381101
86,0.50582135,0.33833113,"('uninfluential', 'influential')",-0.12502012,-0.3077234,0.03518235,-0.18802977,0.1386612,-0.052474,-0.1911352
87,0.3556023,0.3564214,"('unsuccessful', 'successful')",0.78337586,0.8476525,0.8289176,0.9231525,0.6559652,0.7090755,0.0531103
88,0.8843696,0.72961044,"('low', 'eminent')",0.18558884,0.043479774,0.20314896,0.17458488,0.4243691,0.3158917,-0.1084774
