,dow_male,dow_female,tuple,inc_male,inc_female,average_male,average_female,female-male
78,0.7108225,0.7088775,"('nonresilient', 'resilient')",1.18947,1.1784847,0.9501463,0.9436811,-0.0064652
79,-0.58358926,-0.72657496,"('wavering', 'unwavering')",0.2660636,0.26452956,-0.1587628,-0.2310227,-0.0722599
80,-1.0214415,-0.952966,"('dominated', 'dominating')",-0.5791101,-0.54186046,-0.8002758,-0.7474132,0.0528626
81,-1.1511871,-1.0993768,"('submissive', 'aggressive')",-0.9730067,-0.9527773,-1.0620968,-1.026077,0.0360198
82,-0.43894175,-0.41429812,"('poor', 'rich')",5.2994814,5.339837,2.4302697,2.4627695,0.0324998
83,0.3627798,0.3460458,"('powerless', 'powerful')",-0.91528136,-0.9462016,-0.2762508,-0.3000779,-0.0238271
84,0.9156715,0.80701125,"('inferior', 'superior')",0.8346356,0.77497256,0.8751535,0.7909919,-0.0841616
85,1.116072,0.9972734,"('insignificant', 'prestigious')",0.6312055,0.6746345,0.8736387,0.835954,-0.0376847
86,1.1232351,0.924632,"('uninfluential', 'influential')",0.9210681,0.6715625,1.0221516,0.7980973,-0.2240543
87,0.54981005,0.5702703,"('unsuccessful', 'successful')",1.3319972,1.3435054,0.9409036,0.9568878,0.0159842
88,-0.50053936,-0.49464428,"('low', 'eminent')",0.028397981,0.013935622,-0.2360707,-0.2403543,-0.0042836
