,masco_male,masco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
31,-1.6175462,-1.3578403,"('evil', 'good')",-1.1072936,-1.1338456,-1.3624198,-1.2458429,0.1165769
32,0.17289887,-0.052090023,"('unkind', 'kind')",0.80818444,0.55325454,0.4905417,0.2505822,-0.2399595
33,-0.69560385,-0.6329782,"('wrong', 'right')",-0.8706634,-0.8596342,-0.7831336,-0.7463062,0.0368274
34,-0.06991582,0.087107174,"('mean', 'honorable')",5.7729697,5.987484,2.851527,3.0372956,0.1857686
35,-1.0916775,-0.9527327,"('corrupt', 'incorrupt')",-0.6528494,-0.59195477,-0.8722634,-0.7723438,0.0999196
36,-1.1159108,-1.0249254,"('hostile', 'amicable')",-0.34267023,-0.42070684,-0.7292905,-0.7228161,0.0064744
37,-0.49742416,-0.5698686,"('fake', 'genuine')",0.066775054,0.102293395,-0.2153246,-0.2337876,-0.018463
38,-0.3908663,-0.3582634,"('untruthful', 'truthful')",0.127296,0.31303757,-0.1317852,-0.0226129,0.1091723
39,0.8329292,0.7840059,"('exploitative', 'cooperative')",-0.09151082,-0.05461209,0.3707092,0.3646969,-0.0060123
40,0.058582164,0.083530605,"('stingy', 'generous')",-2.1820705,-2.2316535,-1.0617442,-1.0740614,-0.0123172
41,-0.16108727,-0.2026055,"('unforgiving', 'forgiving')",0.120885216,0.0147058135,-0.020101,-0.0939498,-0.0738488
42,0.73748004,0.69527096,"('unreliable', 'reliable')",-3.211055,-3.1716373,-1.2367876,-1.2381831,-0.0013955
43,-0.46874434,-0.599144,"('irresponsible', 'responsible')",0.40329504,0.31518233,-0.0327246,-0.1419808,-0.1092562
44,0.6108609,0.55487424,"('prejudiced', 'unprejudiced')",-1.4676394,-1.5435268,-0.4283893,-0.4943263,-0.065937
45,0.2861824,0.15401256,"('incompetent', 'competent')",0.26835406,0.113422394,0.2772682,0.1337175,-0.1435507
46,0.44250166,0.21657053,"('uncompetitive', 'competitive')",-0.50082135,-0.5808985,-0.0291598,-0.182164,-0.1530042
47,0.10638118,0.1912593,"('stupid', 'smart')",5.45582,5.6206126,2.7811007,2.905936,0.1248353
48,0.48172086,0.3793992,"('unintelligent', 'intelligent')",0.8060297,0.8051025,0.6438752,0.5922509,-0.0516243
49,0.2518106,0.37580758,"('unable', 'able')",-0.22312538,-0.11064162,0.0143426,0.132583,0.1182404
50,-0.38582534,-0.318748,"('clumsy', 'skillful')",0.0406465,-0.0031259991,-0.1725894,-0.160937,0.0116524
51,-0.28778306,-0.43706936,"('uneducated', 'educated')",0.52982056,0.4509925,0.1210188,0.0069616,-0.1140572
52,-1.0833255,-1.12337,"('irrational', 'rational')",-0.069606245,-0.13586536,-0.5764658,-0.6296177,-0.0531519
53,-1.1997092,-1.0954933,"('uncreative', 'creative')",0.4278818,0.39391378,-0.3859137,-0.3507898,0.0351239
54,-0.4159938,-0.3631263,"('incapable', 'capable')",0.61153483,0.7475075,0.0977705,0.1921906,0.0944201
55,1.019941,0.81934875,"('incompetent', 'clever')",0.5873417,0.45173848,0.8036413,0.6355436,-0.1680977
56,1.0000474,0.8408106,"('impractical', 'practical')",0.07678534,0.05291418,0.5384164,0.4468624,-0.091554
57,-0.66067654,-0.8435216,"('unimaginative', 'imaginative')",-3.0227609,-3.1025894,-1.8417187,-1.9730555,-0.1313368
58,-0.66495377,-0.7302227,"('undiscriminating', 'discriminating')",0.4792082,0.41032502,-0.0928728,-0.1599488,-0.067076
59,-0.56475353,-0.4314348,"('foolish', 'wise')",-0.24143168,-0.07685636,-0.4030926,-0.2541456,0.148947
60,1.4628234,1.2928967,"('inefficient', 'efficient')",0.44233072,0.53287715,0.9525771,0.912887,-0.0396901
61,-0.041894455,-0.14601104,"('illogical', 'logical')",0.65688205,0.39902872,0.3074938,0.1265088,-0.180985
62,1.3974309,1.4236478,"('incompetent', 'brilliant')",0.85979986,1.0693393,1.1286154,1.2464936,0.1178782
63,-0.3192408,-0.3450815,"('unperceptive', 'insightful')",0.5248211,0.61294323,0.1027901,0.1339309,0.0311408
64,0.5269686,0.39102527,"('shy', 'confident')",-6.214988,-6.1616564,-2.8440099,-2.8853157,-0.0413058
65,0.4769491,0.23572454,"('insecure', 'secure')",-0.29227573,-0.27595216,0.0923367,-0.0201138,-0.1124505
66,-1.2719016,-1.2220895,"('inactive', 'active')",-0.05095256,-0.025459439,-0.6614271,-0.6237745,0.0376526
67,0.34947312,0.2969421,"('doubtful', 'determined')",-0.3019155,-0.41852504,0.0237788,-0.0607915,-0.0845703
68,-0.2265679,-0.27387077,"('dependent', 'independent')",-0.514675,-0.49698257,-0.3706214,-0.3854267,-0.0148053
69,-0.46306887,-0.29334697,"('lazy', 'industrious')",-0.99769044,-0.8845381,-0.7303796,-0.5889425,0.1414371
70,-0.13143536,-0.24833085,"('lethargic', 'energetic')",0.06684862,0.11851018,-0.0322934,-0.0649103,-0.0326169
71,-0.64156824,-0.5664204,"('diffident', 'self-confident')",0.024398854,-0.028850008,-0.3085847,-0.2976352,0.0109495
72,0.09324226,0.08650763,"('unambitious', 'ambitious')",-0.28569126,-0.17864984,-0.0962245,-0.0460711,0.0501534
73,0.66032976,0.6155711,"('helpless', 'self-reliant')",-3.444084,-3.3058696,-1.3918771,-1.3451493,0.0467278
74,0.31140187,0.21957202,"('undedicated', 'dedicated')",-0.27322695,-0.45377675,0.0190875,-0.1171024,-0.1361899
75,-0.2616464,-0.10382722,"('meek', 'impulsive')",-0.6624571,-0.49363175,-0.4620517,-0.2987295,0.1633222
76,0.88183343,0.7979651,"('anxious', 'daring')",-0.18917668,-0.16773531,0.3463284,0.3151149,-0.0312135
77,0.08716698,0.078305244,"('unmotivated', 'motivated')",-0.9369643,-0.8095379,-0.4248987,-0.3656163,0.0592824
78,-0.51796544,-0.41690135,"('nonresilient', 'resilient')",0.060009588,0.0856754,-0.2289779,-0.165613,0.0633649
79,-1.4104241,-1.2791265,"('wavering', 'unwavering')",-0.8207238,-0.6702248,-1.1155739,-0.9746757,0.1408982
80,0.80427754,0.62859875,"('dominated', 'dominating')",-0.9153551,-0.92258906,-0.0555388,-0.1469952,-0.0914564
81,1.264582,1.0577633,"('submissive', 'aggressive')",-0.26840404,-0.19449791,0.498089,0.4316327,-0.0664563
82,-0.16837464,-0.14358318,"('poor', 'rich')",6.659648,6.640392,3.2456367,3.2484043,0.0027676
83,0.13159171,-0.06523304,"('powerless', 'powerful')",-0.7861788,-0.8753853,-0.3272936,-0.4703092,-0.1430156
84,0.5340564,0.4888558,"('inferior', 'superior')",1.0056143,1.006082,0.7698354,0.7474689,-0.0223665
85,-0.51707727,-0.44409364,"('insignificant', 'prestigious')",-0.3180162,-0.3759817,-0.4175467,-0.4100377,0.007509
86,-0.8795361,-1.0653554,"('uninfluential', 'influential')",-0.13259399,-0.27674317,-0.506065,-0.6710493,-0.1649843
87,0.84157157,0.7646357,"('unsuccessful', 'successful')",0.5871435,0.60111415,0.7143575,0.6828749,-0.0314826
88,-0.17657997,-0.3392492,"('low', 'eminent')",-0.100214936,-0.19854425,-0.1383975,-0.2688967,-0.1304992
