,solaredge_male,solaredge_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
79,-0.8701638,-0.9864596,"('wavering', 'unwavering')",-1.6280202,-1.7453334,0.033615906,0.05330401,-0.8215227,-0.8928297,-0.071307
80,1.0204601,1.1016729,"('dominated', 'dominating')",0.88288194,1.0238286,-1.3507191,-1.3102936,0.1842076,0.271736,0.0875284
81,0.70828676,0.6831083,"('submissive', 'aggressive')",1.2537118,1.2311853,-0.6602162,-0.6345881,0.4339275,0.4265685,-0.007359
82,-1.0014976,-1.0128373,"('poor', 'rich')",0.20096917,0.11026693,5.4618697,5.5596466,1.5537804,1.5523588,-0.0014216
83,0.026356013,0.03442052,"('powerless', 'powerful')",-0.3783996,-0.33033988,-1.3151189,-1.3417425,-0.5557208,-0.5458873,0.0098335
84,0.45976052,0.39975458,"('inferior', 'superior')",0.54046816,0.5428361,0.9674103,0.8865627,0.6558797,0.6097178,-0.0461619
85,-0.4098863,-0.5853728,"('insignificant', 'prestigious')",0.19966349,0.10165816,1.2883043,1.2843429,0.3593605,0.2668761,-0.0924844
86,-0.4253971,-0.5307699,"('uninfluential', 'influential')",0.05440229,-0.15108865,-0.34825706,-0.52981675,-0.2397506,-0.4038918,-0.1641412
87,-0.6468222,-0.70076346,"('unsuccessful', 'successful')",0.921885,0.9183326,0.53353256,0.60034287,0.2695318,0.2726373,0.0031055
88,-0.33308226,-0.40961385,"('low', 'eminent')",0.4291112,0.3030936,0.20285562,0.20142399,0.0996282,0.0316346,-0.0679936
