,abbvie_male,abbvie_female,tuple,inc_male,inc_female,average_male,average_female,female-male
56,1.2983966,1.2970191,"('impractical', 'practical')",0.3085087,0.31437382,0.8034526,0.8056965,0.0022439
57,-0.7369484,-0.69945276,"('unimaginative', 'imaginative')",-2.227446,-2.2317927,-1.4821973,-1.4656227,0.0165746
58,-0.5564534,-0.4965253,"('undiscriminating', 'discriminating')",0.12252641,0.05549819,-0.2169635,-0.2205136,-0.0035501
59,-0.020599354,0.0012430325,"('foolish', 'wise')",0.3024143,0.3201829,0.1409075,0.160713,0.0198055
60,0.9884647,1.0229294,"('inefficient', 'efficient')",0.21078819,0.31869215,0.5996264,0.6708108,0.0711844
61,-0.3624226,-0.47928306,"('illogical', 'logical')",0.4928594,0.37538767,0.0652184,-0.0519477,-0.1171661
62,0.73649997,0.8198696,"('incompetent', 'brilliant')",0.46667093,0.59664226,0.6015854,0.7082559,0.1066705
63,-0.39592293,-0.25573698,"('unperceptive', 'insightful')",1.1719704,1.2684354,0.3880237,0.5063492,0.1183255
64,0.90735126,0.8422833,"('shy', 'confident')",-6.134549,-6.096956,-2.6135988,-2.6273363,-0.0137375
65,0.4248683,0.27650884,"('insecure', 'secure')",-0.118225545,-0.15189685,0.1533214,0.062306,-0.0910154
66,-0.8298785,-0.853311,"('inactive', 'active')",0.46988833,0.4740848,-0.1799951,-0.1896131,-0.009618
67,0.9589997,0.9277916,"('doubtful', 'determined')",-0.30604523,-0.25702217,0.3264772,0.3353847,0.0089075
68,-0.5135726,-0.578071,"('dependent', 'independent')",-0.49814525,-0.51750684,-0.5058589,-0.5477889,-0.04193
69,0.48203146,0.49976963,"('lazy', 'industrious')",-0.7127554,-0.7123891,-0.115362,-0.1063097,0.0090523
70,0.75183874,0.8384265,"('lethargic', 'energetic')",0.86471003,0.89183784,0.8082744,0.8651322,0.0568578
71,-0.48287508,-0.4364283,"('diffident', 'self-confident')",0.36934936,0.4084826,-0.0567629,-0.0139728,0.0427901
72,-1.254936,-1.2806485,"('unambitious', 'ambitious')",-0.8135602,-0.80966824,-1.0342481,-1.0451584,-0.0109103
73,1.0607845,0.9830861,"('helpless', 'self-reliant')",-2.8489926,-2.8660414,-0.8941041,-0.9414777,-0.0473736
74,0.29507518,0.38347882,"('undedicated', 'dedicated')",0.27638096,0.24253307,0.2857281,0.313006,0.0272779
75,-0.1412133,-0.091051295,"('meek', 'impulsive')",-0.5982321,-0.541987,-0.3697227,-0.3165191,0.0532036
76,0.54962474,0.5976168,"('anxious', 'daring')",0.35522217,0.4021128,0.4524235,0.4998648,0.0474413
77,-0.8646897,-0.7847272,"('unmotivated', 'motivated')",-1.178186,-1.0180831,-1.0214379,-0.9014052,0.1200327
78,-0.80170643,-0.64261174,"('nonresilient', 'resilient')",0.3023936,0.4139349,-0.2496564,-0.1143384,0.135318
79,-0.48520517,-0.41182515,"('wavering', 'unwavering')",-0.32068282,-0.2583482,-0.402944,-0.3350867,0.0678573
80,0.56788456,0.45321095,"('dominated', 'dominating')",-0.8864735,-0.8483027,-0.1592945,-0.1975459,-0.0382514
81,0.9004545,0.75950843,"('submissive', 'aggressive')",-0.48878238,-0.41845614,0.2058361,0.1705261,-0.03531
82,-0.2222785,-0.15323603,"('poor', 'rich')",5.781872,5.802587,2.7797966,2.8246756,0.044879
83,-0.18019617,-0.18816599,"('powerless', 'powerful')",-0.8615123,-0.87261355,-0.5208542,-0.5303898,-0.0095356
84,0.323034,0.22949377,"('inferior', 'superior')",0.97575206,0.9585621,0.649393,0.5940279,-0.0553651
85,-1.1986741,-1.1080143,"('insignificant', 'prestigious')",0.49490207,0.4903405,-0.351886,-0.3088369,0.0430491
86,-1.0326191,-1.0588717,"('uninfluential', 'influential')",0.02109129,-0.09616995,-0.5057639,-0.5775208,-0.0717569
87,0.9784013,0.91913503,"('unsuccessful', 'successful')",1.3440583,1.4734122,1.1612298,1.1962736,0.0350438
88,-0.6428528,-0.6968123,"('low', 'eminent')",0.25206122,0.26717857,-0.1953958,-0.2148169,-0.0194211
