,cigna_male,cigna_female,tuple,corp_male,corp_female,average_male,average_female,female-male
21,0.4365743,0.33016354,"('immoral', 'moral')",0.1306179,0.13913241,0.2835961,0.234648,-0.0489481
22,0.19170012,0.18536623,"('untrustworthy', 'trustworthy')",-0.78620183,-0.8590779,-0.2972509,-0.3368558,-0.0396049
23,-0.35483837,-0.36719763,"('insincere', 'sincere')",6.1126647,6.105818,2.8789132,2.8693101,-0.0096031
24,0.046754554,-0.06966871,"('dishonest', 'honest')",0.91674167,0.9074613,0.4817481,0.4188963,-0.0628518
25,0.35784423,0.33630776,"('egoistic', 'altruistic')",0.8522975,0.73405075,0.6050708,0.5351793,-0.0698915
26,0.9757196,0.81541246,"('hardhearted', 'benevolent')",1.4428027,1.1700203,1.2092612,0.9927164,-0.2165448
27,-0.33556667,-0.26523718,"('hardhearted', 'softhearted')",0.90625024,0.8536693,0.2853418,0.294216,0.0088742
28,0.25531963,0.042042598,"('disloyal', 'loyal')",1.4128773,1.2257466,0.8340985,0.6338946,-0.2002039
29,-0.24311203,-0.2864922,"('unfair', 'fair')",-0.12720793,-0.3187271,-0.18516,-0.3026097,-0.1174497
30,0.58362496,0.5973198,"('intolerant', 'tolerant')",1.1020788,1.079777,0.8428519,0.8385484,-0.0043035
31,-0.99210536,-0.8251692,"('evil', 'good')",-1.3709005,-1.4784166,-1.1815029,-1.1517929,0.02971
32,0.47209948,0.23604245,"('unkind', 'kind')",1.1616963,0.92318916,0.8168979,0.5796158,-0.2372821
33,0.21522895,0.114210516,"('wrong', 'right')",-0.9589146,-1.0486754,-0.3718428,-0.4672325,-0.0953897
34,0.23211616,0.44638586,"('mean', 'honorable')",5.528337,5.8178744,2.8802266,3.1321301,0.2519035
35,-0.3425898,-0.46148407,"('corrupt', 'incorrupt')",-0.88763124,-0.89642775,-0.6151105,-0.6789559,-0.0638454
36,-0.27190876,-0.2969591,"('hostile', 'amicable')",-0.52494824,-0.62942594,-0.3984285,-0.4631925,-0.064764
37,0.3648353,0.2499122,"('fake', 'genuine')",0.24228306,0.2513751,0.3035592,0.2506437,-0.0529155
38,-0.41030958,-0.46212804,"('untruthful', 'truthful')",-0.006665524,0.03633674,-0.2084876,-0.2128956,-0.004408
39,0.34598708,0.43703455,"('exploitative', 'cooperative')",0.14813966,0.17324804,0.2470634,0.3051413,0.0580779
40,0.087824434,0.12809823,"('stingy', 'generous')",-2.3923705,-2.5924373,-1.1522731,-1.2321695,-0.0798964
41,-0.14625834,0.095581256,"('unforgiving', 'forgiving')",0.07724181,0.009116584,-0.0345083,0.0523489,0.0868572
42,1.2428889,1.3167082,"('unreliable', 'reliable')",-2.8700676,-2.8466902,-0.8135893,-0.764991,0.0485983
43,0.07142167,0.0981184,"('irresponsible', 'responsible')",0.7924972,0.7775539,0.4319595,0.4378362,0.0058767
44,0.3000712,0.25590736,"('prejudiced', 'unprejudiced')",-1.2304257,-1.2126735,-0.4651772,-0.4783831,-0.0132059
45,-0.4347516,-0.37954745,"('incompetent', 'competent')",0.26728198,0.20255375,-0.0837348,-0.0884968,-0.004762
46,-0.0745401,-0.05639255,"('uncompetitive', 'competitive')",-0.42276046,-0.3884138,-0.2486503,-0.2224032,0.0262471
47,0.23124422,0.3447013,"('stupid', 'smart')",5.5863886,5.7651315,2.9088163,3.0549164,0.1461001
48,-0.27683336,-0.28095266,"('unintelligent', 'intelligent')",0.7888895,0.7970324,0.2560281,0.2580399,0.0020118
49,0.1080461,0.32982194,"('unable', 'able')",-0.21890607,-0.09919711,-0.05543,0.1153124,0.1707424
50,0.47982356,0.42470092,"('clumsy', 'skillful')",-0.030921252,-0.07193793,0.2244512,0.1763815,-0.0480697
51,-0.7222433,-0.89537585,"('uneducated', 'educated')",0.40631154,0.3676022,-0.1579659,-0.2638868,-0.1059209
52,0.12877396,0.010375865,"('irrational', 'rational')",-0.30702463,-0.41647744,-0.0891253,-0.2030508,-0.1139255
53,-0.9342168,-0.8153283,"('uncreative', 'creative')",0.3335749,0.25678918,-0.300321,-0.2792696,0.0210514
54,-0.3224769,-0.47732916,"('incapable', 'capable')",0.67281127,0.72121245,0.1751672,0.1219416,-0.0532256
55,-0.03439604,0.067700475,"('incompetent', 'clever')",0.8616713,0.8278875,0.4136376,0.447794,0.0341564
56,0.35193428,0.2873521,"('impractical', 'practical')",0.17195213,0.16078226,0.2619432,0.2240672,-0.037876
57,-0.47368774,-0.5797791,"('unimaginative', 'imaginative')",-2.97165,-3.0837448,-1.7226688,-1.831762,-0.1090932
58,0.49701828,0.6336726,"('undiscriminating', 'discriminating')",0.33221206,0.30419746,0.4146152,0.468935,0.0543198
59,0.70560735,0.6309546,"('foolish', 'wise')",-0.07425592,-0.051197384,0.3156757,0.2898786,-0.0257971
60,0.16401064,0.34141266,"('inefficient', 'efficient')",0.6155445,0.7904816,0.3897776,0.5659472,0.1761696
61,-0.57036555,-0.59596926,"('illogical', 'logical')",0.56698996,0.4027104,-0.0016878,-0.0966294,-0.0949416
62,0.68100363,0.79078346,"('incompetent', 'brilliant')",0.8155779,0.98109645,0.7482908,0.88594,0.1376492
63,-0.49875066,-0.44085515,"('unperceptive', 'insightful')",0.35542756,0.4511788,-0.0716615,0.0051618,0.0768233
64,-0.25455913,-0.22196625,"('shy', 'confident')",-6.0564914,-6.0899324,-3.1555252,-3.1559494,-0.0004242
65,0.0992776,0.0069551803,"('insecure', 'secure')",0.31226677,0.31152916,0.2057722,0.1592422,-0.04653
66,-0.2015015,-0.23708257,"('inactive', 'active')",-0.083524644,-0.0042565037,-0.1425131,-0.1206695,0.0218436
67,0.7896301,0.601942,"('doubtful', 'determined')",-0.07083768,-0.17127648,0.3593962,0.2153328,-0.1440634
68,-0.5745847,-0.6159301,"('dependent', 'independent')",-0.663966,-0.5751238,-0.6192753,-0.5955269,0.0237484
69,0.40281913,0.5741246,"('lazy', 'industrious')",-1.2272555,-1.1515878,-0.4122182,-0.2887316,0.1234866
70,0.20287082,0.16559415,"('lethargic', 'energetic')",0.3685851,0.4340589,0.285728,0.2998265,0.0140985
71,-0.19761094,-0.18427768,"('diffident', 'self-confident')",-0.073968515,-0.17548577,-0.1357897,-0.1798817,-0.044092
72,0.17461652,0.089264154,"('unambitious', 'ambitious')",-0.13921124,-0.09715271,0.0177026,-0.0039443,-0.0216469
73,1.0400851,0.9381767,"('helpless', 'self-reliant')",-3.6676118,-3.6234646,-1.3137634,-1.342644,-0.0288806
74,0.48341516,0.5150184,"('undedicated', 'dedicated')",-0.12323927,-0.25658852,0.1800879,0.1292149,-0.050873
75,0.6986749,0.6274109,"('meek', 'impulsive')",-0.821311,-0.6899153,-0.061318,-0.0312522,0.0300658
76,0.5727035,0.72601163,"('anxious', 'daring')",0.09822904,0.19995242,0.3354663,0.462982,0.1275157
77,-0.45525482,-0.39912844,"('unmotivated', 'motivated')",-0.9419716,-0.7897808,-0.6986132,-0.5944546,0.1041586
78,-0.6643899,-0.51115936,"('nonresilient', 'resilient')",-0.1229693,-0.13211915,-0.3936796,-0.3216392,0.0720404
79,-0.6508028,-0.6437425,"('wavering', 'unwavering')",-0.818527,-0.7408452,-0.7346649,-0.6922939,0.042371
80,0.20652366,-0.08235398,"('dominated', 'dominating')",-0.6389611,-0.6373885,-0.2162187,-0.3598713,-0.1436526
81,0.028304033,-0.19792669,"('submissive', 'aggressive')",-0.26716992,-0.19031715,-0.1194329,-0.1941219,-0.074689
82,0.105431706,0.13471338,"('poor', 'rich')",6.785449,6.8461537,3.4454403,3.4904335,0.0449932
83,0.83996165,0.67981315,"('powerless', 'powerful')",-0.5430953,-0.5970697,0.1484332,0.0413717,-0.1070615
84,1.3344693,1.0048513,"('inferior', 'superior')",0.86422974,0.8508497,1.0993495,0.9278505,-0.171499
85,0.54640365,0.54864985,"('insignificant', 'prestigious')",-0.6761003,-0.77664936,-0.0648483,-0.1139998,-0.0491515
86,-0.933616,-1.0451021,"('uninfluential', 'influential')",-0.1846101,-0.29688528,-0.559113,-0.6709937,-0.1118807
87,0.3645098,0.17198086,"('unsuccessful', 'successful')",0.49320528,0.5256657,0.4288575,0.3488233,-0.0800342
88,0.21782574,0.07773019,"('low', 'eminent')",-0.057835877,-0.1390376,0.0799949,-0.0306537,-0.1106486
