,hewlett_male,hewlett_female,tuple,packard_male,packard_female,enterprise_male,enterprise_female,co_male,co_female,average_male,average_female,female-male
72,-1.1137537,-1.104852,"('unambitious', 'ambitious')",-0.020804197,0.06342295,1.0413339,1.1817827,-0.34764773,-0.19945371,-0.1102179,-0.014775,0.0954429
73,1.4727161,1.5436958,"('helpless', 'self-reliant')",0.3053046,0.30771604,0.43039057,0.5330521,-3.6405578,-3.4985123,-0.3580366,-0.2785121,0.0795245
74,-1.6772671,-1.7490902,"('undedicated', 'dedicated')",0.9311914,0.9272315,0.43424675,0.52583057,0.00426062,0.027811907,-0.0768921,-0.0670541,0.009838
75,2.9878378,3.0080152,"('meek', 'impulsive')",0.2998345,0.33864838,-0.08625461,-0.12573141,-0.63460463,-0.5211364,0.6417032,0.6749489,0.0332457
76,-2.2024248,-2.0937355,"('anxious', 'daring')",-0.60641605,-0.43647248,-0.7715325,-0.6755897,-0.18328595,-0.11299941,-0.9409148,-0.8296993,0.1112155
77,-1.986497,-2.0963037,"('unmotivated', 'motivated')",-0.9901768,-1.0181025,0.6885033,0.62147796,-0.87267417,-0.75401866,-0.7902112,-0.8117367,-0.0215255
78,-1.1578665,-1.2753531,"('nonresilient', 'resilient')",0.19729143,0.1928238,-0.306642,-0.3590108,0.020620031,0.11718917,-0.3116493,-0.3310877,-0.0194384
79,1.97783,1.9632497,"('wavering', 'unwavering')",0.73713756,0.6515547,-0.84646094,-0.96080494,-0.776818,-0.7742864,0.2729222,0.2199282,-0.052994
80,-1.4064701,-1.346766,"('dominated', 'dominating')",-1.4525502,-1.3563956,0.31354275,0.39230466,-0.31090134,-0.315583,-0.7140947,-0.65661,0.0574847
81,-3.111968,-3.1990623,"('submissive', 'aggressive')",-1.2841914,-1.2999145,1.0837022,1.0696341,-0.11795415,-0.12667894,-0.8576028,-0.8890054,-0.0314026
82,-1.2454002,-1.2889634,"('poor', 'rich')",-0.54586136,-0.59536374,-1.0544307,-1.106781,5.4678073,5.3629637,0.6555288,0.5929639,-0.0625649
83,-0.62180656,-0.67908055,"('powerless', 'powerful')",0.4051311,0.35523146,0.5452999,0.5645333,-1.0772147,-1.0921066,-0.1871476,-0.2128556,-0.025708
84,0.4802714,0.4645821,"('inferior', 'superior')",1.4517026,1.3851821,0.26538837,0.24096707,0.648595,0.6454344,0.7114893,0.6840414,-0.0274479
85,3.0866706,3.086924,"('insignificant', 'prestigious')",1.2656761,1.1632326,0.07799789,0.006013304,-0.64074934,-0.6985296,0.9473988,0.88941,-0.0579888
86,-2.9750524,-3.1691852,"('uninfluential', 'influential')",0.07883496,-0.13133425,-0.06362048,-0.22241934,-0.23898022,-0.39345223,-0.7997046,-0.9790977,-0.1793931
87,-0.67320204,-0.6012357,"('unsuccessful', 'successful')",0.02236499,-0.033590976,0.7566157,0.76305085,0.14963287,0.07852671,0.0638529,0.0516877,-0.0121652
88,-1.2482616,-1.2765357,"('low', 'eminent')",-0.3497058,-0.469392,0.63815045,0.46261674,-0.3062126,-0.39480865,-0.3165074,-0.4195299,-0.1030225
