,ansys_male,ansys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
19,-1.0359708,-1.0830814,"('inhospitable', 'hospitable')",0.25825712,0.2961534,-0.3888568,-0.393464,-0.0046072
20,-0.016195662,0.028135728,"('rough', 'thoughtful')",0.9668754,0.9426238,0.4753399,0.4853798,0.0100399
21,-0.2585028,-0.13943836,"('immoral', 'moral')",-0.9079599,-0.7629285,-0.5832313,-0.4511834,0.1320479
22,-0.16004002,-0.1235002,"('untrustworthy', 'trustworthy')",-0.8913577,-0.97118473,-0.5256989,-0.5473425,-0.0216436
23,-0.9008095,-0.82019806,"('insincere', 'sincere')",5.43934,5.5198207,2.2692652,2.3498113,0.0805461
24,-0.6725445,-0.61845,"('dishonest', 'honest')",0.857668,0.7975679,0.0925618,0.089559,-0.0030028
25,-0.3372789,-0.3000151,"('egoistic', 'altruistic')",1.6370692,1.6032665,0.6498952,0.6516257,0.0017305
26,0.9385924,0.598629,"('hardhearted', 'benevolent')",2.0894644,1.8709518,1.5140284,1.2347903,-0.2792381
27,0.03694146,0.13472998,"('hardhearted', 'softhearted')",1.6140339,1.5200278,0.8254877,0.8273789,0.0018912
28,-0.85556775,-0.99796736,"('disloyal', 'loyal')",0.9118539,0.7549699,0.0281431,-0.1214987,-0.1496418
29,-0.7179475,-0.844214,"('unfair', 'fair')",-0.20202449,-0.42400151,-0.459986,-0.6341078,-0.1741218
30,0.40991557,0.47595632,"('intolerant', 'tolerant')",1.0581335,1.0859442,0.7340245,0.7809502,0.0469257
31,-0.3848406,-0.4738236,"('evil', 'good')",-0.40982816,-0.5074844,-0.3973344,-0.490654,-0.0933196
32,-0.53252584,-0.55713534,"('unkind', 'kind')",0.7771042,0.5831186,0.1222892,0.0129916,-0.1092976
33,0.25342005,0.15358965,"('wrong', 'right')",-0.20969665,-0.3251417,0.0218617,-0.085776,-0.1076377
34,-0.16383365,0.074071504,"('mean', 'honorable')",5.7525663,6.1322694,2.7943664,3.1031704,0.308804
35,0.34330538,0.13479227,"('corrupt', 'incorrupt')",0.30769223,0.07540831,0.3254988,0.1051003,-0.2203985
36,-0.73800623,-0.92187464,"('hostile', 'amicable')",0.5177017,0.26839897,-0.1101523,-0.3267378,-0.2165855
37,0.42573598,0.4811635,"('fake', 'genuine')",0.47560406,0.4936741,0.45067,0.4874188,0.0367488
38,-1.2101747,-1.1501107,"('untruthful', 'truthful')",-0.26968673,-0.15286973,-0.7399307,-0.6514902,0.0884405
39,0.6659059,0.8148368,"('exploitative', 'cooperative')",0.43532827,0.38609278,0.5506171,0.6004648,0.0498477
40,0.17230992,0.13750663,"('stingy', 'generous')",-0.9951799,-1.0921606,-0.411435,-0.477327,-0.065892
41,-0.31023183,-0.26703888,"('unforgiving', 'forgiving')",0.05328008,-0.076263174,-0.1284759,-0.171651,-0.0431751
42,-0.3446904,-0.14422932,"('unreliable', 'reliable')",-3.3905768,-3.2836008,-1.8676336,-1.7139151,0.1537185
43,-1.0757787,-0.9636957,"('irresponsible', 'responsible')",0.49502933,0.46254882,-0.2903747,-0.2505735,0.0398012
44,0.55954987,0.5442613,"('prejudiced', 'unprejudiced')",-1.5256233,-1.4962202,-0.4830367,-0.4759795,0.0070572
45,-0.3789111,-0.354344,"('incompetent', 'competent')",-0.21776327,-0.25087222,-0.2983372,-0.3026081,-0.0042709
46,-0.65936667,-0.58620447,"('uncompetitive', 'competitive')",-0.86136705,-0.9402535,-0.7603669,-0.763229,-0.0028621
47,0.10138633,0.26112282,"('stupid', 'smart')",5.220408,5.4461827,2.6608973,2.8536527,0.1927554
48,-0.10561599,-0.039810367,"('unintelligent', 'intelligent')",0.52896523,0.6225065,0.2116746,0.2913481,0.0796735
49,-0.123858824,0.074714944,"('unable', 'able')",-0.17971554,0.00651573,-0.1517872,0.0406153,0.1924025
50,0.11825892,0.21175182,"('clumsy', 'skillful')",-0.055215932,-0.02096631,0.0315215,0.0953928,0.0638713
51,-0.9619206,-0.9931386,"('uneducated', 'educated')",0.5534096,0.54573727,-0.2042555,-0.2237007,-0.0194452
52,0.18955472,-0.08722996,"('irrational', 'rational')",0.49715054,0.35675862,0.3433526,0.1347643,-0.2085883
53,-1.3141248,-1.4391642,"('uncreative', 'creative')",0.8512298,0.77713585,-0.2314475,-0.3310142,-0.0995667
54,-0.45925897,-0.58388436,"('incapable', 'capable')",1.1535931,1.167746,0.347167,0.2919308,-0.0552362
55,-0.26274878,-0.06863066,"('incompetent', 'clever')",-0.082329914,0.0034620054,-0.1725394,-0.0325843,0.1399551
56,-0.25500214,-0.17800072,"('impractical', 'practical')",-0.48429847,-0.4161902,-0.3696503,-0.2970955,0.0725548
57,-0.67234594,-0.8789443,"('unimaginative', 'imaginative')",-2.0794146,-2.3105676,-1.3758802,-1.5947559,-0.2188757
58,-0.4779598,-0.6260745,"('undiscriminating', 'discriminating')",0.2656448,0.15110365,-0.1061575,-0.2374854,-0.1313279
59,-0.18607594,-0.24186191,"('foolish', 'wise')",0.38954943,0.42904,0.1017367,0.0935891,-0.0081476
60,-0.06734675,0.28056344,"('inefficient', 'efficient')",-0.6845449,-0.44149607,-0.3759458,-0.0804663,0.2954795
61,0.109159745,-0.06821364,"('illogical', 'logical')",0.24823785,0.031952616,0.1786988,-0.0181305,-0.1968293
62,-0.15519345,0.015305404,"('incompetent', 'brilliant')",-0.1461293,0.0942994,-0.1506614,0.0548024,0.2054638
63,-0.6846873,-0.5715842,"('unperceptive', 'insightful')",0.71775466,0.83872813,0.0165337,0.133572,0.1170383
64,-0.152733,-0.11376454,"('shy', 'confident')",-6.979633,-7.0000997,-3.5661829,-3.5569322,0.0092507
65,0.14751074,0.14724466,"('insecure', 'secure')",-0.7624129,-0.6454997,-0.3074511,-0.2491275,0.0583236
66,-0.9800884,-1.1204513,"('inactive', 'active')",0.75417894,0.6271402,-0.1129547,-0.2466556,-0.1337009
67,0.10186264,0.13806443,"('doubtful', 'determined')",-0.5727291,-0.49091682,-0.2354332,-0.1764262,0.059007
68,-0.43138465,-0.34961814,"('dependent', 'independent')",-0.5025251,-0.43069184,-0.4669549,-0.390155,0.0767999
69,0.8047742,0.7469396,"('lazy', 'industrious')",-0.5036386,-0.5194603,0.1505678,0.1137396,-0.0368282
70,-0.3381623,-0.21183656,"('lethargic', 'energetic')",0.47432944,0.5084598,0.0680836,0.1483116,0.080228
71,-0.7914097,-0.82597184,"('diffident', 'self-confident')",0.59226936,0.5708974,-0.0995702,-0.1275372,-0.027967
72,-1.040643,-0.9746773,"('unambitious', 'ambitious')",-0.60115117,-0.60462856,-0.8208971,-0.7896529,0.0312442
73,0.76824313,0.7677658,"('helpless', 'self-reliant')",-2.623701,-2.6428568,-0.927729,-0.9375455,-0.0098165
74,-0.18162118,-0.14045173,"('undedicated', 'dedicated')",0.20249563,0.07305299,0.0104372,-0.0336994,-0.0441366
75,-0.015992492,-0.12126817,"('meek', 'impulsive')",-0.15423101,-0.14932328,-0.0851118,-0.1352957,-0.0501839
76,0.0075444747,0.1980922,"('anxious', 'daring')",-0.11412449,0.06687252,-0.05329,0.1324824,0.1857724
77,-1.0095129,-0.88394856,"('unmotivated', 'motivated')",-1.3381141,-1.1693251,-1.1738136,-1.0266368,0.1471768
78,-0.7770039,-0.6815819,"('nonresilient', 'resilient')",0.012036474,0.092337474,-0.3824837,-0.2946222,0.0878615
79,-0.7936341,-1.0097182,"('wavering', 'unwavering')",0.21913226,0.21828961,-0.2872509,-0.3957143,-0.1084634
80,0.32453024,0.331403,"('dominated', 'dominating')",-1.396353,-1.3727888,-0.5359114,-0.5206929,0.0152185
81,0.1445934,0.15622279,"('submissive', 'aggressive')",-1.1931467,-1.0419014,-0.5242767,-0.4428393,0.0814374
82,-0.23207036,-0.2380838,"('poor', 'rich')",5.958815,6.178328,2.8633723,2.9701221,0.1067498
83,-0.5523569,-0.4701112,"('powerless', 'powerful')",-0.9835323,-1.0613575,-0.7679446,-0.7657343,0.0022103
84,-0.073884495,-0.12402849,"('inferior', 'superior')",0.86054325,0.86183894,0.3933294,0.3689052,-0.0244242
85,-0.029527107,-0.09658523,"('insignificant', 'prestigious')",1.1257166,1.1194093,0.5480947,0.511412,-0.0366827
86,-0.92459494,-1.0905842,"('uninfluential', 'influential')",0.17886887,-0.027306825,-0.372863,-0.5589455,-0.1860825
87,0.257915,0.08610955,"('unsuccessful', 'successful')",0.8408029,0.91060805,0.549359,0.4983588,-0.0510002
88,-0.10249952,-0.22259316,"('low', 'eminent')",0.07138888,0.07181795,-0.0155553,-0.0753876,-0.0598323
