,fortinet_male,fortinet_female,tuple,inc_male,inc_female,average_male,average_female,female-male
56,1.6541728,1.6441164,"('impractical', 'practical')",0.17888117,0.22134727,0.916527,0.9327319,0.0162049
57,-0.5804691,-0.594535,"('unimaginative', 'imaginative')",-2.2989953,-2.3454728,-1.4397322,-1.4700038,-0.0302716
58,-0.6842322,-0.68057644,"('undiscriminating', 'discriminating')",-0.108464494,-0.1441371,-0.3963483,-0.4123568,-0.0160085
59,-0.07410186,-0.13344376,"('foolish', 'wise')",0.42512015,0.36901447,0.1755091,0.1177854,-0.0577237
60,1.5399156,1.6325768,"('inefficient', 'efficient')",0.1810874,0.34867322,0.8605015,0.990625,0.1301235
61,0.20669042,0.07545017,"('illogical', 'logical')",0.43792292,0.24036881,0.3223067,0.1579095,-0.1643972
62,1.1437811,1.2635665,"('incompetent', 'brilliant')",0.50867665,0.7180505,0.8262289,0.9908085,0.1645796
63,-0.23842299,-0.084555805,"('unperceptive', 'insightful')",0.91868824,1.065097,0.3401326,0.4902706,0.150138
64,1.0453805,0.9983863,"('shy', 'confident')",-6.1509256,-6.1738687,-2.5527725,-2.5877411,-0.0349686
65,1.0592513,0.9337116,"('insecure', 'secure')",-0.11920008,-0.14855658,0.4700256,0.3925775,-0.0774481
66,-1.4733208,-1.3805757,"('inactive', 'active')",0.22955248,0.24413773,-0.6218842,-0.5682189,0.0536653
67,1.4585667,1.4170896,"('doubtful', 'determined')",-0.44989455,-0.43197167,0.5043361,0.492559,-0.0117771
68,-0.07861236,-0.14143535,"('dependent', 'independent')",-0.35544002,-0.4050838,-0.2170262,-0.2732596,-0.0562334
69,0.1408448,0.16371854,"('lazy', 'industrious')",-0.54066676,-0.5303725,-0.199911,-0.183327,0.016584
70,0.712564,0.90735304,"('lethargic', 'energetic')",0.6045644,0.7197213,0.6585642,0.8135372,0.154973
71,-0.7828571,-0.702792,"('diffident', 'self-confident')",0.5342268,0.56408757,-0.1243152,-0.0693522,0.054963
72,-0.4114663,-0.42389792,"('unambitious', 'ambitious')",-1.0289408,-0.9536129,-0.7202035,-0.6887554,0.0314481
73,0.61861414,0.57463557,"('helpless', 'self-reliant')",-2.7421613,-2.7283454,-1.0617735,-1.0768549,-0.0150814
74,0.28879315,0.3465144,"('undedicated', 'dedicated')",-0.035163455,-0.016858263,0.1268148,0.1648281,0.0380133
75,-0.88700897,-0.84489787,"('meek', 'impulsive')",-0.5574331,-0.45010817,-0.722221,-0.647503,0.074718
76,0.7975947,0.9349199,"('anxious', 'daring')",0.29443926,0.40380526,0.546017,0.6693625,0.1233455
77,0.04347086,0.042832922,"('unmotivated', 'motivated')",-0.9235254,-0.8537895,-0.4400273,-0.4054783,0.034549
78,-0.9327304,-0.8077902,"('nonresilient', 'resilient')",0.12607539,0.18469574,-0.4033275,-0.3115472,0.0917803
79,-0.96513325,-0.9633039,"('wavering', 'unwavering')",-0.3172225,-0.26545247,-0.6411779,-0.6143782,0.0267997
80,0.55561984,0.513754,"('dominated', 'dominating')",-1.3114989,-1.2289938,-0.3779395,-0.3576199,0.0203196
81,1.5341054,1.4094496,"('submissive', 'aggressive')",-0.52305037,-0.4396514,0.5055275,0.4848991,-0.0206284
82,-0.15415072,-0.10207384,"('poor', 'rich')",5.9557567,6.0444384,2.9008031,2.9711823,0.0703792
83,0.13109858,0.036078878,"('powerless', 'powerful')",-0.91542643,-0.987174,-0.3921639,-0.4755476,-0.0833837
84,0.46048337,0.32661223,"('inferior', 'superior')",0.86724913,0.79535425,0.6638663,0.5609832,-0.1028831
85,-1.4171673,-1.4532776,"('insignificant', 'prestigious')",0.5540316,0.50163484,-0.4315678,-0.4758214,-0.0442536
86,-1.0175793,-1.1013873,"('uninfluential', 'influential')",-0.08650994,-0.19689524,-0.5520446,-0.6491413,-0.0970967
87,0.17111771,0.11492394,"('unsuccessful', 'successful')",1.0725566,1.113339,0.6218371,0.6141315,-0.0077056
88,-0.23060836,-0.32186797,"('low', 'eminent')",0.41966623,0.43529242,0.0945289,0.0567122,-0.0378167
