,integrys_male,integrys_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
45,-1.4913768,-1.5264149,"('incompetent', 'competent')",-0.20418882,-0.19856048,0.2239772,0.19375832,-0.403178,-0.42445484,-0.4686916,-0.4889179,-0.0202263
46,-0.34358978,-0.35861066,"('uncompetitive', 'competitive')",0.19397387,0.30612653,1.624632,1.6522987,-0.9090766,-0.85482687,0.1414849,0.1862469,0.044762
47,-0.4316671,-0.31292415,"('stupid', 'smart')",1.0428199,1.1988649,1.0690334,1.2124772,5.6344886,5.6981993,1.8286687,1.9491544,0.1204857
48,-0.94116086,-0.97272485,"('unintelligent', 'intelligent')",0.45360282,0.416792,-0.7108504,-0.7089398,-0.037477344,0.016551798,-0.3089715,-0.3120802,-0.0031087
49,-0.2104689,-0.17340201,"('unable', 'able')",-0.21364689,-0.100899875,-0.74226516,-0.6721175,-0.59750974,-0.4525271,-0.4409727,-0.3497366,0.0912361
50,0.6916253,0.701031,"('clumsy', 'skillful')",0.31045502,0.27909604,0.18593389,0.24498868,0.09829941,0.10965823,0.3215784,0.3336935,0.0121151
51,-0.75659907,-0.7867495,"('uneducated', 'educated')",-0.37954313,-0.43636525,0.40605485,0.3667373,0.21316144,0.18691176,-0.1292315,-0.1673664,-0.0381349
52,-0.061333995,-0.20860428,"('irrational', 'rational')",-0.031201094,-0.30948424,-0.91842836,-1.070992,0.456968,0.2859004,-0.1384989,-0.3257951,-0.1872962
53,-0.8900508,-0.9022659,"('uncreative', 'creative')",0.70853734,0.639889,0.22123352,0.18276131,1.2904153,1.3102856,0.3325338,0.3076675,-0.0248663
54,-0.9815007,-1.0543782,"('incapable', 'capable')",-0.033693083,-0.06256656,-0.4100047,-0.45581377,0.9859024,0.98381996,-0.109824,-0.1472346,-0.0374106
55,-0.8830301,-0.8960807,"('incompetent', 'clever')",-0.5526681,-0.54043376,1.0033262,1.0240779,-0.28135347,-0.2628158,-0.1784314,-0.1688131,0.0096183
56,-0.226362,-0.28128368,"('impractical', 'practical')",1.1308783,1.2332535,0.69211364,0.6717145,-0.32290453,-0.32217258,0.3184314,0.3253779,0.0069465
57,-0.97802645,-1.0586474,"('unimaginative', 'imaginative')",0.81242526,0.7677879,-0.07091917,-0.11044356,-2.3431559,-2.320341,-0.644919,-0.680411,-0.035492
58,0.36690655,0.31107476,"('undiscriminating', 'discriminating')",0.82916415,0.7961319,0.7972944,0.8106435,0.14873086,0.19104399,0.535524,0.5272236,-0.0083004
59,-0.05547176,-0.064535946,"('foolish', 'wise')",1.2911611,1.2189099,-0.7133599,-0.76239234,0.5199482,0.48398384,0.2605694,0.2189913,-0.0415781
60,0.06621268,0.13125812,"('inefficient', 'efficient')",1.5390395,1.7989846,1.1351742,1.2490169,-0.7479842,-0.5706812,0.4981105,0.6521447,0.1540342
61,-0.27877334,-0.3404877,"('illogical', 'logical')",0.9908883,0.86621433,-0.06417288,-0.1519397,0.20669419,0.07855412,0.2136591,0.1130853,-0.1005738
62,-0.32453987,-0.31282437,"('incompetent', 'brilliant')",0.4060275,0.5374867,0.593535,0.6533797,-0.273076,-0.14338157,0.1004867,0.1836651,0.0831784
63,-0.9133694,-0.8917032,"('unperceptive', 'insightful')",0.7756548,0.8478863,1.1913322,1.2995739,0.44737568,0.6348566,0.3752483,0.4726534,0.0974051
64,0.06807086,0.03953982,"('shy', 'confident')",1.0991613,1.0411687,1.1303897,1.1387253,-7.0095735,-7.0349865,-1.1779879,-1.2038882,-0.0259003
65,-0.24425048,-0.31434456,"('insecure', 'secure')",0.27215272,0.2659961,1.18149,1.1393368,-0.5752658,-0.5947388,0.1585316,0.1240624,-0.0344692
66,0.35685802,0.41271728,"('inactive', 'active')",-0.39924276,-0.4520049,0.6687996,0.7092923,1.3187292,1.2850028,0.486286,0.4887519,0.0024659
67,0.8171671,0.8101613,"('doubtful', 'determined')",0.0045456663,0.033122182,0.6691471,0.69780326,-0.53138137,-0.4817849,0.2398696,0.2648254,0.0249558
68,-0.19071622,-0.2209967,"('dependent', 'independent')",-0.20947976,-0.24720037,-0.058126982,-0.091057226,-0.69345295,-0.6597626,-0.287944,-0.3047542,-0.0168102
69,0.6821575,0.7308512,"('lazy', 'industrious')",1.2372763,1.1575582,0.0727428,0.08177902,-0.41024023,-0.39020714,0.3954841,0.3949953,-0.0004888
70,-0.29781607,-0.26229545,"('lethargic', 'energetic')",0.58351433,0.71954834,0.41720307,0.5493119,0.40329325,0.51238245,0.2765487,0.3797368,0.1031881
71,-0.21040179,-0.20173806,"('diffident', 'self-confident')",1.6478366,1.7090453,-0.013046522,-0.03449353,0.5148128,0.49951446,0.4848003,0.493082,0.0082817
72,-0.80383897,-0.83697474,"('unambitious', 'ambitious')",0.69881153,0.6908716,0.31027976,0.31326622,-0.9247364,-0.92028767,-0.179871,-0.1882811,-0.0084101
73,1.1844388,1.1502196,"('helpless', 'self-reliant')",1.3594564,1.2406075,0.10042546,0.074059255,-3.0763342,-3.0515852,-0.1080034,-0.1466747,-0.0386713
74,-0.3061986,-0.30434355,"('undedicated', 'dedicated')",0.4911077,0.5883994,1.3230995,1.3976023,0.24395071,0.36006302,0.4379898,0.5104303,0.0724405
75,0.48674342,0.45104006,"('meek', 'impulsive')",-0.40275186,-0.44582963,-1.1907429,-1.209721,-0.09155179,-0.02801847,-0.2995758,-0.3081323,-0.0085565
76,0.23486768,0.2752546,"('anxious', 'daring')",-0.18495147,-0.035477623,1.1002463,1.2442806,0.15230346,0.223002,0.3256165,0.4267649,0.1011484
77,-0.15979588,-0.18071106,"('unmotivated', 'motivated')",0.55403835,0.5105591,0.3083628,0.30102018,-1.4425784,-1.3174355,-0.1849933,-0.1716418,0.0133515
78,-0.36399412,-0.31542075,"('nonresilient', 'resilient')",0.41377246,0.5127704,0.7940115,0.87396276,-0.24590142,-0.0863899,0.1494721,0.2462306,0.0967585
79,-0.5861852,-0.63145727,"('wavering', 'unwavering')",-0.13137898,-0.2467175,-1.5409678,-1.615268,0.06882844,0.078537956,-0.5474259,-0.6037262,-0.0563003
80,1.0171913,1.055249,"('dominated', 'dominating')",0.3779167,0.46407965,1.853281,1.9120977,-1.424381,-1.4028507,0.456002,0.5071439,0.0511419
81,-0.112132154,-0.114836484,"('submissive', 'aggressive')",1.4011736,1.4304353,1.4744887,1.4750406,-1.0879451,-1.047554,0.4188963,0.4357713,0.016875
82,-1.2001337,-1.2067714,"('poor', 'rich')",-0.4219471,-0.43474028,0.020044241,-0.0011169687,6.153888,6.177417,1.1379629,1.133697,-0.0042659
83,0.14978014,0.10865627,"('powerless', 'powerful')",0.8045995,0.85422873,-0.30978867,-0.3038752,-1.1665058,-1.2559277,-0.1304787,-0.1492295,-0.0187508
84,0.6034729,0.5781498,"('inferior', 'superior')",0.27132934,0.23472807,0.40549046,0.3813605,0.51657283,0.51465243,0.4492164,0.4272227,-0.0219937
85,-0.4280952,-0.4951458,"('insignificant', 'prestigious')",0.45124257,0.27750987,-0.52516294,-0.6393828,0.7067975,0.70494616,0.0511955,-0.0380181,-0.0892136
86,-1.8141754,-1.9266542,"('uninfluential', 'influential')",0.63403016,0.49457207,-0.049835946,-0.06880237,-0.33887357,-0.38398278,-0.3922137,-0.4712168,-0.0790031
87,0.5729779,0.50678533,"('unsuccessful', 'successful')",0.6192896,0.49838778,1.4172537,1.3516469,0.70819736,0.6835039,0.8294296,0.760081,-0.0693486
88,-0.9028588,-0.9838395,"('low', 'eminent')",-0.221038,-0.30289024,-0.8618149,-1.0698824,0.05795508,0.049292933,-0.4819392,-0.5768298,-0.0948906
