,bowtie_male,bowtie_female,tuple,average_male,average_female,female-male
45,1.3443694,1.0300963,"('incompetent', 'competent')",1.3443694,1.0300963,-0.3142731
46,0.039841235,0.06517137,"('uncompetitive', 'competitive')",0.0398412,0.0651714,0.0253302
47,2.1860917,2.2724524,"('stupid', 'smart')",2.1860917,2.2724524,0.0863607
48,-0.6409881,-0.5350316,"('unintelligent', 'intelligent')",-0.6409881,-0.5350316,0.1059565
49,-1.0066885,-0.85343397,"('unable', 'able')",-1.0066885,-0.853434,0.1532545
50,0.08289695,0.054127444,"('clumsy', 'skillful')",0.0828969,0.0541274,-0.0287695
51,-0.2089056,-0.16752186,"('uneducated', 'educated')",-0.2089056,-0.1675219,0.0413837
52,-1.1886809,-1.3520769,"('irrational', 'rational')",-1.1886809,-1.3520769,-0.163396
53,-1.3975856,-1.605319,"('uncreative', 'creative')",-1.3975856,-1.605319,-0.2077334
54,-0.7199849,-0.97053266,"('incapable', 'capable')",-0.7199849,-0.9705327,-0.2505478
55,0.75785255,0.88807,"('incompetent', 'clever')",0.7578526,0.88807,0.1302174
56,0.99262697,1.1137596,"('impractical', 'practical')",0.992627,1.1137596,0.1211326
57,-0.6153378,-0.9178691,"('unimaginative', 'imaginative')",-0.6153378,-0.9178691,-0.3025313
58,0.55869335,0.408115,"('undiscriminating', 'discriminating')",0.5586933,0.408115,-0.1505783
59,-0.69582224,-0.775716,"('foolish', 'wise')",-0.6958222,-0.775716,-0.0798938
60,0.29549834,0.72186035,"('inefficient', 'efficient')",0.2954983,0.7218603,0.426362
61,-0.120461434,-0.24338894,"('illogical', 'logical')",-0.1204614,-0.2433889,-0.1229275
62,0.14293227,0.43823946,"('incompetent', 'brilliant')",0.1429323,0.4382395,0.2953072
63,0.23771763,0.240392,"('unperceptive', 'insightful')",0.2377176,0.240392,0.0026744
64,-2.3950279,-2.1573188,"('shy', 'confident')",-2.3950279,-2.1573188,0.2377091
65,0.82993656,0.9275571,"('insecure', 'secure')",0.8299366,0.9275571,0.0976205
66,-0.8552051,-0.8786477,"('inactive', 'active')",-0.8552051,-0.8786477,-0.0234426
67,0.10467352,0.25037414,"('doubtful', 'determined')",0.1046735,0.2503741,0.1457006
68,-1.1062938,-0.965021,"('dependent', 'independent')",-1.1062938,-0.965021,0.1412728
69,-0.78765684,-0.85040617,"('lazy', 'industrious')",-0.7876568,-0.8504062,-0.0627494
70,1.0364288,0.8757406,"('lethargic', 'energetic')",1.0364288,0.8757406,-0.1606882
71,0.1387716,0.186705,"('diffident', 'self-confident')",0.1387716,0.186705,0.0479334
72,-0.40604597,-0.3807528,"('unambitious', 'ambitious')",-0.406046,-0.3807528,0.0252932
73,-1.4687742,-1.3019395,"('helpless', 'self-reliant')",-1.4687742,-1.3019395,0.1668347
74,0.46688533,0.37409812,"('undedicated', 'dedicated')",0.4668853,0.3740981,-0.0927872
75,-0.3733337,-0.46587342,"('meek', 'impulsive')",-0.3733337,-0.4658734,-0.0925397
76,0.068091206,0.36517155,"('anxious', 'daring')",0.0680912,0.3651716,0.2970804
77,-1.4382484,-1.2039967,"('unmotivated', 'motivated')",-1.4382484,-1.2039967,0.2342517
78,-0.4938702,-0.6257687,"('nonresilient', 'resilient')",-0.4938702,-0.6257687,-0.1318985
79,-0.3821108,-0.55507606,"('wavering', 'unwavering')",-0.3821108,-0.5550761,-0.1729653
80,1.1694776,1.159768,"('dominated', 'dominating')",1.1694776,1.159768,-0.0097096
81,0.42387357,0.60126376,"('submissive', 'aggressive')",0.4238736,0.6012638,0.1773902
82,2.0989878,2.015827,"('poor', 'rich')",2.0989878,2.0158269,-0.0831609
83,-0.23260741,-0.113516524,"('powerless', 'powerful')",-0.2326074,-0.1135165,0.1190909
84,-0.28407404,-0.22415537,"('inferior', 'superior')",-0.284074,-0.2241554,0.0599186
85,-1.3256936,-1.4426432,"('insignificant', 'prestigious')",-1.3256936,-1.4426432,-0.1169496
86,-0.24967897,-0.5582499,"('uninfluential', 'influential')",-0.249679,-0.5582499,-0.3085709
87,0.10716072,0.15668651,"('unsuccessful', 'successful')",0.1071607,0.1566865,0.0495258
88,-0.61495584,-0.5585814,"('low', 'eminent')",-0.6149558,-0.5585814,0.0563744
