,jpmorgan_male,jpmorgan_female,tuple,chase_male,chase_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
42,0.2170318,0.2380071,"('unreliable', 'reliable')",0.7102844,0.73504937,0.42631522,0.4834601,-2.6367152,-2.3509567,-0.3207709,-0.22361,0.0971609
43,-1.8455913,-1.8613756,"('irresponsible', 'responsible')",0.3836999,0.40567797,-1.0770168,-0.9803656,-0.4819071,-0.5013034,-0.7552038,-0.7343416,0.0208622
44,0.8068481,0.992766,"('prejudiced', 'unprejudiced')",-0.98888767,-0.8608075,-0.91583735,-0.7403238,-1.266776,-1.1108774,-0.5911632,-0.4298106,0.1613526
45,-2.5099864,-2.5540159,"('incompetent', 'competent')",-1.2486373,-1.174213,-1.0155112,-1.0907888,-1.7563391,-1.8156662,-1.6326184,-1.658671,-0.0260526
46,-2.1232524,-2.2470224,"('uncompetitive', 'competitive')",0.43122232,0.41879004,-0.24166773,-0.31032988,-0.22563165,-0.30235648,-0.5398324,-0.6102297,-0.0703973
47,-0.45180905,-0.3547012,"('stupid', 'smart')",-0.90013593,-0.8106996,0.15107042,0.17672901,3.2730002,2.9869263,0.5180314,0.4995636,-0.0184678
48,-1.6580896,-1.7642908,"('unintelligent', 'intelligent')",-1.3698926,-1.412902,-0.5737607,-0.5791755,-1.5558416,-1.5890111,-1.2893962,-1.3363448,-0.0469486
49,-1.177841,-1.1437935,"('unable', 'able')",-0.7844835,-0.72560775,-0.47756058,-0.44508895,-0.80890614,-0.80826813,-0.8121977,-0.7806895,0.0315082
50,0.5954548,0.607342,"('clumsy', 'skillful')",-0.6540595,-0.6371881,1.1087735,1.0904443,0.5011704,0.38422942,0.3878348,0.3612069,-0.0266279
51,-1.3550564,-1.5353009,"('uneducated', 'educated')",0.007957496,-0.06439516,0.2632947,0.052154917,-0.19596988,-0.36361992,-0.3199435,-0.4777903,-0.1578468
52,0.62372637,0.5320075,"('irrational', 'rational')",-0.49340206,-0.54584455,0.38347548,0.34308344,-0.12242225,-0.1911641,0.0978444,0.0345206,-0.0633238
53,-0.09217182,-0.1976044,"('uncreative', 'creative')",0.5900419,0.53230673,0.88851637,0.83360946,0.83410174,0.70746464,0.555122,0.4689441,-0.0861779
54,0.73262095,0.7115502,"('incapable', 'capable')",2.0422401,2.082355,1.1529474,1.1392707,0.7180679,0.6278785,1.1614691,1.1402637,-0.0212054
55,-2.8730252,-2.9700134,"('incompetent', 'clever')",-0.77992094,-0.7801461,-0.99401814,-1.0052713,-1.6354318,-1.6050638,-1.570599,-1.5901237,-0.0195247
56,-1.5947227,-1.6930228,"('impractical', 'practical')",-0.43924278,-0.465532,-0.9319807,-0.99473405,-1.0840962,-1.0254687,-1.0125105,-1.0446894,-0.0321789
57,-2.1792278,-2.3861299,"('unimaginative', 'imaginative')",-0.45387423,-0.54845023,-0.6323205,-0.7769487,-3.0101364,-2.8647523,-1.5688896,-1.6440703,-0.0751807
58,0.27993098,0.14772947,"('undiscriminating', 'discriminating')",0.2721227,0.24312645,0.62738436,0.51845276,0.8644276,0.81419563,0.5109664,0.4308761,-0.0800903
59,1.0007349,1.0521204,"('foolish', 'wise')",0.023435429,-0.016937813,1.1229346,1.1377982,-0.296929,-0.27789974,0.462544,0.4737703,0.0112263
60,-2.2898116,-2.3352818,"('inefficient', 'efficient')",-1.255815,-1.2125549,-0.8337347,-0.8212744,-1.0599633,-0.9683137,-1.3598311,-1.3343562,0.0254749
61,-0.31603536,-0.4541974,"('illogical', 'logical')",0.8621281,0.7594276,0.63626397,0.52665645,-0.0729773,-0.14050597,0.2773449,0.1728452,-0.1044997
62,-1.9249619,-1.9153653,"('incompetent', 'brilliant')",-0.15801726,-0.092490114,-1.0288746,-0.94859374,-0.87780124,-0.7534739,-0.9974138,-0.9274807,0.0699331
63,-1.1310612,-1.1997585,"('unperceptive', 'insightful')",0.4583143,0.48021403,0.5832894,0.59261984,0.15627107,0.16566156,0.0167034,0.0096842,-0.0070192
64,-0.42913896,-0.45318887,"('shy', 'confident')",0.32255554,0.27993867,-0.034564316,0.014107622,-5.087207,-4.563928,-1.3070886,-1.1807677,0.1263209
65,-1.8704842,-1.9712585,"('insecure', 'secure')",-1.2053077,-1.2578683,-0.70320123,-0.73663837,-1.4000139,-1.3334472,-1.2947518,-1.3248031,-0.0300513
66,1.6387053,1.610716,"('inactive', 'active')",1.9985008,1.9509099,2.3002627,2.2509315,2.4700837,2.3895435,2.1018882,2.0505252,-0.051363
67,0.00641324,0.010178663,"('doubtful', 'determined')",-0.32296363,-0.36803073,0.04950476,0.06790124,-0.20702167,-0.16601956,-0.1185168,-0.1139926,0.0045242
68,-0.7644133,-0.84145087,"('dependent', 'independent')",-1.4387687,-1.5154741,-1.166213,-1.2221197,-1.2517437,-1.3360975,-1.1552846,-1.2287855,-0.0735009
69,2.8811483,2.992845,"('lazy', 'industrious')",0.3256278,0.36810935,1.4197153,1.3932712,0.75288934,0.9456384,1.3448452,1.4249661,0.0801209
70,-2.0247426,-2.0315278,"('lethargic', 'energetic')",-0.48125884,-0.44769618,-0.7044335,-0.74252254,-1.0093497,-1.0246453,-1.0549462,-1.0615979,-0.0066517
71,1.0753994,1.1102529,"('diffident', 'self-confident')",2.3849723,2.411492,0.7898129,0.8189542,0.6213959,0.6064654,1.2178952,1.2367911,0.0188959
72,-0.8630128,-0.87263805,"('unambitious', 'ambitious')",-0.35936806,-0.38917392,-0.7228852,-0.7242916,-1.4548353,-1.3970383,-0.8500253,-0.8457855,0.0042398
73,1.5899044,1.6288241,"('helpless', 'self-reliant')",0.27857777,0.2929762,-0.45011675,-0.4090262,-2.8159037,-2.470691,-0.3493845,-0.2394792,0.1099053
74,-0.30745223,-0.33954045,"('undedicated', 'dedicated')",0.42235136,0.4203332,0.35037127,0.2975338,-0.3139545,-0.3379297,0.037829,0.0100992,-0.0277298
75,1.4874592,1.5457101,"('meek', 'impulsive')",0.6105518,0.7271685,0.48270056,0.5082741,0.9669227,1.1070553,0.8869086,0.972052,0.0851434
76,-1.3534901,-1.3273464,"('anxious', 'daring')",-0.301152,-0.20506507,0.06892396,0.20309824,-0.74961185,-0.6076362,-0.5838325,-0.4842374,0.0995951
77,-1.2514261,-1.2848395,"('unmotivated', 'motivated')",0.42986342,0.46278673,0.2263825,0.15545559,0.044503942,0.17595536,-0.1376691,-0.1226605,0.0150086
78,-0.56554013,-0.6267821,"('nonresilient', 'resilient')",1.2283567,1.2055573,0.85967433,0.8105083,1.5367891,1.4413185,0.76482,0.7076505,-0.0571695
79,1.7328676,1.7070183,"('wavering', 'unwavering')",0.7683253,0.79864323,0.9042832,0.8189354,0.59905416,0.55557513,1.0011326,0.970043,-0.0310896
80,-1.0400167,-1.0696929,"('dominated', 'dominating')",0.010381922,0.06288485,-0.38509852,-0.33771384,-0.47393963,-0.34957886,-0.4721682,-0.4235252,0.048643
81,-1.6606084,-1.7581097,"('submissive', 'aggressive')",-0.38376805,-0.4081732,-0.20773102,-0.21907243,-1.4759686,-1.3154968,-0.932019,-0.925213,0.006806
82,-1.1910532,-1.1198251,"('poor', 'rich')",-1.2201127,-1.1820168,-1.1346625,-1.098773,3.4518619,3.08206,-0.0234916,-0.0796387,-0.0561471
83,0.28268912,0.14130895,"('powerless', 'powerful')",1.002668,0.98305666,0.9177809,0.94320875,-0.29327732,-0.26927763,0.4774652,0.4495742,-0.027891
84,0.53145695,0.45658448,"('inferior', 'superior')",0.62594074,0.5435346,0.6469932,0.63627815,0.3553251,0.37645054,0.539929,0.503212,-0.036717
85,2.2462702,2.329465,"('insignificant', 'prestigious')",1.860482,1.9030089,2.5910447,2.584082,1.2367818,1.2222028,1.9836447,2.0096898,0.0260451
86,-1.8568912,-2.1438048,"('uninfluential', 'influential')",0.30262667,0.09954226,-0.041979894,-0.2959823,-0.9898217,-1.1666458,-0.6465166,-0.8767226,-0.230206
87,0.13583496,0.1183325,"('unsuccessful', 'successful')",0.8727519,0.8564076,1.9535779,1.934415,0.91696864,1.0582303,0.9697834,0.9918463,0.0220629
88,-0.4854152,-0.53656656,"('low', 'eminent')",-0.9215678,-0.949772,-0.007855865,-0.06895283,-1.1026083,-1.1546614,-0.6293618,-0.6774882,-0.0481264
