,teledyne_male,teledyne_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
19,-0.90737295,-0.9197724,"('inhospitable', 'hospitable')",-0.8708735,-0.88754934,-0.8891232,-0.9036609,-0.0145377
20,-0.4646877,-0.45777833,"('rough', 'thoughtful')",0.92749435,0.964013,0.2314033,0.2531173,0.021714
21,-0.9335999,-0.96862626,"('immoral', 'moral')",-0.07569248,-0.08945806,-0.5046462,-0.5290422,-0.024396
22,-1.4510283,-1.3806369,"('untrustworthy', 'trustworthy')",-1.3455293,-1.3959373,-1.3982788,-1.3882871,0.0099917
23,-1.635117,-1.7222736,"('insincere', 'sincere')",4.383943,4.250365,1.374413,1.2640456,-0.1103674
24,-1.474964,-1.4721338,"('dishonest', 'honest')",-0.6127068,-0.62455386,-1.0438354,-1.0483438,-0.0045084
25,-0.28717232,-0.3091919,"('egoistic', 'altruistic')",0.59013337,0.5294867,0.1514805,0.1101474,-0.0413331
26,0.09198043,0.027642623,"('hardhearted', 'benevolent')",0.7800413,0.7021903,0.4360108,0.3649164,-0.0710944
27,-0.76958734,-0.6655048,"('hardhearted', 'softhearted')",0.38943732,0.32447693,-0.190075,-0.1705139,0.0195611
28,-1.3282231,-1.5165389,"('disloyal', 'loyal')",0.5944329,0.4651235,-0.3668951,-0.5257077,-0.1588126
29,-0.4962965,-0.5154793,"('unfair', 'fair')",-1.1691021,-1.2772919,-0.8326993,-0.8963856,-0.0636863
30,-0.6102536,-0.61276615,"('intolerant', 'tolerant')",1.424354,1.4193425,0.4070502,0.4032882,-0.003762
31,0.004504632,0.11753151,"('evil', 'good')",-1.4200819,-1.4843754,-0.7077886,-0.6834219,0.0243667
32,-0.74144137,-0.8226781,"('unkind', 'kind')",0.7166643,0.58510613,-0.0123885,-0.118786,-0.1063975
33,0.3728281,0.25178292,"('wrong', 'right')",-0.1897357,-0.31200215,0.0915462,-0.0301096,-0.1216558
34,-0.6177368,-0.45146063,"('mean', 'honorable')",3.7661006,3.8323748,1.5741819,1.6904571,0.1162752
35,0.73333395,0.6245172,"('corrupt', 'incorrupt')",-0.5584627,-0.6097138,0.0874356,0.0074017,-0.0800339
36,-0.17186768,-0.27259973,"('hostile', 'amicable')",-0.3488802,-0.5661123,-0.260374,-0.419356,-0.158982
37,-0.6514697,-0.64762557,"('fake', 'genuine')",-0.29394978,-0.34323955,-0.4727097,-0.4954326,-0.0227229
38,-1.1735522,-1.1729658,"('untruthful', 'truthful')",0.081347615,0.15443772,-0.5461023,-0.509264,0.0368383
39,0.47693852,0.49885198,"('exploitative', 'cooperative')",0.17923518,0.22449242,0.3280869,0.3616722,0.0335853
40,-0.08358532,-0.04822202,"('stingy', 'generous')",-1.8161314,-1.7730097,-0.9498583,-0.9106159,0.0392424
41,-0.81527734,-0.78663874,"('unforgiving', 'forgiving')",-0.23002891,-0.28611472,-0.5226531,-0.5363767,-0.0137236
42,-0.34182593,-0.21213993,"('unreliable', 'reliable')",-3.801039,-3.6918588,-2.0714324,-1.9519993,0.1194331
43,-1.8067374,-1.7223264,"('irresponsible', 'responsible')",-0.3190881,-0.32036552,-1.0629127,-1.021346,0.0415667
44,0.8053247,0.7503647,"('prejudiced', 'unprejudiced')",-1.0568327,-0.9581454,-0.125754,-0.1038903,0.0218637
45,-2.111974,-1.9904505,"('incompetent', 'competent')",-0.40492642,-0.42650762,-1.2584503,-1.208479,0.0499713
46,-1.8033032,-1.741751,"('uncompetitive', 'competitive')",-0.58360636,-0.56279284,-1.1934547,-1.1522719,0.0411828
47,0.12344448,0.2500546,"('stupid', 'smart')",4.5929937,4.592065,2.3582191,2.4210596,0.0628405
48,-0.30849624,-0.29544544,"('unintelligent', 'intelligent')",1.2258976,1.2971294,0.4587007,0.500842,0.0421413
49,-0.22588685,-0.061672807,"('unable', 'able')",0.33690578,0.44937038,0.0555095,0.1938488,0.1383393
50,0.65245444,0.66763717,"('clumsy', 'skillful')",0.20395583,0.1909793,0.4282051,0.4293082,0.0011031
51,-1.0548838,-1.0734122,"('uneducated', 'educated')",0.017326903,-0.015628733,-0.5187784,-0.5445204,-0.025742
52,1.145273,0.8827569,"('irrational', 'rational')",0.1174405,-0.12484534,0.6313567,0.3789558,-0.2524009
53,-1.2079393,-1.2868247,"('uncreative', 'creative')",0.46309376,0.34149382,-0.3724228,-0.4726654,-0.1002426
54,-1.2722158,-1.4048413,"('incapable', 'capable')",0.6910845,0.6132229,-0.2905657,-0.3958092,-0.1052435
55,-1.106139,-1.0237737,"('incompetent', 'clever')",0.5183531,0.5606881,-0.2938929,-0.2315428,0.0623501
56,-0.26804498,-0.2660764,"('impractical', 'practical')",0.10464606,0.10268666,-0.0816995,-0.0816949,4.6e-06
57,-1.208566,-1.2214013,"('unimaginative', 'imaginative')",-2.0274363,-2.0188394,-1.6180011,-1.6201203,-0.0021192
58,-0.99415594,-0.9858763,"('undiscriminating', 'discriminating')",-0.50924116,-0.5264788,-0.7516986,-0.7561775,-0.0044789
59,1.0097151,1.0088537,"('foolish', 'wise')",0.14757138,0.09070362,0.5786432,0.5497786,-0.0288646
60,-1.216061,-1.0438836,"('inefficient', 'efficient')",0.4658814,0.6176739,-0.3750898,-0.2131048,0.161985
61,-0.854392,-0.94679695,"('illogical', 'logical')",-0.017999616,-0.19383137,-0.4361958,-0.5703142,-0.1341184
62,-0.87006885,-0.7477156,"('incompetent', 'brilliant')",0.40000352,0.55614567,-0.2350327,-0.095785,0.1392477
63,-1.8449252,-1.6966757,"('unperceptive', 'insightful')",0.09065801,0.13373587,-0.8771336,-0.7814699,0.0956637
64,0.0034022788,0.06419216,"('shy', 'confident')",-4.7992716,-4.756295,-2.3979347,-2.3460515,0.0518832
65,-0.7693838,-0.8311442,"('insecure', 'secure')",-0.13334656,-0.09550936,-0.4513652,-0.4633268,-0.0119616
66,-0.3059579,-0.36036304,"('inactive', 'active')",-0.25982124,-0.31439433,-0.2828896,-0.3373787,-0.0544891
67,0.7051561,0.6901098,"('doubtful', 'determined')",-0.08179727,-0.038874328,0.3116794,0.3256177,0.0139383
68,-0.6520778,-0.67568547,"('dependent', 'independent')",-0.67644805,-0.6311762,-0.6642629,-0.6534308,0.0108321
69,1.5192523,1.5016532,"('lazy', 'industrious')",-0.4600204,-0.35537022,0.5296159,0.5731415,0.0435256
70,-1.9221189,-1.8100408,"('lethargic', 'energetic')",-0.69917226,-0.67423785,-1.3106456,-1.2421393,0.0685063
71,0.13871974,0.15448955,"('diffident', 'self-confident')",0.5807332,0.5719876,0.3597265,0.3632386,0.0035121
72,-0.7219078,-0.7227525,"('unambitious', 'ambitious')",-0.72536916,-0.69024146,-0.7236385,-0.706497,0.0171415
73,0.9451447,0.8594774,"('helpless', 'self-reliant')",-2.8508635,-2.8670895,-0.9528594,-1.0038061,-0.0509467
74,-1.2615085,-1.237192,"('undedicated', 'dedicated')",-0.5509813,-0.5987257,-0.9062449,-0.9179589,-0.011714
75,0.7558682,0.7331232,"('meek', 'impulsive')",-0.4153855,-0.3654965,0.1702413,0.1838133,0.013572
76,-0.7765451,-0.7261969,"('anxious', 'daring')",-0.3325827,-0.25820744,-0.5545639,-0.4922022,0.0623617
77,-1.2254223,-1.1878281,"('unmotivated', 'motivated')",-0.21852978,-0.11662273,-0.721976,-0.6522254,0.0697506
78,-1.2352276,-1.0968804,"('nonresilient', 'resilient')",0.5630551,0.6259144,-0.3360862,-0.235483,0.1006032
79,-0.20954464,-0.2658589,"('wavering', 'unwavering')",-0.5596236,-0.61051875,-0.3845841,-0.4381888,-0.0536047
80,-0.6527719,-0.6053014,"('dominated', 'dominating')",-0.48263216,-0.27379745,-0.5677021,-0.4395494,0.1281527
81,-0.68857944,-0.6602022,"('submissive', 'aggressive')",-0.008081414,0.1722674,-0.3483304,-0.2439674,0.104363
82,-0.59656155,-0.6288008,"('poor', 'rich')",4.5266256,4.444805,1.9650321,1.9080021,-0.05703
83,0.0028626844,0.03294404,"('powerless', 'powerful')",-0.08882825,-0.054479677,-0.0429828,-0.0107678,0.032215
84,0.16121122,0.09011786,"('inferior', 'superior')",-0.102434576,-0.07282211,0.0293883,0.0086479,-0.0207404
85,0.9113693,0.80618113,"('insignificant', 'prestigious')",-0.08369087,-0.17784642,0.4138392,0.3141674,-0.0996718
86,-1.8635607,-1.9338652,"('uninfluential', 'influential')",-0.28678286,-0.43925405,-1.0751717,-1.1865597,-0.111388
87,-0.18739572,-0.25557178,"('unsuccessful', 'successful')",-0.123458564,-0.04056201,-0.1554271,-0.1480669,0.0073602
88,-0.31193775,-0.42782694,"('low', 'eminent')",0.39141417,0.38165545,0.0397382,-0.0230857,-0.0628239
