,ingevity_male,ingevity_female,tuple,corp_male,corp_female,average_male,average_female,female-male
21,-0.6293,-0.713545,"('immoral', 'moral')",-0.4187824,-0.29132995,-0.5240412,-0.5024375,0.0216037
22,-0.6829299,-0.68048835,"('untrustworthy', 'trustworthy')",-0.99471956,-0.9377867,-0.8388247,-0.8091375,0.0296872
23,-1.3086351,-1.3602861,"('insincere', 'sincere')",6.140726,6.2963095,2.4160454,2.4680116,0.0519662
24,-1.3602084,-1.3396246,"('dishonest', 'honest')",0.66640246,0.70360607,-0.346903,-0.3180093,0.0288937
25,-0.22732157,-0.11706031,"('egoistic', 'altruistic')",1.1572167,1.0014374,0.4649476,0.4421886,-0.022759
26,-0.48087227,-0.51299644,"('hardhearted', 'benevolent')",1.5215498,1.3675681,0.5203388,0.4272859,-0.0930529
27,-0.9738538,-0.9330075,"('hardhearted', 'softhearted')",0.9775918,0.91351837,0.001869,-0.0097446,-0.0116136
28,-0.979338,-1.0077453,"('disloyal', 'loyal')",1.0347159,0.97704554,0.027689,-0.0153499,-0.0430389
29,-0.56703943,-0.55719507,"('unfair', 'fair')",-0.63530934,-0.74859774,-0.6011744,-0.6528964,-0.051722
30,0.2478912,0.16462474,"('intolerant', 'tolerant')",1.0398111,1.0139267,0.6438512,0.5892757,-0.0545755
31,-1.037787,-1.0025686,"('evil', 'good')",-0.86128294,-1.0579177,-0.949535,-1.0302432,-0.0807082
32,-0.58324933,-0.6615456,"('unkind', 'kind')",0.7377122,0.67001545,0.0772314,0.0042349,-0.0729965
33,0.07387686,0.08009105,"('wrong', 'right')",-0.5332336,-0.6057638,-0.2296784,-0.2628364,-0.033158
34,-0.14204629,-0.09425768,"('mean', 'honorable')",5.7568417,5.9841332,2.8073976,2.9449377,0.1375401
35,0.4861889,0.49161297,"('corrupt', 'incorrupt')",-0.4053484,-0.56433696,0.0404202,-0.036362,-0.0767822
36,-0.56274885,-0.6004705,"('hostile', 'amicable')",-0.22822562,-0.42754617,-0.3954872,-0.5140083,-0.1185211
37,-0.6949674,-0.6946399,"('fake', 'genuine')",-0.1737404,-0.12384552,-0.4343539,-0.4092427,0.0251112
38,-1.3435006,-1.366014,"('untruthful', 'truthful')",0.07270749,0.16001473,-0.6353965,-0.6029996,0.0323969
39,0.41800186,0.39198273,"('exploitative', 'cooperative')",0.15159503,0.11747134,0.2847984,0.254727,-0.0300714
40,-0.11070541,0.0009676148,"('stingy', 'generous')",-1.7550975,-1.8532165,-0.9329014,-0.9261245,0.0067769
41,-1.1714854,-1.2321151,"('unforgiving', 'forgiving')",0.008700516,-0.100026615,-0.5813925,-0.6660709,-0.0846784
42,0.09990081,0.18137619,"('unreliable', 'reliable')",-3.345168,-3.3189764,-1.6226337,-1.5688001,0.0538336
43,-1.4118054,-1.4189728,"('irresponsible', 'responsible')",0.57921255,0.6035919,-0.4162964,-0.4076905,0.0086059
44,1.3090459,1.23958,"('prejudiced', 'unprejudiced')",-1.5811228,-1.6689078,-0.1360384,-0.2146639,-0.0786255
45,-1.4301382,-1.3869246,"('incompetent', 'competent')",0.1353524,0.19261535,-0.6473929,-0.5971546,0.0502383
46,-1.3650477,-1.3567318,"('uncompetitive', 'competitive')",-0.9205203,-0.8205788,-1.142784,-1.0886552,0.0541288
47,-0.32453895,-0.25438836,"('stupid', 'smart')",5.9480586,6.1693726,2.8117599,2.9574921,0.1457322
48,-0.82001764,-0.8544912,"('unintelligent', 'intelligent')",1.0234128,1.0749221,0.1016976,0.1102155,0.0085179
49,0.2622929,0.2996255,"('unable', 'able')",-0.032722794,0.10702151,0.114785,0.2033235,0.0885385
50,0.32190156,0.36355907,"('clumsy', 'skillful')",-0.11513859,-0.097105965,0.1033815,0.1332265,0.029845
51,-0.581619,-0.6426538,"('uneducated', 'educated')",0.19215862,0.22916394,-0.1947302,-0.2067449,-0.0120147
52,-0.597418,-0.701149,"('irrational', 'rational')",-0.028968973,-0.17053731,-0.3131935,-0.4358431,-0.1226496
53,-1.8823749,-1.8329939,"('uncreative', 'creative')",0.5585546,0.46683085,-0.6619102,-0.6830815,-0.0211713
54,-0.7769038,-0.8157575,"('incapable', 'capable')",0.9125893,0.9111326,0.0678428,0.0476875,-0.0201553
55,-0.91388196,-0.94335926,"('incompetent', 'clever')",0.36541435,0.47324133,-0.2742338,-0.235059,0.0391748
56,0.13213968,0.0659743,"('impractical', 'practical')",-0.23903129,-0.13694212,-0.0534458,-0.0354839,0.0179619
57,-1.4541785,-1.4905853,"('unimaginative', 'imaginative')",-3.1781304,-3.2653027,-2.3161545,-2.377944,-0.0617895
58,-0.8096564,-0.78143203,"('undiscriminating', 'discriminating')",0.062296532,0.007428664,-0.3736799,-0.3870017,-0.0133218
59,-0.028802343,-0.027616262,"('foolish', 'wise')",0.18520004,0.23092523,0.0781989,0.1016545,0.0234556
60,0.004904084,-0.01804329,"('inefficient', 'efficient')",0.21541433,0.3949472,0.1101592,0.188452,0.0782928
61,-0.63940084,-0.70117456,"('illogical', 'logical')",0.5521395,0.43766135,-0.0436307,-0.1317566,-0.0881259
62,0.01960139,0.081314236,"('incompetent', 'brilliant')",0.9146361,1.0951258,0.4671187,0.58822,0.1211013
63,-0.9909806,-0.9485443,"('unperceptive', 'insightful')",0.82658195,0.98182833,-0.0821993,0.016642,0.0988413
64,0.44785786,0.41136968,"('shy', 'confident')",-6.6393228,-6.658936,-3.0957325,-3.1237831,-0.0280506
65,-0.36269942,-0.44047558,"('insecure', 'secure')",-0.26319367,-0.08390653,-0.3129466,-0.2621911,0.0507555
66,-0.41502255,-0.35593262,"('inactive', 'active')",0.5472709,0.4680563,0.0661242,0.0560618,-0.0100624
67,0.873418,0.79232806,"('doubtful', 'determined')",-0.31311205,-0.35992047,0.280153,0.2162038,-0.0639492
68,-0.44340175,-0.4682177,"('dependent', 'independent')",-0.6543156,-0.5751739,-0.5488586,-0.5216958,0.0271628
69,1.6721556,1.7556481,"('lazy', 'industrious')",-0.45354974,-0.5811397,0.6093029,0.5872542,-0.0220487
70,-0.34541005,-0.27875286,"('lethargic', 'energetic')",0.05878391,0.15090647,-0.1433131,-0.0639232,0.0793899
71,-0.3009412,-0.23391731,"('diffident', 'self-confident')",0.82868534,0.81013703,0.2638721,0.2881099,0.0242378
72,-0.79276913,-0.7631827,"('unambitious', 'ambitious')",-0.15820634,-0.050301906,-0.4754877,-0.4067423,0.0687454
73,0.8717141,0.87728035,"('helpless', 'self-reliant')",-3.369117,-3.3875651,-1.2487015,-1.2551425,-0.006441
74,-0.82533157,-0.78068477,"('undedicated', 'dedicated')",-0.43072638,-0.5048471,-0.628029,-0.6427659,-0.0147369
75,0.4347863,0.43800157,"('meek', 'impulsive')",-0.56161904,-0.52959293,-0.0634164,-0.0457957,0.0176207
76,0.61842,0.66527414,"('anxious', 'daring')",-0.22614369,-0.07971159,0.1961382,0.2927813,0.0966431
77,-0.4242618,-0.41522744,"('unmotivated', 'motivated')",-0.9650276,-0.806128,-0.6946447,-0.6106777,0.083967
78,-1.0244484,-0.88171303,"('nonresilient', 'resilient')",0.085960865,0.19469014,-0.4692438,-0.3435115,0.1257323
79,-0.59763736,-0.608603,"('wavering', 'unwavering')",-0.30054975,-0.30829793,-0.4490936,-0.4584505,-0.0093569
80,0.6095953,0.62456524,"('dominated', 'dominating')",-0.8204699,-0.6273896,-0.1054373,-0.0014122,0.1040251
81,0.7313588,0.61068165,"('submissive', 'aggressive')",-0.24249652,-0.08860761,0.2444312,0.261037,0.0166058
82,-0.8673491,-0.8152183,"('poor', 'rich')",6.543263,6.760517,2.8379569,2.9726493,0.1346924
83,0.25554562,0.18258598,"('powerless', 'powerful')",-0.8125985,-0.84436876,-0.2785265,-0.3308914,-0.0523649
84,0.5427095,0.500148,"('inferior', 'superior')",0.7708403,0.7543119,0.6567749,0.6272299,-0.029545
85,-0.5002079,-0.48256454,"('insignificant', 'prestigious')",0.13865806,-0.11439918,-0.1807749,-0.2984819,-0.117707
86,-2.2733994,-2.3147304,"('uninfluential', 'influential')",-0.17540985,-0.19618708,-1.2244046,-1.2554587,-0.0310541
87,0.12574309,0.132955,"('unsuccessful', 'successful')",0.8669326,1.043151,0.4963378,0.588053,0.0917152
88,-0.01844021,-0.12754078,"('low', 'eminent')",-0.2594361,-0.3090436,-0.1389382,-0.2182922,-0.079354
