,sovereign_male,sovereign_female,tuple,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.30838525,-0.24598211,"('nasty', 'nice')",0.6414028,0.68871045,-0.6525433,-0.5838803,-0.1065086,-0.0470507,0.0594579
18,-0.40240282,-0.28490958,"('disagreeable', 'welcoming')",-0.347233,-0.34363544,-0.43880424,-0.42042002,-0.3961467,-0.349655,0.0464917
19,-0.009529052,0.07712057,"('inhospitable', 'hospitable')",-0.4528712,-0.45560598,-0.06464422,0.01707705,-0.1756815,-0.1204695,0.055212
20,0.34155384,0.34536114,"('rough', 'thoughtful')",0.22721782,0.26560542,1.2580062,1.2198915,0.608926,0.610286,0.00136
21,-0.3289364,-0.33557576,"('immoral', 'moral')",-0.7898888,-0.7383642,-0.9184694,-0.81536967,-0.6790982,-0.6297699,0.0493283
22,-0.3266737,-0.40601486,"('untrustworthy', 'trustworthy')",-0.8220979,-0.86403275,-0.77410585,-0.79588795,-0.6409591,-0.6886452,-0.0476861
23,1.4638655,1.4503683,"('insincere', 'sincere')",0.118353754,0.14931233,5.9126234,5.878765,2.4982808,2.4928153,-0.0054655
24,1.1804855,1.1901283,"('dishonest', 'honest')",-1.4603405,-1.4693269,0.81754905,0.78735596,0.1792313,0.1693858,-0.0098455
25,-1.0508442,-1.0120062,"('egoistic', 'altruistic')",0.69991297,0.6996928,1.6054924,1.503124,0.4181871,0.3969369,-0.0212502
26,2.1258266,1.9608632,"('hardhearted', 'benevolent')",0.97942746,0.8694655,1.7462411,1.6511607,1.6171651,1.4938297,-0.1233354
27,0.6007997,0.59524363,"('hardhearted', 'softhearted')",0.02556674,0.039970286,1.5338011,1.4201971,0.7200558,0.685137,-0.0349188
28,1.0252613,0.9164546,"('disloyal', 'loyal')",-0.9226203,-0.9968649,0.89937466,0.7645163,0.3340052,0.2280353,-0.1059699
29,-0.10952479,-0.19414602,"('unfair', 'fair')",-0.03586164,-0.031238735,-0.14989513,-0.28050897,-0.0984272,-0.1686312,-0.070204
30,1.3135154,1.4386704,"('intolerant', 'tolerant')",-0.7046129,-0.67170787,0.85738426,0.8849573,0.4887623,0.5506399,0.0618776
31,-1.0115417,-0.8845709,"('evil', 'good')",0.41076285,0.42965493,-0.64683086,-0.74586344,-0.4158699,-0.4002598,0.0156101
32,0.51708394,0.43210593,"('unkind', 'kind')",0.31038794,0.35308585,1.1222993,0.9786248,0.6499237,0.5879389,-0.0619848
33,0.5901757,0.53452396,"('wrong', 'right')",1.3893927,1.356837,-0.3534116,-0.44688183,0.5420523,0.4814931,-0.0605592
34,-0.1918788,0.030200504,"('mean', 'honorable')",0.30939722,0.40001243,6.000387,6.1333265,2.0393019,2.1878465,0.1485446
35,0.2893162,0.18031865,"('corrupt', 'incorrupt')",1.0917791,1.0230407,0.21850118,0.042669125,0.5331988,0.4153428,-0.117856
36,-0.18378523,-0.15194441,"('hostile', 'amicable')",1.6555917,1.5486182,0.5577159,0.3312916,0.6765075,0.5759885,-0.100519
37,0.51571816,0.49309826,"('fake', 'genuine')",-1.040353,-0.99082386,0.6090115,0.624007,0.0281256,0.0420938,0.0139682
38,0.5825685,0.65791285,"('untruthful', 'truthful')",0.010571139,0.027431838,-0.17226164,-0.07331239,0.1402927,0.2040108,0.0637181
39,1.576095,1.6860784,"('exploitative', 'cooperative')",0.7529543,0.77409065,0.04790984,0.045755662,0.7923197,0.8353082,0.0429885
40,0.57573617,0.49130702,"('stingy', 'generous')",0.85141176,0.847787,-1.4554666,-1.5904287,-0.0094396,-0.0837782,-0.0743386
41,0.2154296,0.18446186,"('unforgiving', 'forgiving')",0.43851513,0.43902817,-0.15999258,-0.2144388,0.1646507,0.1363504,-0.0283003
42,0.9771854,1.0737623,"('unreliable', 'reliable')",0.7430861,0.80157614,-2.675228,-2.5851898,-0.3183188,-0.2366171,0.0817017
43,1.1966408,1.2611525,"('irresponsible', 'responsible')",-0.9871714,-0.9358673,0.5031619,0.5787909,0.2375438,0.3013587,0.0638149
44,-1.3019788,-1.2240436,"('prejudiced', 'unprejudiced')",-0.39676374,-0.325178,-1.2086868,-1.1995214,-0.9691432,-0.9162477,0.0528955
45,0.06888571,0.053593304,"('incompetent', 'competent')",-1.2942244,-1.265703,-0.055519596,-0.09900941,-0.4269528,-0.4370397,-0.0100869
46,-0.18900575,-0.20945656,"('uncompetitive', 'competitive')",-0.2659852,-0.16924047,-1.0348779,-0.99874806,-0.496623,-0.4591484,0.0374746
47,-0.07327947,-0.00703457,"('stupid', 'smart')",0.2118042,0.28866154,5.985876,6.0585732,2.0414669,2.1134001,0.0719332
48,0.09220445,0.0952792,"('unintelligent', 'intelligent')",-1.2354008,-1.212569,0.31108743,0.41013345,-0.2773696,-0.2357188,0.0416508
49,0.1850365,0.23961529,"('unable', 'able')",-0.4512358,-0.40639418,-0.27397513,-0.09241255,-0.1800581,-0.0863972,0.0936609
50,0.19292043,0.24102756,"('clumsy', 'skillful')",0.504066,0.54554576,0.26703632,0.2727728,0.3213409,0.3531154,0.0317745
51,0.44888228,0.38501233,"('uneducated', 'educated')",-1.2436987,-1.2126486,0.09627217,0.06009405,-0.2328481,-0.2558474,-0.0229993
52,-0.6487471,-0.72852844,"('irrational', 'rational')",-0.05533691,-0.18225199,0.18929198,0.014864016,-0.1715973,-0.2986388,-0.1270415
53,-0.1864412,-0.24884807,"('uncreative', 'creative')",0.71237475,0.6646697,1.2080729,1.1176686,0.5780021,0.5111634,-0.0668387
54,1.1791717,1.1273589,"('incapable', 'capable')",1.1124926,1.1376082,1.3535081,1.3838439,1.2150574,1.2162703,0.0012129
55,-0.344735,-0.2676856,"('incompetent', 'clever')",-1.7242428,-1.6254233,-0.18741527,-0.10763739,-0.7521311,-0.6669154,0.0852157
56,1.3062474,1.2933869,"('impractical', 'practical')",0.29164428,0.33385205,-0.26489484,-0.19201802,0.4443322,0.478407,0.0340748
57,-0.1539969,-0.274434,"('unimaginative', 'imaginative')",-0.1717228,-0.17416921,-2.7111404,-2.727134,-1.0122867,-1.058579,-0.0462923
58,0.4976301,0.4070404,"('undiscriminating', 'discriminating')",1.0759047,1.044156,0.20083915,0.15150137,0.591458,0.5342326,-0.0572254
59,0.7172744,0.6707385,"('foolish', 'wise')",0.2555925,0.18068577,0.69255364,0.6790753,0.5551402,0.5101665,-0.0449737
60,-0.04590685,0.103567146,"('inefficient', 'efficient')",-0.5560093,-0.4233986,-0.31516042,-0.08961134,-0.3056922,-0.1364809,0.1692113
61,0.12127155,0.023815367,"('illogical', 'logical')",0.3656783,0.30209908,0.35140365,0.20608056,0.2794512,0.1773317,-0.1021195
62,0.604351,0.68901294,"('incompetent', 'brilliant')",-0.24567698,-0.13538627,0.036265023,0.23140351,0.1316463,0.2616767,0.1300304
63,1.1414593,1.1954054,"('unperceptive', 'insightful')",0.24124491,0.27415752,0.79776555,0.93384266,0.7268233,0.8011352,0.0743119
64,0.10687128,0.12312127,"('shy', 'confident')",-0.6894072,-0.6677243,-7.113694,-7.053506,-2.56541,-2.5327029,0.0327071
65,0.5890462,0.4841617,"('insecure', 'secure')",-0.1713422,-0.22322589,-0.35587576,-0.35173595,0.0206094,-0.0302667,-0.0508761
66,0.6501477,0.59344554,"('inactive', 'active')",1.2594537,1.2734838,1.2240669,1.1290057,1.0445561,0.998645,-0.0459111
67,0.69762313,0.64951915,"('doubtful', 'determined')",0.09933777,0.10785511,-0.755523,-0.6528673,0.0138126,0.0348357,0.0210231
68,-0.73819506,-0.79309326,"('dependent', 'independent')",-1.6254271,-1.6606051,-0.62282926,-0.6210567,-0.9954838,-1.0249184,-0.0294346
69,-0.3164583,-0.26039934,"('lazy', 'industrious')",2.0105522,2.024556,-0.56485146,-0.5482576,0.3764141,0.4052997,0.0288856
70,0.79822665,0.8417023,"('lethargic', 'energetic')",-0.821744,-0.72893,0.6892316,0.7644742,0.2219047,0.2924155,0.0705108
71,1.0212224,1.0963016,"('diffident', 'self-confident')",0.7813572,0.83454806,0.8721512,0.83117694,0.8915769,0.9206755,0.0290986
72,1.2329338,1.1457692,"('unambitious', 'ambitious')",-0.9242691,-0.9637275,-0.70300347,-0.63807267,-0.1314463,-0.1520103,-0.020564
73,1.7527318,1.8179655,"('helpless', 'self-reliant')",0.9410752,0.9246755,-3.1899931,-3.170684,-0.1653953,-0.142681,0.0227143
74,1.8531811,1.8679141,"('undedicated', 'dedicated')",0.4171481,0.40898702,0.21764925,0.22243276,0.8293262,0.8331113,0.0037851
75,-1.5068687,-1.5197623,"('meek', 'impulsive')",-0.07960789,-0.08008507,-0.30160365,-0.2680379,-0.6293601,-0.6226284,0.0067317
76,0.6966751,0.7487256,"('anxious', 'daring')",0.22838871,0.3209568,0.20853305,0.3259494,0.3778656,0.4652106,0.087345
77,-0.5031947,-0.46614963,"('unmotivated', 'motivated')",0.62050575,0.6835582,-1.4920428,-1.3303429,-0.4582439,-0.3709781,0.0872658
78,-0.064052016,0.057184193,"('nonresilient', 'resilient')",0.8484398,0.92019,0.09984717,0.22946694,0.294745,0.4022804,0.1075354
79,1.1936276,1.0977403,"('wavering', 'unwavering')",0.8515768,0.7705336,0.24812011,0.268569,0.7644415,0.712281,-0.0521605
80,0.8846569,0.7840737,"('dominated', 'dominating')",-0.17776838,-0.14363104,-1.1493461,-1.062004,-0.1474859,-0.1405204,0.0069655
81,-0.6786855,-0.7742895,"('submissive', 'aggressive')",-1.3732386,-1.2599584,-1.1262215,-0.9872545,-1.0593818,-1.0071675,0.0522143
82,-1.2487016,-1.2464947,"('poor', 'rich')",-0.92936206,-0.87491214,6.546285,6.552575,1.4560738,1.4770562,0.0209824
83,0.9112749,0.90091276,"('powerless', 'powerful')",0.6238314,0.6638812,-0.9313619,-0.9512549,0.2012481,0.204513,0.0032649
84,1.2699344,1.1107703,"('inferior', 'superior')",-0.2800605,-0.3554835,0.5062697,0.44254616,0.4987145,0.3992776,-0.0994369
85,0.5955276,0.62849563,"('insignificant', 'prestigious')",1.0704955,1.0309528,0.7945447,0.75533414,0.8201892,0.8049275,-0.0152617
86,0.044310413,-0.04848238,"('uninfluential', 'influential')",-1.1272849,-1.145875,0.0713588,0.024987184,-0.3372052,-0.3897901,-0.0525849
87,0.4179027,0.30638057,"('unsuccessful', 'successful')",1.0789152,1.1136981,0.6690035,0.7177413,0.7219405,0.7126067,-0.0093338
88,0.077029146,0.075140186,"('low', 'eminent')",-1.1446445,-1.1414001,0.119395435,0.13518357,-0.3160733,-0.3103588,0.0057145
