,pinnacle_male,pinnacle_female,tuple,west_male,west_female,capital_male,capital_female,corp_male,corp_female,average_male,average_female,female-male
51,-0.21626523,-0.37294504,"('uneducated', 'educated')",0.37866223,0.20505819,-0.37843078,-0.48441035,0.04957778,-0.05048801,-0.041614,-0.1756963,-0.1340823
52,-0.5054244,-0.590153,"('irrational', 'rational')",-0.68419415,-0.7860599,0.98125416,0.9405099,0.6329255,0.57195044,0.1061403,0.0340619,-0.0720784
53,0.732586,0.68418413,"('uncreative', 'creative')",0.51188755,0.5082387,1.6732762,1.5260031,0.99974203,0.8693998,0.979373,0.8969564,-0.0824166
54,-0.1179338,-0.2062222,"('incapable', 'capable')",0.054619357,0.04630733,1.8028471,1.7985544,0.751825,0.8185754,0.6228395,0.6143037,-0.0085358
55,-0.11504927,-0.10913348,"('incompetent', 'clever')",0.33785462,0.32337457,-0.990952,-1.0316105,-0.40053707,-0.40451652,-0.2921709,-0.3054715,-0.0133006
56,1.2712805,1.1881729,"('impractical', 'practical')",1.1817408,1.1511028,0.19865954,0.13484497,-0.86606336,-0.85665274,0.4464044,0.404367,-0.0420374
57,-0.08876182,-0.111469634,"('unimaginative', 'imaginative')",0.040802777,0.006281335,0.3551691,0.27558511,-3.4074638,-3.4218016,-0.7750635,-0.8128512,-0.0377877
58,0.3880201,0.38170242,"('undiscriminating', 'discriminating')",0.5362872,0.5657537,0.90952045,0.8154914,0.056280237,0.02838884,0.472527,0.4478341,-0.0246929
59,0.021634713,-0.012211774,"('foolish', 'wise')",0.5550632,0.51729333,1.4235948,1.4967047,0.52659005,0.5398371,0.6317207,0.6354058,0.0036851
60,0.40359008,0.37741,"('inefficient', 'efficient')",0.64927155,0.67110574,-0.5885337,-0.67298913,-0.7887911,-0.7264625,-0.0811158,-0.087734,-0.0066182
61,0.4399491,0.29504195,"('illogical', 'logical')",0.3625586,0.26092568,0.6900692,0.5714978,0.45118406,0.319649,0.4859402,0.3617786,-0.1241616
62,0.8368818,0.8752879,"('incompetent', 'brilliant')",0.6305257,0.6888897,-0.1022576,-0.036037132,-0.20943081,-0.11146991,0.2889298,0.3541676,0.0652378
63,1.486972,1.4150213,"('unperceptive', 'insightful')",1.2451104,1.1994599,0.7771693,0.7277664,0.45728147,0.45822364,0.9916333,0.9501178,-0.0415155
64,0.4092685,0.35822958,"('shy', 'confident')",0.4770549,0.37986353,0.6749911,0.70203173,-6.748775,-6.7025943,-1.2968651,-1.3156173,-0.0187522
65,-0.07879785,-0.21098454,"('insecure', 'secure')",0.21595268,0.111363344,-0.72130424,-0.81165326,-0.5541629,-0.5162173,-0.2845781,-0.3568729,-0.0722948
66,-0.015727773,0.017645001,"('inactive', 'active')",0.62003213,0.63523567,2.1113853,2.1391084,1.1921127,1.1885511,0.9769506,0.9951351,0.0181845
67,0.20558792,0.113212936,"('doubtful', 'determined')",0.6822036,0.6430787,0.7313056,0.75420314,-0.4716008,-0.45381215,0.2868741,0.2641706,-0.0227035
68,-0.18048926,-0.24034783,"('dependent', 'independent')",0.11303423,0.08583732,-1.1510311,-1.228442,-1.3063955,-1.3540233,-0.6312205,-0.6842439,-0.0530234
69,-0.5888968,-0.55335706,"('lazy', 'industrious')",-0.006399844,0.031462356,2.3575892,2.399252,-0.5254005,-0.46205008,0.309223,0.3538268,0.0446038
70,0.104797326,0.13668844,"('lethargic', 'energetic')",0.25276595,0.2223288,-0.04824875,-0.045255575,-0.15187284,-0.07963432,0.0393604,0.0585318,0.0191714
71,0.6679145,0.61307585,"('diffident', 'self-confident')",1.2504056,1.2685207,1.4783765,1.5330691,0.70903754,0.69039977,1.0264335,1.0262663,-0.0001672
72,0.80341583,0.8443405,"('unambitious', 'ambitious')",-0.012989398,0.061694898,0.5866042,0.638425,-0.7472405,-0.6988585,0.1574475,0.2114005,0.053953
73,1.0345366,1.0447583,"('helpless', 'self-reliant')",1.0300447,1.0474794,0.96446174,0.9652803,-3.5824223,-3.5512786,-0.1383448,-0.1234401,0.0149047
74,1.2264174,1.2275456,"('undedicated', 'dedicated')",0.21593298,0.22692777,0.3268433,0.2766679,-0.40525216,-0.4535276,0.3409854,0.3194034,-0.021582
75,-1.4338261,-1.3409745,"('meek', 'impulsive')",-0.47777593,-0.42148435,0.30147898,0.3885183,-0.49793085,-0.37742382,-0.5270135,-0.4378411,0.0891724
76,0.66496897,0.68833566,"('anxious', 'daring')",0.6509519,0.7001253,0.27188593,0.28775615,-0.45129862,-0.4118363,0.284127,0.3160952,0.0319682
77,0.22521926,0.14908722,"('unmotivated', 'motivated')",-0.18415835,-0.278054,1.1176965,1.0760391,-1.5485352,-1.4176763,-0.0974444,-0.117651,-0.0202066
78,0.31372812,0.33292747,"('nonresilient', 'resilient')",-0.65749687,-0.6627561,1.052052,1.0343609,0.22339708,0.24051625,0.2329201,0.2362621,0.003342
79,-0.19498126,-0.24223337,"('wavering', 'unwavering')",-0.43615127,-0.46192417,0.8739495,0.85980815,-0.0034373812,0.052242212,0.0598449,0.0519732,-0.0078717
80,0.11159841,0.11707629,"('dominated', 'dominating')",0.05577848,0.042981066,-1.0045707,-0.9745321,-1.0042883,-0.9075078,-0.4603705,-0.4304956,0.0298749
81,-0.07215209,-0.23310727,"('submissive', 'aggressive')",0.17401664,0.0066660233,0.13942164,0.072045065,-1.3715086,-1.2815444,-0.2825556,-0.3589852,-0.0764296
82,-0.7749364,-0.80364406,"('poor', 'rich')",-0.1391092,-0.20947464,-0.30617318,-0.36658353,6.3927264,6.309872,1.2931269,1.2325425,-0.0605844
83,0.43101963,0.4109219,"('powerless', 'powerful')",-0.11327316,-0.117071755,1.4879642,1.5494492,-1.0150844,-0.96687233,0.1976565,0.2191068,0.0214503
84,0.7980259,0.6513013,"('inferior', 'superior')",-0.0021855086,-0.13870335,0.49852222,0.44855732,0.64775354,0.5927265,0.485529,0.3884705,-0.0970585
85,0.37081453,0.35887238,"('insignificant', 'prestigious')",-0.545037,-0.5344517,2.4839041,2.5140312,0.66943824,0.6452633,0.7447799,0.7459288,0.0011489
86,0.015979331,-0.05646554,"('uninfluential', 'influential')",-0.05156152,-0.22563991,-0.8500837,-0.9374198,-0.68091017,-0.79167366,-0.391644,-0.5027997,-0.1111557
87,-0.13019788,-0.2086012,"('unsuccessful', 'successful')",0.72862965,0.63225657,1.1662102,1.1714382,0.7415037,0.80833673,0.6265364,0.6008576,-0.0256788
88,0.21887912,0.10823448,"('low', 'eminent')",-0.6555539,-0.829927,-0.22385949,-0.32939613,-0.17235804,-0.20678535,-0.2082231,-0.3144685,-0.1062454
