,cintas_male,cintas_female,tuple,corp_male,corp_female,average_male,average_female,female-male
76,1.4083458,1.3530303,"('anxious', 'daring')",0.10787535,0.18590197,0.7581106,0.7694662,0.0113556
77,-0.16325839,-0.0871833,"('unmotivated', 'motivated')",-0.9409438,-0.8599906,-0.5521011,-0.4735869,0.0785142
78,-0.53142136,-0.37887773,"('nonresilient', 'resilient')",-0.120087355,-0.09687215,-0.3257543,-0.2378749,0.0878794
79,-0.98230815,-1.0435582,"('wavering', 'unwavering')",-0.7871191,-0.7060405,-0.8847136,-0.8747994,0.0099142
80,0.38278744,0.2566382,"('dominated', 'dominating')",-0.85535455,-0.8949979,-0.2362836,-0.3191798,-0.0828962
81,0.9665013,0.6702569,"('submissive', 'aggressive')",-0.09824221,-0.0010133609,0.4341295,0.3346218,-0.0995077
82,0.2061885,0.13993105,"('poor', 'rich')",6.6726236,6.7319,3.4394062,3.4359157,-0.0034905
83,-0.023079298,-0.08632998,"('powerless', 'powerful')",-0.84642017,-0.9436213,-0.4347497,-0.5149756,-0.0802259
84,0.34359342,0.3176204,"('inferior', 'superior')",0.7928601,0.81145823,0.5682268,0.5645393,-0.0036875
85,0.052388996,-0.056261003,"('insignificant', 'prestigious')",-0.4867506,-0.5864716,-0.2171808,-0.3213663,-0.1041855
86,-1.1789149,-1.2250644,"('uninfluential', 'influential')",-0.33678284,-0.43680432,-0.7578489,-0.8309343,-0.0730854
87,-0.019423716,-0.1665824,"('unsuccessful', 'successful')",0.57157195,0.57696897,0.2760741,0.2051933,-0.0708808
88,0.037525937,-0.04781444,"('low', 'eminent')",-0.24897309,-0.3086088,-0.1057236,-0.1782116,-0.072488
