,tiffany_male,tiffany_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
51,-0.881873,-0.86989117,"('uneducated', 'educated')",-0.020357843,-0.07532103,-0.16210634,-0.25317758,-0.3547791,-0.3994633,-0.0446842
52,0.03612829,-0.016846389,"('irrational', 'rational')",0.7166815,0.57916075,0.035308063,-0.002302274,0.2627059,0.1866707,-0.0760352
53,1.0999796,1.4826076,"('uncreative', 'creative')",0.856732,1.1368383,1.1482495,1.0751717,1.0349871,1.2315392,0.1965521
54,1.7917907,1.8218529,"('incapable', 'capable')",1.3440714,1.4363819,1.119784,1.148139,1.4185487,1.4687913,0.0502426
55,-1.4235772,-1.0366035,"('incompetent', 'clever')",-0.8251746,-0.5328582,-1.3990204,-1.3616323,-1.2159241,-0.9770313,0.2388928
56,-0.08646579,-0.0329917,"('impractical', 'practical')",-0.7339889,-0.74624366,-1.2887322,-1.2740495,-0.7030623,-0.6844283,0.018634
57,-1.5608712,-1.2045906,"('unimaginative', 'imaginative')",-1.2108979,-1.0274708,-3.270384,-3.1273565,-2.0140511,-1.7864726,0.2275785
58,0.14419445,0.64710164,"('undiscriminating', 'discriminating')",0.3186598,0.6368274,0.79734427,0.8498806,0.4200662,0.7112699,0.2912037
59,0.057987537,-0.23076054,"('foolish', 'wise')",0.9532117,0.7758454,-0.32671136,-0.39419252,0.2281626,0.0502974,-0.1778652
60,-1.2732004,-1.2255449,"('inefficient', 'efficient')",-0.65554667,-0.5299655,-1.1629609,-1.071531,-1.0305693,-0.9423472,0.0882221
61,-0.058386933,-0.09805736,"('illogical', 'logical')",-0.1354546,-0.15109712,-0.18290788,-0.25929996,-0.1255831,-0.1694848,-0.0439017
62,-0.7515885,-0.5973632,"('incompetent', 'brilliant')",-0.84258777,-0.6358377,-0.6742618,-0.55890065,-0.756146,-0.5973671,0.1587789
63,-0.5201411,-0.15144674,"('unperceptive', 'insightful')",0.1173535,0.4253959,0.1602043,0.18712701,-0.0808611,0.153692,0.2345531
64,-2.550891,-2.6339946,"('shy', 'confident')",-0.77706844,-0.75827897,-6.248292,-5.6875954,-3.1920837,-3.0266228,0.1654609
65,-2.0765471,-2.2405567,"('insecure', 'secure')",-1.2007962,-1.3098848,-1.7422435,-1.7753514,-1.6731955,-1.7752643,-0.1020688
66,0.37613177,0.38336203,"('inactive', 'active')",1.12982,1.2599428,1.8784261,1.8973911,1.128126,1.180232,0.052106
67,-0.52423334,-0.721279,"('doubtful', 'determined')",-0.006044112,-0.13258433,-0.7601684,-0.72341317,-0.4301486,-0.5257588,-0.0956102
68,-1.4426959,-1.5682902,"('dependent', 'independent')",-1.6453761,-1.7109039,-1.7295161,-1.7830153,-1.6058626,-1.687403,-0.0815404
69,2.164969,2.0517147,"('lazy', 'industrious')",1.2354047,1.0859009,0.66522014,0.8611854,1.3551979,1.3329337,-0.0222642
70,-2.1526937,-2.0026035,"('lethargic', 'energetic')",-1.278124,-1.1087539,-0.81398344,-0.88364327,-1.4149337,-1.3316669,0.0832668
71,1.9022416,2.0491762,"('diffident', 'self-confident')",0.36300892,0.53994584,0.4772597,0.5205511,0.91417,1.0365577,0.1223877
72,1.2454556,1.0974101,"('unambitious', 'ambitious')",-0.022448752,-0.10540993,-0.97865474,-0.98852557,0.0814507,0.0011582,-0.0802925
73,1.0892724,1.0361862,"('helpless', 'self-reliant')",0.111201175,0.13273741,-2.5400996,-2.2861834,-0.446542,-0.3724199,0.0741221
74,0.84319884,1.1408644,"('undedicated', 'dedicated')",0.39523494,0.5836924,-0.24408609,-0.24101013,0.3314493,0.4945155,0.1630662
75,-0.9274468,-0.81144524,"('meek', 'impulsive')",-0.026009073,0.04482223,0.55157244,0.74516255,-0.1339611,-0.0071535,0.1268076
76,-0.26943505,-0.07824774,"('anxious', 'daring')",-0.1296007,0.08946999,-0.57045203,-0.5020958,-0.3231626,-0.1636245,0.1595381
77,-0.9834707,-0.65217763,"('unmotivated', 'motivated')",-0.20090686,0.12918963,-0.061172176,0.19538245,-0.4151832,-0.1092019,0.3059813
78,1.0371027,1.3460814,"('nonresilient', 'resilient')",0.47499228,0.67484224,1.5028242,1.4934145,1.0049731,1.171446,0.1664729
79,1.9491545,2.1243947,"('wavering', 'unwavering')",0.5678678,0.64525646,0.5968301,0.62780523,1.0379508,1.1324855,0.0945347
80,-1.5973028,-1.836604,"('dominated', 'dominating')",-0.9690559,-1.0782552,-0.99713254,-0.9635617,-1.1878304,-1.292807,-0.1049766
81,-2.523288,-2.7068229,"('submissive', 'aggressive')",-1.3982422,-1.4028076,-2.360074,-2.2678182,-2.0938681,-2.1258163,-0.0319482
82,-0.5013048,-0.3335012,"('poor', 'rich')",-0.46073058,-0.26722962,4.156832,3.758014,1.0649323,1.0524278,-0.0125045
83,0.8057,0.9001066,"('powerless', 'powerful')",0.3169463,0.40674692,-0.9108904,-0.8103508,0.0705853,0.1655009,0.0949156
84,0.873333,0.7689751,"('inferior', 'superior')",0.07416264,-0.01245264,0.1041335,0.055737294,0.3505431,0.2707532,-0.0797899
85,2.9274824,3.119416,"('insignificant', 'prestigious')",2.2613792,2.4099867,1.5309812,1.4981549,2.2399476,2.3425191,0.1025715
86,-0.51462245,-0.38550377,"('uninfluential', 'influential')",-0.8105438,-0.6938278,-1.0122447,-1.1051035,-0.779137,-0.728145,0.050992
87,0.13619903,0.07426927,"('unsuccessful', 'successful')",1.399652,1.4476377,1.0129904,1.0854183,0.8496138,0.8691084,0.0194946
88,0.117721006,-0.03505601,"('low', 'eminent')",0.17628787,0.102997586,-0.5982172,-0.76864946,-0.1014028,-0.2335693,-0.1321665
