,bemis_male,bemis_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
44,0.66384226,0.59075975,"('prejudiced', 'unprejudiced')",-1.0280107,-0.97742605,-1.8655779,-1.8648335,-0.7432488,-0.7504999,-0.0072511
45,0.104048915,0.10894248,"('incompetent', 'competent')",-0.097073786,-0.15621464,-0.29392225,-0.3235615,-0.095649,-0.1236112,-0.0279622
46,-0.878552,-0.97111136,"('uncompetitive', 'competitive')",-0.43206316,-0.45700073,-1.0346472,-1.0314347,-0.7817542,-0.8198489,-0.0380947
47,0.029084597,0.092369966,"('stupid', 'smart')",0.8059904,0.83602715,5.2819486,5.452319,2.0390078,2.1269054,0.0878976
48,-0.69971544,-0.7185604,"('unintelligent', 'intelligent')",-0.45477524,-0.5501913,0.29394373,0.2888743,-0.286849,-0.3266258,-0.0397768
49,-0.305854,-0.21428467,"('unable', 'able')",-0.5485771,-0.50256646,-0.47767985,-0.36419487,-0.444037,-0.3603487,0.0836883
50,0.19138324,0.19412693,"('clumsy', 'skillful')",-0.6521375,-0.70284784,0.55993986,0.4797189,0.0330619,-0.0096673,-0.0427292
51,0.12906697,-0.09633725,"('uneducated', 'educated')",0.3076926,0.07275895,0.73006403,0.6649434,0.3889412,0.2137884,-0.1751528
52,-0.36195958,-0.37567055,"('irrational', 'rational')",-0.669328,-0.6265261,0.8963121,0.79668665,-0.0449918,-0.0685033,-0.0235115
53,-1.751046,-1.5039576,"('uncreative', 'creative')",-0.26419345,-0.24724767,1.0711278,1.0741072,-0.3147039,-0.2256994,0.0890045
54,0.22884485,0.19984199,"('incapable', 'capable')",-0.458951,-0.43778345,1.1994315,1.2534816,0.3231085,0.3385134,0.0154049
55,-0.112327814,-0.09922466,"('incompetent', 'clever')",0.7355557,0.751106,-0.15615276,-0.1395608,0.1556917,0.1707735,0.0150818
56,0.11511791,0.07969993,"('impractical', 'practical')",0.541529,0.44269362,-0.5272203,-0.43867022,0.0431422,0.0279078,-0.0152344
57,-1.4244677,-1.4575155,"('unimaginative', 'imaginative')",-0.38228998,-0.48479885,-2.7698243,-2.7277827,-1.5255273,-1.5566991,-0.0311718
58,-0.22713166,-0.16393512,"('undiscriminating', 'discriminating')",1.1137837,1.093695,0.35685906,0.3428905,0.4145037,0.4242168,0.0097131
59,0.28360754,0.3197967,"('foolish', 'wise')",0.016900472,0.02633012,0.8577078,0.86733884,0.3860719,0.4044886,0.0184167
60,-0.04319748,-0.060209338,"('inefficient', 'efficient')",-0.008029483,0.04237339,-0.64105797,-0.4658175,-0.2307616,-0.1612178,0.0695438
61,-0.44665223,-0.51478755,"('illogical', 'logical')",-0.41539502,-0.5225018,0.23214036,0.07251909,-0.209969,-0.3215901,-0.1116211
62,0.30651778,0.33968475,"('incompetent', 'brilliant')",-0.026629098,0.08489615,-0.024804646,0.17749645,0.085028,0.2006925,0.1156645
63,-0.41007295,-0.38497964,"('unperceptive', 'insightful')",-0.1277655,-0.2250076,0.8792007,1.0441811,0.1137874,0.1447313,0.0309439
64,-0.1281172,-0.27819902,"('shy', 'confident')",-0.042416792,-0.048201513,-7.114483,-7.029565,-2.428339,-2.4519885,-0.0236495
65,-0.1742032,-0.46594104,"('insecure', 'secure')",0.39956522,0.3088266,-0.8723203,-0.7682295,-0.2156528,-0.308448,-0.0927952
66,-0.5385771,-0.48205817,"('inactive', 'active')",-0.19112104,-0.15982771,1.3395298,1.271789,0.2032772,0.2099677,0.0066905
67,0.29564893,0.17221613,"('doubtful', 'determined')",0.24830586,0.13506259,-0.31367463,-0.36220008,0.0767601,-0.0183071,-0.0950672
68,-0.14241742,-0.12813708,"('dependent', 'independent')",-1.1536785,-1.1057833,-0.7607348,-0.71914405,-0.6856103,-0.6510215,0.0345888
69,0.2692854,0.35926953,"('lazy', 'industrious')",0.48145622,0.5971667,-0.17171378,-0.27851334,0.1930093,0.2259743,0.032965
70,-0.47788665,-0.48707354,"('lethargic', 'energetic')",-0.051465034,-0.04611899,0.7928937,0.94358253,0.0878473,0.1367967,0.0489494
71,0.10896953,0.24343881,"('diffident', 'self-confident')",-0.62753,-0.5169855,0.39726734,0.3875887,-0.040431,0.038014,0.078445
72,-0.19524524,-0.27190366,"('unambitious', 'ambitious')",-0.63391304,-0.72469276,-0.7392137,-0.7161793,-0.5227907,-0.5709252,-0.0481345
73,1.2612038,1.277885,"('helpless', 'self-reliant')",0.87655413,0.97269535,-3.0946538,-3.0762784,-0.3189654,-0.2752327,0.0437327
74,0.033376977,0.13085188,"('undedicated', 'dedicated')",0.52526444,0.5736578,0.24531132,0.22442451,0.2679843,0.3096447,0.0416604
75,-0.39646238,-0.36690378,"('meek', 'impulsive')",-0.60120004,-0.57956743,-0.2825085,-0.19600675,-0.4267236,-0.380826,0.0458976
76,-0.05151258,-0.077858746,"('anxious', 'daring')",0.15349844,0.20394552,-0.785205,-0.6384985,-0.2277397,-0.1708039,0.0569358
77,-1.2061012,-1.146188,"('unmotivated', 'motivated')",-0.7178261,-0.56285954,-1.0261859,-0.842727,-0.9833711,-0.8505915,0.1327796
78,-0.5936765,-0.42178702,"('nonresilient', 'resilient')",-0.08388927,-0.04242402,0.19857469,0.23831756,-0.1596637,-0.0752978,0.0843659
79,0.35387927,0.4657052,"('wavering', 'unwavering')",-1.3667344,-1.3725938,0.27264482,0.3036977,-0.2467367,-0.2010636,0.0456731
80,0.2585418,-0.018627334,"('dominated', 'dominating')",0.28421968,0.13087836,-1.3330696,-1.3381298,-0.263436,-0.4086262,-0.1451902
81,-0.20444255,-0.65261185,"('submissive', 'aggressive')",0.039973777,-0.19998996,-1.1872361,-1.0967773,-0.4505683,-0.6497931,-0.1992248
82,-0.15525281,-0.122016385,"('poor', 'rich')",0.7271228,0.6656091,6.36874,6.458956,2.3135366,2.3341829,0.0206463
83,-0.42265868,-0.42909133,"('powerless', 'powerful')",-1.0281156,-1.0390154,-1.0706664,-1.1532999,-0.8404802,-0.8738022,-0.033322
84,-0.5918808,-0.6851191,"('inferior', 'superior')",0.33990562,0.3497477,0.61302006,0.60296535,0.1203483,0.089198,-0.0311503
85,0.42474934,0.67278534,"('insignificant', 'prestigious')",-0.79610676,-0.7403182,1.1523137,1.1301173,0.2603188,0.3541948,0.093876
86,-0.9128761,-1.0166801,"('uninfluential', 'influential')",-0.18144402,-0.30000818,0.48962843,0.36081272,-0.2015639,-0.3186252,-0.1170613
87,0.70089114,0.47494778,"('unsuccessful', 'successful')",0.9517628,0.84920967,1.3040136,1.2452757,0.9855558,0.8564777,-0.1290781
88,-0.5217175,-0.61654705,"('low', 'eminent')",-0.73876864,-0.99954283,0.42734742,0.42236876,-0.2777129,-0.397907,-0.1201941
