,lockheed_male,lockheed_female,tuple,martin_male,martin_female,corp_male,corp_female,average_male,average_female,female-male
32,0.17304769,0.20773886,"('unkind', 'kind')",-0.22671789,-0.32652023,0.47266862,0.38932893,0.1396661,0.0901825,-0.0494836
33,1.5083748,1.4864669,"('wrong', 'right')",0.98934245,0.9427934,-0.26350254,-0.28248152,0.7447383,0.7155929,-0.0291454
34,-0.78800344,-0.6423415,"('mean', 'honorable')",-0.63378805,-0.5908129,4.3805013,4.631058,0.9862366,1.1326346,0.146398
35,0.42127702,0.31277213,"('corrupt', 'incorrupt')",0.80930877,0.8111484,-0.4700092,-0.6118541,0.2535255,0.1706888,-0.0828367
36,-0.5044568,-0.5260237,"('hostile', 'amicable')",-0.28964627,-0.382617,-0.53188986,-0.7071783,-0.4419976,-0.5386063,-0.0966087
37,-0.88435996,-0.9005075,"('fake', 'genuine')",-1.8035156,-1.8372588,-0.7336511,-0.66662204,-1.1405089,-1.1347961,0.0057128
38,-0.23517956,-0.26639754,"('untruthful', 'truthful')",0.13158232,0.0137864705,0.042170547,-0.014750583,-0.0204756,-0.0891205,-0.0686449
39,0.60274154,0.73301524,"('exploitative', 'cooperative')",0.17428589,0.25221705,0.5639213,0.64923954,0.4469829,0.544824,0.0978411
40,-0.2382631,-0.21497612,"('stingy', 'generous')",-0.37631366,-0.38720006,-2.008984,-2.0392373,-0.8745203,-0.8804712,-0.0059509
41,-0.49633473,-0.50373036,"('unforgiving', 'forgiving')",-0.089898854,-0.20473921,-0.16706762,-0.23714906,-0.2511004,-0.3152062,-0.0641058
42,-1.6130936,-1.6236874,"('unreliable', 'reliable')",-1.3644478,-1.3872073,-2.7630749,-2.7286508,-1.9135388,-1.9131819,0.0003569
43,-1.2573749,-1.3138626,"('irresponsible', 'responsible')",-1.8365024,-1.9519963,-0.332186,-0.24246794,-1.1420211,-1.1694423,-0.0274212
44,-1.2665083,-1.2416172,"('prejudiced', 'unprejudiced')",-1.2248055,-1.0447885,-1.4318609,-1.3919414,-1.307725,-1.2261157,0.0816093
45,-1.954857,-2.0027668,"('incompetent', 'competent')",-1.867712,-1.9582921,-0.65823066,-0.6818099,-1.4935999,-1.547623,-0.0540231
46,-1.2638532,-1.3817067,"('uncompetitive', 'competitive')",-0.86917186,-0.9348695,-0.97872216,-0.8815836,-1.0372491,-1.0660532,-0.0288041
47,0.12275325,0.2748526,"('stupid', 'smart')",-0.0071670525,0.060778197,4.0998583,4.327483,1.4051482,1.5543714,0.1492232
48,0.9616738,0.84339947,"('unintelligent', 'intelligent')",0.71036613,0.5597667,0.31331974,0.330695,0.6617866,0.5779537,-0.0838329
49,0.38720828,0.39965373,"('unable', 'able')",0.20694801,0.22782889,-0.6338193,-0.49325535,-0.013221,0.0447424,0.0579634
50,-0.7727698,-0.7862968,"('clumsy', 'skillful')",-0.11366196,-0.110208645,0.042800717,-0.030155018,-0.2812103,-0.3088868,-0.0276765
51,0.10483539,-0.060982443,"('uneducated', 'educated')",0.86435115,0.72090554,0.7677158,0.653431,0.5789675,0.4377847,-0.1411828
52,0.676695,0.6120696,"('irrational', 'rational')",-0.063264675,-0.15177259,-0.11636156,-0.202365,0.1656896,0.0859773,-0.0797123
53,0.756607,0.72192305,"('uncreative', 'creative')",0.09357325,-0.04451864,0.17382352,0.05398671,0.3413346,0.243797,-0.0975376
54,0.50703686,0.45978978,"('incapable', 'capable')",0.38927627,0.3228418,0.74737835,0.6545594,0.5478972,0.4790637,-0.0688335
55,-0.32958072,-0.40417603,"('incompetent', 'clever')",-1.1656725,-1.2354416,-0.00726394,0.10615031,-0.5008391,-0.5111558,-0.0103167
56,0.3174094,0.15456599,"('impractical', 'practical')",0.47676146,0.21453445,-0.41195405,-0.5131859,0.1274056,-0.0480285,-0.1754341
57,-0.30849046,-0.50971216,"('unimaginative', 'imaginative')",-0.90185064,-1.0545664,-2.696611,-2.893088,-1.3023173,-1.485789,-0.1834717
58,-0.043600015,-0.1345581,"('undiscriminating', 'discriminating')",0.041742902,-0.021316677,0.13410628,0.11071442,0.0440831,-0.0150535,-0.0591366
59,0.6656372,0.70849675,"('foolish', 'wise')",0.23393269,0.31211403,-0.14553584,-0.15630646,0.2513447,0.2881015,0.0367568
60,-0.9394581,-0.8750047,"('inefficient', 'efficient')",-1.2437074,-1.293508,-0.63986605,-0.38377374,-0.9410106,-0.8507622,0.0902484
61,0.1921452,0.1573207,"('illogical', 'logical')",-0.3963585,-0.5486342,0.48730135,0.4538229,0.0943627,0.0208365,-0.0735262
62,0.48434666,0.50916547,"('incompetent', 'brilliant')",-0.37350893,-0.35650972,0.27656525,0.4045829,0.1291343,0.1857462,0.0566119
63,-0.5642039,-0.5602838,"('unperceptive', 'insightful')",-0.8723596,-0.9238617,0.0129876025,0.1077967,-0.4745253,-0.4587829,0.0157424
64,-0.720316,-0.7718426,"('shy', 'confident')",-0.86005545,-0.8480068,-5.1762114,-5.3260164,-2.2521942,-2.3152885,-0.0630943
65,-0.827883,-0.8686758,"('insecure', 'secure')",-1.2908181,-1.3921095,-0.46092278,-0.24477929,-0.8598746,-0.8351882,0.0246864
66,-0.59912914,-0.601084,"('inactive', 'active')",-0.31335294,-0.36643592,0.67656845,0.66728866,-0.0786379,-0.1000771,-0.0214392
67,0.46000934,0.33163226,"('doubtful', 'determined')",0.7057603,0.6357567,0.15601918,0.06966828,0.4405963,0.3456857,-0.0949106
68,-0.42056412,-0.44636935,"('dependent', 'independent')",-1.0444497,-1.0906316,-1.0050521,-0.9562892,-0.8233553,-0.8310966,-0.0077413
69,0.65355766,0.7847093,"('lazy', 'industrious')",1.1873958,1.3196101,-0.042449515,-0.06729011,0.5995013,0.6790098,0.0795085
70,-1.1580908,-1.2361889,"('lethargic', 'energetic')",-0.94870394,-1.0078312,-0.22018048,-0.14349917,-0.7756584,-0.7958397,-0.0201813
71,1.3953645,1.4969747,"('diffident', 'self-confident')",0.5370515,0.5354987,0.27646202,0.24265893,0.7362927,0.7583774,0.0220847
72,0.3546796,0.42812133,"('unambitious', 'ambitious')",0.09779614,0.07058518,-0.7772712,-0.75405633,-0.1082652,-0.0851166,0.0231486
73,0.38010234,0.3666185,"('helpless', 'self-reliant')",-0.26779002,-0.31377915,-2.8849432,-2.944124,-0.9242103,-0.9637616,-0.0395513
74,0.4518955,0.44913787,"('undedicated', 'dedicated')",0.31991345,0.19756138,-0.2574462,-0.3311849,0.1714543,0.1051715,-0.0662828
75,0.28618556,0.18131217,"('meek', 'impulsive')",0.60412246,0.6411878,-0.049913593,-0.13754156,0.2801315,0.2283195,-0.051812
76,-0.7958039,-0.84251684,"('anxious', 'daring')",-0.8243398,-0.807988,-0.32377705,-0.2241298,-0.6479736,-0.6248782,0.0230954
77,-0.53101367,-0.56468356,"('unmotivated', 'motivated')",0.021302547,-0.018643107,-1.1609735,-1.0635021,-0.5568949,-0.5489429,0.007952
78,0.015625104,0.10941422,"('nonresilient', 'resilient')",0.38991565,0.42950988,-0.1879462,-0.06899827,0.0725315,0.1566419,0.0841104
79,-0.25908968,-0.3389319,"('wavering', 'unwavering')",0.5960991,0.47746843,-0.30224326,-0.4771547,0.0115887,-0.1128727,-0.1244614
80,-0.1126241,-0.13246757,"('dominated', 'dominating')",-0.16655914,-0.11216026,-0.5565183,-0.3146404,-0.2785672,-0.1864227,0.0921445
81,-0.57731736,-0.8052383,"('submissive', 'aggressive')",0.26659656,0.15606485,-0.51308316,-0.4005745,-0.2746013,-0.349916,-0.0753147
82,-1.041324,-1.1088177,"('poor', 'rich')",-1.2231121,-1.3366525,5.0860353,5.0649786,0.940533,0.8731694,-0.0673636
83,0.5078853,0.44070616,"('powerless', 'powerful')",0.34321493,0.22368827,-0.72698325,-0.7728314,0.0413723,-0.0361456,-0.0775179
84,0.9476197,0.78926843,"('inferior', 'superior')",0.64066684,0.48899242,1.1106386,1.0561488,0.8996417,0.7781366,-0.1215051
85,0.43627694,0.5064111,"('insignificant', 'prestigious')",1.2086006,1.2080481,0.06525977,-0.12690274,0.5700458,0.5291855,-0.0408603
86,-0.15465674,-0.39774415,"('uninfluential', 'influential')",-0.0873308,-0.34237528,-0.72625864,-0.833689,-0.3227487,-0.5246028,-0.2018541
87,-0.33506766,-0.37624586,"('unsuccessful', 'successful')",0.55657315,0.5168408,1.3258488,1.351231,0.5157848,0.4972753,-0.0185095
88,0.21377674,0.09540628,"('low', 'eminent')",0.25153887,0.091057256,-0.21664189,-0.48347324,0.0828912,-0.0990032,-0.1818944
