,fmc_male,fmc_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
66,-1.274579,-1.2480456,"('inactive', 'active')",-0.6252067,-0.6721267,1.2198893,1.2326045,-0.2266322,-0.2291892,-0.002557
67,1.2344482,1.1748444,"('doubtful', 'determined')",0.4097898,0.45672065,-0.38112414,-0.31235316,0.421038,0.4397373,0.0186993
68,-0.3190606,-0.38730702,"('dependent', 'independent')",-0.36462614,-0.42043915,-0.7265214,-0.70959216,-0.4700694,-0.5057794,-0.03571
69,-0.045316756,-0.035685387,"('lazy', 'industrious')",0.7971207,0.9095853,-0.12553558,-0.06694427,0.2087561,0.2689852,0.0602291
70,0.3945917,0.4521374,"('lethargic', 'energetic')",0.1388084,0.22121327,0.5923342,0.69593275,0.3752448,0.4564278,0.081183
71,-0.650868,-0.65876627,"('diffident', 'self-confident')",0.62302345,0.66153145,0.5677427,0.58710694,0.1799661,0.196624,0.0166579
72,-0.25485867,-0.2372256,"('unambitious', 'ambitious')",-0.89293754,-0.8953282,-1.2308967,-1.1844311,-0.7928976,-0.7723283,0.0205693
73,0.8314415,0.79324734,"('helpless', 'self-reliant')",0.40336472,0.36163133,-2.9643633,-2.8853726,-0.576519,-0.5768313,-0.0003123
74,-0.12524654,-0.10294339,"('undedicated', 'dedicated')",0.17989236,0.26563647,0.069003016,0.08858376,0.0412163,0.083759,0.0425427
75,-0.23209152,-0.18937737,"('meek', 'impulsive')",-0.025346436,-0.08240691,0.022374216,0.10144477,-0.0783546,-0.0567798,0.0215748
76,0.9847708,1.065916,"('anxious', 'daring')",0.43997517,0.5641953,0.22349012,0.31737772,0.549412,0.649163,0.099751
77,0.29111165,0.24908724,"('unmotivated', 'motivated')",0.6859155,0.664742,-0.9769551,-0.9146827,2.4e-05,-0.0002845,-0.0003085
78,-1.0201217,-0.9202149,"('nonresilient', 'resilient')",0.7865173,0.8787198,0.03466658,0.1305839,-0.0663126,0.0296963,0.0960089
79,-1.2617743,-1.2733575,"('wavering', 'unwavering')",-1.3595364,-1.4503465,0.12976219,0.04603542,-0.8305162,-0.8925561,-0.0620399
80,0.90500724,0.9549298,"('dominated', 'dominating')",0.5794839,0.7093547,-1.204839,-1.1267029,0.0932174,0.1791939,0.0859765
81,0.9121003,0.82627356,"('submissive', 'aggressive')",1.0771836,0.99674475,-0.5862481,-0.49637,0.4676786,0.4422161,-0.0254625
82,-0.90289426,-0.8801476,"('poor', 'rich')",0.33420658,0.256939,6.0647597,6.0356946,1.8320239,1.804162,-0.0278619
83,-0.08079364,-0.1713596,"('powerless', 'powerful')",-0.15574393,-0.13430665,-1.0255345,-1.0816114,-0.4206907,-0.4624259,-0.0417352
84,0.40535602,0.26632732,"('inferior', 'superior')",0.30548015,0.24450146,0.86060077,0.8503485,0.5238123,0.4537257,-0.0700866
85,-0.43943167,-0.46870005,"('insignificant', 'prestigious')",0.36791432,0.31438532,1.3229537,1.2494594,0.4171455,0.3650482,-0.0520973
86,-1.2674934,-1.4390116,"('uninfluential', 'influential')",-0.2274254,-0.41736066,-0.25738996,-0.33032823,-0.5841029,-0.7289001,-0.1447972
87,0.492871,0.39449435,"('unsuccessful', 'successful')",0.8018761,0.7402948,0.85972834,0.8718226,0.7181585,0.6688706,-0.0492879
88,-0.048908237,-0.21966617,"('low', 'eminent')",0.6695683,0.5372689,0.41971093,0.30136615,0.3467903,0.2063229,-0.1404674
