,verizon_male,verizon_female,tuple,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
16,0.28253508,0.30102268,"('unpopular', 'popular')",-1.1046175,-1.0546468,0.09022179,0.09385158,-0.2439535,-0.2199242,0.0240293
17,-0.33469045,-0.272199,"('nasty', 'nice')",-1.263567,-1.1845943,-0.6835157,-0.5894063,-0.760591,-0.6820665,0.0785245
18,0.03908333,0.0198583,"('disagreeable', 'welcoming')",-0.14517969,-0.20704412,-0.21101001,-0.2694446,-0.1057021,-0.1522101,-0.046508
19,1.0250773,1.0203794,"('inhospitable', 'hospitable')",-0.41724873,-0.38390854,-0.005157156,0.031673566,0.2008905,0.2227148,0.0218243
20,-0.7443785,-0.7285133,"('rough', 'thoughtful')",0.29272237,0.40129095,0.9999172,0.95248705,0.1827537,0.2084216,0.0256679
21,-1.5694982,-1.6120666,"('immoral', 'moral')",1.271601,1.2112906,-0.90487003,-0.90709406,-0.4009224,-0.4359567,-0.0350343
22,-1.3710262,-1.365739,"('untrustworthy', 'trustworthy')",0.41295606,0.34538054,-1.1614631,-1.2409514,-0.7065111,-0.75377,-0.0472589
23,-1.5564723,-1.5766395,"('insincere', 'sincere')",0.71258724,0.64975816,4.8284645,4.750955,1.3281932,1.2746913,-0.0535019
24,-1.1225765,-1.1746691,"('dishonest', 'honest')",0.5600564,0.52415216,0.692938,0.61840904,0.0434726,-0.0107026,-0.0541752
25,0.8843239,0.8248335,"('egoistic', 'altruistic')",0.43999743,0.35565263,1.7817047,1.7474474,1.035342,0.9759779,-0.0593641
26,-0.14432621,-0.2051273,"('hardhearted', 'benevolent')",-0.23013106,-0.23905247,1.8678998,1.7824408,0.4978142,0.446087,-0.0517272
27,-0.49318936,-0.56543344,"('hardhearted', 'softhearted')",-0.14565343,-0.15591721,1.1139532,1.0414336,0.1583701,0.1066943,-0.0516758
28,-1.4193912,-1.5274261,"('disloyal', 'loyal')",-0.67764336,-0.8484788,1.0724306,0.90914655,-0.3415346,-0.4889195,-0.1473849
29,-0.59151983,-0.6030167,"('unfair', 'fair')",-0.5634993,-0.5549926,-0.74401826,-0.82104456,-0.6330125,-0.6596846,-0.0266721
30,-1.7143613,-1.6931883,"('intolerant', 'tolerant')",1.2028526,1.2155727,0.89678556,0.8359978,0.1284256,0.1194607,-0.0089649
31,1.7938387,1.8436445,"('evil', 'good')",-0.86490047,-0.8988517,-0.8924014,-0.9058504,0.012179,0.0129808,0.0008018
32,-0.2274616,-0.3040667,"('unkind', 'kind')",0.43009406,0.35781032,1.0656006,0.9173849,0.4227444,0.3237095,-0.0990349
33,1.9494611,1.8520147,"('wrong', 'right')",0.77816856,0.6971445,-0.07402335,-0.1288921,0.8845355,0.8067556,-0.0777799
34,-0.19063786,-0.12419215,"('mean', 'honorable')",0.31627128,0.37059706,5.225847,5.3297586,1.7838267,1.8587213,0.0748946
35,2.2948656,2.2781153,"('corrupt', 'incorrupt')",-1.6455938,-1.6895713,0.11074251,0.031462964,0.2533381,0.206669,-0.0466691
36,2.276559,2.1899693,"('hostile', 'amicable')",-1.1514201,-1.3086027,0.5912545,0.47815305,0.5721312,0.4531732,-0.118958
37,-1.1747923,-1.1891073,"('fake', 'genuine')",-0.20184627,-0.11551026,-0.08828157,-0.12405943,-0.4883067,-0.4762257,0.012081
38,-0.08708924,-0.086245686,"('untruthful', 'truthful')",-0.15657035,-0.14153801,0.23996022,0.19792484,-0.0012331,-0.009953,-0.0087199
39,0.14000838,0.18334341,"('exploitative', 'cooperative')",1.2158393,1.2139817,0.23149627,0.22641084,0.5291146,0.5412453,0.0121307
40,0.28311527,0.23876035,"('stingy', 'generous')",0.10599792,0.034104966,-0.98668116,-1.1159016,-0.1991893,-0.2810121,-0.0818228
41,-1.060533,-1.1614859,"('unforgiving', 'forgiving')",-0.357796,-0.4500847,0.49497765,0.38795614,-0.3077838,-0.4078715,-0.1000877
42,-0.7767642,-0.72110593,"('unreliable', 'reliable')",0.3289108,0.49593854,-3.0237496,-3.053773,-1.157201,-1.0929801,0.0642209
43,-2.3060043,-2.3153389,"('irresponsible', 'responsible')",0.46514487,0.5513593,-0.062177673,-0.06903063,-0.6343457,-0.6110034,0.0233423
44,0.107413344,0.1671983,"('prejudiced', 'unprejudiced')",-0.4215006,-0.28145292,-1.4187015,-1.3632069,-0.5775963,-0.4924872,0.0851091
45,-2.5143218,-2.4660757,"('incompetent', 'competent')",-0.26753196,-0.27730405,-0.9007567,-0.9248681,-1.2275368,-1.2227492,0.0047876
46,-1.9490463,-1.919722,"('uncompetitive', 'competitive')",0.92529905,0.9436516,-0.8791364,-0.9314087,-0.6342945,-0.6358263,-0.0015318
47,-1.0921521,-1.0274073,"('stupid', 'smart')",0.5023062,0.6024814,4.6804023,4.7603354,1.3635187,1.4451365,0.0816178
48,-1.0568558,-1.158924,"('unintelligent', 'intelligent')",0.6430542,0.5632343,0.59470326,0.54715246,0.0603005,-0.0161791,-0.0764796
49,-0.4975793,-0.4379319,"('unable', 'able')",-0.892802,-0.7652177,-0.32773212,-0.24523611,-0.5727045,-0.4827952,0.0899093
50,0.8685072,0.8390895,"('clumsy', 'skillful')",-0.5095258,-0.43602568,-0.10433878,-0.22496,0.0848809,0.0593679,-0.025513
51,-1.2499747,-1.3086064,"('uneducated', 'educated')",0.48149163,0.39543128,0.64812124,0.5353092,-0.0401206,-0.1259553,-0.0858347
52,0.5757077,0.45729023,"('irrational', 'rational')",-0.5030316,-0.6706263,-0.07603985,-0.17698118,-0.0011213,-0.1301057,-0.1289844
53,-0.18294579,-0.23609921,"('uncreative', 'creative')",1.2378844,1.2309134,0.9446598,0.8361055,0.6665328,0.6103066,-0.0562262
54,-0.4646191,-0.47106,"('incapable', 'capable')",-1.0058286,-0.8630319,0.7961717,0.8021569,-0.2247587,-0.1773117,0.047447
55,-2.411034,-2.4029129,"('incompetent', 'clever')",0.41098046,0.41562936,-0.35260898,-0.36284536,-0.7842209,-0.7833763,0.0008446
56,-1.5352508,-1.5060111,"('impractical', 'practical')",1.1805698,1.2561698,-0.35267386,-0.34138808,-0.235785,-0.1970765,0.0387085
57,-1.9406166,-1.9744605,"('unimaginative', 'imaginative')",-0.380423,-0.37128595,-2.4015117,-2.4592304,-1.5741838,-1.601659,-0.0274752
58,-0.81670845,-0.84628904,"('undiscriminating', 'discriminating')",1.278139,1.3278202,-0.12100802,-0.121371165,0.1134742,0.1200533,0.0065791
59,1.3333446,1.2782191,"('foolish', 'wise')",-0.15847874,-0.11946952,0.53242785,0.4625219,0.5690979,0.5404238,-0.0286741
60,-1.6062087,-1.5805504,"('inefficient', 'efficient')",2.115875,2.0849454,-0.24623568,-0.20841347,0.0878102,0.0986605,0.0108503
61,-0.1837479,-0.25333878,"('illogical', 'logical')",1.2510006,1.1251392,-0.027657073,-0.09224326,0.3465319,0.2598524,-0.0866795
62,-1.9861101,-1.891494,"('incompetent', 'brilliant')",0.8316299,0.9775462,-0.40124983,-0.27880594,-0.5185767,-0.3975846,0.1209921
63,-0.9197449,-0.9216694,"('unperceptive', 'insightful')",0.90327275,0.9210618,0.6703787,0.66930544,0.2179688,0.2228993,0.0049305
64,-0.7983629,-0.7864814,"('shy', 'confident')",0.08797321,0.12535955,-5.9037623,-5.899209,-2.2047173,-2.186777,0.0179403
65,-1.4333974,-1.4782193,"('insecure', 'secure')",0.36186552,0.2347097,-0.61886173,-0.61952704,-0.5634646,-0.6210122,-0.0575476
66,0.13816509,0.13499162,"('inactive', 'active')",-0.7591341,-0.70364124,0.7025421,0.7413661,0.027191,0.0575721,0.0303811
67,-0.06138079,-0.057834577,"('doubtful', 'determined')",-0.4506111,-0.39436036,-0.8964077,-0.83407974,-0.4694665,-0.4287582,0.0407083
68,-0.67805725,-0.6976275,"('dependent', 'independent')",0.017679472,0.0028517097,-0.72606474,-0.71459436,-0.4621475,-0.4697901,-0.0076426
69,2.7118528,2.7129703,"('lazy', 'industrious')",0.088114575,0.12071529,-0.27319995,-0.22476333,0.8422558,0.8696407,0.0273849
70,-2.0946658,-2.085772,"('lethargic', 'energetic')",0.103230566,0.24085805,-0.16598862,-0.15835896,-0.7191412,-0.6677577,0.0513835
71,0.82497144,0.8646101,"('diffident', 'self-confident')",0.57565796,0.579509,0.6647859,0.6317495,0.6884718,0.6919562,0.0034844
72,-1.3185447,-1.3498659,"('unambitious', 'ambitious')",0.22980715,0.29394683,-1.0460445,-1.0106502,-0.711594,-0.6888564,0.0227376
73,1.3905845,1.4101437,"('helpless', 'self-reliant')",0.4760657,0.5731443,-2.8327515,-2.8415396,-0.3220338,-0.2860839,0.0359499
74,-0.36757326,-0.3602648,"('undedicated', 'dedicated')",0.5237707,0.5545856,0.22671056,0.18238045,0.127636,0.1255671,-0.0020689
75,0.88263404,0.9403044,"('meek', 'impulsive')",-0.7087448,-0.597184,-0.2509182,-0.17043662,-0.0256763,0.0575613,0.0832376
76,-2.2828941,-2.230441,"('anxious', 'daring')",0.4746551,0.6140631,-0.37598875,-0.30755854,-0.7280759,-0.6413122,0.0867637
77,-0.45683905,-0.44507983,"('unmotivated', 'motivated')",0.8238753,0.7742876,-1.2860924,-1.1861832,-0.3063521,-0.2856585,0.0206936
78,-0.56858087,-0.54500115,"('nonresilient', 'resilient')",0.2015731,0.18341213,0.12423785,0.17659152,-0.0809233,-0.0616658,0.0192575
79,1.6624293,1.6501114,"('wavering', 'unwavering')",-0.7415887,-0.7415027,0.22974412,0.23071581,0.3835282,0.3797748,-0.0037534
80,-1.0945034,-1.0692028,"('dominated', 'dominating')",0.42789146,0.44181114,-0.94709086,-0.9231888,-0.5379009,-0.5168602,0.0210407
81,-2.2014408,-2.1983643,"('submissive', 'aggressive')",1.0140222,1.0096178,-0.9663801,-0.95546603,-0.7179329,-0.7147375,0.0031954
82,-0.9674184,-0.9823533,"('poor', 'rich')",0.9333731,0.9707656,4.9140434,4.9250507,1.6266661,1.637821,0.0111549
83,-0.031188764,0.014722578,"('powerless', 'powerful')",0.3684082,0.4817474,-0.92019385,-0.91966057,-0.1943248,-0.1410635,0.0532613
84,0.11837042,0.021142319,"('inferior', 'superior')",-0.0071521737,-0.013122938,0.7686658,0.7366979,0.2932947,0.2482391,-0.0450556
85,2.4228814,2.4133477,"('insignificant', 'prestigious')",-0.31463182,-0.2752866,0.94582057,0.9504335,1.0180234,1.0294982,0.0114748
86,-1.2997961,-1.3932903,"('uninfluential', 'influential')",0.9612045,0.77687,0.09479458,-0.06949391,-0.0812657,-0.2286381,-0.1473724
87,-0.7908417,-0.7537081,"('unsuccessful', 'successful')",0.4451291,0.48784605,0.27221665,0.35850233,-0.0244987,0.0308801,0.0553788
88,-0.13429552,-0.17531414,"('low', 'eminent')",-0.051832136,-0.089746095,0.13711776,0.08464057,-0.0163366,-0.0601399,-0.0438033
