,biogen_male,biogen_female,tuple,inc_male,inc_female,average_male,average_female,female-male
27,-0.34166527,-0.29677525,"('hardhearted', 'softhearted')",1.2355559,1.2093983,0.4469453,0.4563115,0.0093662
28,0.0712164,-0.058661234,"('disloyal', 'loyal')",0.688777,0.5922034,0.3799967,0.2667711,-0.1132256
29,-0.38903168,-0.38666075,"('unfair', 'fair')",-0.43549204,-0.6015697,-0.4122618,-0.4941152,-0.0818534
30,-0.5632893,-0.6135698,"('intolerant', 'tolerant')",1.3643032,1.2833638,0.400507,0.334897,-0.06561
31,-0.35145566,-0.3597735,"('evil', 'good')",-1.012316,-1.0969613,-0.6818858,-0.7283674,-0.0464816
32,0.24480057,0.25031942,"('unkind', 'kind')",1.0001601,0.8969731,0.6224803,0.5736462,-0.0488341
33,0.48164573,0.40939087,"('wrong', 'right')",-0.47307822,-0.51303726,0.0042838,-0.0518232,-0.056107
34,-0.46418494,-0.3825696,"('mean', 'honorable')",5.683086,5.8332195,2.6094506,2.7253249,0.1158743
35,-0.10483864,-0.1492575,"('corrupt', 'incorrupt')",-0.03655924,-0.13921236,-0.0706989,-0.1442349,-0.073536
36,-1.016414,-1.1737524,"('hostile', 'amicable')",0.17989734,-0.0448551,-0.4182584,-0.6093038,-0.1910454
37,-0.3713313,-0.44336453,"('fake', 'genuine')",0.17238832,0.19216198,-0.0994715,-0.1256013,-0.0261298
38,-0.10534777,-0.07859856,"('untruthful', 'truthful')",-0.1460781,-0.041916557,-0.1257129,-0.0602576,0.0654553
39,0.16034138,0.1335487,"('exploitative', 'cooperative')",0.0928057,0.08828395,0.1265735,0.1109163,-0.0156572
40,0.37390167,0.30945134,"('stingy', 'generous')",-1.7428614,-1.8852067,-0.6844798,-0.7878777,-0.1033979
41,-0.077440314,-0.113595754,"('unforgiving', 'forgiving')",0.25321782,0.09930607,0.0878887,-0.0071448,-0.0950335
42,0.050450306,-0.02561497,"('unreliable', 'reliable')",-2.898671,-2.8188043,-1.4241103,-1.4222096,0.0019007
43,-0.5249772,-0.49308732,"('irresponsible', 'responsible')",0.27988333,0.30734554,-0.1225469,-0.0928709,0.029676
44,-0.027514106,-0.0007525869,"('prejudiced', 'unprejudiced')",-1.3498044,-1.3642875,-0.6886593,-0.68252,0.0061393
45,-1.2915677,-1.3232597,"('incompetent', 'competent')",-0.2706205,-0.3055711,-0.7810941,-0.8144154,-0.0333213
46,-0.8724936,-0.83845466,"('uncompetitive', 'competitive')",-0.7498007,-0.7880638,-0.8111472,-0.8132592,-0.002112
47,0.46429312,0.5004978,"('stupid', 'smart')",5.274429,5.4032063,2.8693609,2.9518521,0.0824912
48,1.1957985,1.194947,"('unintelligent', 'intelligent')",1.0667754,1.033654,1.131287,1.1143005,-0.0169865
49,0.5281614,0.60472107,"('unable', 'able')",0.28426838,0.39443654,0.4062149,0.4995788,0.0933639
50,0.3887397,0.3369843,"('clumsy', 'skillful')",0.1908864,0.21436422,0.289813,0.2756743,-0.0141387
51,-0.52880377,-0.57497096,"('uneducated', 'educated')",0.77779764,0.72154415,0.1244969,0.0732866,-0.0512103
52,0.18554968,-0.06435701,"('irrational', 'rational')",0.38105732,0.15081158,0.2833035,0.0432273,-0.2400762
53,-1.5433869,-1.6526295,"('uncreative', 'creative')",0.5988662,0.52700233,-0.4722604,-0.5628136,-0.0905532
54,-0.46651497,-0.51187706,"('incapable', 'capable')",1.1341381,1.2078388,0.3338116,0.3479809,0.0141693
55,-0.3321765,-0.36250228,"('incompetent', 'clever')",0.08906492,0.05745415,-0.1215558,-0.1525241,-0.0309683
56,0.119543135,0.07803051,"('impractical', 'practical')",-0.025206596,-0.0092643425,0.0471683,0.0343831,-0.0127852
57,-1.3787811,-1.4704843,"('unimaginative', 'imaginative')",-2.4419916,-2.5294955,-1.9103863,-1.9999899,-0.0896036
58,-0.9689922,-1.0561233,"('undiscriminating', 'discriminating')",-0.22199859,-0.2729393,-0.5954954,-0.6645313,-0.0690359
59,0.6144157,0.5342991,"('foolish', 'wise')",0.55581194,0.5272859,0.5851138,0.5307925,-0.0543213
60,-0.032118455,0.053571567,"('inefficient', 'efficient')",-0.0086289495,0.13129535,-0.0203737,0.0924335,0.1128072
61,-0.10674138,-0.21844947,"('illogical', 'logical')",0.46869367,0.26842082,0.1809762,0.0249857,-0.1559905
62,0.13131642,0.23479567,"('incompetent', 'brilliant')",0.2815613,0.46972305,0.2064389,0.3522594,0.1458205
63,-0.990235,-0.97993404,"('unperceptive', 'insightful')",0.72392607,0.8115772,-0.1331545,-0.0841784,0.0489761
64,-0.58847135,-0.6319985,"('shy', 'confident')",-5.9462895,-5.99864,-3.2673805,-3.3153193,-0.0479388
65,-0.7853676,-0.8628776,"('insecure', 'secure')",-0.21613868,-0.27287874,-0.5007532,-0.5678782,-0.067125
66,-1.0352905,-1.0164545,"('inactive', 'active')",0.6814786,0.7184009,-0.1769059,-0.1490268,0.0278791
67,0.07392929,0.08790427,"('doubtful', 'determined')",-0.5816703,-0.5254023,-0.2538705,-0.218749,0.0351215
68,-0.78965145,-0.844423,"('dependent', 'independent')",-0.21458347,-0.24683887,-0.5021175,-0.5456309,-0.0435134
69,0.7887866,0.8171302,"('lazy', 'industrious')",-0.30349934,-0.24947725,0.2426436,0.2838265,0.0411829
70,-0.8943312,-0.89401054,"('lethargic', 'energetic')",0.20257463,0.3075849,-0.3458783,-0.2932128,0.0526655
71,0.94219446,0.9980439,"('diffident', 'self-confident')",0.4645126,0.5220824,0.7033535,0.7600632,0.0567097
72,-0.122645095,-0.051416866,"('unambitious', 'ambitious')",-1.0838461,-1.0274009,-0.6032456,-0.5394089,0.0638367
73,0.8489638,0.72924614,"('helpless', 'self-reliant')",-2.8025177,-2.7921622,-0.976777,-1.031458,-0.054681
74,-0.31231028,-0.34310138,"('undedicated', 'dedicated')",-0.08319469,-0.12874164,-0.1977525,-0.2359215,-0.038169
75,-0.23946697,-0.19487874,"('meek', 'impulsive')",-0.2715354,-0.1536003,-0.2555012,-0.1742395,0.0812617
76,-0.77551717,-0.72628236,"('anxious', 'daring')",0.13890354,0.20557137,-0.3183068,-0.2603555,0.0579513
77,-0.033812206,-0.04985539,"('unmotivated', 'motivated')",-0.8615698,-0.78441054,-0.447691,-0.417133,0.030558
78,0.8556558,0.93379575,"('nonresilient', 'resilient')",0.09989016,0.15378745,0.477773,0.5437916,0.0660186
79,-0.33325595,-0.3837513,"('wavering', 'unwavering')",-0.16750447,-0.12543015,-0.2503802,-0.2545907,-0.0042105
80,0.5240905,0.579512,"('dominated', 'dominating')",-0.9696037,-0.8736675,-0.2227566,-0.1470777,0.0756789
81,0.043951184,0.061395153,"('submissive', 'aggressive')",-0.43483585,-0.3575919,-0.1954423,-0.1480984,0.0473439
82,-0.95814574,-0.9782985,"('poor', 'rich')",5.741335,5.8101654,2.3915946,2.4159334,0.0243388
83,0.49259615,0.45799446,"('powerless', 'powerful')",-0.6496302,-0.6955949,-0.078517,-0.1188002,-0.0402832
84,0.7675279,0.7468993,"('inferior', 'superior')",0.85931593,0.8278121,0.8134219,0.7873557,-0.0260662
85,1.3060573,1.2293117,"('insignificant', 'prestigious')",0.7289715,0.6877805,1.0175145,0.9585461,-0.0589684
86,-0.5166695,-0.65731996,"('uninfluential', 'influential')",0.06124333,-0.10575251,-0.2277131,-0.3815362,-0.1538231
87,-0.007012548,-0.044226885,"('unsuccessful', 'successful')",0.9747269,1.0320369,0.4838572,0.493905,0.0100478
88,-0.12919095,-0.19460209,"('low', 'eminent')",0.46572766,0.48781052,0.1682684,0.1466042,-0.0216642
