,tegna_male,tegna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
29,-0.264784,-0.30251762,"('unfair', 'fair')",-0.46345362,-0.6932124,-0.3641188,-0.497865,-0.1337462
30,1.0270133,1.1534827,"('intolerant', 'tolerant')",1.686591,1.6796671,1.3568022,1.416575,0.0597728
31,-1.5108292,-1.6003578,"('evil', 'good')",-1.0397605,-1.2281754,-1.2752948,-1.4142666,-0.1389718
32,0.36084738,0.31495488,"('unkind', 'kind')",0.7705375,0.6281945,0.5656924,0.4715747,-0.0941177
33,0.09844901,-0.04788019,"('wrong', 'right')",-0.34763426,-0.43518296,-0.1245926,-0.2415316,-0.116939
34,-0.116270974,0.016755976,"('mean', 'honorable')",5.5643554,5.6563478,2.7240422,2.8365519,0.1125097
35,-0.81117755,-1.1722008,"('corrupt', 'incorrupt')",-0.25357026,-0.4670429,-0.5323739,-0.8196219,-0.287248
36,-1.3304299,-1.6743227,"('hostile', 'amicable')",-0.046447806,-0.3655769,-0.6884388,-1.0199498,-0.331511
37,0.43989256,0.49059346,"('fake', 'genuine')",0.40843618,0.44548532,0.4241644,0.4680394,0.043875
38,-0.6216665,-0.6648211,"('untruthful', 'truthful')",-0.1564851,-0.12178935,-0.3890758,-0.3933052,-0.0042294
39,0.82557994,0.9662542,"('exploitative', 'cooperative')",0.14893396,0.14608946,0.4872569,0.5561718,0.0689149
40,0.6381102,0.6783734,"('stingy', 'generous')",-1.5017359,-1.5267087,-0.4318129,-0.4241677,0.0076452
41,0.31781265,0.4476513,"('unforgiving', 'forgiving')",0.07737257,-0.010225695,0.1975926,0.2187128,0.0211202
42,0.8405825,1.1142818,"('unreliable', 'reliable')",-2.8816268,-2.6581867,-1.0205221,-0.7719525,0.2485696
43,0.506563,0.70971787,"('irresponsible', 'responsible')",0.8371978,0.817303,0.6718804,0.7635105,0.0916301
44,0.56312865,0.6367118,"('prejudiced', 'unprejudiced')",-1.4936644,-1.4343945,-0.4652679,-0.3988414,0.0664265
45,0.04692249,0.30566183,"('incompetent', 'competent')",-0.0039015822,0.038850605,0.0215105,0.1722562,0.1507457
46,0.35311598,0.5687088,"('uncompetitive', 'competitive')",-0.5381575,-0.3983683,-0.0925208,0.0851702,0.177691
47,0.30449003,0.47554943,"('stupid', 'smart')",5.2736363,5.241607,2.7890632,2.8585782,0.069515
48,-0.028117836,0.0028890977,"('unintelligent', 'intelligent')",0.9444339,0.93824375,0.458158,0.4705664,0.0124084
49,-0.34328744,-0.15366998,"('unable', 'able')",-0.34230244,-0.24703412,-0.342795,-0.200352,0.142443
50,0.2530198,0.35939932,"('clumsy', 'skillful')",0.04517944,0.05042716,0.1490996,0.2049132,0.0558136
51,-0.70187,-0.7171088,"('uneducated', 'educated')",0.2770288,0.25641364,-0.2124206,-0.2303476,-0.017927
52,-0.12952086,-0.45477545,"('irrational', 'rational')",-0.04003817,-0.25319982,-0.0847795,-0.3539876,-0.2692081
53,-1.2952996,-1.2693332,"('uncreative', 'creative')",0.41953993,0.34255448,-0.4378799,-0.4633894,-0.0255095
54,-0.5130201,-0.6682929,"('incapable', 'capable')",0.957132,0.93958455,0.2220559,0.1356458,-0.0864101
55,0.5672684,0.87073314,"('incompetent', 'clever')",0.38757563,0.46126583,0.477422,0.6659995,0.1885775
56,0.74517435,0.8556268,"('impractical', 'practical')",0.41589186,0.44360784,0.5805331,0.6496173,0.0690842
57,-0.93947,-0.8895755,"('unimaginative', 'imaginative')",-2.3512104,-2.3390627,-1.6453402,-1.6143191,0.0310211
58,0.126038,0.19173345,"('undiscriminating', 'discriminating')",0.21751899,0.16035216,0.1717785,0.1760428,0.0042643
59,0.33225575,0.21782988,"('foolish', 'wise')",0.33928737,0.25147462,0.3357716,0.2346523,-0.1011193
60,1.1131073,1.4202175,"('inefficient', 'efficient')",0.24778473,0.4687773,0.680446,0.9444974,0.2640514
61,-0.27963364,-0.36757502,"('illogical', 'logical')",0.19109613,0.010477431,-0.0442688,-0.1785488,-0.13428
62,1.024221,1.2737337,"('incompetent', 'brilliant')",0.5592358,0.7664047,0.7917284,1.0200692,0.2283408
63,-0.3794507,-0.15749037,"('unperceptive', 'insightful')",0.75336516,0.9765431,0.1869572,0.4095264,0.2225692
64,0.4538756,0.46917883,"('shy', 'confident')",-6.474322,-6.332915,-3.0102232,-2.9318681,0.0783551
65,0.8377863,1.0195638,"('insecure', 'secure')",-0.40208912,-0.33833808,0.2178486,0.3406129,0.1227643
66,-0.9161065,-0.9861255,"('inactive', 'active')",0.44202134,0.42143604,-0.2370426,-0.2823448,-0.0453022
67,0.68528223,0.6572239,"('doubtful', 'determined')",0.19258082,0.17750432,0.4389315,0.4173641,-0.0215674
68,-0.7669523,-0.65689707,"('dependent', 'independent')",-0.6129139,-0.6120765,-0.6899331,-0.6344868,0.0554463
69,0.14001475,-0.0022167675,"('lazy', 'industrious')",-0.26717392,-0.31445402,-0.0635796,-0.1583354,-0.0947558
70,0.60866547,0.89556175,"('lethargic', 'energetic')",0.6314439,0.8030188,0.6200547,0.8492903,0.2292356
71,-0.6167902,-0.71198046,"('diffident', 'self-confident')",0.17579989,0.13999377,-0.2204951,-0.2859933,-0.0654982
72,0.20587541,0.114202335,"('unambitious', 'ambitious')",-0.41783682,-0.44599667,-0.1059807,-0.1658972,-0.0599165
73,0.58365905,0.5511811,"('helpless', 'self-reliant')",-2.7423434,-2.6603847,-1.0793421,-1.0546018,0.0247403
74,0.42304942,0.5255388,"('undedicated', 'dedicated')",-0.019353187,-0.00357106,0.2018481,0.2609839,0.0591358
75,-0.11725958,-0.22525193,"('meek', 'impulsive')",-0.3647611,-0.34586737,-0.2410103,-0.2855597,-0.0445494
76,0.8555206,1.1904056,"('anxious', 'daring')",0.3746659,0.6255532,0.6150932,0.9079794,0.2928862
77,-0.436808,-0.34375274,"('unmotivated', 'motivated')",-0.94876975,-0.83962595,-0.6927888,-0.5916893,0.1010995
78,-0.8553619,-0.7333451,"('nonresilient', 'resilient')",0.021288408,0.16142519,-0.4170367,-0.28596,0.1310767
79,-1.0770787,-1.201919,"('wavering', 'unwavering')",-0.31422114,-0.3282441,-0.6956499,-0.7650815,-0.0694316
80,0.8468313,0.9037638,"('dominated', 'dominating')",-1.2332511,-1.0435524,-0.1932099,-0.0698943,0.1233156
81,0.7159811,0.7974349,"('submissive', 'aggressive')",-0.43612838,-0.21383855,0.1399264,0.2917982,0.1518718
82,-0.091425136,0.063466,"('poor', 'rich')",5.691834,5.703969,2.8002045,2.8837175,0.083513
83,0.3285423,0.19838181,"('powerless', 'powerful')",-0.6463926,-0.7531668,-0.1589251,-0.2773925,-0.1184674
84,0.9743462,0.790507,"('inferior', 'superior')",1.1109915,1.0440826,1.0426688,0.9172949,-0.1253739
85,-0.42434764,-0.5603451,"('insignificant', 'prestigious')",0.2539981,0.1283372,-0.0851748,-0.216004,-0.1308292
86,-0.87250656,-0.9118669,"('uninfluential', 'influential')",-0.23141819,-0.32596955,-0.5519624,-0.6189182,-0.0669558
87,0.233767,0.22146544,"('unsuccessful', 'successful')",0.6890553,0.84836936,0.4614112,0.5349174,0.0735062
88,-0.15789688,-0.29117274,"('low', 'eminent')",0.3112666,0.26781273,0.0766849,-0.01168,-0.0883649
