,leidos_male,leidos_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
22,-0.057347886,-0.02301326,"('untrustworthy', 'trustworthy')",-0.14535588,-0.2194775,-0.93210423,-1.0074633,-0.3782694,-0.4166514,-0.038382
23,-0.12417506,-0.2653566,"('insincere', 'sincere')",0.13262016,-0.06528917,5.3886995,5.2532706,1.7990483,1.640875,-0.1581733
24,0.01943253,-0.013122641,"('dishonest', 'honest')",-0.47884235,-0.5649484,0.40437827,0.33038515,-0.0183439,-0.0825619,-0.064218
25,-0.43466914,-0.38018134,"('egoistic', 'altruistic')",0.57317793,0.5391396,1.4189544,1.3610679,0.5191544,0.5066754,-0.012479
26,0.011051219,-0.021879546,"('hardhearted', 'benevolent')",1.7521678,1.7306666,1.6407659,1.519451,1.1346617,1.0760794,-0.0585823
27,-0.6578861,-0.52281517,"('hardhearted', 'softhearted')",-0.3075852,-0.33400664,1.132705,1.037846,0.0557446,0.0603414,0.0045968
28,-0.70616907,-0.862764,"('disloyal', 'loyal')",0.14881131,-0.09029846,0.9890277,0.8252055,0.14389,-0.042619,-0.186509
29,-0.6876159,-0.6609268,"('unfair', 'fair')",-0.60467106,-0.60020626,-0.5945888,-0.7144585,-0.6289585,-0.6585306,-0.0295721
30,0.58745384,0.54127944,"('intolerant', 'tolerant')",1.940384,1.8327166,1.258807,1.2006035,1.2622149,1.1915332,-0.0706817
31,-1.4415473,-1.2025462,"('evil', 'good')",-1.9471104,-1.819504,-1.2902951,-1.3442885,-1.5596509,-1.4554462,0.1042047
32,-0.44590086,-0.5475088,"('unkind', 'kind')",0.7173924,0.55258393,0.9033795,0.7514826,0.3916237,0.2521859,-0.1394378
33,-0.10733538,-0.13726108,"('wrong', 'right')",-0.1158939,-0.04924677,-0.69006187,-0.6829381,-0.3044304,-0.2898153,0.0146151
34,-0.07545022,0.023290036,"('mean', 'honorable')",0.02744779,0.1690632,5.9813414,6.066198,1.9777797,2.0861837,0.108404
35,-0.83560514,-0.8004632,"('corrupt', 'incorrupt')",-1.7944083,-1.6838198,-0.3004666,-0.40038583,-0.9768267,-0.9615563,0.0152704
36,-0.83937305,-0.7303669,"('hostile', 'amicable')",-1.3102762,-1.3108183,0.29015103,0.09966685,-0.6198327,-0.6471728,-0.0273401
37,-0.1559428,-0.194806,"('fake', 'genuine')",-0.1770104,-0.15370552,0.21971214,0.2474568,-0.037747,-0.0336849,0.0040621
38,-0.833683,-0.78927475,"('untruthful', 'truthful')",-0.574098,-0.5467749,0.0137867555,0.062678896,-0.4646647,-0.4244569,0.0402078
39,1.2282109,1.1279083,"('exploitative', 'cooperative')",0.3356258,0.3360328,-0.09995285,-0.11930265,0.4879613,0.4482128,-0.0397485
40,0.9733161,1.0014057,"('stingy', 'generous')",0.45014623,0.47506028,-1.5765811,-1.6654572,-0.0510396,-0.0629971,-0.0119575
41,0.36352962,0.3926924,"('unforgiving', 'forgiving')",0.18374464,0.17987458,0.31393483,0.21550554,0.2870697,0.2626908,-0.0243789
42,0.15695678,0.28693295,"('unreliable', 'reliable')",1.2488024,1.3884373,-2.8901296,-2.7631807,-0.4947901,-0.3626035,0.1321866
43,-0.08074369,-0.019668002,"('irresponsible', 'responsible')",0.28784063,0.34730285,0.31883612,0.32858807,0.175311,0.218741,0.04343
44,0.8900758,0.85399187,"('prejudiced', 'unprejudiced')",-0.4743678,-0.3715712,-1.3227257,-1.2765009,-0.3023392,-0.2646934,0.0376458
45,-0.5335099,-0.4630958,"('incompetent', 'competent')",0.26164517,0.13227451,-0.24903339,-0.33449948,-0.1736327,-0.2217736,-0.0481409
46,0.06273112,0.045477714,"('uncompetitive', 'competitive')",1.5031693,1.4576697,-0.21999827,-0.24010575,0.4486341,0.4210139,-0.0276202
47,-0.08079532,-0.037711628,"('stupid', 'smart')",0.7416472,0.7529087,5.612697,5.6391883,2.091183,2.1181285,0.0269455
48,-0.39826715,-0.4727814,"('unintelligent', 'intelligent')",-0.29447296,-0.3536965,0.38681334,0.33733124,-0.1019756,-0.1630489,-0.0610733
49,-0.06940145,0.025942303,"('unable', 'able')",-0.49972752,-0.40299067,-0.062114872,0.08081715,-0.2104146,-0.0987437,0.1116709
50,0.04699949,0.14377534,"('clumsy', 'skillful')",-0.32244247,-0.20027122,0.014091723,0.120763525,-0.0871171,0.0214226,0.1085397
51,-0.6465055,-0.7573396,"('uneducated', 'educated')",0.7325941,0.5322379,0.37401092,0.30939674,0.1533665,0.0280983,-0.1252682
52,-0.1442872,-0.2825514,"('irrational', 'rational')",-1.08895,-1.1317332,0.037977632,-0.06972418,-0.3984199,-0.4946696,-0.0962497
53,-1.4165286,-1.3724113,"('uncreative', 'creative')",0.19986466,0.18153238,0.9235389,0.8532716,-0.0977083,-0.1125358,-0.0148275
54,-0.8343538,-0.86157215,"('incapable', 'capable')",0.05544372,0.080567025,0.725773,0.8179978,-0.0177124,0.0123309,0.0300433
55,0.58670396,0.5747533,"('incompetent', 'clever')",0.6367338,0.4734382,0.13632917,0.08412948,0.4532557,0.3774403,-0.0758154
56,0.15439868,0.064136416,"('impractical', 'practical')",0.9049213,0.79442316,-0.09627987,-0.11128319,0.3210134,0.2490921,-0.0719213
57,-1.32516,-1.4300123,"('unimaginative', 'imaginative')",0.099001616,-0.047361135,-2.3754277,-2.486031,-1.2005287,-1.3211349,-0.1206062
58,-0.49116603,-0.4684246,"('undiscriminating', 'discriminating')",0.6216541,0.63581735,-0.06451094,-0.098004594,0.0219924,0.0231294,0.001137
59,-0.55336344,-0.4891435,"('foolish', 'wise')",-0.41177803,-0.388444,0.40319276,0.42932603,-0.1873162,-0.1494205,0.0378957
60,0.6142209,0.56017673,"('inefficient', 'efficient')",1.2648444,1.1629454,-0.007435739,0.078100376,0.6238765,0.6004075,-0.023469
61,-0.039927665,-0.15925074,"('illogical', 'logical')",0.17711993,-0.001956448,0.41233397,0.26283526,0.1831754,0.033876,-0.1492994
62,0.86706597,0.9445607,"('incompetent', 'brilliant')",0.9888898,1.0266652,0.21051338,0.3611351,0.6888231,0.7774537,0.0886306
63,-0.6758658,-0.57488614,"('unperceptive', 'insightful')",1.2316338,1.245235,0.8854299,0.9863062,0.4803993,0.5522184,0.0718191
64,0.31110293,0.26414034,"('shy', 'confident')",1.1026903,0.99717003,-6.294395,-6.2985916,-1.6268673,-1.6790937,-0.0522264
65,0.47544786,0.31097755,"('insecure', 'secure')",0.868918,0.64087933,-0.17009257,-0.25054735,0.3914244,0.2337698,-0.1576546
66,-0.78132623,-0.740146,"('inactive', 'active')",0.6081531,0.609847,1.0836573,1.010706,0.3034947,0.293469,-0.0100257
67,0.6246937,0.54743654,"('doubtful', 'determined')",0.7605282,0.7450325,-0.44236934,-0.41329777,0.3142842,0.2930571,-0.0212271
68,-0.5228916,-0.56150985,"('dependent', 'independent')",-0.5101778,-0.6034541,-0.48107097,-0.5137827,-0.5047135,-0.5595822,-0.0548687
69,0.05016695,0.1381896,"('lazy', 'industrious')",0.21467382,0.3193805,-0.4559249,-0.38334355,-0.0636947,0.0247422,0.0884369
70,0.18629192,0.24815997,"('lethargic', 'energetic')",1.2595873,1.2703605,0.50946784,0.55746603,0.6517824,0.6919955,0.0402131
71,-0.32854384,-0.31658688,"('diffident', 'self-confident')",0.92030084,0.91591763,0.4934238,0.48057583,0.3617269,0.3599689,-0.001758
72,-0.09679003,-0.04068689,"('unambitious', 'ambitious')",-0.2187595,-0.15866216,-1.3939549,-1.3502342,-0.5698348,-0.5165277,0.0533071
73,0.78572565,0.8176722,"('helpless', 'self-reliant')",-0.16142157,-0.018822523,-3.4540808,-3.3214161,-0.9432589,-0.8408555,0.1024034
74,-0.014933268,0.027198363,"('undedicated', 'dedicated')",0.1994441,0.21479467,-0.26226628,-0.25210404,-0.0259185,-0.0033703,0.0225482
75,0.050185457,0.17979008,"('meek', 'impulsive')",-0.5089146,-0.37153155,-0.3017088,-0.18525922,-0.2534793,-0.1256669,0.1278124
76,0.5719374,0.5809776,"('anxious', 'daring')",1.1907558,1.2331462,0.26605052,0.34618965,0.6762479,0.7201045,0.0438566
77,-0.45590922,-0.49900684,"('unmotivated', 'motivated')",0.92528343,0.79920137,-0.9894421,-0.95062995,-0.173356,-0.2168118,-0.0434558
78,-1.1779691,-1.0657815,"('nonresilient', 'resilient')",0.41388524,0.5094669,0.17021002,0.32980734,-0.197958,-0.0755024,0.1224556
79,-1.4445394,-1.330627,"('wavering', 'unwavering')",-1.7728751,-1.6702969,-0.32413977,-0.2769643,-1.1805181,-1.0926294,0.0878887
80,0.64140403,0.52383435,"('dominated', 'dominating')",0.7623386,0.7029988,-1.165656,-1.1061821,0.0793622,0.040217,-0.0391452
81,0.27947903,0.055978533,"('submissive', 'aggressive')",1.6544679,1.409616,-0.6699075,-0.7038854,0.4213465,0.2539031,-0.1674434
82,-0.5609286,-0.514663,"('poor', 'rich')",0.9019643,0.89843833,5.903566,5.922842,2.0815339,2.1022058,0.0206719
83,0.049002394,-0.020664357,"('powerless', 'powerful')",0.783357,0.82862693,-0.80443746,-0.8238163,0.0093073,-0.0052846,-0.0145919
84,0.14978436,0.08164078,"('inferior', 'superior')",0.09989825,0.13288313,0.7094462,0.73907644,0.3197096,0.3178668,-0.0018428
85,-0.36529732,-0.26835817,"('insignificant', 'prestigious')",-0.30466533,-0.114509024,0.5706121,0.6528318,-0.0331169,0.0899882,0.1231051
86,-1.176321,-1.3275189,"('uninfluential', 'influential')",0.02123639,-0.16668363,-0.26556695,-0.40711492,-0.4735505,-0.6337725,-0.160222
87,-0.20236762,-0.28878367,"('unsuccessful', 'successful')",0.8855315,0.8195444,0.8236287,0.84900814,0.5022642,0.4599229,-0.0423413
88,-0.7773933,-0.8419683,"('low', 'eminent')",-0.023635484,-0.14326428,0.1338166,0.1007721,-0.2224041,-0.2948202,-0.0724161
