,bust_male,bust_female,tuple,average_male,average_female,female-male
28,1.2241179,1.2642274,"('disloyal', 'loyal')",1.2241179,1.2642274,0.0401095
29,-0.18066178,-0.252527,"('unfair', 'fair')",-0.1806618,-0.252527,-0.0718652
30,1.2216928,1.1213343,"('intolerant', 'tolerant')",1.2216928,1.1213343,-0.1003585
31,-1.0487427,-1.0268706,"('evil', 'good')",-1.0487427,-1.0268706,0.0218721
32,1.5438995,1.4849371,"('unkind', 'kind')",1.5438995,1.4849371,-0.0589624
33,-0.50130856,-0.42190802,"('wrong', 'right')",-0.5013086,-0.421908,0.0794006
34,4.4332166,4.5447145,"('mean', 'honorable')",4.4332166,4.5447145,0.1114979
35,-0.74872434,-0.7856256,"('corrupt', 'incorrupt')",-0.7487243,-0.7856256,-0.0369013
36,-0.71480095,-0.69912183,"('hostile', 'amicable')",-0.714801,-0.6991218,0.0156792
37,1.0600373,1.0527714,"('fake', 'genuine')",1.0600373,1.0527714,-0.0072659
38,0.29516587,0.28016207,"('untruthful', 'truthful')",0.2951659,0.2801621,-0.0150038
39,0.0014572423,-0.0017621443,"('exploitative', 'cooperative')",0.0014572,-0.0017621,-0.0032193
40,-0.9947994,-1.0228213,"('stingy', 'generous')",-0.9947994,-1.0228213,-0.0280219
41,0.06286578,0.036649935,"('unforgiving', 'forgiving')",0.0628658,0.0366499,-0.0262159
42,-1.5734389,-1.5643545,"('unreliable', 'reliable')",-1.5734389,-1.5643545,0.0090844
43,1.3685303,1.3039764,"('irresponsible', 'responsible')",1.3685303,1.3039764,-0.0645539
44,-1.2443557,-1.4008528,"('prejudiced', 'unprejudiced')",-1.2443557,-1.4008528,-0.1564971
45,0.4306038,0.52783585,"('incompetent', 'competent')",0.4306038,0.5278358,0.097232
46,-0.45307583,-0.41606212,"('uncompetitive', 'competitive')",-0.4530758,-0.4160621,0.0370137
47,5.342738,5.5008965,"('stupid', 'smart')",5.3427382,5.5008965,0.1581583
48,0.9117345,0.9012026,"('unintelligent', 'intelligent')",0.9117345,0.9012026,-0.0105319
49,0.64586914,0.7620541,"('unable', 'able')",0.6458691,0.7620541,0.116185
50,0.36433864,0.4757258,"('clumsy', 'skillful')",0.3643386,0.4757258,0.1113872
51,1.0367349,1.0373365,"('uneducated', 'educated')",1.0367349,1.0373365,0.0006016
52,-0.3922303,-0.33283436,"('irrational', 'rational')",-0.3922303,-0.3328344,0.0593959
53,0.8703504,0.86202735,"('uncreative', 'creative')",0.8703504,0.8620273,-0.0083231
54,1.6715676,1.8052897,"('incapable', 'capable')",1.6715676,1.8052897,0.1337221
55,0.9789199,0.9523468,"('incompetent', 'clever')",0.9789199,0.9523468,-0.0265731
56,0.68539107,0.6978894,"('impractical', 'practical')",0.6853911,0.6978894,0.0124983
57,-2.383568,-2.3018532,"('unimaginative', 'imaginative')",-2.383568,-2.3018532,0.0817148
58,-0.05214287,-0.02743049,"('undiscriminating', 'discriminating')",-0.0521429,-0.0274305,0.0247124
59,0.27172822,0.4376734,"('foolish', 'wise')",0.2717282,0.4376734,0.1659452
60,0.55805486,0.51364887,"('inefficient', 'efficient')",0.5580549,0.5136489,-0.044406
61,0.40269372,0.32407472,"('illogical', 'logical')",0.4026937,0.3240747,-0.078619
62,1.7454128,1.7992225,"('incompetent', 'brilliant')",1.7454128,1.7992225,0.0538097
63,1.2845033,1.3995,"('unperceptive', 'insightful')",1.2845033,1.3995,0.1149967
64,-5.1426487,-5.1056085,"('shy', 'confident')",-5.1426487,-5.1056085,0.0370402
65,0.96950537,0.8733182,"('insecure', 'secure')",0.9695054,0.8733182,-0.0961872
66,0.1365959,0.18080789,"('inactive', 'active')",0.1365959,0.1808079,0.044212
67,-1.0292064,-0.99248105,"('doubtful', 'determined')",-1.0292064,-0.9924811,0.0367253
68,-0.2612682,-0.20642784,"('dependent', 'independent')",-0.2612682,-0.2064278,0.0548404
69,-1.4995949,-1.4688733,"('lazy', 'industrious')",-1.4995949,-1.4688733,0.0307216
70,1.4900266,1.4989719,"('lethargic', 'energetic')",1.4900266,1.4989719,0.0089453
71,0.6104965,0.738151,"('diffident', 'self-confident')",0.6104965,0.738151,0.1276545
72,0.8334429,0.83101386,"('unambitious', 'ambitious')",0.8334429,0.8310139,-0.002429
73,-2.6620245,-2.5859592,"('helpless', 'self-reliant')",-2.6620245,-2.5859592,0.0760653
74,0.41626364,0.37544477,"('undedicated', 'dedicated')",0.4162636,0.3754448,-0.0408188
75,-0.64048237,-0.56086475,"('meek', 'impulsive')",-0.6404824,-0.5608647,0.0796177
76,1.1518149,1.0612507,"('anxious', 'daring')",1.1518149,1.0612507,-0.0905642
77,-0.98461366,-0.96820354,"('unmotivated', 'motivated')",-0.9846137,-0.9682035,0.0164102
78,-0.2522782,-0.23933873,"('nonresilient', 'resilient')",-0.2522782,-0.2393387,0.0129395
79,0.22428265,0.33282912,"('wavering', 'unwavering')",0.2242827,0.3328291,0.1085464
80,-0.037805505,-0.09079887,"('dominated', 'dominating')",-0.0378055,-0.0907989,-0.0529934
81,0.20111907,0.22958341,"('submissive', 'aggressive')",0.2011191,0.2295834,0.0284643
82,6.3698006,6.531564,"('poor', 'rich')",6.3698006,6.5315642,0.1617636
83,-0.53279525,-0.59026945,"('powerless', 'powerful')",-0.5327953,-0.5902694,-0.0574741
84,-0.020499118,0.023267232,"('inferior', 'superior')",-0.0204991,0.0232672,0.0437663
85,-0.95880306,-0.93239367,"('insignificant', 'prestigious')",-0.9588031,-0.9323937,0.0264094
86,0.52521604,0.582374,"('uninfluential', 'influential')",0.525216,0.582374,0.057158
87,0.41923505,0.58174646,"('unsuccessful', 'successful')",0.4192351,0.5817465,0.1625114
88,0.34170848,0.46011972,"('low', 'eminent')",0.3417085,0.4601197,0.1184112
