,wabtec_male,wabtec_female,tuple,corp_male,corp_female,average_male,average_female,female-male
31,-0.41859278,-0.40099084,"('evil', 'good')",-1.1694227,-1.2884207,-0.7940078,-0.8447058,-0.050698
32,-0.39059785,-0.54170185,"('unkind', 'kind')",0.8649721,0.61307794,0.2371871,0.035688,-0.2014991
33,0.574627,0.4439984,"('wrong', 'right')",-0.80804724,-0.893702,-0.1167101,-0.2248518,-0.1081417
34,0.31680948,0.49772045,"('mean', 'honorable')",5.8921995,6.123101,3.1045046,3.3104107,0.2059061
35,0.25696337,0.16320664,"('corrupt', 'incorrupt')",-0.6134492,-0.6070147,-0.1782429,-0.221904,-0.0436611
36,-0.006500112,-0.081927046,"('hostile', 'amicable')",-0.07892371,-0.2069473,-0.0427119,-0.1444372,-0.1017253
37,-0.12745605,-0.1482665,"('fake', 'genuine')",-0.1043893,-0.038097255,-0.1159227,-0.0931819,0.0227408
38,-0.9234004,-1.0431459,"('untruthful', 'truthful')",-0.003631711,0.09439146,-0.4635161,-0.4743772,-0.0108611
39,1.4358487,1.4211649,"('exploitative', 'cooperative')",0.248989,0.2789589,0.8424188,0.8500619,0.0076431
40,0.18457806,0.24743782,"('stingy', 'generous')",-2.2519042,-2.34745,-1.033663,-1.0500062,-0.0163432
41,-0.2898107,-0.2705416,"('unforgiving', 'forgiving')",0.2175551,0.12119771,-0.0361278,-0.074672,-0.0385442
42,0.42877716,0.5677649,"('unreliable', 'reliable')",-3.2710166,-3.1799994,-1.4211197,-1.3061173,0.1150024
43,-1.1563452,-1.0982528,"('irresponsible', 'responsible')",0.26427418,0.30311477,-0.4460355,-0.397569,0.0484665
44,0.39345384,0.39857453,"('prejudiced', 'unprejudiced')",-1.2085881,-1.1308023,-0.4075671,-0.3661139,0.0414532
45,-0.77711135,-0.71579546,"('incompetent', 'competent')",0.20279238,0.11218752,-0.2871595,-0.301804,-0.0146445
46,-0.51656455,-0.35272053,"('uncompetitive', 'competitive')",-0.69089055,-0.62863857,-0.6037276,-0.4906796,0.113048
47,0.12432682,0.106035374,"('stupid', 'smart')",5.5724826,5.693384,2.8484046,2.8997097,0.0513051
48,-0.23090717,-0.2325158,"('unintelligent', 'intelligent')",0.7921913,0.79422146,0.2806421,0.2808528,0.0002107
49,0.18458922,0.3474548,"('unable', 'able')",-0.19851701,-0.13076015,-0.0069639,0.1083473,0.1153112
50,0.2716087,0.2439003,"('clumsy', 'skillful')",0.117959596,0.12244502,0.1947841,0.1831727,-0.0116114
51,-0.8182281,-0.8192967,"('uneducated', 'educated')",0.5859291,0.4738197,-0.1161495,-0.1727385,-0.056589
52,0.4465603,0.14915858,"('irrational', 'rational')",0.242525,0.104127616,0.3445427,0.1266431,-0.2178996
53,-0.6283432,-0.66754067,"('uncreative', 'creative')",0.5538192,0.46122813,-0.037262,-0.1031563,-0.0658943
54,-0.2163435,-0.38855556,"('incapable', 'capable')",0.793351,0.83494896,0.2885037,0.2231967,-0.065307
55,-0.46928826,-0.4159667,"('incompetent', 'clever')",0.47264212,0.4542159,0.0016769,0.0191246,0.0174477
56,0.33906984,0.34144676,"('impractical', 'practical')",-0.11941209,-0.15689546,0.1098289,0.0922756,-0.0175533
57,-0.807407,-0.8271519,"('unimaginative', 'imaginative')",-3.230996,-3.300039,-2.0192015,-2.0635955,-0.044394
58,0.4422848,0.46780515,"('undiscriminating', 'discriminating')",0.21906413,0.23013052,0.3306745,0.3489679,0.0182934
59,0.0047731716,-0.14847209,"('foolish', 'wise')",0.0044580363,0.03302653,0.0046156,-0.0577228,-0.0623384
60,-0.061298408,0.0762787,"('inefficient', 'efficient')",0.0146509,0.14795738,-0.0233238,0.112118,0.1354418
61,0.30703494,0.2046859,"('illogical', 'logical')",0.81697327,0.59588766,0.5620041,0.4002868,-0.1617173
62,0.09494296,0.24131235,"('incompetent', 'brilliant')",0.5114779,0.67380416,0.3032104,0.4575583,0.1543479
63,-0.53441095,-0.41465026,"('unperceptive', 'insightful')",0.42925632,0.5390812,-0.0525773,0.0622155,0.1147928
64,0.11560718,0.16635749,"('shy', 'confident')",-6.4909406,-6.4781065,-3.1876667,-3.1558745,0.0317922
65,-0.1339799,-0.1978548,"('insecure', 'secure')",-0.19696143,-0.1611807,-0.1654707,-0.1795177,-0.014047
66,-0.35836047,-0.36930707,"('inactive', 'active')",0.1178988,0.14044252,-0.1202308,-0.1144323,0.0057985
67,-0.37822518,-0.3907757,"('doubtful', 'determined')",-0.38011724,-0.49190336,-0.3791712,-0.4413396,-0.0621684
68,-0.35472175,-0.34124127,"('dependent', 'independent')",-0.7968451,-0.75687927,-0.5757834,-0.5490603,0.0267231
69,1.1824939,1.1953564,"('lazy', 'industrious')",-1.1087414,-1.0227296,0.0368763,0.0863134,0.0494371
70,-0.7542826,-0.7064031,"('lethargic', 'energetic')",0.14582075,0.23766704,-0.3042309,-0.234368,0.0698629
71,0.418612,0.35080004,"('diffident', 'self-confident')",0.45304212,0.29891473,0.4358271,0.3248574,-0.1109697
72,-0.8151808,-0.76269007,"('unambitious', 'ambitious')",-0.5779439,-0.5301626,-0.6965623,-0.6464263,0.050136
73,1.3303778,1.2436805,"('helpless', 'self-reliant')",-3.8379295,-3.7184396,-1.2537758,-1.2373796,0.0163962
74,-0.28472158,-0.29527292,"('undedicated', 'dedicated')",-0.28341252,-0.41578272,-0.284067,-0.3555278,-0.0714608
75,-0.24311405,-0.1665436,"('meek', 'impulsive')",-0.6956494,-0.53320163,-0.4693817,-0.3498726,0.1195091
76,0.022333166,0.20730042,"('anxious', 'daring')",-0.3440208,-0.19885805,-0.1608438,0.0042212,0.165065
77,-0.39104253,-0.22858307,"('unmotivated', 'motivated')",-1.2498261,-1.1632689,-0.8204343,-0.695926,0.1245083
78,-0.7101756,-0.45936614,"('nonresilient', 'resilient')",-0.06207611,-0.03649357,-0.3861258,-0.2479299,0.1381959
79,-0.6235954,-0.63293296,"('wavering', 'unwavering')",-0.5945841,-0.5203157,-0.6090897,-0.5766243,0.0324654
80,0.27707708,0.37605014,"('dominated', 'dominating')",-0.81310177,-0.7956891,-0.2680123,-0.2098195,0.0581928
81,-0.18071787,-0.16661473,"('submissive', 'aggressive')",-0.76469874,-0.67242336,-0.4727083,-0.419519,0.0531893
82,-0.6312042,-0.68371415,"('poor', 'rich')",6.837995,6.813601,3.1033955,3.0649433,-0.0384522
83,0.30072162,0.3163797,"('powerless', 'powerful')",-0.81820714,-0.85362446,-0.2587427,-0.2686224,-0.0098797
84,0.3235009,0.26351407,"('inferior', 'superior')",0.8205862,0.7991079,0.5720435,0.531311,-0.0407325
85,0.6224452,0.47473451,"('insignificant', 'prestigious')",-0.03044612,-0.11990365,0.2959996,0.1774154,-0.1185842
86,-1.3952852,-1.485809,"('uninfluential', 'influential')",-0.40929833,-0.5310969,-0.9022918,-1.0084529,-0.1061611
87,0.64510226,0.54231596,"('unsuccessful', 'successful')",0.6755897,0.6097294,0.660346,0.5760227,-0.0843233
88,0.16635458,-0.07466875,"('low', 'eminent')",-0.033483177,-0.18225229,0.0664357,-0.1284605,-0.1948962
