,divorce_male,divorce_female,tuple,average_male,average_female,female-male
71,0.9224284,0.8877034,"('diffident', 'self-confident')",0.9224284,0.8877034,-0.034725
72,0.69166213,0.73189205,"('unambitious', 'ambitious')",0.6916621,0.731892,0.0402299
73,-3.2858226,-3.3106496,"('helpless', 'self-reliant')",-3.2858226,-3.3106496,-0.024827
74,0.11438972,0.04208764,"('undedicated', 'dedicated')",0.1143897,0.0420876,-0.0723021
75,-0.82253784,-0.72439086,"('meek', 'impulsive')",-0.8225378,-0.7243909,0.0981469
76,0.3915165,0.17901394,"('anxious', 'daring')",0.3915165,0.1790139,-0.2125026
77,-1.4441297,-1.286471,"('unmotivated', 'motivated')",-1.4441297,-1.286471,0.1576587
78,-0.3850829,-0.4526637,"('nonresilient', 'resilient')",-0.3850829,-0.4526637,-0.0675808
79,0.09571615,0.17786719,"('wavering', 'unwavering')",0.0957161,0.1778672,0.0821511
80,-0.57995504,-0.7346848,"('dominated', 'dominating')",-0.579955,-0.7346848,-0.1547298
81,-0.7486416,-0.8068891,"('submissive', 'aggressive')",-0.7486416,-0.8068891,-0.0582475
82,6.2367535,6.3358207,"('poor', 'rich')",6.2367535,6.3358207,0.0990672
83,-0.42269823,-0.41066265,"('powerless', 'powerful')",-0.4226982,-0.4106627,0.0120355
84,0.81687987,0.696943,"('inferior', 'superior')",0.8168799,0.696943,-0.1199369
85,-0.00094544515,-0.02823665,"('insignificant', 'prestigious')",-0.0009454,-0.0282366,-0.0272912
86,0.3006795,0.2229425,"('uninfluential', 'influential')",0.3006795,0.2229425,-0.077737
87,-0.10765687,-0.008687355,"('unsuccessful', 'successful')",-0.1076569,-0.0086874,0.0989695
88,0.17309073,0.055806413,"('low', 'eminent')",0.1730907,0.0558064,-0.1172843
