,tjx_male,tjx_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
17,0.04973577,0.13859972,"('nasty', 'nice')",-0.5935843,-0.5594435,-0.1492314,-0.14226884,-0.2310266,-0.1877042,0.0433224
18,-0.58712786,-0.5107875,"('disagreeable', 'welcoming')",-0.47368723,-0.36856908,-0.3552382,-0.34127045,-0.4720178,-0.4068757,0.0651421
19,-0.6359257,-0.55201536,"('inhospitable', 'hospitable')",-1.1859949,-1.1614815,-0.19337599,-0.14149714,-0.6717656,-0.6183314,0.0534342
20,-0.54031754,-0.5035177,"('rough', 'thoughtful')",-0.21317628,-0.14725456,0.6854894,0.7414046,-0.0226681,0.0302108,0.0528789
21,0.6298386,0.42813346,"('immoral', 'moral')",1.5762304,1.4228963,-0.67755836,-0.62661886,0.5095035,0.408137,-0.1013665
22,0.36628848,0.30718592,"('untrustworthy', 'trustworthy')",0.68036026,0.55030555,-1.0231576,-0.9817057,0.0078304,-0.0414047,-0.0492351
23,-0.38837913,-0.5379675,"('insincere', 'sincere')",0.786348,0.71558636,5.81389,5.677536,2.0706196,1.9517183,-0.1189013
24,0.22727065,0.17635843,"('dishonest', 'honest')",-0.35331905,-0.4841441,1.0318599,0.9886662,0.3019372,0.2269602,-0.074977
25,-0.91043967,-0.8900053,"('egoistic', 'altruistic')",0.10115195,0.034552723,1.2605673,1.1595635,0.1504265,0.1013703,-0.0490562
26,-1.0923002,-1.0772015,"('hardhearted', 'benevolent')",1.0061457,0.9920439,1.6826199,1.6223396,0.5321552,0.512394,-0.0197612
27,-0.84949577,-0.5988951,"('hardhearted', 'softhearted')",-0.26473963,-0.17975427,0.86760443,0.85174555,-0.0822103,0.0243654,0.1065757
28,-0.51106095,-0.72340274,"('disloyal', 'loyal')",0.121029586,-0.113592826,1.2138755,1.0680411,0.2746147,0.0770152,-0.1975995
29,0.06612897,0.05416591,"('unfair', 'fair')",-1.9670008,-1.9678782,-1.1002028,-1.2400894,-1.0003583,-1.0512672,-0.0509089
30,0.7450037,0.601955,"('intolerant', 'tolerant')",2.7228534,2.5549307,1.3655915,1.3058643,1.6111495,1.4875833,-0.1235662
31,-1.3442092,-1.1336275,"('evil', 'good')",-1.9283686,-1.8893468,-1.3707266,-1.4113586,-1.5477681,-1.4781109,0.0696572
32,-0.3326727,-0.40156928,"('unkind', 'kind')",1.0969653,0.9544681,1.0130594,0.9290261,0.5924507,0.493975,-0.0984757
33,-0.1217062,-0.08601333,"('wrong', 'right')",-0.5279869,-0.5059948,-0.5052748,-0.52768266,-0.3849893,-0.3732303,0.011759
34,-0.5514721,-0.47816855,"('mean', 'honorable')",0.30896193,0.44869566,6.1037445,6.175869,1.9537447,2.0487987,0.095054
35,-0.7168452,-0.63192815,"('corrupt', 'incorrupt')",-2.354982,-2.406578,-0.4013459,-0.6099054,-1.1577244,-1.2161373,-0.0584129
36,-1.3151922,-1.3075112,"('hostile', 'amicable')",-2.628031,-2.8431175,-0.12206948,-0.30250603,-1.3550976,-1.4843782,-0.1292806
37,-0.2576015,-0.2577873,"('fake', 'genuine')",-0.29706246,-0.26112884,0.34915513,0.3785704,-0.0685029,-0.0467819,0.021721
38,-0.52149254,-0.5381156,"('untruthful', 'truthful')",-0.0842202,-0.19417465,0.3858043,0.35558516,-0.0733028,-0.1255684,-0.0522656
39,1.1146694,1.1131594,"('exploitative', 'cooperative')",1.1348497,1.1508762,0.32744703,0.31917772,0.8589887,0.8610711,0.0020824
40,-0.5799708,-0.5930605,"('stingy', 'generous')",0.26700294,0.36277848,-1.2395562,-1.1737158,-0.517508,-0.4679993,0.0495087
41,-0.13171443,-0.20168813,"('unforgiving', 'forgiving')",0.4137704,0.31054056,0.29128698,0.22723319,0.1911143,0.1120285,-0.0790858
42,1.3648677,1.4256885,"('unreliable', 'reliable')",0.87460196,0.9553468,-2.2606983,-2.1438982,-0.0070763,0.0790457,0.086122
43,0.5343094,0.56130934,"('irresponsible', 'responsible')",0.9328904,0.97817653,0.6895647,0.7260231,0.7189215,0.7551697,0.0362482
44,0.28100333,0.39237532,"('prejudiced', 'unprejudiced')",-0.60440457,-0.55338955,-1.3754007,-1.3189824,-0.5662673,-0.4933322,0.0729351
45,0.28662086,0.18531758,"('incompetent', 'competent')",1.1688486,1.0761257,0.12173668,0.060372833,0.5257354,0.4406054,-0.08513
46,0.08409384,-0.045445513,"('uncompetitive', 'competitive')",2.1213522,2.1089969,-0.35204402,-0.2695186,0.6178007,0.5980109,-0.0197898
47,0.24103129,0.29328698,"('stupid', 'smart')",0.73182523,0.81423724,5.262573,5.2738194,2.0784764,2.1271146,0.0486382
48,-1.0458724,-1.1707336,"('unintelligent', 'intelligent')",-0.26219398,-0.35995397,0.09758851,0.061315775,-0.4034926,-0.4897906,-0.086298
49,-0.9309005,-0.76012325,"('unable', 'able')",-0.34134787,-0.20419624,-0.4430857,-0.26195776,-0.571778,-0.4087591,0.1630189
50,0.083003804,0.22270969,"('clumsy', 'skillful')",-0.49711654,-0.46934387,0.04847164,0.06294791,-0.1218804,-0.0612288,0.0606516
51,0.16838036,-0.12722209,"('uneducated', 'educated')",1.4426068,1.2121651,0.7340542,0.61643165,0.7816804,0.5671249,-0.2145555
52,-0.034227192,-0.11444501,"('irrational', 'rational')",-1.8636699,-1.9867796,-0.47639316,-0.6205783,-0.7914301,-0.9072676,-0.1158375
53,-1.1192131,-1.0970104,"('uncreative', 'creative')",0.20883079,0.15069783,0.8925114,0.9250986,-0.005957,-0.0070713,-0.0011143
54,-0.60883677,-0.68329453,"('incapable', 'capable')",-0.46885607,-0.5078268,1.0246742,1.0782092,-0.0176729,-0.0376374,-0.0199645
55,0.27323562,0.14476404,"('incompetent', 'clever')",1.7038639,1.644304,0.10016441,0.119532675,0.6924213,0.6362003,-0.056221
56,1.1849893,1.0374761,"('impractical', 'practical')",2.3815372,2.2114015,0.5519497,0.48070464,1.3728253,1.243194,-0.1296313
57,-0.88117653,-1.0850674,"('unimaginative', 'imaginative')",0.1773625,-0.04896771,-2.397537,-2.4208794,-1.0337837,-1.1849715,-0.1511878
58,-0.4273764,-0.49357638,"('undiscriminating', 'discriminating')",0.43721128,0.40760806,0.12246247,0.11150451,0.0440991,0.0085121,-0.035587
59,0.58806384,0.64607877,"('foolish', 'wise')",-0.7537529,-0.7318988,0.20515513,0.15252522,0.0131554,0.0222351,0.0090797
60,0.9827921,0.92045766,"('inefficient', 'efficient')",2.4664679,2.482423,0.19043423,0.33939657,1.2132314,1.2474257,0.0341943
61,0.12569357,0.008249372,"('illogical', 'logical')",-0.3350547,-0.4776455,0.20746008,0.112371475,-0.0006337,-0.1190082,-0.1183745
62,1.1549894,1.121283,"('incompetent', 'brilliant')",2.1933258,2.2759075,0.6111873,0.73699534,1.3198342,1.3780619,0.0582277
63,0.12564313,0.09648649,"('unperceptive', 'insightful')",1.8144997,1.8676195,1.2159021,1.349491,1.052015,1.1045323,0.0525173
64,0.72611415,0.58990633,"('shy', 'confident')",1.3341646,1.2420911,-6.265786,-6.226328,-1.4018358,-1.4647768,-0.062941
65,0.0861903,-0.18125197,"('insecure', 'secure')",0.55757755,0.4191156,-0.3798465,-0.39216423,0.0879738,-0.0514335,-0.1394073
66,-0.97376835,-0.9321251,"('inactive', 'active')",-0.60320705,-0.6649672,1.1128911,1.0598791,-0.1546948,-0.1790711,-0.0243763
67,1.1958686,1.1364555,"('doubtful', 'determined')",0.35215712,0.3430603,-0.093703285,-0.080571115,0.4847742,0.4663149,-0.0184593
68,-0.49372768,-0.6008857,"('dependent', 'independent')",-0.68074566,-0.73876333,-0.5890438,-0.6046651,-0.587839,-0.6481047,-0.0602657
69,-0.32811618,-0.15879396,"('lazy', 'industrious')",-0.4699668,-0.36539224,-0.62373126,-0.6058149,-0.4739381,-0.376667,0.0972711
70,0.5277004,0.4582119,"('lethargic', 'energetic')",1.810651,1.8015598,1.1467285,1.2520045,1.1616933,1.1705921,0.0088988
71,-0.18187495,-0.15924208,"('diffident', 'self-confident')",0.06877031,0.17775638,0.44477057,0.41944042,0.1105553,0.1459849,0.0354296
72,-0.62624913,-0.6133042,"('unambitious', 'ambitious')",-0.5509997,-0.5172121,-1.0081947,-0.9020323,-0.7284811,-0.6775162,0.0509649
73,0.95831347,1.0241532,"('helpless', 'self-reliant')",0.13506913,0.16465491,-3.2670908,-3.112435,-0.7245694,-0.641209,0.0833604
74,-0.04746817,0.018974066,"('undedicated', 'dedicated')",1.0972406,1.1584173,0.64174944,0.6850058,0.5638406,0.6207991,0.0569585
75,0.23824805,0.2790969,"('meek', 'impulsive')",-0.87650114,-0.86560345,-0.2907475,-0.18665902,-0.3096669,-0.2577219,0.051945
76,0.22817723,0.2394664,"('anxious', 'daring')",1.6263185,1.7451804,0.5024995,0.593221,0.785665,0.8592892,0.0736242
77,-0.22130486,-0.35638258,"('unmotivated', 'motivated')",0.5064791,0.48572245,-0.9379291,-0.8436368,-0.217585,-0.238099,-0.020514
78,-1.6159159,-1.46198,"('nonresilient', 'resilient')",-0.024736136,0.10804903,-0.15704447,0.0050042775,-0.5992322,-0.4496422,0.14959
79,-0.88191766,-0.88103527,"('wavering', 'unwavering')",-1.7870069,-1.8730512,0.14913823,0.0804461,-0.8399288,-0.8912135,-0.0512847
80,0.64412665,0.562762,"('dominated', 'dominating')",1.2088645,1.2553345,-1.0038499,-0.9267473,0.2830471,0.2971164,0.0140693
81,0.8634214,0.423833,"('submissive', 'aggressive')",1.9599708,1.6349974,-0.1418297,-0.12818652,0.8938541,0.6435479,-0.2503062
82,-0.22409877,-0.3201583,"('poor', 'rich')",0.93954563,0.837391,6.3541937,6.3334846,2.3565469,2.2835725,-0.0729744
83,-0.14273626,-0.22797002,"('powerless', 'powerful')",-0.12178868,-0.2511241,-0.6698231,-0.7258462,-0.3114493,-0.4016468,-0.0901975
84,0.4155535,0.27609986,"('inferior', 'superior')",-0.47465774,-0.496743,0.6587862,0.63313293,0.199894,0.1374966,-0.0623974
85,-0.53072363,-0.37384996,"('insignificant', 'prestigious')",-0.5423044,-0.4994915,0.87393254,0.85762423,-0.0663652,-0.0052391,0.0611261
86,-0.96979237,-1.1793439,"('uninfluential', 'influential')",0.30294088,0.10880227,0.26795632,0.20281574,-0.1329651,-0.2892419,-0.1562768
87,0.6977687,0.52670395,"('unsuccessful', 'successful')",2.1179967,2.0790594,0.9128629,0.9243099,1.2428761,1.1766911,-0.066185
88,-0.15096156,-0.32376474,"('low', 'eminent')",1.0931038,0.77197194,0.592468,0.4465445,0.5115368,0.2982506,-0.2132862
