,s&p_male,s&p_female,tuple,global_male,global_female,inc_male,inc_female,average_male,average_female,female-male
48,-0.24343313,-0.4565813,"('unintelligent', 'intelligent')",-1.9633696,-2.18961,-1.3067958,-1.4021769,-1.1711996,-1.3494562,-0.1782566
49,-0.49778208,-0.44681674,"('unable', 'able')",-0.66113335,-0.6019301,-0.506182,-0.43749994,-0.5550325,-0.4954156,0.0596169
50,0.12723863,0.23495461,"('clumsy', 'skillful')",0.7689093,0.9139642,0.39474887,0.3813659,0.4302989,0.5100949,0.079796
51,-0.012467355,-0.17220463,"('uneducated', 'educated')",-0.122464545,-0.33596885,0.11557059,-0.0082240105,-0.0064538,-0.1721325,-0.1656787
52,0.8206782,0.83765113,"('irrational', 'rational')",1.1595683,1.2610233,0.092154145,-0.023358002,0.6908002,0.6917721,0.0009719
53,-0.88500416,-1.0273387,"('uncreative', 'creative')",-0.106888525,-0.12175591,-1.2239383,-1.3258154,-0.7386103,-0.8249701,-0.0863598
54,-0.30470654,-0.21873564,"('incapable', 'capable')",0.51435506,0.5579022,0.79059577,0.7711729,0.3334148,0.3701131,0.0366983
55,-0.1016407,-0.3411802,"('incompetent', 'clever')",-1.4873887,-1.6988634,-1.1570103,-1.1553583,-0.9153466,-1.065134,-0.1497874
56,0.117914245,0.008177958,"('impractical', 'practical')",-1.6542076,-1.998979,0.13189977,0.09776641,-0.4681312,-0.6310115,-0.1628803
57,-1.1240379,-1.3328288,"('unimaginative', 'imaginative')",-1.8567889,-2.0181668,-1.8532348,-1.9071125,-1.6113539,-1.7527027,-0.1413488
58,0.42747888,0.26498023,"('undiscriminating', 'discriminating')",0.29073244,0.22972666,0.2573858,0.19909212,0.325199,0.2312663,-0.0939327
59,0.051936775,0.25524098,"('foolish', 'wise')",1.0625147,1.2125959,0.08281578,0.10436069,0.3990891,0.5240659,0.1249768
60,0.33944082,0.21000788,"('inefficient', 'efficient')",-2.037513,-2.4144301,0.17253365,0.16800797,-0.5085129,-0.6788047,-0.1702918
61,0.78236675,0.65083116,"('illogical', 'logical')",-0.8272506,-0.98875624,0.88355345,0.79858685,0.2795565,0.1535539,-0.1260026
62,0.9608238,0.90410674,"('incompetent', 'brilliant')",-1.507723,-1.6208328,0.8102793,0.88832086,0.0877934,0.0571983,-0.0305951
63,0.07305371,-0.04622232,"('unperceptive', 'insightful')",-0.39347824,-0.5487694,0.031138297,-0.07424952,-0.0964287,-0.2230804,-0.1266517
64,1.1710436,1.1731019,"('shy', 'confident')",-0.16484521,-0.32868612,0.41166317,0.38143337,0.4726205,0.4086164,-0.0640041
65,-0.19001104,-0.27410156,"('insecure', 'secure')",-1.2837191,-1.5944294,-0.656399,-0.69785315,-0.710043,-0.8554614,-0.1454184
66,0.33226278,0.40581924,"('inactive', 'active')",1.7300593,1.8935819,0.77145654,0.7085192,0.9445929,1.0026401,0.0580472
67,0.41656786,0.39671004,"('doubtful', 'determined')",-0.351846,-0.45966947,0.4526306,0.44102865,0.1724508,0.1260231,-0.0464277
68,0.13401884,0.07505682,"('dependent', 'independent')",-1.192018,-1.2485975,-0.75266784,-0.83776295,-0.6035557,-0.6704346,-0.0668789
69,0.43583828,0.6435124,"('lazy', 'industrious')",1.4615225,1.6276737,1.236812,1.3209575,1.0447243,1.1973812,0.1526569
70,-0.33230776,-0.37873286,"('lethargic', 'energetic')",-1.0051711,-1.1649097,-0.7398102,-0.7265045,-0.6924297,-0.7567157,-0.064286
71,-0.12359971,-0.11936872,"('diffident', 'self-confident')",0.20711288,0.26015252,1.1154673,1.0985621,0.3996602,0.4131153,0.0134551
72,-0.32381633,-0.32489914,"('unambitious', 'ambitious')",-0.8348511,-0.8362975,-0.055499803,-0.062145382,-0.4047224,-0.4077807,-0.0030583
73,1.4286126,1.5177139,"('helpless', 'self-reliant')",0.7928837,0.8595412,1.1894729,1.2358115,1.1369898,1.2043555,0.0673657
74,-0.33461636,-0.34543166,"('undedicated', 'dedicated')",-0.3060767,-0.31926268,-0.4017046,-0.4565959,-0.3474659,-0.3737634,-0.0262975
75,0.16186646,0.2820186,"('meek', 'impulsive')",0.6238406,0.91051495,0.24768595,0.35884586,0.3444643,0.5171264,0.1726621
76,0.47591355,0.40000364,"('anxious', 'daring')",0.36495027,0.260104,0.28648117,0.31700525,0.3757817,0.3257043,-0.0500774
77,-0.097384065,-0.24517474,"('unmotivated', 'motivated')",-0.5112316,-0.68604994,0.45040596,0.3809862,-0.0527366,-0.1834128,-0.1306762
78,-0.676415,-0.7423643,"('nonresilient', 'resilient')",-1.4099536,-1.3717071,-0.6349916,-0.66137975,-0.9071201,-0.9251504,-0.0180303
79,0.09296105,0.24129663,"('wavering', 'unwavering')",1.1189673,1.3429847,0.11112584,0.14330655,0.4410181,0.5758626,0.1348445
80,0.40433753,0.34457618,"('dominated', 'dominating')",-1.1286927,-1.2515731,-0.08178164,-0.0427149,-0.2687123,-0.3165706,-0.0478583
81,-0.40537733,-0.7074388,"('submissive', 'aggressive')",-1.5223602,-1.941254,-0.46678495,-0.5512284,-0.7981741,-1.0666404,-0.2684663
82,-0.6297786,-0.6358694,"('poor', 'rich')",-0.48988748,-0.48138487,-0.97235155,-0.9199393,-0.6973392,-0.6790645,0.0182747
83,0.74980646,0.6309248,"('powerless', 'powerful')",-0.09913768,-0.2249909,0.7120975,0.6661651,0.4542554,0.3573663,-0.0968891
84,-0.056147985,-0.08060036,"('inferior', 'superior')",-0.08905855,-0.19790015,-0.11519341,-0.11757521,-0.0868,-0.1320252,-0.0452252
85,1.0124688,1.2061362,"('insignificant', 'prestigious')",2.9318287,3.2741182,1.5891742,1.6190926,1.8444905,2.0331155,0.188625
86,-0.816512,-1.0387563,"('uninfluential', 'influential')",-1.7306228,-1.9847893,-1.3029059,-1.4635404,-1.283347,-1.4956953,-0.2123483
87,0.99470294,0.9760266,"('unsuccessful', 'successful')",1.507047,1.4727031,1.8200842,1.8846991,1.4406114,1.4444763,0.0038649
88,0.16036904,0.15033244,"('low', 'eminent')",0.19181742,0.09057664,-0.5405545,-0.66104966,-0.0627894,-0.1400469,-0.0772575
