,allegheny_male,allegheny_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
19,0.43338507,0.39601597,"('inhospitable', 'hospitable')",-0.8511344,-0.90056634,0.05177417,0.06805055,-0.1219917,-0.1454999,-0.0235082
20,-0.2363974,-0.2508737,"('rough', 'thoughtful')",-0.123827726,-0.093444265,0.9372616,0.95027244,0.1923455,0.2019848,0.0096393
21,0.36767787,0.44556832,"('immoral', 'moral')",1.294363,1.2780672,-0.87582743,-0.8133371,0.2620712,0.3034328,0.0413616
22,-0.7848262,-0.7661272,"('untrustworthy', 'trustworthy')",-0.6788405,-0.7439232,-0.98562694,-1.0023512,-0.8164312,-0.8374672,-0.021036
23,0.03519675,0.053311653,"('insincere', 'sincere')",0.082204916,0.03669958,5.429412,5.4068985,1.8489378,1.8323032,-0.0166346
24,1.2243414,1.1751391,"('dishonest', 'honest')",0.68162996,0.6201552,0.5159894,0.46922937,0.8073203,0.7548412,-0.0524791
25,0.7122973,0.68037754,"('egoistic', 'altruistic')",0.95886433,0.88797027,1.7866352,1.7451899,1.1525989,1.1045125,-0.0480864
26,1.1793683,1.097904,"('hardhearted', 'benevolent')",0.6661135,0.65184814,1.4538945,1.4441534,1.0997921,1.0646351,-0.035157
27,0.98993087,0.968518,"('hardhearted', 'softhearted')",0.32095972,0.38832664,1.7621468,1.6737119,1.0243458,1.0101856,-0.0141602
28,0.12975916,0.08163706,"('disloyal', 'loyal')",-0.08112596,-0.25230938,0.7545632,0.6578627,0.2677321,0.1623968,-0.1053353
29,-1.4858675,-1.5281731,"('unfair', 'fair')",-0.4686007,-0.52463984,-0.1930447,-0.296632,-0.7158376,-0.7831484,-0.0673108
30,0.38142866,0.4761666,"('intolerant', 'tolerant')",1.0708461,1.0449091,1.0304554,0.9935831,0.8275767,0.8382196,0.0106429
31,0.19344364,0.2340758,"('evil', 'good')",-1.1630397,-1.1725205,-0.7073436,-0.77179617,-0.5589799,-0.5700803,-0.0111004
32,0.68348044,0.6356526,"('unkind', 'kind')",0.15562665,0.13922791,0.5180112,0.45091075,0.4523728,0.4085971,-0.0437757
33,0.98944956,0.85724473,"('wrong', 'right')",1.167489,1.0731475,-0.2713151,-0.33947048,0.6285412,0.5303073,-0.0982339
34,-0.12247859,-0.06773593,"('mean', 'honorable')",0.32700878,0.3538824,5.749103,5.867215,1.9845444,2.0511206,0.0665762
35,0.01380196,-0.10016516,"('corrupt', 'incorrupt')",-0.93220264,-1.0390433,0.27912712,0.1518293,-0.2130912,-0.3291264,-0.1160352
36,0.058012635,-0.040177993,"('hostile', 'amicable')",-0.8131822,-1.0374125,0.46475208,0.2875314,-0.0968058,-0.263353,-0.1665472
37,0.7020685,0.72170734,"('fake', 'genuine')",0.3167033,0.25144303,0.3543666,0.3377765,0.4577128,0.4369756,-0.0207372
38,0.19301835,0.227431,"('untruthful', 'truthful')",0.2981178,0.21812157,-0.064980105,-0.06367175,0.142052,0.1272936,-0.0147584
39,1.4182523,1.3844507,"('exploitative', 'cooperative')",0.037410844,0.1598921,0.085412174,0.1281989,0.5136918,0.5575139,0.0438221
40,1.6943024,1.6931993,"('stingy', 'generous')",0.510895,0.45217714,-1.2566955,-1.3876395,0.3161673,0.252579,-0.0635883
41,0.046434447,0.14070964,"('unforgiving', 'forgiving')",-0.5809564,-0.69606453,-0.09517482,-0.2018423,-0.2098989,-0.2523991,-0.0425002
42,0.16092488,0.21681903,"('unreliable', 'reliable')",0.10039208,0.12175085,-3.0498548,-3.0280392,-0.9295126,-0.8964898,0.0330228
43,-0.06000033,-0.0015113247,"('irresponsible', 'responsible')",0.9474219,1.0017182,0.15405175,0.1570279,0.3471578,0.3857449,0.0385871
44,-1.4813895,-1.4588515,"('prejudiced', 'unprejudiced')",-0.24388479,-0.15417415,-1.1696547,-1.1473389,-0.9649763,-0.9201215,0.0448548
45,-1.2956119,-1.1587629,"('incompetent', 'competent')",-0.70718026,-0.78915906,-0.6491633,-0.699244,-0.8839851,-0.8823887,0.0015964
46,-0.054471307,0.001147774,"('uncompetitive', 'competitive')",0.23200409,0.24914633,-1.1007516,-1.1228224,-0.3077396,-0.2908428,0.0168968
47,-0.35564962,-0.3471841,"('stupid', 'smart')",0.5345863,0.5947568,5.371638,5.4481225,1.8501914,1.8985651,0.0483737
48,-0.24342088,-0.24159883,"('unintelligent', 'intelligent')",1.4149688,1.3689295,0.33304295,0.3431268,0.5015303,0.4901525,-0.0113778
49,-0.6693816,-0.63687754,"('unable', 'able')",-0.11039995,-0.076858774,-0.3161979,-0.2349792,-0.3653265,-0.3162385,0.049088
50,0.44906825,0.41708335,"('clumsy', 'skillful')",-0.22843331,-0.3243063,0.20042767,0.14620897,0.1403542,0.079662,-0.0606922
51,0.53073835,0.5018909,"('uneducated', 'educated')",0.045828655,-0.049508914,0.2678584,0.21193102,0.2814751,0.2214377,-0.0600374
52,0.16791089,0.025033474,"('irrational', 'rational')",-0.15970129,-0.3718959,0.3654199,0.19427939,0.1245432,-0.050861,-0.1754042
53,1.5474248,1.4898521,"('uncreative', 'creative')",0.85705334,0.7676084,0.8280759,0.7206595,1.077518,0.9927067,-0.0848113
54,0.6713916,0.61864334,"('incapable', 'capable')",-0.25284317,-0.26707,0.93868417,0.97911584,0.4524109,0.4435631,-0.0088478
55,-1.1079462,-1.0134501,"('incompetent', 'clever')",-0.21548058,-0.21660608,-0.42714116,-0.40312597,-0.5835226,-0.5443941,0.0391285
56,-0.043251604,0.031306066,"('impractical', 'practical')",0.93901193,0.96864533,-0.6928889,-0.6769946,0.0676238,0.1076523,0.0400285
57,0.31137693,0.33796754,"('unimaginative', 'imaginative')",0.98573434,0.9272264,-2.5133545,-2.5503309,-0.4054144,-0.428379,-0.0229646
58,-0.08777666,-0.11182114,"('undiscriminating', 'discriminating')",1.0177691,0.95081085,0.009593077,-0.055859353,0.3131952,0.2610435,-0.0521517
59,1.2000406,1.1026819,"('foolish', 'wise')",0.6959309,0.6625604,0.6290696,0.57857585,0.8416804,0.7812727,-0.0604077
60,-0.48169473,-0.39758897,"('inefficient', 'efficient')",1.788025,1.8971599,-0.46526667,-0.37011868,0.2803545,0.3764841,0.0961296
61,0.3958985,0.31244957,"('illogical', 'logical')",1.1854697,1.1216997,0.12744722,0.014479401,0.5696052,0.4828762,-0.086729
62,-0.3118338,-0.17637223,"('incompetent', 'brilliant')",0.56585217,0.674559,-0.32339773,-0.20616953,-0.0231265,0.0973391,0.1204656
63,1.2759844,1.3257613,"('unperceptive', 'insightful')",0.57221806,0.58485556,0.5707294,0.6039203,0.8063107,0.838179,0.0318683
64,0.038131572,0.028771508,"('shy', 'confident')",0.9356624,0.9200413,-6.6626344,-6.719403,-1.8962801,-1.9235299,-0.0272498
65,-1.4201002,-1.3884466,"('insecure', 'secure')",0.55814546,0.58268267,-0.65792924,-0.5994119,-0.506628,-0.4683919,0.0382361
66,1.6056542,1.5449982,"('inactive', 'active')",-0.6921714,-0.6943467,1.1447564,1.1457548,0.6860797,0.6654688,-0.0206109
67,0.42480692,0.4225853,"('doubtful', 'determined')",-0.4346733,-0.4286685,-0.5575638,-0.5052105,-0.1891434,-0.1704312,0.0187122
68,-0.74297,-0.81876117,"('dependent', 'independent')",-0.23917271,-0.25412118,-0.4781671,-0.5112593,-0.4867699,-0.5280472,-0.0412773
69,0.42688352,0.39159286,"('lazy', 'industrious')",0.59137964,0.50516486,-0.21152425,-0.21358946,0.268913,0.2277228,-0.0411902
70,0.32386974,0.42254975,"('lethargic', 'energetic')",0.39962003,0.48377028,0.33780712,0.4121138,0.3537656,0.4394779,0.0857123
71,1.391669,1.3724312,"('diffident', 'self-confident')",1.4140178,1.4373564,0.58653843,0.54481244,1.1307418,1.1182,-0.0125418
72,1.2235641,1.1291467,"('unambitious', 'ambitious')",0.817944,0.8601268,-1.0454228,-1.0170401,0.3320285,0.3240778,-0.0079507
73,1.1547778,1.1200479,"('helpless', 'self-reliant')",1.4757991,1.417411,-2.9621341,-2.9992409,-0.1105191,-0.1539273,-0.0434082
74,1.9145864,1.9345245,"('undedicated', 'dedicated')",-0.18614838,-0.24365385,-0.23999527,-0.2981349,0.4961476,0.4642452,-0.0319024
75,0.49853846,0.5358053,"('meek', 'impulsive')",-0.065158635,-0.056595013,9.60622e-05,0.06669158,0.144492,0.1819673,0.0374753
76,-0.0827072,-0.01792135,"('anxious', 'daring')",0.24907373,0.35107931,0.03656,0.13884985,0.0676422,0.1573359,0.0896937
77,0.10619351,0.14220105,"('unmotivated', 'motivated')",0.5902459,0.5159419,-1.2674799,-1.1636766,-0.1903468,-0.1685112,0.0218356
78,0.05767806,0.14898445,"('nonresilient', 'resilient')",0.10574357,0.12542684,0.018431818,0.05895862,0.0606178,0.1111233,0.0505055
79,0.9893867,0.93855584,"('wavering', 'unwavering')",-0.5575391,-0.6732809,0.44106022,0.43991134,0.2909693,0.2350621,-0.0559072
80,0.7587265,0.82041824,"('dominated', 'dominating')",0.28904542,0.410729,-1.0366417,-0.9336691,0.0037101,0.0991594,0.0954493
81,-0.59573346,-0.5521826,"('submissive', 'aggressive')",1.4728439,1.4934269,-0.90866196,-0.8003081,-0.0105172,0.0469787,0.0574959
82,-0.9920035,-0.95415,"('poor', 'rich')",-0.43734056,-0.5049594,5.5760355,5.616135,1.3822304,1.3856753,0.0034449
83,0.18389048,0.13399473,"('powerless', 'powerful')",1.0450076,1.0470027,-1.3352387,-1.3514374,-0.0354469,-0.0568134,-0.0213665
84,1.1385131,0.98518646,"('inferior', 'superior')",0.26458755,0.19320488,0.88978744,0.8112037,0.7642961,0.6631984,-0.1010977
85,2.5799518,2.5280623,"('insignificant', 'prestigious')",0.40267584,0.2728993,1.0718023,1.0144218,1.3514767,1.2717945,-0.0796822
86,0.5222173,0.5102724,"('uninfluential', 'influential')",0.72116095,0.5822915,-0.34797373,-0.45749283,0.2984682,0.2116903,-0.0867779
87,-0.051533937,-0.11596311,"('unsuccessful', 'successful')",-0.06795048,-0.10112974,0.31211162,0.33977413,0.0642091,0.0408938,-0.0233153
88,0.38048285,0.3304711,"('low', 'eminent')",-0.09851851,-0.22248563,0.10946912,0.12526429,0.1304778,0.0777499,-0.0527279
