,danaher_male,danaher_female,tuple,corp_male,corp_female,average_male,average_female,female-male
35,-2.033163,-2.1483002,"('corrupt', 'incorrupt')",-0.455996,-0.40130654,-1.2445796,-1.2748034,-0.0302238
36,-3.2790475,-3.3613446,"('hostile', 'amicable')",-0.51811737,-0.5842602,-1.8985825,-1.9728024,-0.0742199
37,0.48363197,0.47874194,"('fake', 'genuine')",-0.22538538,-0.16951373,0.1291233,0.1546141,0.0254908
38,-0.45176917,-0.520467,"('untruthful', 'truthful')",0.37910217,0.49484462,-0.0363335,-0.0128112,0.0235223
39,1.7377621,1.7316577,"('exploitative', 'cooperative')",0.15057053,0.20638417,0.9441663,0.969021,0.0248547
40,-0.72350496,-0.63013786,"('stingy', 'generous')",-1.8887622,-1.9305062,-1.3061336,-1.2803221,0.0258115
41,0.24690498,0.08740464,"('unforgiving', 'forgiving')",0.05124464,-0.059859984,0.1490748,0.0137723,-0.1353025
42,0.76330906,0.8083816,"('unreliable', 'reliable')",-3.1542735,-3.1694603,-1.1954823,-1.1805394,0.0149429
43,0.7660788,0.7645145,"('irresponsible', 'responsible')",0.2585862,0.23370352,0.5123325,0.499109,-0.0132235
44,-0.12381027,-0.22339922,"('prejudiced', 'unprejudiced')",-1.5738435,-1.5696635,-0.8488269,-0.8965313,-0.0477044
45,0.9921607,1.0013357,"('incompetent', 'competent')",-0.020690665,-0.15057936,0.485735,0.4253782,-0.0603568
46,1.9520304,2.180455,"('uncompetitive', 'competitive')",-0.75812846,-0.76360893,0.596951,0.708423,0.111472
47,0.46924976,0.4758684,"('stupid', 'smart')",4.894121,5.0649114,2.6816854,2.7703898,0.0887044
48,0.68678695,0.56338733,"('unintelligent', 'intelligent')",1.0766317,0.9790624,0.8817093,0.7712249,-0.1104844
49,0.41913402,0.39842877,"('unable', 'able')",0.08626184,0.15108688,0.2526979,0.2747578,0.0220599
50,-0.030303046,-0.04876103,"('clumsy', 'skillful')",-0.06524217,-0.11761399,-0.0477726,-0.0831875,-0.0354149
51,1.0100523,0.9766468,"('uneducated', 'educated')",0.25700003,0.18117714,0.6335262,0.578912,-0.0546142
52,-1.7514087,-1.9350157,"('irrational', 'rational')",-0.06877478,-0.08503396,-0.9100918,-1.0100248,-0.099933
53,-1.0804151,-1.0110755,"('uncreative', 'creative')",0.32276973,0.24912377,-0.3788227,-0.3809759,-0.0021532
54,-1.0658476,-1.1311322,"('incapable', 'capable')",0.58455974,0.6422146,-0.2406439,-0.2444588,-0.0038149
55,2.007283,1.9631475,"('incompetent', 'clever')",0.2108083,0.12090808,1.1090456,1.0420278,-0.0670178
56,2.3281853,2.3368847,"('impractical', 'practical')",0.1760876,0.12702736,1.2521365,1.231956,-0.0201805
57,-0.21304005,-0.077287495,"('unimaginative', 'imaginative')",-3.2355833,-3.3603086,-1.7243117,-1.718798,0.0055137
58,-0.36449453,-0.37713414,"('undiscriminating', 'discriminating')",0.27673194,0.17327222,-0.0438813,-0.101931,-0.0580497
59,-0.7065441,-0.865231,"('foolish', 'wise')",0.10133187,0.19866876,-0.3026061,-0.3332811,-0.030675
60,3.0755093,3.1117625,"('inefficient', 'efficient')",0.3715662,0.3716824,1.7235378,1.7417225,0.0181847
61,0.22772501,0.1449802,"('illogical', 'logical')",0.28126326,0.16879916,0.2544941,0.1568897,-0.0976044
62,2.447843,2.4986923,"('incompetent', 'brilliant')",0.8934382,0.9743389,1.6706407,1.7365155,0.0658748
63,0.8586286,0.84956795,"('unperceptive', 'insightful')",0.87086713,0.8641382,0.8647479,0.8568531,-0.0078948
64,0.55901885,0.3873958,"('shy', 'confident')",-5.749177,-5.8023095,-2.5950789,-2.7074568,-0.1123779
65,1.4190114,1.3888988,"('insecure', 'secure')",-0.26206562,-0.23903292,0.5784729,0.5749329,-0.00354
66,-1.9881779,-1.8855985,"('inactive', 'active')",-0.117577046,-0.11023156,-1.0528774,-0.997915,0.0549624
67,1.0780431,0.8572825,"('doubtful', 'determined')",-0.1714754,-0.25207826,0.4532838,0.3026021,-0.1506817
68,0.37328982,0.28904948,"('dependent', 'independent')",-0.3341862,-0.36669743,0.0195518,-0.038824,-0.0583758
69,-0.8691637,-0.8287875,"('lazy', 'industrious')",-0.30087325,-0.24539903,-0.5850185,-0.5370933,0.0479252
70,1.3819016,1.522148,"('lethargic', 'energetic')",-0.21952683,-0.20887613,0.5811874,0.6566359,0.0754485
71,-0.89338094,-0.90104795,"('diffident', 'self-confident')",0.41926333,0.4319843,-0.2370588,-0.2345318,0.002527
72,-0.41954362,-0.40350056,"('unambitious', 'ambitious')",-0.60896885,-0.54235333,-0.5142562,-0.4729269,0.0413293
73,-0.055034883,-0.09734909,"('helpless', 'self-reliant')",-2.9866931,-2.9535084,-1.520864,-1.5254288,-0.0045648
74,0.7205765,0.81732786,"('undedicated', 'dedicated')",-0.48860478,-0.6224244,0.1159859,0.0974517,-0.0185342
75,-1.1647953,-1.2098567,"('meek', 'impulsive')",-0.792654,-0.7436703,-0.9787246,-0.9767635,0.0019611
76,1.9732658,2.012294,"('anxious', 'daring')",-0.094167605,-0.049764343,0.9395491,0.9812648,0.0417157
77,0.38378373,0.47886783,"('unmotivated', 'motivated')",-0.79360247,-0.77387637,-0.2049094,-0.1475043,0.0574051
78,-0.47900313,-0.27818936,"('nonresilient', 'resilient')",0.19719207,0.20278557,-0.1409055,-0.0377019,0.1032036
79,-2.3023458,-2.3211186,"('wavering', 'unwavering')",-0.29259735,-0.31346372,-1.2974715,-1.3172911,-0.0198196
80,1.6829629,1.7093831,"('dominated', 'dominating')",-0.8700827,-0.76002586,0.4064401,0.4746786,0.0682385
81,2.6770477,2.5327728,"('submissive', 'aggressive')",-0.10852678,-0.10730209,1.2842605,1.2127353,-0.0715252
82,-0.251078,-0.23492695,"('poor', 'rich')",5.576392,5.623142,2.662657,2.6941073,0.0314503
83,0.11658119,0.023859724,"('powerless', 'powerful')",-0.7966911,-0.8048245,-0.340055,-0.3904824,-0.0504274
84,0.8499272,0.7678386,"('inferior', 'superior')",1.2222893,1.2160113,1.0361083,0.9919249,-0.0441834
85,-2.4936516,-2.5980008,"('insignificant', 'prestigious')",-0.19469787,-0.23986945,-1.3441747,-1.4189351,-0.0747604
86,0.1290069,0.17466396,"('uninfluential', 'influential')",-0.42893982,-0.56387275,-0.1499664,-0.1946044,-0.044638
87,0.36378524,0.34017995,"('unsuccessful', 'successful')",0.70517224,0.7680633,0.5344787,0.5541216,0.0196429
88,-0.4366263,-0.47371846,"('low', 'eminent')",-0.30552948,-0.34624434,-0.3710779,-0.4099814,-0.0389035
