,amazon_male,amazon_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
23,0.11558046,0.21169251,"('insincere', 'sincere')",0.4858013,0.41000426,6.096777,5.912228,2.2327196,2.177975,-0.0547446
24,1.2191502,1.3361458,"('dishonest', 'honest')",0.6530923,0.6473939,1.2950195,1.1404568,1.055754,1.0413321,-0.0144219
25,1.3577462,1.3877295,"('egoistic', 'altruistic')",-0.18544745,-0.27188417,1.6234409,1.5176806,0.9319132,0.8778419,-0.0540713
26,1.2315987,1.2289083,"('hardhearted', 'benevolent')",0.37616637,0.21799898,0.99336195,0.7934053,0.8670424,0.7467709,-0.1202715
27,0.14666083,0.243428,"('hardhearted', 'softhearted')",-0.7733822,-0.77356684,0.93862724,0.8823882,0.1039686,0.1174164,0.0134478
28,-0.43654785,-0.3822984,"('disloyal', 'loyal')",-0.5935818,-0.6898694,0.88513607,0.7070155,-0.0483312,-0.1217175,-0.0733863
29,-0.120041795,-0.018406093,"('unfair', 'fair')",0.035268195,0.19835398,-0.5819982,-0.68293667,-0.2222573,-0.1676629,0.0545944
30,0.46894428,0.51364005,"('intolerant', 'tolerant')",1.6775218,1.652102,1.1304686,1.1040847,1.0923115,1.0899422,-0.0023693
31,-0.16594249,0.22499415,"('evil', 'good')",-0.17753695,-0.02263964,-1.6036878,-1.6128422,-0.6490557,-0.4701626,0.1788931
32,0.90999246,0.9136218,"('unkind', 'kind')",1.1500852,0.9994744,1.523984,1.3231316,1.1946872,1.0787426,-0.1159446
33,0.7775935,0.7523967,"('wrong', 'right')",0.03734154,0.044795122,-0.9374407,-0.8846486,-0.0408352,-0.0291523,0.0116829
34,0.20791763,0.44906795,"('mean', 'honorable')",0.66305006,0.8149934,6.2970376,6.324994,2.3893352,2.5296852,0.14035
35,0.88556844,0.858811,"('corrupt', 'incorrupt')",-0.19386202,-0.14546229,-0.21807969,-0.27766535,0.1578756,0.1452278,-0.0126478
36,0.5928199,0.91242534,"('hostile', 'amicable')",-0.32618687,-0.2642753,-0.26095843,-0.33178368,0.0018915,0.1054554,0.1035639
37,-0.45694578,-0.40433705,"('fake', 'genuine')",-0.6536617,-0.65870565,0.34875962,0.35468826,-0.2539493,-0.2361181,0.0178312
38,0.28496143,0.42307544,"('untruthful', 'truthful')",0.375704,0.37643898,0.08058327,0.15800667,0.2470829,0.3191737,0.0720908
39,1.3466388,1.2099277,"('exploitative', 'cooperative')",2.0589027,1.9578491,0.19704738,0.16047291,1.200863,1.1094166,-0.0914464
40,0.8282076,1.0041926,"('stingy', 'generous')",-0.19975477,-0.17773798,-1.6956925,-1.7914739,-0.3557466,-0.3216731,0.0340735
41,-0.123551846,0.175416,"('unforgiving', 'forgiving')",0.00043711066,-0.019929007,-0.36939323,-0.36406165,-0.1641693,-0.0695249,0.0946444
42,-0.2657834,-0.0563026,"('unreliable', 'reliable')",-0.36234087,-0.1912249,-3.0138612,-2.78096,-1.2139951,-1.0094959,0.2044992
43,-0.47563213,-0.30871868,"('irresponsible', 'responsible')",0.03282718,0.119191065,0.6970143,0.7224386,0.0847364,0.177637,0.0929006
44,-1.4261448,-1.6230088,"('prejudiced', 'unprejudiced')",-0.2796538,-0.27619374,-0.96512383,-0.97941554,-0.8903075,-0.9595394,-0.0692319
45,-1.5544355,-1.0458071,"('incompetent', 'competent')",-0.040927835,-0.0023019295,-0.5231044,-0.54072917,-0.7061559,-0.5296127,0.1765432
46,-0.63225484,-0.45441562,"('uncompetitive', 'competitive')",-0.019560203,-0.0036184564,-0.09116519,-0.09620322,-0.2476601,-0.1847458,0.0629143
47,0.10049939,0.07942406,"('stupid', 'smart')",1.1299071,1.1323035,5.6363196,5.6456447,2.2889086,2.2857908,-0.0031178
48,-0.102388255,0.016731068,"('unintelligent', 'intelligent')",0.4247132,0.3498676,0.84666336,0.775221,0.3896627,0.3806066,-0.0090561
49,0.21321991,0.38823596,"('unable', 'able')",-0.38302255,-0.3527033,-0.18860316,-0.03175594,-0.1194686,0.0012589,0.1207275
50,-1.1238953,-0.9399579,"('clumsy', 'skillful')",0.10231276,0.1804207,0.15345901,0.16551298,-0.2893745,-0.1980081,0.0913664
51,-0.6370449,-0.7189927,"('uneducated', 'educated')",0.08421166,-0.059466727,1.1069974,1.0221177,0.1847214,0.0812194,-0.103502
52,0.06577575,-0.09996739,"('irrational', 'rational')",-0.04815755,-0.15419695,-0.43215856,-0.48793033,-0.1381801,-0.2473649,-0.1091848
53,1.4033163,1.7266573,"('uncreative', 'creative')",0.55723375,0.53630424,1.2474829,1.222461,1.0693444,1.1618075,0.0924631
54,0.64313895,0.5946056,"('incapable', 'capable')",0.9054305,0.873969,1.1522957,1.1819837,0.9002884,0.8835195,-0.0167689
55,-1.3708266,-1.1463603,"('incompetent', 'clever')",0.39775357,0.3588293,0.28591883,0.21704489,-0.2290514,-0.190162,0.0388894
56,0.32853764,0.3091947,"('impractical', 'practical')",1.1541015,1.1173877,-0.06319851,0.017598966,0.4731468,0.4813938,0.008247
57,-1.2666692,-1.1226962,"('unimaginative', 'imaginative')",-0.21341942,-0.18830588,-2.8258195,-2.7916913,-1.4353027,-1.3675645,0.0677382
58,-0.49848425,-0.25788805,"('undiscriminating', 'discriminating')",-0.0764139,-0.0034420863,-0.032964736,-0.021615634,-0.2026209,-0.0943153,0.1083056
59,1.2457858,1.2497041,"('foolish', 'wise')",1.3540251,1.4515605,0.12319243,0.19101074,0.9076678,0.9640918,0.056424
60,0.435708,0.49950874,"('inefficient', 'efficient')",1.8254309,1.771379,0.8194767,0.93967855,1.0268718,1.0701888,0.043317
61,0.8565183,0.81641895,"('illogical', 'logical')",1.546815,1.3666471,0.29023674,0.15864736,0.8978567,0.7805711,-0.1172856
62,-0.43578172,-0.32863188,"('incompetent', 'brilliant')",0.28942138,0.3255304,0.58427066,0.7823578,0.1459701,0.2597521,0.113782
63,0.28167546,0.60434884,"('unperceptive', 'insightful')",0.45411685,0.44563138,1.0265342,1.1718224,0.5874422,0.7406009,0.1531587
64,-0.9838179,-1.1028767,"('shy', 'confident')",0.029462487,0.075709075,-6.4376936,-6.1832166,-2.4640163,-2.4034615,0.0605548
65,-1.2874404,-1.4748752,"('insecure', 'secure')",0.3062955,0.11143346,-0.05143553,-0.07032453,-0.3441935,-0.4779221,-0.1337286
66,-0.79329985,-0.79194397,"('inactive', 'active')",-0.65435934,-0.55532277,0.5693213,0.61673784,-0.2927793,-0.2435096,0.0492697
67,0.22914484,0.03817302,"('doubtful', 'determined')",0.19494808,0.14052999,-0.44680145,-0.39494255,-0.0075695,-0.0720798,-0.0645103
68,-0.83775145,-0.8358414,"('dependent', 'independent')",-0.22147623,-0.23685327,-0.142993,-0.07043713,-0.4007402,-0.3810439,0.0196963
69,0.6868086,0.7095125,"('lazy', 'industrious')",0.28617,0.45883825,-1.0317636,-0.8515752,-0.019595,0.1055918,0.1251868
70,-1.6171845,-1.4676799,"('lethargic', 'energetic')",-0.5952602,-0.552186,0.8445686,0.88273585,-0.4559587,-0.3790434,0.0769153
71,1.2900684,1.4154495,"('diffident', 'self-confident')",1.5906603,1.6516631,0.40899074,0.42209876,1.0965732,1.1630704,0.0664972
72,0.19291034,0.06888312,"('unambitious', 'ambitious')",-1.0967749,-1.2214864,-0.73796564,-0.7597654,-0.5472767,-0.6374563,-0.0901796
73,1.228505,1.1125621,"('helpless', 'self-reliant')",0.77835083,0.88041687,-3.535389,-3.4303923,-0.509511,-0.4791378,0.0303732
74,1.0963296,1.3022107,"('undedicated', 'dedicated')",1.113211,1.1156449,0.06859117,-0.0026864107,0.7593772,0.8050564,0.0456792
75,-0.5172108,-0.45356205,"('meek', 'impulsive')",-0.24786645,-0.12178235,-0.07037519,0.010420725,-0.2784841,-0.1883079,0.0901762
76,-0.7006648,-0.59274143,"('anxious', 'daring')",-0.07801617,-0.01242505,0.55760473,0.53651303,-0.0736921,-0.0228845,0.0508076
77,-0.49046963,-0.3154114,"('unmotivated', 'motivated')",0.45927688,0.5079945,-0.82268876,-0.60917,-0.2846272,-0.1388623,0.1457649
78,-1.6967791,-1.3796341,"('nonresilient', 'resilient')",-0.8000763,-0.6863822,-0.23457064,-0.10279462,-0.9104754,-0.7229369,0.1875385
79,0.35373384,0.59223956,"('wavering', 'unwavering')",-0.39763463,-0.2908516,-0.21711971,-0.15794669,-0.0870068,0.0478138,0.1348206
80,-1.5349739,-1.8528187,"('dominated', 'dominating')",-1.2986016,-1.4645981,-0.9793904,-0.98597914,-1.2709886,-1.4344652,-0.1634766
81,-1.8460948,-2.0587742,"('submissive', 'aggressive')",0.5811671,0.41650605,-0.48042968,-0.49798378,-0.5817858,-0.7134173,-0.1316315
82,-1.2699997,-1.0778955,"('poor', 'rich')",0.41754964,0.41290146,6.691987,6.5498095,1.9465122,1.9616051,0.0150929
83,0.68248135,0.55395263,"('powerless', 'powerful')",0.18382417,0.17552754,-0.5798075,-0.6202975,0.0954993,0.0363942,-0.0591051
84,0.75208646,0.5983094,"('inferior', 'superior')",0.3200195,0.39242694,0.6837416,0.7075632,0.5852826,0.5660999,-0.0191827
85,2.04398,2.139587,"('insignificant', 'prestigious')",-0.32758912,-0.21356022,0.5802585,0.56226134,0.7655497,0.8294293,0.0638796
86,0.44659916,0.6476951,"('uninfluential', 'influential')",-0.19328853,-0.2764435,0.144809,0.04430694,0.1327065,0.1385195,0.005813
87,-0.42390937,-0.5591701,"('unsuccessful', 'successful')",0.3821777,0.26225132,0.43228185,0.4552089,0.1301834,0.0527634,-0.07742
88,0.08034819,0.0717305,"('low', 'eminent')",-0.58178455,-0.6105794,0.45995873,0.31318498,-0.0138259,-0.0752213,-0.0613954
