,tegna_male,tegna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
66,-0.9290012,-0.9972715,"('inactive', 'active')",0.34833276,0.3812375,-0.2903342,-0.308017,-0.0176828
67,0.73772407,0.7031434,"('doubtful', 'determined')",-0.07045235,-0.030114796,0.3336359,0.3365143,0.0028784
68,-0.7869686,-0.70614034,"('dependent', 'independent')",-0.7231721,-0.6810444,-0.7550703,-0.6935924,0.0614779
69,0.11338359,0.030628586,"('lazy', 'industrious')",-0.49346486,-0.5405935,-0.1900406,-0.2549825,-0.0649419
70,0.38143688,0.6690333,"('lethargic', 'energetic')",0.4149481,0.54136914,0.3981925,0.6052012,0.2070087
71,-0.61766064,-0.6642891,"('diffident', 'self-confident')",0.15266897,0.15386687,-0.2324958,-0.2552111,-0.0227153
72,0.19444299,0.11366342,"('unambitious', 'ambitious')",-0.57838887,-0.59704405,-0.1919729,-0.2416903,-0.0497174
73,0.6568376,0.6216524,"('helpless', 'self-reliant')",-2.641074,-2.641361,-0.9921182,-1.0098543,-0.0177361
74,0.41153568,0.5179214,"('undedicated', 'dedicated')",0.066663146,0.10040495,0.2390994,0.3091632,0.0700638
75,-0.23339973,-0.34064934,"('meek', 'impulsive')",-0.3840602,-0.35511762,-0.30873,-0.3478835,-0.0391535
76,0.7300837,1.0327667,"('anxious', 'daring')",0.14332406,0.3177196,0.4367039,0.6752431,0.2385392
77,-0.59062964,-0.45520198,"('unmotivated', 'motivated')",-1.2224919,-1.1218553,-0.9065608,-0.7885286,0.1180322
78,-0.9302457,-0.8379428,"('nonresilient', 'resilient')",-0.16613467,-0.061241575,-0.5481902,-0.4495922,0.098598
79,-1.026598,-1.1278499,"('wavering', 'unwavering')",-0.31447217,-0.29278573,-0.6705351,-0.7103179,-0.0397828
80,0.724105,0.71058285,"('dominated', 'dominating')",-1.4615495,-1.368956,-0.3687223,-0.3291866,0.0395357
81,0.42279327,0.50492656,"('submissive', 'aggressive')",-0.9935275,-0.84805083,-0.2853671,-0.1715621,0.113805
82,-0.20119621,-0.049981803,"('poor', 'rich')",5.7611036,5.8207064,2.7799537,2.8853624,0.1054087
83,0.21639955,0.1321096,"('powerless', 'powerful')",-0.748977,-0.8014209,-0.2662887,-0.3346557,-0.068367
84,0.97867733,0.7474268,"('inferior', 'superior')",0.9380276,0.91044337,0.9583524,0.8289351,-0.1294173
85,-0.22903998,-0.3297065,"('insignificant', 'prestigious')",0.4618754,0.41743308,0.1164177,0.0438633,-0.0725544
86,-0.8916774,-0.8698716,"('uninfluential', 'influential')",-0.32532394,-0.43490776,-0.6085007,-0.6523897,-0.043889
87,0.11040102,0.1022366,"('unsuccessful', 'successful')",0.57677853,0.66664374,0.3435898,0.3844402,0.0408504
88,-0.17112996,-0.2922952,"('low', 'eminent')",0.1893306,0.16702385,0.0091003,-0.0626357,-0.071736
