,novellus_male,novellus_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
13,-1.2610191,-1.2502376,"('impolite', 'polite')",-0.38029054,-0.2948685,-0.80016285,-0.7752232,-0.8138242,-0.7734431,0.0403811
14,-0.24311163,-0.23152782,"('antisocial', 'social')",0.27012324,0.33401838,-1.0800605,-1.0820365,-0.3510163,-0.3265153,0.024501
15,0.15039475,0.13436581,"('boring', 'funny')",-0.73757046,-0.8079784,0.698722,0.6346827,0.0371821,-0.0129766,-0.0501587
16,-0.22401994,-0.20741598,"('unpopular', 'popular')",-0.56440043,-0.5594802,0.7289419,0.75018066,-0.0198262,-0.0055718,0.0142544
17,-0.14260523,-0.13682058,"('nasty', 'nice')",-0.29121014,-0.24600899,-0.33071554,-0.2925388,-0.2548436,-0.2251228,0.0297208
18,-0.022014603,-0.074403964,"('disagreeable', 'welcoming')",0.04018805,0.08601442,-0.3232173,-0.37258446,-0.1016813,-0.1203247,-0.0186434
19,-0.7668394,-0.779059,"('inhospitable', 'hospitable')",-1.0059427,-1.0633862,0.15751207,0.2457391,-0.5384233,-0.5322353,0.006188
20,0.3022895,0.2588816,"('rough', 'thoughtful')",0.4538353,0.5037727,1.3080649,1.2552006,0.6880632,0.6726183,-0.0154449
21,-0.5444004,-0.5441735,"('immoral', 'moral')",0.4580319,0.42079234,-1.2687793,-1.2244278,-0.4517159,-0.4492697,0.0024462
22,-0.5673503,-0.5983639,"('untrustworthy', 'trustworthy')",0.11638727,0.01977909,-1.2120153,-1.2830683,-0.5543261,-0.620551,-0.0662249
23,-0.713045,-0.7898522,"('insincere', 'sincere')",0.39084557,0.38031495,5.0699654,5.057452,1.5825887,1.549305,-0.0332837
24,-0.4006358,-0.4096018,"('dishonest', 'honest')",-1.3386825,-1.3774419,0.36805797,0.30294746,-0.4570868,-0.4946988,-0.037612
25,0.5180706,0.5160929,"('egoistic', 'altruistic')",0.85577023,0.84331423,1.7992132,1.7282059,1.0576847,1.0292044,-0.0284803
26,0.37951413,0.30223042,"('hardhearted', 'benevolent')",0.36381733,0.34024808,1.6076249,1.5278008,0.7836521,0.7234264,-0.0602257
27,-0.5370978,-0.5637619,"('hardhearted', 'softhearted')",0.008251473,0.018392378,1.603916,1.478477,0.3583566,0.3110358,-0.0473208
28,-0.66072506,-0.80925834,"('disloyal', 'loyal')",-0.22652385,-0.338776,0.7964159,0.6847258,-0.0302776,-0.1544362,-0.1241586
29,-0.09275289,-0.09935188,"('unfair', 'fair')",-0.3641992,-0.4032471,-0.2163672,-0.36533463,-0.2244398,-0.2893112,-0.0648714
30,-0.5381944,-0.5427496,"('intolerant', 'tolerant')",1.0286264,1.0134859,0.7613771,0.7251063,0.4172697,0.3986142,-0.0186555
31,-0.11346885,-0.10694136,"('evil', 'good')",-0.3381488,-0.39213243,0.0039915033,-0.09562139,-0.1492087,-0.1982317,-0.049023
32,-0.6816551,-0.6886616,"('unkind', 'kind')",-0.71569943,-0.7005039,0.19072306,0.09100753,-0.4022105,-0.4327193,-0.0305088
33,0.5622363,0.4932173,"('wrong', 'right')",0.10740013,0.07285681,-0.07888208,-0.15575346,0.1969181,0.1367736,-0.0601445
34,-0.17885327,-0.053770505,"('mean', 'honorable')",0.21182674,0.32339808,5.7765083,5.9708633,1.9364939,2.0801636,0.1436697
35,0.38515016,0.32028398,"('corrupt', 'incorrupt')",-0.5925304,-0.68057346,0.70178854,0.55581856,0.1648028,0.0651764,-0.0996264
36,0.44619918,0.3029053,"('hostile', 'amicable')",-0.86205393,-1.0345074,1.2977802,1.0957651,0.2939751,0.1213877,-0.1725874
37,-0.0798596,-0.09669443,"('fake', 'genuine')",-0.30481404,-0.27683753,0.15098977,0.13008937,-0.0778946,-0.0811475,-0.0032529
38,-1.1132901,-1.0680476,"('untruthful', 'truthful')",-1.1457915,-1.1265551,-0.36483318,-0.33347958,-0.8746382,-0.8426941,0.0319441
39,1.0694495,1.0802076,"('exploitative', 'cooperative')",1.888947,1.9379876,0.34310213,0.35561773,1.1004996,1.1246043,0.0241047
40,0.85258067,0.817476,"('stingy', 'generous')",0.19789444,0.21355414,-1.0915114,-1.2820253,-0.0136787,-0.0836651,-0.0699864
41,-0.4657903,-0.53330266,"('unforgiving', 'forgiving')",-0.5626118,-0.62380236,0.25262433,0.102104425,-0.2585926,-0.3516668,-0.0930742
42,-0.8656968,-0.7376838,"('unreliable', 'reliable')",-1.6015314,-1.5065039,-3.6025286,-3.6255488,-2.0232522,-1.9565789,0.0666733
43,-1.4246851,-1.3743026,"('irresponsible', 'responsible')",-0.9488105,-0.92212445,-0.33814302,-0.3108327,-0.9038796,-0.8690866,0.034793
44,0.08226863,0.13067986,"('prejudiced', 'unprejudiced')",-0.6532908,-0.6560207,-1.2867954,-1.2867326,-0.6192725,-0.6040245,0.015248
45,-1.3402878,-1.3653941,"('incompetent', 'competent')",-0.6371941,-0.6969005,-0.7678585,-0.82738507,-0.9151134,-0.9632265,-0.0481131
46,-0.97623825,-0.9762757,"('uncompetitive', 'competitive')",0.3386166,0.38920572,-1.3102825,-1.3360047,-0.6493014,-0.6410249,0.0082765
47,-0.32327402,-0.19531266,"('stupid', 'smart')",0.64605594,0.69035363,5.4369545,5.6038685,1.9199122,2.0329698,0.1130576
48,0.30708832,0.25348255,"('unintelligent', 'intelligent')",0.119219236,0.16295321,0.36390182,0.34496012,0.2634031,0.2537986,-0.0096045
49,0.13125086,0.1802851,"('unable', 'able')",0.120767474,0.23364908,-0.23999302,-0.103150554,0.0040084,0.1035945,0.0995861
50,-0.45194533,-0.45398775,"('clumsy', 'skillful')",-0.7611812,-0.7591629,-0.019203998,-0.05211604,-0.4107769,-0.4217556,-0.0109787
51,-1.0341977,-1.0435145,"('uneducated', 'educated')",-0.64807844,-0.7196974,0.042813674,0.012360223,-0.5464875,-0.5836173,-0.0371298
52,0.76090735,0.6144336,"('irrational', 'rational')",0.30251363,0.12833796,0.9720923,0.8276415,0.6785045,0.523471,-0.1550335
53,0.41175926,0.39137635,"('uncreative', 'creative')",0.6641921,0.63014555,1.1871686,1.1192502,0.7543733,0.7135907,-0.0407826
54,0.015890032,-0.02492651,"('incapable', 'capable')",-0.3066591,-0.43484342,1.0093555,1.0895267,0.2395288,0.2099189,-0.0296099
55,-0.3791261,-0.38566786,"('incompetent', 'clever')",-0.37502566,-0.34156784,-0.51878846,-0.51922715,-0.4243134,-0.4154876,0.0088258
56,-0.87782127,-0.8888688,"('impractical', 'practical')",-0.1714922,-0.12692618,-0.8137506,-0.7969112,-0.6210214,-0.6042354,0.016786
57,-0.65415937,-0.71109325,"('unimaginative', 'imaginative')",-0.41148755,-0.48378757,-2.3869755,-2.4815702,-1.1508741,-1.2254837,-0.0746096
58,-0.84710956,-0.9088153,"('undiscriminating', 'discriminating')",0.33416927,0.28679037,0.06869081,0.028151458,-0.1480832,-0.1979578,-0.0498746
59,0.72699606,0.75882703,"('foolish', 'wise')",0.13115408,0.05964067,0.5826296,0.5776429,0.4802599,0.4653702,-0.0148897
60,-0.8806345,-0.85153437,"('inefficient', 'efficient')",0.7830975,0.9525177,-0.92861503,-0.8093919,-0.3420507,-0.2361362,0.1059145
61,-0.06134766,-0.19452943,"('illogical', 'logical')",0.9218818,0.79346526,0.23334713,0.118683614,0.3646271,0.2392065,-0.1254206
62,-0.24053682,-0.110160224,"('incompetent', 'brilliant')",0.276067,0.45599198,-0.75869393,-0.5953369,-0.2410546,-0.0831684,0.1578862
63,-0.90133595,-0.83782417,"('unperceptive', 'insightful')",-0.016933331,0.04934672,0.232023,0.34024248,-0.2287488,-0.1494116,0.0793372
64,-0.5288603,-0.5303526,"('shy', 'confident')",-0.08200058,-0.111128196,-6.853262,-6.913593,-2.4880409,-2.5183579,-0.030317
65,-0.79101557,-0.82319564,"('insecure', 'secure')",0.042988185,0.023173232,-0.8692101,-0.8401164,-0.5390792,-0.546713,-0.0076338
66,-0.20070088,-0.1717657,"('inactive', 'active')",-1.4598947,-1.4330547,1.1012759,1.1385907,-0.1864399,-0.1554099,0.03103
67,0.49961814,0.5494529,"('doubtful', 'determined')",0.39545566,0.42492682,-0.5981633,-0.5072823,0.0989702,0.1556991,0.0567289
68,-0.3367288,-0.3636304,"('dependent', 'independent')",0.32950985,0.339649,-0.53184694,-0.52485764,-0.1796886,-0.1829464,-0.0032578
69,1.0362602,1.0874661,"('lazy', 'industrious')",0.43522096,0.51854706,-0.15703794,-0.12205267,0.4381477,0.4946535,0.0565058
70,-0.97377026,-0.94262004,"('lethargic', 'energetic')",-0.97894937,-0.94961673,-0.12106308,-0.08282845,-0.6912609,-0.658355,0.0329059
71,0.17884311,0.19679421,"('diffident', 'self-confident')",0.81166595,0.8041247,0.61653626,0.59789306,0.5356818,0.5329373,-0.0027445
72,-0.5667664,-0.56042993,"('unambitious', 'ambitious')",-1.2121412,-1.1908082,-1.0440505,-0.99713486,-0.940986,-0.9161243,0.0248617
73,0.67863715,0.68939525,"('helpless', 'self-reliant')",0.03194627,0.010839153,-2.909447,-2.9338975,-0.7329545,-0.7445544,-0.0115999
74,-0.97107774,-1.0110339,"('undedicated', 'dedicated')",0.22965264,0.2615093,-0.07102948,-0.11606701,-0.2708182,-0.2885305,-0.0177123
75,0.86569417,0.9363581,"('meek', 'impulsive')",-1.1556406,-1.1912769,0.005113814,0.078556135,-0.0949442,-0.0587876,0.0361566
76,-0.39097953,-0.28939426,"('anxious', 'daring')",-1.0770952,-0.9883661,-0.21633705,-0.13243914,-0.5614706,-0.4700665,0.0914041
77,-0.39758778,-0.46104047,"('unmotivated', 'motivated')",0.37784895,0.37988847,-1.4250885,-1.3062243,-0.4816091,-0.4624588,0.0191503
78,-0.97903055,-0.9860116,"('nonresilient', 'resilient')",0.72670484,0.81100225,0.20028232,0.27525795,-0.0173478,0.0334162,0.050764
79,-0.15214244,-0.16641381,"('wavering', 'unwavering')",-1.3785483,-1.4513726,0.36725116,0.3847351,-0.3878132,-0.4110171,-0.0232039
80,-0.7319941,-0.6482817,"('dominated', 'dominating')",-0.3691711,-0.22995843,-1.7985889,-1.7126199,-0.9665847,-0.86362,0.1029647
81,-0.6109871,-0.57154095,"('submissive', 'aggressive')",-0.89862084,-0.94092834,-1.4108014,-1.3547504,-0.9734698,-0.9557399,0.0177299
82,-0.6870639,-0.68613416,"('poor', 'rich')",-1.0534546,-1.0979412,5.6273327,5.734783,1.2956047,1.3169026,0.0212979
83,0.5753256,0.58340204,"('powerless', 'powerful')",0.07177095,0.1436533,-1.1606903,-1.1566745,-0.1711979,-0.1432064,0.0279915
84,0.92103857,0.85255235,"('inferior', 'superior')",0.4638412,0.4003153,1.1775386,1.097032,0.8541395,0.7832999,-0.0708396
85,1.5718663,1.5647811,"('insignificant', 'prestigious')",0.44340348,0.35179785,1.6459337,1.6404755,1.2204011,1.1856848,-0.0347163
86,-0.9373944,-1.1053768,"('uninfluential', 'influential')",-0.34072095,-0.49170968,-0.35790455,-0.5153919,-0.5453399,-0.7041595,-0.1588196
87,-0.13483824,-0.09624727,"('unsuccessful', 'successful')",0.3064107,0.31988296,0.40738353,0.53694177,0.1929853,0.2535258,0.0605405
88,-0.124188006,-0.15352055,"('low', 'eminent')",-0.5031529,-0.5809508,-0.05514043,-0.034460023,-0.2274938,-0.2563104,-0.0288166
