,copart_male,copart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
65,1.7699839,1.7073705,"('insecure', 'secure')",-0.036499538,-0.0054187886,0.8667422,0.8509759,-0.0157663
66,-0.80564845,-0.8255793,"('inactive', 'active')",0.6379307,0.6236072,-0.0838589,-0.100986,-0.0171271
67,0.7767159,0.7260582,"('doubtful', 'determined')",-0.063434355,-0.053298503,0.3566408,0.3363798,-0.020261
68,-0.428917,-0.41867113,"('dependent', 'independent')",-0.47282803,-0.4202493,-0.4508725,-0.4194602,0.0314123
69,-0.3853378,-0.39317006,"('lazy', 'industrious')",-0.17212558,-0.18080732,-0.2787317,-0.2869887,-0.008257
70,1.5127182,1.6381527,"('lethargic', 'energetic')",1.1979909,1.346284,1.3553545,1.4922184,0.1368639
71,-1.1715732,-1.0833014,"('diffident', 'self-confident')",0.5126137,0.4953944,-0.3294797,-0.2939535,0.0355262
72,0.28430524,0.29755113,"('unambitious', 'ambitious')",-0.79979503,-0.78551555,-0.2577449,-0.2439822,0.0137627
73,-0.04794847,-0.032491725,"('helpless', 'self-reliant')",-2.9280427,-2.8329475,-1.4879955,-1.4327196,0.0552759
74,0.5617238,0.67874277,"('undedicated', 'dedicated')",0.19730033,0.20588326,0.3795121,0.442313,0.0628009
75,-0.6543581,-0.6610936,"('meek', 'impulsive')",-0.37559664,-0.31759527,-0.5149773,-0.4893444,0.0256329
76,1.5971766,1.7172489,"('anxious', 'daring')",0.46116173,0.6629825,1.0291691,1.1901157,0.1609466
77,0.35157394,0.4401067,"('unmotivated', 'motivated')",-0.70285684,-0.56106323,-0.1756414,-0.0604783,0.1151631
78,-0.5845182,-0.4698862,"('nonresilient', 'resilient')",-0.072060555,0.110494494,-0.3282894,-0.1796959,0.1485935
79,-1.9056517,-1.9530458,"('wavering', 'unwavering')",-0.23591854,-0.27426767,-1.0707852,-1.1136568,-0.0428716
80,1.0992837,1.1100177,"('dominated', 'dominating')",-1.2550703,-1.0763385,-0.0778933,0.0168396,0.0947329
81,2.3411703,2.28107,"('submissive', 'aggressive')",0.14209259,0.32752421,1.2416315,1.3042971,0.0626656
82,-0.2873248,-0.25644752,"('poor', 'rich')",5.6114464,5.6504674,2.6620607,2.69701,0.0349493
83,-0.33656907,-0.36352736,"('powerless', 'powerful')",-0.8983624,-0.9942441,-0.6174657,-0.6788857,-0.06142
84,0.6713651,0.6363008,"('inferior', 'superior')",0.94366384,0.9247638,0.8075144,0.7805323,-0.0269821
85,-1.66721,-1.722523,"('insignificant', 'prestigious')",0.4062948,0.27407062,-0.6304576,-0.7242262,-0.0937686
86,-0.891401,-0.9045287,"('uninfluential', 'influential')",-0.012187295,-0.028813057,-0.4517941,-0.4666709,-0.0148768
87,0.6113334,0.56402296,"('unsuccessful', 'successful')",0.7216615,0.83126867,0.6664975,0.6976458,0.0311483
88,-0.05649341,-0.124122575,"('low', 'eminent')",0.54718775,0.47424835,0.2453472,0.1750629,-0.0702843
