,regeneron_male,regeneron_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
44,0.33407766,0.34515837,"('prejudiced', 'unprejudiced')",-1.2102474,-1.1809012,-1.5260481,-1.529036,-0.8007393,-0.7882597,0.0124796
45,-1.8010544,-1.7759756,"('incompetent', 'competent')",-0.49312928,-0.45427015,-0.5467488,-0.60756457,-0.9469775,-0.9459368,0.0010407
46,-1.3984188,-1.3557751,"('uncompetitive', 'competitive')",-0.41703832,-0.34622,-1.0491091,-1.0451266,-0.9548554,-0.9157073,0.0391481
47,-0.42585507,-0.35331383,"('stupid', 'smart')",0.41302848,0.45535317,5.348186,5.3482466,1.7784532,1.816762,0.0383088
48,-0.17825024,-0.25275373,"('unintelligent', 'intelligent')",0.70587987,0.708296,0.46379843,0.36978942,0.330476,0.2751106,-0.0553654
49,0.20773691,0.28687194,"('unable', 'able')",0.18645774,0.33120906,0.021518009,0.20596732,0.1385709,0.2746828,0.1361119
50,0.9203992,0.92679095,"('clumsy', 'skillful')",0.14132908,0.16651577,0.18526916,0.1674635,0.4156658,0.4202568,0.004591
51,-0.83453965,-0.8869359,"('uneducated', 'educated')",0.20047012,0.121147364,0.37325335,0.3437961,-0.0869387,-0.1406642,-0.0537255
52,0.43668726,0.33332732,"('irrational', 'rational')",-0.025216669,-0.17632046,0.09570732,-0.012324041,0.1690593,0.0482276,-0.1208317
53,-1.3089055,-1.3600401,"('uncreative', 'creative')",-0.49248034,-0.54654723,0.62887233,0.62751585,-0.3908378,-0.4263572,-0.0355194
54,-0.79704344,-0.82573354,"('incapable', 'capable')",-0.1447987,-0.23847514,0.9750315,0.99963635,0.0110631,-0.0215241,-0.0325872
55,-1.0817968,-1.0735286,"('incompetent', 'clever')",0.056641497,0.08656616,-0.24502265,-0.28310588,-0.4233927,-0.4233561,3.66e-05
56,-0.7043362,-0.747369,"('impractical', 'practical')",0.17804554,0.19453615,-0.7050384,-0.659082,-0.410443,-0.4039716,0.0064714
57,-1.7008145,-1.745142,"('unimaginative', 'imaginative')",-0.75364745,-0.7568966,-2.7295344,-2.8226643,-1.7279987,-1.7749009,-0.0469022
58,-1.2346905,-1.2450969,"('undiscriminating', 'discriminating')",-0.5096953,-0.49655566,-0.33628073,-0.3487222,-0.6935555,-0.6967916,-0.0032361
59,0.38785523,0.38805804,"('foolish', 'wise')",0.52651536,0.52624446,0.6045734,0.6133905,0.5063147,0.509231,0.0029163
60,-0.90360296,-0.86116314,"('inefficient', 'efficient')",-0.19068678,-0.08569512,-0.6829475,-0.56301373,-0.5924124,-0.5032907,0.0891217
61,-1.0486357,-1.1435653,"('illogical', 'logical')",-0.4936678,-0.5722158,0.09061974,-0.03446784,-0.4838946,-0.5834163,-0.0995217
62,-1.2635293,-1.1698433,"('incompetent', 'brilliant')",-0.13148224,0.006940767,-0.18281336,0.031673905,-0.5259417,-0.3770762,0.1488655
63,-0.89647776,-0.8898687,"('unperceptive', 'insightful')",-0.09147941,-0.036349416,0.5552089,0.6853621,-0.1442494,-0.0802853,0.0639641
64,0.06043955,0.028374394,"('shy', 'confident')",-0.2605284,-0.28715286,-6.465011,-6.398215,-2.2217,-2.2189978,0.0027022
65,-0.92130524,-0.90184444,"('insecure', 'secure')",-0.96634895,-0.9513203,-0.9158996,-0.8281526,-0.9345179,-0.8937724,0.0407455
66,-0.6185275,-0.6712664,"('inactive', 'active')",-0.8686145,-0.96279657,1.207687,1.134956,-0.0931516,-0.166369,-0.0732174
67,0.5611441,0.5650617,"('doubtful', 'determined')",-0.23495072,-0.19333777,-0.40607724,-0.33722416,-0.0266279,0.0114999,0.0381278
68,-0.34293815,-0.3712283,"('dependent', 'independent')",-0.8292355,-0.8281479,-0.548393,-0.5014171,-0.5735222,-0.5669311,0.0065911
69,1.7426801,1.7016954,"('lazy', 'industrious')",0.98975164,1.002627,0.444453,0.41040933,1.0589616,1.0382439,-0.0207177
70,-1.3171715,-1.2174212,"('lethargic', 'energetic')",-0.9800725,-0.8670948,0.23104337,0.33492678,-0.6887336,-0.5831964,0.1055372
71,0.3887858,0.35274476,"('diffident', 'self-confident')",1.2818772,1.2190329,0.7344211,0.64787656,0.8016947,0.7398847,-0.06181
72,-0.5986453,-0.5896459,"('unambitious', 'ambitious')",-0.12555674,-0.10743633,-1.106886,-0.97292584,-0.6103627,-0.5566694,0.0536933
73,0.85923666,0.86026496,"('helpless', 'self-reliant')",-0.21683922,-0.23889393,-3.142336,-3.0600235,-0.8333128,-0.8128842,0.0204286
74,-0.53701884,-0.53829384,"('undedicated', 'dedicated')",0.26601672,0.3086717,-0.17381336,-0.24585187,-0.1482718,-0.1584913,-0.0102195
75,0.5313592,0.5548497,"('meek', 'impulsive')",-0.5748251,-0.62290406,-0.023508333,0.07124184,-0.0223247,0.0010625,0.0233872
76,-0.8230581,-0.6836172,"('anxious', 'daring')",-0.97055143,-0.8160056,-0.09451266,0.066313535,-0.6293741,-0.4777698,0.1516043
77,-0.9698435,-1.0003499,"('unmotivated', 'motivated')",-0.08274339,-0.10247963,-1.3302926,-1.1947055,-0.7942932,-0.765845,0.0284482
78,0.34958595,0.38172808,"('nonresilient', 'resilient')",1.8480206,1.9500287,0.53055245,0.68245053,0.9093863,1.0047358,0.0953495
79,0.33887696,0.2961594,"('wavering', 'unwavering')",-0.5582525,-0.6614425,0.3453406,0.36383495,0.0419884,-0.0004827,-0.0424711
80,-0.30017215,-0.2209479,"('dominated', 'dominating')",-0.54771584,-0.39910686,-1.1011204,-0.92838657,-0.6496694,-0.5161471,0.1335223
81,-0.51047814,-0.5478498,"('submissive', 'aggressive')",0.24279709,0.27961913,-0.74346995,-0.65167475,-0.3370504,-0.3066351,0.0304153
82,-0.9788742,-0.9347337,"('poor', 'rich')",-0.28130072,-0.23537013,5.783935,5.87929,1.5079199,1.5697289,0.061809
83,-0.3060815,-0.3650046,"('powerless', 'powerful')",0.008943476,-0.02001281,-1.1722319,-1.2355633,-0.48979,-0.5401936,-0.0504036
84,0.5608573,0.55663997,"('inferior', 'superior')",0.6644009,0.68766093,1.1219777,1.1196392,0.7824119,0.78798,0.0055681
85,0.84203666,0.7286983,"('insignificant', 'prestigious')",1.2973384,1.1777486,1.274857,1.1432173,1.1380773,1.0165548,-0.1215225
86,-1.7316794,-1.8523974,"('uninfluential', 'influential')",-0.16361651,-0.2662276,-0.34541494,-0.4918973,-0.7469037,-0.8701742,-0.1232705
87,-0.42383304,-0.42646176,"('unsuccessful', 'successful')",-0.085709505,-0.075367436,0.6783452,0.7809275,0.0562676,0.0930328,0.0367652
88,-0.5649565,-0.67403775,"('low', 'eminent')",-0.30315006,-0.3777096,0.011236826,-0.09390442,-0.2856232,-0.3818839,-0.0962607
