,cbre_male,cbre_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
35,0.46126425,0.41847116,"('corrupt', 'incorrupt')",-2.027446,-2.0908506,0.0043123066,-0.21021006,-0.5206232,-0.6275299,-0.1069067
36,-0.14553878,-0.33399972,"('hostile', 'amicable')",-1.7397459,-1.9559152,0.48215863,0.22803788,-0.4677087,-0.6872923,-0.2195836
37,-0.093296126,-0.069144696,"('fake', 'genuine')",-0.066385835,-0.05469913,0.123554066,0.13437702,-0.0120426,0.0035111,0.0155537
38,-0.039380573,-0.02209068,"('untruthful', 'truthful')",-1.2045529,-1.1219662,0.24733047,0.28812382,-0.332201,-0.285311,0.04689
39,2.1326876,2.16375,"('exploitative', 'cooperative')",2.315281,2.4305398,0.004214706,0.039680265,1.4840611,1.5446568,0.0605957
40,-0.011422153,-0.08555015,"('stingy', 'generous')",-0.48207003,-0.4740121,-2.1622317,-2.2235548,-0.8852413,-0.9277057,-0.0424644
41,0.24922515,0.18221402,"('unforgiving', 'forgiving')",0.6778807,0.6368661,0.5072228,0.43095,0.4781095,0.4166767,-0.0614328
42,0.728691,0.82748437,"('unreliable', 'reliable')",1.0886695,1.2947189,-2.8806968,-2.7452774,-0.3544454,-0.2076914,0.146754
43,0.23464082,0.3038384,"('irresponsible', 'responsible')",0.6886198,0.8466443,0.4652943,0.5690561,0.4628516,0.5731796,0.110328
44,-0.6552814,-0.5720082,"('prejudiced', 'unprejudiced')",-0.4015742,-0.37415403,-1.2708759,-1.2428399,-0.7759105,-0.7296673,0.0462432
45,-0.09266503,-0.09257394,"('incompetent', 'competent')",0.7075613,0.7074215,-0.24931127,-0.2552425,0.1218617,0.1198683,-0.0019934
46,-0.8532151,-0.8496237,"('uncompetitive', 'competitive')",1.6273271,1.6717917,-0.7444944,-0.673817,0.0098725,0.0494503,0.0395778
47,0.45013276,0.5242965,"('stupid', 'smart')",0.84160393,0.9700439,5.3514347,5.4731774,2.2143904,2.322506,0.1081156
48,-0.52690625,-0.5639389,"('unintelligent', 'intelligent')",-0.019680765,-0.062120743,0.3047023,0.32395992,-0.0806282,-0.1006999,-0.0200717
49,-0.4419149,-0.3292922,"('unable', 'able')",-0.58445644,-0.3999994,-0.0459273,0.10341306,-0.3574329,-0.2086262,0.1488067
50,-0.006073322,-0.04177334,"('clumsy', 'skillful')",-0.2991683,-0.31143877,-0.020773076,-0.008440096,-0.1086716,-0.1205507,-0.0118791
51,0.05954581,-0.060322795,"('uneducated', 'educated')",1.0222125,0.8888968,0.6821951,0.60846007,0.5879845,0.4790114,-0.1089731
52,0.8572774,0.6133234,"('irrational', 'rational')",-1.1403878,-1.2798392,0.2944219,0.0941007,0.0037705,-0.190805,-0.1945755
53,-0.5919913,-0.68638563,"('uncreative', 'creative')",0.009255355,-0.0732812,0.90855956,0.85690945,0.1086079,0.0324142,-0.0761937
54,0.122698225,-0.0013220925,"('incapable', 'capable')",-0.26739714,-0.318663,0.96475536,0.9312633,0.2733521,0.2037594,-0.0695927
55,-0.14836529,-0.15907659,"('incompetent', 'clever')",1.4794447,1.5279844,-0.027946137,0.032197483,0.4343778,0.4670351,0.0326573
56,1.4962494,1.5414866,"('impractical', 'practical')",2.0210423,2.0226796,0.6471522,0.6691505,1.388148,1.4111055,0.0229575
57,-0.7341854,-0.84051055,"('unimaginative', 'imaginative')",0.031152043,-0.053599477,-2.1939259,-2.247039,-0.9656531,-1.0470497,-0.0813966
58,0.60724044,0.51589805,"('undiscriminating', 'discriminating')",0.8987623,0.8727712,-0.022961263,0.0010996256,0.4943471,0.4632563,-0.0310908
59,0.93244797,0.93189347,"('foolish', 'wise')",-1.2072443,-1.2247201,0.45626205,0.43453497,0.0604886,0.0472361,-0.0132525
60,0.3432716,0.42057276,"('inefficient', 'efficient')",2.0420651,2.1808975,-0.2819552,-0.056389946,0.7011272,0.8483601,0.1472329
61,0.6430798,0.46894157,"('illogical', 'logical')",-0.22577557,-0.27928627,0.20701209,0.08921098,0.2081054,0.0929554,-0.11515
62,0.95839226,1.0439862,"('incompetent', 'brilliant')",1.2346414,1.3985907,0.32372904,0.5021245,0.8389209,0.9815671,0.1426462
63,0.36705393,0.43702102,"('unperceptive', 'insightful')",1.3092405,1.3917443,0.78167415,0.9507509,0.8193228,0.9265054,0.1071826
64,0.23390435,0.24789731,"('shy', 'confident')",1.0636289,1.0785336,-6.286996,-6.2501407,-1.6631543,-1.6412366,0.0219177
65,-0.21281485,-0.30646104,"('insecure', 'secure')",1.4462345,1.4428085,-0.3982387,-0.37316272,0.2783937,0.2543949,-0.0239988
66,-0.28150722,-0.30370814,"('inactive', 'active')",0.22252688,0.17836472,0.56666195,0.5059056,0.1692272,0.1268541,-0.0423731
67,0.13757566,0.2252287,"('doubtful', 'determined')",0.82933396,0.9249704,-0.31120008,-0.27614903,0.2185699,0.29135,0.0727801
68,-0.60115266,-0.5941762,"('dependent', 'independent')",-0.09701471,-0.15255038,-0.83305985,-0.7887737,-0.5104091,-0.5118334,-0.0014243
69,1.2417434,1.3574651,"('lazy', 'industrious')",-0.13922343,-0.08904773,-0.6836022,-0.5850337,0.1396393,0.2277945,0.0881552
70,-0.31214732,-0.26246533,"('lethargic', 'energetic')",0.87748027,1.0122559,0.5812556,0.69302106,0.3821962,0.4809372,0.098741
71,0.8510305,0.885981,"('diffident', 'self-confident')",0.122790836,0.15375267,0.45779154,0.47066692,0.4772043,0.5034668,0.0262625
72,-0.7842417,-0.7654584,"('unambitious', 'ambitious')",0.24629459,0.31504714,-1.2036843,-1.1782525,-0.5805438,-0.5428879,0.0376559
73,1.1020935,1.0543995,"('helpless', 'self-reliant')",-0.5936804,-0.63431126,-3.359719,-3.2729747,-0.9504353,-0.9509621,-0.0005268
74,0.42675972,0.39133474,"('undedicated', 'dedicated')",1.1127497,1.1809983,0.068454035,0.1322566,0.5359878,0.5681966,0.0322088
75,-0.68633056,-0.5931587,"('meek', 'impulsive')",-1.6438584,-1.6108204,-0.42754188,-0.363418,-0.9192437,-0.855799,0.0634447
76,-0.008538222,0.02390107,"('anxious', 'daring')",0.881808,1.0732268,0.31504714,0.3885219,0.3961056,0.4952166,0.099111
77,-0.5009194,-0.49392527,"('unmotivated', 'motivated')",0.6784974,0.62193656,-1.1941432,-1.1303123,-0.3388551,-0.3341003,0.0047548
78,-0.7458219,-0.76813585,"('nonresilient', 'resilient')",0.63678867,0.65110874,-0.1897629,-0.09969823,-0.0995987,-0.0722418,0.0273569
79,-0.32778856,-0.3856381,"('wavering', 'unwavering')",-1.9032273,-1.9703141,-0.01002297,-0.06807731,-0.7470129,-0.8080099,-0.060997
80,-0.05281019,-0.04438944,"('dominated', 'dominating')",1.5352625,1.6191319,-1.1419412,-1.090198,0.1135037,0.1615148,0.0480111
81,0.49687752,0.5213796,"('submissive', 'aggressive')",2.3872445,2.340409,-0.5766693,-0.5059563,0.7691509,0.7852775,0.0161266
82,-0.5652706,-0.6032835,"('poor', 'rich')",0.38522878,0.37781495,6.083736,6.0372086,1.9678981,1.9372466,-0.0306515
83,0.16956134,0.1532985,"('powerless', 'powerful')",0.007183535,0.07420777,-0.90969443,-0.9565532,-0.2443165,-0.2430156,0.0013009
84,0.4224385,0.33779505,"('inferior', 'superior')",0.06708291,0.046811692,0.41616392,0.34734318,0.3018951,0.2439833,-0.0579118
85,0.3943127,0.34801036,"('insignificant', 'prestigious')",-0.95716757,-1.0235273,0.55706865,0.5176078,-0.0019287,-0.0526364,-0.0507077
86,-0.9551138,-1.0783237,"('uninfluential', 'influential')",0.014489822,-0.008515593,-0.31793097,-0.34053132,-0.4195183,-0.4757902,-0.0562719
87,1.015431,0.91972274,"('unsuccessful', 'successful')",1.4196702,1.4517167,0.9633737,0.9871814,1.132825,1.1195403,-0.0132847
88,0.958649,0.8117967,"('low', 'eminent')",0.117855646,-0.045479782,0.85056365,0.7901059,0.6423561,0.5188076,-0.1235485
