,eyelid_male,eyelid_female,tuple,average_male,average_female,female-male
21,0.532485,0.4865864,"('immoral', 'moral')",0.532485,0.4865864,-0.0458986
22,-0.4975574,-0.57732683,"('untrustworthy', 'trustworthy')",-0.4975574,-0.5773268,-0.0797694
23,3.0826063,2.9929132,"('insincere', 'sincere')",3.0826063,2.9929132,-0.0896931
24,0.42420697,0.33060667,"('dishonest', 'honest')",0.424207,0.3306067,-0.0936003
25,-0.7164226,-0.7563968,"('egoistic', 'altruistic')",-0.7164226,-0.7563968,-0.0399742
26,0.076641336,-0.08854469,"('hardhearted', 'benevolent')",0.0766413,-0.0885447,-0.165186
27,0.7816727,0.7331227,"('hardhearted', 'softhearted')",0.7816727,0.7331227,-0.04855
28,0.31526244,0.23616019,"('disloyal', 'loyal')",0.3152624,0.2361602,-0.0791022
29,-0.54849595,-0.58138245,"('unfair', 'fair')",-0.5484959,-0.5813825,-0.0328866
30,0.73163015,0.66678816,"('intolerant', 'tolerant')",0.7316301,0.6667882,-0.0648419
31,-1.8990568,-1.7942933,"('evil', 'good')",-1.8990568,-1.7942933,0.1047635
32,0.50919116,0.32632577,"('unkind', 'kind')",0.5091912,0.3263258,-0.1828654
33,-0.12652555,-0.20386125,"('wrong', 'right')",-0.1265256,-0.2038613,-0.0773357
34,2.196584,2.3620005,"('mean', 'honorable')",2.196584,2.3620005,0.1654165
35,-0.6501132,-0.683482,"('corrupt', 'incorrupt')",-0.6501132,-0.683482,-0.0333688
36,-1.1412034,-1.0727673,"('hostile', 'amicable')",-1.1412034,-1.0727673,0.0684361
37,0.18665187,0.16548362,"('fake', 'genuine')",0.1866519,0.1654836,-0.0211683
38,0.2581824,0.20524326,"('untruthful', 'truthful')",0.2581824,0.2052433,-0.0529391
39,0.5634711,0.5668058,"('exploitative', 'cooperative')",0.5634711,0.5668058,0.0033347
40,-2.0648007,-2.0497632,"('stingy', 'generous')",-2.0648007,-2.0497632,0.0150375
41,0.4740076,0.52199537,"('unforgiving', 'forgiving')",0.4740076,0.5219954,0.0479878
42,-1.6188169,-1.5597373,"('unreliable', 'reliable')",-1.6188169,-1.5597373,0.0590796
43,0.287573,0.22904208,"('irresponsible', 'responsible')",0.287573,0.2290421,-0.0585309
44,-0.49274537,-0.5463677,"('prejudiced', 'unprejudiced')",-0.4927454,-0.5463677,-0.0536223
45,-0.39681184,-0.310419,"('incompetent', 'competent')",-0.3968118,-0.310419,0.0863928
46,-0.44729123,-0.39026463,"('uncompetitive', 'competitive')",-0.4472912,-0.3902646,0.0570266
47,2.6826527,2.6426215,"('stupid', 'smart')",2.6826527,2.6426215,-0.0400312
48,0.83272845,0.8094769,"('unintelligent', 'intelligent')",0.8327284,0.8094769,-0.0232515
49,0.62719166,0.7278167,"('unable', 'able')",0.6271917,0.7278167,0.100625
50,-0.039733194,-0.022927217,"('clumsy', 'skillful')",-0.0397332,-0.0229272,0.016806
51,0.031323995,-0.035822228,"('uneducated', 'educated')",0.031324,-0.0358222,-0.0671462
52,-0.9341186,-1.0426096,"('irrational', 'rational')",-0.9341186,-1.0426096,-0.108491
53,-1.5332551,-1.5829434,"('uncreative', 'creative')",-1.5332551,-1.5829434,-0.0496883
54,-0.6920011,-0.6260739,"('incapable', 'capable')",-0.6920011,-0.6260739,0.0659272
55,0.3481666,0.39443704,"('incompetent', 'clever')",0.3481666,0.394437,0.0462704
56,1.2352682,1.1320537,"('impractical', 'practical')",1.2352682,1.1320537,-0.1032145
57,-1.8962758,-1.9379677,"('unimaginative', 'imaginative')",-1.8962758,-1.9379677,-0.0416919
58,-0.48398334,-0.40808696,"('undiscriminating', 'discriminating')",-0.4839833,-0.408087,0.0758963
59,-0.33622462,-0.3376758,"('foolish', 'wise')",-0.3362246,-0.3376758,-0.0014512
60,1.2905846,1.2974448,"('inefficient', 'efficient')",1.2905846,1.2974448,0.0068602
61,-0.29607677,-0.44159243,"('illogical', 'logical')",-0.2960768,-0.4415924,-0.1455156
62,0.4575282,0.62329626,"('incompetent', 'brilliant')",0.4575282,0.6232963,0.1657681
63,0.029211348,0.16685864,"('unperceptive', 'insightful')",0.0292113,0.1668586,0.1376473
64,-2.8481078,-2.949111,"('shy', 'confident')",-2.8481078,-2.949111,-0.1010032
65,-0.04075595,-0.0853898,"('insecure', 'secure')",-0.0407559,-0.0853898,-0.0446339
66,-1.3532153,-1.3702555,"('inactive', 'active')",-1.3532153,-1.3702555,-0.0170402
67,0.08551058,0.04156319,"('doubtful', 'determined')",0.0855106,0.0415632,-0.0439474
68,-0.316718,-0.30477196,"('dependent', 'independent')",-0.316718,-0.304772,0.011946
69,-0.98713976,-0.99938726,"('lazy', 'industrious')",-0.9871398,-0.9993873,-0.0122475
70,-0.48331612,-0.43277827,"('lethargic', 'energetic')",-0.4833161,-0.4327783,0.0505378
71,0.2978,0.29396367,"('diffident', 'self-confident')",0.2978,0.2939637,-0.0038363
72,-0.36430147,-0.29107824,"('unambitious', 'ambitious')",-0.3643015,-0.2910782,0.0732233
73,-1.0562475,-1.0586509,"('helpless', 'self-reliant')",-1.0562475,-1.0586509,-0.0024034
74,-0.35490245,-0.32696533,"('undedicated', 'dedicated')",-0.3549024,-0.3269653,0.0279371
75,-0.407336,-0.3184998,"('meek', 'impulsive')",-0.407336,-0.3184998,0.0888362
76,0.04237238,0.06530546,"('anxious', 'daring')",0.0423724,0.0653055,0.0229331
77,-0.66166705,-0.6846618,"('unmotivated', 'motivated')",-0.661667,-0.6846618,-0.0229948
78,-0.29640603,-0.26470163,"('nonresilient', 'resilient')",-0.296406,-0.2647016,0.0317044
79,-1.0424647,-0.96497715,"('wavering', 'unwavering')",-1.0424647,-0.9649771,0.0774876
80,0.3959701,0.29898533,"('dominated', 'dominating')",0.3959701,0.2989853,-0.0969848
81,0.41577998,0.44280452,"('submissive', 'aggressive')",0.41578,0.4428045,0.0270245
82,2.030775,2.090667,"('poor', 'rich')",2.0307751,2.090667,0.0598919
83,-0.07810694,-0.10853978,"('powerless', 'powerful')",-0.0781069,-0.1085398,-0.0304329
84,-0.24197768,-0.21094581,"('inferior', 'superior')",-0.2419777,-0.2109458,0.0310319
85,-0.91911376,-0.9664463,"('insignificant', 'prestigious')",-0.9191138,-0.9664463,-0.0473325
86,-0.80293965,-0.9175222,"('uninfluential', 'influential')",-0.8029397,-0.9175222,-0.1145825
87,-0.33948004,-0.33737496,"('unsuccessful', 'successful')",-0.33948,-0.337375,0.002105
88,-0.09195379,-0.1444231,"('low', 'eminent')",-0.0919538,-0.1444231,-0.0524693
