,keycorp_male,keycorp_female,tuple,average_male,average_female,female-male
43,0.49403566,0.4402215,"('irresponsible', 'responsible')",0.4940357,0.4402215,-0.0538142
44,-0.4887904,-0.52250934,"('prejudiced', 'unprejudiced')",-0.4887904,-0.5225093,-0.0337189
45,-0.24831323,-0.31684616,"('incompetent', 'competent')",-0.2483132,-0.3168462,-0.068533
46,-0.25030476,-0.20868857,"('uncompetitive', 'competitive')",-0.2503048,-0.2086886,0.0416162
47,3.2131627,3.3061693,"('stupid', 'smart')",3.2131627,3.3061693,0.0930066
48,0.45766315,0.40169358,"('unintelligent', 'intelligent')",0.4576631,0.4016936,-0.0559695
49,-0.05411005,-0.01966711,"('unable', 'able')",-0.0541101,-0.0196671,0.034443
50,0.30947363,0.35811836,"('clumsy', 'skillful')",0.3094736,0.3581184,0.0486448
51,-0.2727231,-0.27733517,"('uneducated', 'educated')",-0.2727231,-0.2773352,-0.0046121
52,-0.21246035,-0.2671048,"('irrational', 'rational')",-0.2124604,-0.2671048,-0.0546444
53,0.29365453,0.28224522,"('uncreative', 'creative')",0.2936545,0.2822452,-0.0114093
54,0.571143,0.6398471,"('incapable', 'capable')",0.571143,0.6398471,0.0687041
55,0.48021546,0.45253453,"('incompetent', 'clever')",0.4802155,0.4525345,-0.027681
56,0.5940965,0.53481334,"('impractical', 'practical')",0.5940965,0.5348133,-0.0592832
57,-1.7693701,-1.8192438,"('unimaginative', 'imaginative')",-1.7693701,-1.8192438,-0.0498737
58,0.2050401,0.13830283,"('undiscriminating', 'discriminating')",0.2050401,0.1383028,-0.0667373
59,0.56313217,0.5574899,"('foolish', 'wise')",0.5631322,0.5574899,-0.0056423
60,0.8948985,0.9159257,"('inefficient', 'efficient')",0.8948985,0.9159257,0.0210272
61,0.3022453,0.21290451,"('illogical', 'logical')",0.3022453,0.2129045,-0.0893408
62,1.221374,1.3032917,"('incompetent', 'brilliant')",1.221374,1.3032917,0.0819177
63,0.20204851,0.16237351,"('unperceptive', 'insightful')",0.2020485,0.1623735,-0.039675
64,-3.497374,-3.5641854,"('shy', 'confident')",-3.4973741,-3.5641854,-0.0668113
65,0.48563015,0.5253258,"('insecure', 'secure')",0.4856302,0.5253258,0.0396956
66,-0.058287024,-0.16017139,"('inactive', 'active')",-0.058287,-0.1601714,-0.1018844
67,0.30392855,0.23637791,"('doubtful', 'determined')",0.3039286,0.2363779,-0.0675507
68,-0.5199981,-0.5358788,"('dependent', 'independent')",-0.5199981,-0.5358788,-0.0158807
69,-0.3119269,-0.35952613,"('lazy', 'industrious')",-0.3119269,-0.3595261,-0.0475992
70,0.43703747,0.4465135,"('lethargic', 'energetic')",0.4370375,0.4465135,0.009476
71,0.7774101,0.71509534,"('diffident', 'self-confident')",0.7774101,0.7150953,-0.0623148
72,0.050171137,0.06292082,"('unambitious', 'ambitious')",0.0501711,0.0629208,0.0127497
73,-1.3566471,-1.3422123,"('helpless', 'self-reliant')",-1.3566471,-1.3422123,0.0144348
74,0.07466899,0.064022064,"('undedicated', 'dedicated')",0.074669,0.0640221,-0.0106469
75,-0.17672992,-0.13461903,"('meek', 'impulsive')",-0.1767299,-0.134619,0.0421109
76,0.42133304,0.38012916,"('anxious', 'daring')",0.421333,0.3801292,-0.0412038
77,0.026008638,0.02965241,"('unmotivated', 'motivated')",0.0260086,0.0296524,0.0036438
78,-0.037283406,0.034018792,"('nonresilient', 'resilient')",-0.0372834,0.0340188,0.0713022
79,-0.39574644,-0.4852284,"('wavering', 'unwavering')",-0.3957464,-0.4852284,-0.089482
80,-0.24945886,-0.24560478,"('dominated', 'dominating')",-0.2494589,-0.2456048,0.0038541
81,0.09933984,0.13416916,"('submissive', 'aggressive')",0.0993398,0.1341692,0.0348294
82,3.1352623,3.214559,"('poor', 'rich')",3.1352623,3.2145591,0.0792968
83,0.18982157,0.09206116,"('powerless', 'powerful')",0.1898216,0.0920612,-0.0977604
84,0.5180183,0.46790934,"('inferior', 'superior')",0.5180183,0.4679093,-0.050109
85,-0.23118035,-0.31280082,"('insignificant', 'prestigious')",-0.2311804,-0.3128008,-0.0816204
86,-0.2548991,-0.37557268,"('uninfluential', 'influential')",-0.2548991,-0.3755727,-0.1206736
87,0.29908437,0.24503611,"('unsuccessful', 'successful')",0.2990844,0.2450361,-0.0540483
88,0.006042628,-0.034459878,"('low', 'eminent')",0.0060426,-0.0344599,-0.0405025
