,family_male,family_female,tuple,dollar_male,dollar_female,stores_male,stores_female,inc_male,inc_female,average_male,average_female,female-male
38,0.15995345,0.26077843,"('untruthful', 'truthful')",0.6462412,0.65617067,-0.08080653,-0.024927877,-0.041814715,-0.0044094548,0.1708933,0.221903,0.0510097
39,2.2798152,2.2128484,"('exploitative', 'cooperative')",1.8665045,1.952375,1.5351181,1.4923685,0.5653898,0.5656083,1.5617069,1.5558001,-0.0059068
40,0.47214946,0.43919063,"('stingy', 'generous')",0.6400247,0.62609726,0.24075238,0.37140185,-1.4404674,-1.5491985,-0.0218852,-0.0281272,-0.006242
41,0.68439996,0.6225934,"('unforgiving', 'forgiving')",1.4044412,1.3778409,0.3942803,0.54193306,0.00053281523,-0.076457456,0.6209136,0.6164775,-0.0044361
42,1.2872245,1.3366944,"('unreliable', 'reliable')",1.1217097,1.3179381,0.7694212,1.0693009,-2.798358,-2.7376046,0.0949993,0.2465822,0.1515829
43,2.9036586,2.703735,"('irresponsible', 'responsible')",1.3539915,1.5395213,1.7613668,2.023761,0.70934606,0.7411884,1.6820908,1.7520515,0.0699607
44,-0.7447204,-0.62858313,"('prejudiced', 'unprejudiced')",-0.97516024,-0.85709286,-0.4511349,-0.44378862,-1.1844423,-1.1449777,-0.8388644,-0.7686106,0.0702538
45,1.5700145,1.3493793,"('incompetent', 'competent')",0.4035824,0.60547847,0.78539914,1.2488915,0.026074745,-0.03226544,0.6962677,0.7928709,0.0966032
46,3.1072557,2.5646203,"('uncompetitive', 'competitive')",0.7873602,0.98395747,1.7007384,2.113167,-0.4733751,-0.49604028,1.2804947,1.2914262,0.0109315
47,0.41872284,0.3160066,"('stupid', 'smart')",0.3542975,0.43799955,0.96483666,1.006536,5.8127594,5.8936343,1.8876541,1.9135442,0.0258901
48,0.58186346,0.43653113,"('unintelligent', 'intelligent')",-0.7674419,-0.7519253,-0.3850404,-0.2820649,-0.030850258,-0.011304209,-0.1503673,-0.1521908,-0.0018235
49,0.035636686,0.01393219,"('unable', 'able')",-0.20956866,-0.10666989,-0.4540794,-0.27244082,-0.53595227,-0.40067536,-0.2909909,-0.1914635,0.0995274
50,-0.10354315,-0.045065224,"('clumsy', 'skillful')",-0.0709448,-0.016586795,-0.14857584,-0.045132007,-0.14433846,-0.14637348,-0.1168506,-0.0632894,0.0535612
51,2.7173944,2.3755589,"('uneducated', 'educated')",0.53946835,0.5890564,-0.14174135,-0.11003456,0.2820186,0.1881161,0.849285,0.7606742,-0.0886108
52,-2.1878188,-1.9783943,"('irrational', 'rational')",-0.75556654,-0.97561824,-1.4859746,-1.8916198,-0.2552647,-0.34992534,-1.1711562,-1.2988894,-0.1277332
53,-0.76265824,-0.9000813,"('uncreative', 'creative')",-0.4199227,-0.4705538,0.037777923,0.17278601,0.76705503,0.7375013,-0.094437,-0.1150869,-0.0206499
54,-0.34929168,-0.39435074,"('incapable', 'capable')",0.60060954,0.58761823,-0.23678936,-0.29232603,0.9148138,1.019869,0.2323356,0.2302026,-0.002133
55,3.2565792,2.856953,"('incompetent', 'clever')",0.7956412,0.9841712,0.53117675,0.87438285,0.11720486,0.09349864,1.1751504,1.2022514,0.027101
56,3.651752,3.3734884,"('impractical', 'practical')",2.055941,2.1790724,1.2514868,1.4792349,-0.020296821,-0.013527264,1.7347207,1.754567,0.0198463
57,1.2915049,1.0226885,"('unimaginative', 'imaginative')",-0.3261059,-0.26768193,-0.5738062,-0.32280543,-2.6649156,-2.6682694,-0.5683307,-0.5590171,0.0093136
58,-0.41316277,-0.3672279,"('undiscriminating', 'discriminating')",-0.1787363,-0.12653412,0.097207636,0.31478456,0.11982871,0.06231812,-0.0937157,-0.0291648,0.0645509
59,-1.1063645,-0.8513572,"('foolish', 'wise')",0.35771453,0.28677553,-0.16244997,-0.44156155,0.029155532,0.040203787,-0.2204861,-0.2414849,-0.0209988
60,2.9452572,2.578828,"('inefficient', 'efficient')",0.82924783,1.0762447,1.9400811,2.2849722,0.186158,0.3022428,1.4751861,1.5605719,0.0853858
61,0.52563375,0.40970838,"('illogical', 'logical')",0.08501098,0.012748724,0.018148698,-0.07108279,0.25744915,0.11107146,0.2215607,0.1156114,-0.1059493
62,2.4268486,2.104757,"('incompetent', 'brilliant')",0.9476178,1.1954765,0.80644697,1.160829,-0.18107446,-0.04596942,0.9999598,1.1037732,0.1038134
63,1.6739188,1.4301744,"('unperceptive', 'insightful')",0.5403017,0.6623711,0.9470663,1.2934936,0.8072403,0.901622,0.9921318,1.0719153,0.0797835
64,1.0473884,0.97920173,"('shy', 'confident')",0.66545314,0.7762174,-0.053601183,-0.103619434,-6.9556236,-6.991453,-1.3240958,-1.3349134,-0.0108176
65,2.5254376,2.1383348,"('insecure', 'secure')",0.054302342,0.06547131,0.42568928,0.42382875,-0.11999744,-0.10929063,0.7213579,0.6295861,-0.0917718
66,-0.49215993,-0.60152876,"('inactive', 'active')",-0.90868926,-0.94398415,-0.7862877,-0.88853705,0.78836817,0.7102146,-0.3496922,-0.4309589,-0.0812667
67,0.47798932,0.55612385,"('doubtful', 'determined')",0.98278385,1.0093431,-0.028870871,-0.07098809,-0.77895844,-0.6787875,0.163236,0.2039229,0.0406869
68,-0.81789035,-0.95552653,"('dependent', 'independent')",-1.6773734,-1.7411273,-0.9991387,-1.082195,-0.702525,-0.7580102,-1.0492319,-1.1342148,-0.0849829
69,-2.8596354,-2.4625838,"('lazy', 'industrious')",-0.8421152,-0.8226421,-0.30178657,-0.40031976,-0.7491789,-0.74196935,-1.188179,-1.1068788,0.0813002
70,2.7805831,2.4300323,"('lethargic', 'energetic')",0.86889267,1.0433043,0.65199375,0.88447475,0.92589176,0.93628734,1.3068404,1.3235247,0.0166843
71,-0.22637847,-0.07683918,"('diffident', 'self-confident')",0.597185,0.63221675,1.3909776,1.4989463,0.52442646,0.489137,0.5715526,0.6358652,0.0643126
72,0.53910094,0.51238334,"('unambitious', 'ambitious')",0.3731473,0.35036966,-0.7624501,-0.79839736,-0.8973024,-0.8199844,-0.1868761,-0.1889072,-0.0020311
73,0.6390111,0.9286706,"('helpless', 'self-reliant')",1.110264,1.1265614,0.40860808,0.37506607,-3.4499757,-3.4107275,-0.3230231,-0.2451074,0.0779157
74,2.8724275,2.6936362,"('undedicated', 'dedicated')",0.9358533,1.0202365,0.79601043,1.0501655,0.36775628,0.35550404,1.2430118,1.2798855,0.0368737
75,-1.3435802,-1.0290614,"('meek', 'impulsive')",-0.8424714,-0.82343775,-1.4769297,-1.4446348,-0.53134483,-0.44961485,-1.0485815,-0.9366872,0.1118943
76,2.1627524,1.9303225,"('anxious', 'daring')",0.3664659,0.5680268,0.73355246,1.0322486,0.28376985,0.3363172,0.8866351,0.9667287,0.0800936
77,0.2642429,0.17333269,"('unmotivated', 'motivated')",-0.21233198,-0.068878494,-0.42936918,-0.2289405,-1.2807715,-1.1492848,-0.4145575,-0.3184428,0.0961147
78,1.2250063,1.0252943,"('nonresilient', 'resilient')",-0.567907,-0.43461093,0.04323075,0.37108427,0.11556704,0.16684693,0.2039743,0.2821536,0.0781793
79,-1.6682882,-1.2914152,"('wavering', 'unwavering')",-0.46775928,-0.53108025,-1.0289124,-1.0810149,-0.046419792,0.03156253,-0.8028449,-0.7179869,0.084858
80,2.6296422,2.228604,"('dominated', 'dominating')",0.59668696,0.70937973,0.6300465,0.7371181,-1.0600433,-1.0204129,0.6990831,0.6636722,-0.0354109
81,3.141555,2.562147,"('submissive', 'aggressive')",0.60645276,0.6520432,0.25490266,0.2988872,-0.69697917,-0.6209203,0.8264829,0.7230393,-0.1034436
82,0.71530765,0.6004725,"('poor', 'rich')",-0.9482751,-0.8596737,0.060268432,0.29562697,6.421168,6.496759,1.5621172,1.6332961,0.0711789
83,1.3077985,1.3009154,"('powerless', 'powerful')",0.61966294,0.60112935,-0.08551563,-0.057644032,-1.2592795,-1.3046514,0.1456666,0.1349373,-0.0107293
84,0.15793012,0.09638962,"('inferior', 'superior')",0.7966957,0.6970279,-0.68892205,-0.8142257,0.21157902,0.14906369,0.1193207,0.0320639,-0.0872568
85,-3.699548,-3.2414303,"('insignificant', 'prestigious')",-1.3901839,-1.4903518,-1.0195739,-1.1442174,0.46930417,0.5355847,-1.4100006,-1.3351038,0.0748968
86,1.3334037,0.9662925,"('uninfluential', 'influential')",-0.6082642,-0.61475515,-0.2379907,-0.1334065,0.12807111,0.020886064,0.153805,0.0597542,-0.0940508
87,1.7771664,1.646098,"('unsuccessful', 'successful')",0.48263672,0.5318539,1.0116004,1.0799257,0.52179277,0.6006702,0.9482991,0.9646369,0.0163378
88,-0.89613026,-1.0140476,"('low', 'eminent')",-0.7013826,-0.7307419,-0.4533727,-0.41569215,-0.12654205,-0.109797984,-0.5443569,-0.5675699,-0.023213
