,packaging_male,packaging_female,tuple,corp_male,corp_female,america_male,america_female,average_male,average_female,female-male
15,0.7246712,0.66054726,"('boring', 'funny')",-0.60113716,-0.6635588,0.23588778,0.15550944,0.1198073,0.0508326,-0.0689747
16,-1.1695498,-1.1408293,"('unpopular', 'popular')",-0.6219984,-0.69002914,0.65571105,0.56833106,-0.3786124,-0.4208425,-0.0422301
17,-0.0407352,0.017362647,"('nasty', 'nice')",-0.44955674,-0.34051022,-0.7270263,-0.655431,-0.4057728,-0.3261929,0.0795799
18,-0.6565012,-0.62108314,"('disagreeable', 'welcoming')",-0.9208791,-0.95478004,-0.01642979,-0.056684647,-0.53127,-0.5441826,-0.0129126
19,-1.1821893,-1.1870422,"('inhospitable', 'hospitable')",-1.4908222,-1.4591995,-0.31161216,-0.23348922,-0.9948746,-0.9599103,0.0349643
20,-0.3566786,-0.2756166,"('rough', 'thoughtful')",0.12155637,0.21821567,0.4696977,0.45033517,0.0781918,0.1309781,0.0527863
21,0.9119395,0.9174806,"('immoral', 'moral')",0.5823839,0.70347375,0.18493876,0.24727419,0.5597541,0.6227428,0.0629887
22,-0.2512914,-0.25576484,"('untrustworthy', 'trustworthy')",0.39936352,0.48620257,-0.2805976,-0.2511769,-0.0441752,-0.0069131,0.0372621
23,0.6727186,0.6916638,"('insincere', 'sincere')",-0.23892541,-0.17139181,5.987506,6.010674,2.140433,2.1769819,0.0365489
24,0.3691833,0.36923075,"('dishonest', 'honest')",-0.009791143,0.09757629,1.3513993,1.3956398,0.5702638,0.6208156,0.0505518
25,0.47082204,0.427881,"('egoistic', 'altruistic')",0.18209583,0.13735586,1.0829931,1.043365,0.578637,0.5362006,-0.0424364
26,1.0309033,0.97546816,"('hardhearted', 'benevolent')",1.0720015,0.9887129,1.7984806,1.739106,1.3004618,1.234429,-0.0660328
27,0.044398807,0.06018472,"('hardhearted', 'softhearted')",-0.68022877,-0.56539005,1.174737,1.0989848,0.1796357,0.1979265,0.0182908
28,0.6061669,0.5316575,"('disloyal', 'loyal')",-0.07121654,-0.14868928,1.2173029,1.223716,0.5840844,0.5355614,-0.048523
29,-0.8623865,-0.89087045,"('unfair', 'fair')",-0.881641,-0.9068023,-0.97409534,-1.0555542,-0.906041,-0.9510756,-0.0450346
30,1.2845068,1.3201835,"('intolerant', 'tolerant')",0.8772572,0.8969933,0.63180935,0.627371,0.9311911,0.9481827,0.0169916
31,-0.7782374,-0.77961046,"('evil', 'good')",-1.0753376,-1.1465542,-1.2765179,-1.3284719,-1.0433643,-1.0848788,-0.0415145
32,0.35845417,0.30131683,"('unkind', 'kind')",0.8502053,0.8303884,1.4151115,1.341692,0.8745903,0.8244658,-0.0501245
33,0.8402163,0.8268913,"('wrong', 'right')",0.29288143,0.17514598,0.090634994,-0.036028847,0.4079109,0.3220028,-0.0859081
34,0.040382173,0.16920935,"('mean', 'honorable')",0.103467256,0.34068736,5.1520953,5.223068,1.7653149,1.9109883,0.1456734
35,-1.1077999,-1.2199582,"('corrupt', 'incorrupt')",-1.2989379,-1.4782935,-0.34855613,-0.4858512,-0.9184313,-1.0613677,-0.1429364
36,-1.0810115,-1.1455171,"('hostile', 'amicable')",-1.8006288,-2.0266805,-0.036708772,-0.16237076,-0.9727831,-1.1115228,-0.1387397
37,-0.10366379,-0.079857275,"('fake', 'genuine')",-0.44697526,-0.3767382,-0.20944577,-0.16303393,-0.2533616,-0.2065431,0.0468185
38,0.45369184,0.47737882,"('untruthful', 'truthful')",0.36315832,0.40576994,0.88345146,0.93591857,0.5667672,0.6063558,0.0395886
39,0.83387905,0.8464288,"('exploitative', 'cooperative')",1.3365645,1.4318672,0.1302628,0.16833974,0.7669021,0.8155452,0.0486431
40,0.58494556,0.61248356,"('stingy', 'generous')",-0.020965315,-0.06048391,-1.738899,-1.8238467,-0.3916396,-0.423949,-0.0323094
41,0.59944594,0.59761673,"('unforgiving', 'forgiving')",0.58861184,0.59159756,0.29982644,0.3046136,0.4959614,0.4979426,0.0019812
42,-0.017647712,0.021998025,"('unreliable', 'reliable')",0.85172445,0.98936445,-2.2327561,-2.0822816,-0.4662265,-0.3569731,0.1092534
43,0.7868173,0.8581437,"('irresponsible', 'responsible')",0.44413376,0.6101929,0.628003,0.6940081,0.6196514,0.7207816,0.1011302
44,-0.33630204,-0.2910805,"('prejudiced', 'unprejudiced')",-0.25830683,-0.3542416,-1.6821969,-1.6925921,-0.7589353,-0.7793047,-0.0203694
45,-0.12993856,-0.018934201,"('incompetent', 'competent')",0.058190446,0.26074183,0.013842274,0.13831593,-0.0193019,0.1267079,0.1460098
46,0.22182125,0.30426484,"('uncompetitive', 'competitive')",0.59293836,0.7809166,-0.51584566,-0.4347852,0.099638,0.2167988,0.1171608
47,0.7670691,0.7926163,"('stupid', 'smart')",0.32612038,0.48770612,5.3040996,5.3893323,2.1324298,2.2232183,0.0907885
48,0.7378402,0.78020203,"('unintelligent', 'intelligent')",0.60931325,0.69919306,1.011607,1.024172,0.7862535,0.8345224,0.0482689
49,-0.19707343,-0.15222482,"('unable', 'able')",-0.1564575,0.0009377524,0.13232316,0.23129113,-0.0737359,0.026668,0.1004039
50,-1.0421498,-1.0404657,"('clumsy', 'skillful')",-0.34036374,-0.435783,0.4497258,0.47272193,-0.3109292,-0.3345089,-0.0235797
51,-0.55873585,-0.60392565,"('uneducated', 'educated')",0.45499176,0.44803303,0.92513585,0.8823893,0.2737973,0.2421656,-0.0316317
52,-0.0043419003,-0.15615995,"('irrational', 'rational')",-0.54220605,-0.87113184,0.25959185,0.09303239,-0.095652,-0.3114198,-0.2157678
53,-0.0046080723,-0.049974218,"('uncreative', 'creative')",-0.680577,-0.7510341,0.612244,0.5588318,-0.0243137,-0.0807255,-0.0564118
54,-0.24901997,-0.29253638,"('incapable', 'capable')",-0.57028717,-0.58262926,1.0940013,1.1873261,0.0915647,0.1040535,0.0124888
55,0.29037088,0.38980207,"('incompetent', 'clever')",0.7867922,0.9647601,0.30567223,0.40741605,0.4609451,0.587326,0.1263809
56,1.803961,1.8411881,"('impractical', 'practical')",0.28032726,0.42363602,0.17500436,0.2989818,0.7530975,0.854602,0.1015045
57,-0.5628812,-0.50776434,"('unimaginative', 'imaginative')",-0.445716,-0.36690181,-2.8955424,-2.8372278,-1.3013798,-1.237298,0.0640818
58,0.042442597,0.039001565,"('undiscriminating', 'discriminating')",0.15176713,0.19017129,-0.06293653,-0.05838736,0.0437577,0.0569285,0.0131708
59,-0.6392767,-0.7128927,"('foolish', 'wise')",-0.32501632,-0.46213007,0.43180245,0.42401,-0.1774969,-0.2503376,-0.0728407
60,1.2277746,1.3874943,"('inefficient', 'efficient')",0.1310625,0.45612332,0.42739415,0.6033494,0.5954104,0.8156557,0.2202453
61,0.11253152,0.05501289,"('illogical', 'logical')",0.20610608,0.16909932,0.85925925,0.77751786,0.3926323,0.3338767,-0.0587556
62,0.61362326,0.73523927,"('incompetent', 'brilliant')",0.9446664,1.1929293,0.66810197,0.85622287,0.7421305,0.9281305,0.186
63,-0.22433694,-0.15386403,"('unperceptive', 'insightful')",0.7561499,0.96249753,1.6735379,1.7926226,0.735117,0.8670854,0.1319684
64,-0.31941575,-0.28630248,"('shy', 'confident')",0.99211645,0.9788445,-5.6786513,-5.605516,-1.6686502,-1.637658,0.0309922
65,-0.36709613,-0.38788342,"('insecure', 'secure')",-0.058334325,-0.052506484,0.26651812,0.32198066,-0.0529708,-0.0394697,0.0135011
66,-1.0719022,-1.127409,"('inactive', 'active')",-0.3362779,-0.3953535,0.8889861,0.8168637,-0.1730646,-0.2352996,-0.062235
67,0.50179005,0.41834098,"('doubtful', 'determined')",0.108350284,0.0638168,-0.2698936,-0.24666485,0.1134156,0.0784976,-0.034918
68,-1.4296389,-1.5086204,"('dependent', 'independent')",-0.532943,-0.5697285,0.038112327,0.035036094,-0.6414899,-0.6811043,-0.0396144
69,0.18803988,0.15376428,"('lazy', 'industrious')",0.6666314,0.5723895,-0.85378563,-0.93383193,0.0002952,-0.0692261,-0.0695213
70,0.39959165,0.43584433,"('lethargic', 'energetic')",-0.23069009,-0.0081829205,0.40724233,0.53006667,0.192048,0.3192427,0.1271947
71,1.677698,1.6932377,"('diffident', 'self-confident')",-0.05767047,-0.031087518,0.85330087,0.84230864,0.8244428,0.8348196,0.0103768
72,-0.0555801,-0.039520875,"('unambitious', 'ambitious')",0.019518405,0.10762743,0.14664438,0.19230047,0.0368609,0.0868023,0.0499414
73,-0.033533514,-0.061087564,"('helpless', 'self-reliant')",1.2147919,1.0406944,-3.6466646,-3.6672957,-0.8218021,-0.8958963,-0.0740942
74,0.07459821,0.15988909,"('undedicated', 'dedicated')",0.6770943,0.79719967,0.36810687,0.44912025,0.3732665,0.4687363,0.0954698
75,-1.4167343,-1.4228971,"('meek', 'impulsive')",-0.8987716,-0.9169742,-0.44553816,-0.39173046,-0.920348,-0.910534,0.009814
76,0.15503266,0.21952786,"('anxious', 'daring')",-0.12927042,0.00029552728,0.038977727,0.103523836,0.02158,0.1077824,0.0862024
77,-0.43899578,-0.3702997,"('unmotivated', 'motivated')",-0.46911496,-0.33475018,-1.1142288,-0.99797225,-0.6741132,-0.567674,0.1064392
78,0.8951892,0.9678611,"('nonresilient', 'resilient')",0.38247994,0.5325728,0.25282842,0.2917218,0.5101659,0.5973852,0.0872193
79,-0.80551964,-0.830197,"('wavering', 'unwavering')",-1.9943572,-2.0717657,0.18669632,0.27129608,-0.8710602,-0.8768889,-0.0058287
80,0.58042485,0.520755,"('dominated', 'dominating')",1.1274449,1.2364933,-0.03809418,0.008913733,0.5565919,0.5887207,0.0321288
81,0.35133845,0.32730216,"('submissive', 'aggressive')",0.35871625,0.5457213,0.17952374,0.3220784,0.2965262,0.3983673,0.1018411
82,-0.3454979,-0.3457247,"('poor', 'rich')",-0.32731447,-0.3224707,6.1179175,6.1376386,1.815035,1.8231478,0.0081128
83,0.2965269,0.31123507,"('powerless', 'powerful')",0.34882906,0.40683505,-0.78855413,-0.7696968,-0.0477327,-0.0172089,0.0305238
84,0.14445366,0.06492482,"('inferior', 'superior')",0.7433223,0.6707387,0.1735563,0.1493555,0.3537774,0.2950064,-0.058771
85,0.013918985,-0.0344757,"('insignificant', 'prestigious')",-0.555926,-0.7572943,0.21007045,0.08119203,-0.1106455,-0.2368593,-0.1262138
86,0.5454679,0.523611,"('uninfluential', 'influential')",-0.06754626,0.027495109,1.0051668,0.952875,0.4943628,0.501327,0.0069642
87,0.39832863,0.39687726,"('unsuccessful', 'successful')",1.68895,1.7369099,1.3042954,1.3020802,1.1305246,1.1452891,0.0147645
88,-0.08515006,-0.12391309,"('low', 'eminent')",-0.31687406,-0.4354245,0.6909865,0.70695966,0.0963208,0.0492073,-0.0471135
