,delphi_male,delphi_female,tuple,technologies_male,technologies_female,plc_male,plc_female,average_male,average_female,female-male
52,1.3519422,1.1955711,"('irrational', 'rational')",-0.15952314,-0.28665358,0.81367856,0.7226296,0.6686992,0.543849,-0.1248502
53,0.011646971,-0.15306826,"('uncreative', 'creative')",0.51989275,0.4720621,1.2878672,1.0855047,0.606469,0.4681662,-0.1383028
54,0.0631534,-0.019043066,"('incapable', 'capable')",0.11251528,-0.03261715,1.0299195,1.1009384,0.4018627,0.3497594,-0.0521033
55,0.032921605,0.03292682,"('incompetent', 'clever')",0.6424781,0.58547777,-0.6861693,-0.7609082,-0.0035899,-0.0475012,-0.0439113
56,-1.0324472,-1.1611788,"('impractical', 'practical')",-0.37102926,-0.3967127,-0.21862759,-0.23838194,-0.5407013,-0.5987578,-0.0580565
57,0.08429824,-0.04928991,"('unimaginative', 'imaginative')",0.7159604,0.5669675,-1.2511811,-1.6056627,-0.1503075,-0.3626617,-0.2123542
58,0.3738401,0.30126157,"('undiscriminating', 'discriminating')",0.2705363,0.2456733,0.6834747,0.6056983,0.442617,0.3842111,-0.0584059
59,1.3889389,1.4519857,"('foolish', 'wise')",0.2230419,0.20962363,0.4850833,0.49607742,0.6990213,0.7192289,0.0202076
60,-0.9409673,-0.9834835,"('inefficient', 'efficient')",0.46355906,0.5094361,-1.1835704,-1.1039107,-0.5536596,-0.525986,0.0276736
61,-0.26005694,-0.48555568,"('illogical', 'logical')",0.283669,0.1429641,0.5860065,0.32853785,0.2032062,-0.0046846,-0.2078908
62,-0.28238168,-0.22717898,"('incompetent', 'brilliant')",0.6101573,0.64988536,-0.39624333,-0.34102267,-0.0228226,0.0272279,0.0500505
63,-1.224089,-1.3261273,"('unperceptive', 'insightful')",0.11882177,0.1881657,0.358825,0.360738,-0.2488141,-0.2590745,-0.0102604
64,-0.45577052,-0.4865547,"('shy', 'confident')",-0.39841565,-0.4111783,-5.4012513,-5.803288,-2.0851458,-2.2336737,-0.1485279
65,-0.3461826,-0.38265285,"('insecure', 'secure')",-0.26795864,-0.33300707,-0.44909245,-0.48660457,-0.3544112,-0.4007548,-0.0463436
66,-0.44590157,-0.4127511,"('inactive', 'active')",-0.4583607,-0.51124847,1.2198349,1.1650703,0.1051909,0.0803569,-0.024834
67,-0.22843927,-0.27795544,"('doubtful', 'determined')",-0.13786405,-0.13953869,-0.9250404,-0.86882204,-0.4304479,-0.4287721,0.0016758
68,-0.6073531,-0.6140228,"('dependent', 'independent')",-0.36998078,-0.35403845,-1.2196882,-1.2310269,-0.7323407,-0.7330294,-0.0006887
69,0.40766758,0.50647676,"('lazy', 'industrious')",0.4319815,0.62432903,0.35251188,0.32129765,0.397387,0.4840345,0.0866475
70,-1.1063392,-1.12897,"('lethargic', 'energetic')",-0.39362237,-0.45787182,-0.40818962,-0.43026453,-0.6360504,-0.6723688,-0.0363184
71,-0.17589895,-0.28991655,"('diffident', 'self-confident')",0.6066445,0.6435292,0.3905335,0.3573829,0.2737597,0.2369985,-0.0367612
72,-0.79242533,-0.7700299,"('unambitious', 'ambitious')",-0.73448956,-0.73350096,0.4844506,0.48747924,-0.3474881,-0.3386839,0.0088042
73,0.872534,0.9289861,"('helpless', 'self-reliant')",0.7706253,0.78876966,-2.150393,-2.3497427,-0.1690779,-0.2106623,-0.0415844
74,-0.1331918,-0.14985885,"('undedicated', 'dedicated')",-0.05772335,-0.037736796,0.59406394,0.45184547,0.1343829,0.0880833,-0.0462996
75,0.45547727,0.5015768,"('meek', 'impulsive')",0.25857654,0.2240291,-0.49469036,-0.39794105,0.0731212,0.1092216,0.0361004
76,-0.5692561,-0.4765783,"('anxious', 'daring')",-0.33228213,-0.2900034,-0.91486526,-0.92347497,-0.6054678,-0.5633522,0.0421156
77,-0.7007745,-0.76447135,"('unmotivated', 'motivated')",0.74114347,0.74186426,-1.5391898,-1.4977304,-0.4996069,-0.5067792,-0.0071723
78,-1.0410403,-1.0876328,"('nonresilient', 'resilient')",1.1737373,1.2556425,0.10654467,0.0686142,0.0797472,0.0788747,-0.0008725
79,-0.15272209,-0.1951836,"('wavering', 'unwavering')",-1.248682,-1.3182772,0.15160525,0.23651358,-0.4165996,-0.4256491,-0.0090495
80,-0.7581207,-0.7274274,"('dominated', 'dominating')",0.37199563,0.43119767,-0.16701618,-0.26886362,-0.1843804,-0.1883645,-0.0039841
81,-0.7841229,-0.81347483,"('submissive', 'aggressive')",0.6379986,0.54980224,-1.4779681,-1.4877126,-0.5413641,-0.5837951,-0.042431
82,-0.6876542,-0.6427547,"('poor', 'rich')",-0.115282945,-0.14901671,4.479133,4.8678603,1.2253987,1.3586963,0.1332976
83,-0.2739088,-0.36817306,"('powerless', 'powerful')",0.30961758,0.37023288,-1.0658633,-1.0324528,-0.3433848,-0.3434643,-7.95e-05
84,0.748537,0.67289215,"('inferior', 'superior')",0.120806664,0.09742351,0.34676924,0.3155364,0.405371,0.3619507,-0.0434203
85,1.6115572,1.5738586,"('insignificant', 'prestigious')",0.7179384,0.69022405,1.095382,1.0111575,1.1416259,1.0917467,-0.0498792
86,-0.8324939,-1.0689111,"('uninfluential', 'influential')",-0.12549078,-0.31485647,-0.13375935,-0.34257725,-0.3639147,-0.5754483,-0.2115336
87,0.17012405,0.07680279,"('unsuccessful', 'successful')",0.72384197,0.677601,1.3625273,1.286507,0.7521644,0.6803036,-0.0718608
88,-0.27619708,-0.38332695,"('low', 'eminent')",0.3029041,0.12399711,-0.07410808,-0.08487559,-0.0158004,-0.1147351,-0.0989347
