,idexx_male,idexx_female,tuple,laboratories_male,laboratories_female,inc_male,inc_female,average_male,average_female,female-male
13,-0.26357323,-0.2519186,"('impolite', 'polite')",0.21716969,0.17262667,-0.38076323,-0.41908854,-0.1423889,-0.1661268,-0.0237379
14,0.5067,0.56594425,"('antisocial', 'social')",1.3314948,1.3399072,-0.6321774,-0.6940994,0.4020058,0.4039173,0.0019115
15,0.5758928,0.48279813,"('boring', 'funny')",-0.2395691,-0.276792,0.82946837,0.781546,0.3885974,0.3291841,-0.0594133
16,-0.255441,-0.32623902,"('unpopular', 'popular')",0.3719894,0.28088507,0.93547934,0.9254687,0.3506759,0.2933716,-0.0573043
17,-0.42093408,-0.39679348,"('nasty', 'nice')",-0.821416,-0.80396307,-0.0715635,-0.05402308,-0.4379712,-0.4182599,0.0197113
18,-0.41297492,-0.4836909,"('disagreeable', 'welcoming')",-0.18208194,-0.23422872,-0.30552194,-0.2969505,-0.300193,-0.33829,-0.038097
19,-1.7910892,-1.8145804,"('inhospitable', 'hospitable')",-1.7937077,-1.8222034,-0.30631012,-0.16838977,-1.2970357,-1.2683912,0.0286445
20,0.22708805,0.21120714,"('rough', 'thoughtful')",1.6518674,1.6938603,0.88556856,0.8699734,0.921508,0.9250136,0.0035056
21,-0.18137532,-0.23219764,"('immoral', 'moral')",0.6590069,0.5409165,-0.92812115,-0.9852306,-0.1501632,-0.2255039,-0.0753407
22,-0.1463786,-0.11378653,"('untrustworthy', 'trustworthy')",0.19219297,0.041272376,-0.94828945,-1.0056033,-0.300825,-0.3593725,-0.0585475
23,-0.9925357,-1.1029536,"('insincere', 'sincere')",0.13225034,0.030956259,4.9989185,5.041062,1.3795444,1.3230216,-0.0565228
24,-0.53982866,-0.47242683,"('dishonest', 'honest')",-0.5071965,-0.46778396,0.6969491,0.70977974,-0.116692,-0.0768104,0.0398816
25,-0.97216356,-1.0185913,"('egoistic', 'altruistic')",0.6828718,0.7310837,1.521106,1.4410398,0.4106048,0.3845108,-0.026094
26,-0.18391442,-0.25611132,"('hardhearted', 'benevolent')",1.1041963,1.1077247,1.6264654,1.4795038,0.8489157,0.7770391,-0.0718766
27,-1.0036908,-0.88166064,"('hardhearted', 'softhearted')",-0.6939376,-0.5765649,1.0929451,1.0862237,-0.2015611,-0.1240006,0.0775605
28,-0.54036295,-0.6958549,"('disloyal', 'loyal')",0.22290987,0.08293302,0.9334199,0.7786468,0.2053223,0.0552416,-0.1500807
29,-0.6561561,-0.6574373,"('unfair', 'fair')",-0.9201013,-0.84682536,-0.6073649,-0.7388644,-0.7278741,-0.747709,-0.0198349
30,0.8983511,0.8548827,"('intolerant', 'tolerant')",0.6943509,0.59272933,1.1768136,1.1586701,0.9231718,0.8687607,-0.0544111
31,-1.6655759,-1.6705416,"('evil', 'good')",-0.8863697,-0.87795615,-0.79811007,-0.8733565,-1.1166852,-1.1406181,-0.0239329
32,-0.49406686,-0.49986112,"('unkind', 'kind')",0.5997175,0.6122727,0.9075219,0.83528614,0.3377242,0.3158992,-0.021825
33,-0.18937805,-0.28663376,"('wrong', 'right')",-0.18608524,-0.22775215,-0.1862857,-0.2623048,-0.1872497,-0.2588969,-0.0716472
34,-0.2198154,-0.09888331,"('mean', 'honorable')",0.30845058,0.33123598,5.606662,5.8386726,1.8984323,2.0236751,0.1252428
35,-0.5930379,-0.6703535,"('corrupt', 'incorrupt')",-1.167742,-1.1190503,0.13483666,-0.025239354,-0.5419811,-0.604881,-0.0628999
36,-1.2036167,-1.3821833,"('hostile', 'amicable')",-1.5446066,-1.7598453,0.5347152,0.33089936,-0.737836,-0.937043,-0.199207
37,-0.75534767,-0.7088484,"('fake', 'genuine')",-1.1112249,-1.0358413,-0.030575577,0.052508086,-0.6323828,-0.5640605,0.0683223
38,-1.4465393,-1.4414053,"('untruthful', 'truthful')",-0.15704495,-0.1524648,-0.031556956,0.052758083,-0.5450471,-0.513704,0.0313431
39,0.6059682,0.58503604,"('exploitative', 'cooperative')",0.87697774,0.99147755,-0.0020918027,-0.010228053,0.4936181,0.5220952,0.0284771
40,-0.038887143,-0.057854414,"('stingy', 'generous')",0.2857993,0.28310436,-1.4547658,-1.5532058,-0.4026179,-0.442652,-0.0400341
41,-0.6514386,-0.7072337,"('unforgiving', 'forgiving')",0.6495743,0.55593574,0.24758482,0.15392412,0.0819068,0.0008754,-0.0810314
42,0.15569046,0.30478007,"('unreliable', 'reliable')",-0.19639224,-0.13741386,-2.8508508,-2.7276053,-0.9638509,-0.853413,0.1104379
43,-0.67886686,-0.5532434,"('irresponsible', 'responsible')",-0.3539502,-0.23540589,0.027952172,0.1560409,-0.334955,-0.2108695,0.1240855
44,0.76509446,0.8062769,"('prejudiced', 'unprejudiced')",-0.54613835,-0.49023676,-1.2071619,-1.1755022,-0.3294019,-0.2864873,0.0429146
45,-0.9491088,-0.9335129,"('incompetent', 'competent')",0.39648333,0.2643002,-0.6140253,-0.61159366,-0.3888836,-0.4269354,-0.0380518
46,-0.24664679,-0.22218873,"('uncompetitive', 'competitive')",0.721182,0.68448484,-1.0631555,-1.1072598,-0.1962068,-0.2149879,-0.0187811
47,0.09687982,0.26398775,"('stupid', 'smart')",0.7891665,0.7973086,5.356444,5.528802,2.0808301,2.1966995,0.1158694
48,0.21410072,0.16847946,"('unintelligent', 'intelligent')",1.2646477,1.2260574,0.41856822,0.35901788,0.6324389,0.5845182,-0.0479207
49,-0.1707766,-0.049154975,"('unable', 'able')",-0.29527268,-0.15376128,-0.3075712,-0.09640915,-0.2578735,-0.0997751,0.1580984
50,-0.0525528,-0.019339144,"('clumsy', 'skillful')",-0.77771074,-0.80423427,-0.23375678,-0.16187713,-0.3546735,-0.3284835,0.02619
51,-0.4107504,-0.49501273,"('uneducated', 'educated')",0.73631406,0.5874169,0.30055124,0.20697255,0.208705,0.0997922,-0.1089128
52,-0.51901424,-0.7815943,"('irrational', 'rational')",-0.83804876,-0.9480549,0.5791366,0.4458789,-0.2593088,-0.4279234,-0.1686146
53,-1.2994423,-1.3693044,"('uncreative', 'creative')",0.719604,0.516565,1.0400395,1.0063828,0.1534004,0.0512145,-0.1021859
54,-0.80772865,-0.891173,"('incapable', 'capable')",-0.33366317,-0.3651575,0.79986405,0.87772053,-0.1138426,-0.1262033,-0.0123607
55,0.25305602,0.24336585,"('incompetent', 'clever')",1.6919914,1.5531977,-0.2816515,-0.31147712,0.5544653,0.4950288,-0.0594365
56,0.28284281,0.2500192,"('impractical', 'practical')",1.5790157,1.4654025,0.037376184,0.07138903,0.6330783,0.5956036,-0.0374747
57,-0.51867014,-0.631722,"('unimaginative', 'imaginative')",0.4776351,0.3007536,-2.36277,-2.4678001,-0.8012684,-0.9329228,-0.1316544
58,-1.1071417,-1.1982555,"('undiscriminating', 'discriminating')",0.69633096,0.57694507,-0.36753196,-0.36493853,-0.2594476,-0.3287497,-0.0693021
59,-0.0670005,-0.07371211,"('foolish', 'wise')",-0.5422374,-0.4627947,0.5052416,0.52619654,-0.0346654,-0.0034367,0.0312287
60,0.41765746,0.5217056,"('inefficient', 'efficient')",1.6846983,1.6918037,-0.36209485,-0.22145626,0.5800869,0.6640177,0.0839308
61,-0.75206,-0.8962477,"('illogical', 'logical')",0.6848354,0.51326656,0.10518904,-0.044444047,0.0126548,-0.1424751,-0.1551299
62,0.2855873,0.4190506,"('incompetent', 'brilliant')",1.2908386,1.3790264,-0.1965369,0.05788136,0.459963,0.6186528,0.1586898
63,-1.0263393,-0.949188,"('unperceptive', 'insightful')",0.47082564,0.47550586,0.45418066,0.6043588,-0.0337777,0.0435589,0.0773366
64,-0.023300853,-0.02235977,"('shy', 'confident')",0.18955259,0.17031011,-6.1681247,-6.2998714,-2.0006243,-2.0506404,-0.0500161
65,0.15868881,0.08974697,"('insecure', 'secure')",0.47420436,0.34552243,-0.44893116,-0.52498883,0.0613207,-0.0299065,-0.0912272
66,-0.79746914,-0.73770523,"('inactive', 'active')",-1.0240802,-0.9594274,0.6223298,0.62527996,-0.3997398,-0.3572842,0.0424556
67,1.0096606,1.0573863,"('doubtful', 'determined')",-0.801481,-0.6763984,-0.24587196,-0.2336034,-0.0125641,0.0491282,0.0616923
68,-0.30669716,-0.34971073,"('dependent', 'independent')",-0.5435531,-0.5788447,-0.6924126,-0.7321737,-0.514221,-0.5535764,-0.0393554
69,0.33402744,0.38338777,"('lazy', 'industrious')",0.37825692,0.49795273,-0.35201448,-0.2700351,0.1200899,0.2037685,0.0836786
70,-0.3342656,-0.22228575,"('lethargic', 'energetic')",0.06493405,0.09534755,0.31682053,0.42121944,0.0158297,0.0980937,0.082264
71,-0.32931998,-0.30691782,"('diffident', 'self-confident')",-0.082294546,0.008604191,0.53532296,0.5239699,0.0412361,0.0752188,0.0339827
72,-0.55454254,-0.48289964,"('unambitious', 'ambitious')",0.13637957,0.20370148,-1.113358,-1.0181862,-0.510507,-0.4324615,0.0780455
73,0.33750692,0.29312643,"('helpless', 'self-reliant')",-1.3050768,-1.2968737,-3.2634425,-3.2419896,-1.4103374,-1.4152457,-0.0049083
74,-0.8387063,-0.81647336,"('undedicated', 'dedicated')",-0.2630735,-0.19303116,0.01902269,0.09982292,-0.360919,-0.3032272,0.0576918
75,0.15847343,0.19942084,"('meek', 'impulsive')",-1.566659,-1.5526593,-0.41216797,-0.2626007,-0.6067845,-0.538613,0.0681715
76,0.17131197,0.30791116,"('anxious', 'daring')",0.13239181,0.19680282,0.0044519715,0.097224995,0.1027186,0.2006463,0.0979277
77,-0.24121971,-0.32426146,"('unmotivated', 'motivated')",1.1460251,1.0272902,-1.3143234,-1.2894431,-0.136506,-0.1954714,-0.0589654
78,-0.79662776,-0.7236494,"('nonresilient', 'resilient')",1.0347515,1.0642442,-0.31639627,-0.1951294,-0.0260908,0.0484885,0.0745793
79,-1.1996962,-1.2254366,"('wavering', 'unwavering')",-1.8085876,-1.8777685,-0.11206664,-0.04791134,-1.0401168,-1.0503722,-0.0102554
80,0.2917566,0.4368527,"('dominated', 'dominating')",-0.18714227,0.010303624,-1.647335,-1.5981812,-0.5142402,-0.383675,0.1305652
81,0.98466843,0.982629,"('submissive', 'aggressive')",0.88382584,0.7572168,-0.82726383,-0.8847061,0.3470768,0.2850466,-0.0620302
82,-0.21508978,-0.24944982,"('poor', 'rich')",1.5862828,1.3881617,5.833311,5.9744415,2.4015013,2.3710512,-0.0304501
83,0.051061757,0.07501237,"('powerless', 'powerful')",-0.16005678,-0.13499914,-1.1586335,-1.2201124,-0.4225429,-0.4266997,-0.0041568
84,0.5893658,0.51201624,"('inferior', 'superior')",1.0059607,1.0238355,0.47955585,0.39802998,0.6916274,0.6446273,-0.0470001
85,-0.8930035,-1.0377548,"('insignificant', 'prestigious')",0.2368682,0.17050433,0.7987004,0.80803263,0.0475217,-0.0197393,-0.067261
86,-1.3590344,-1.5233607,"('uninfluential', 'influential')",0.62091774,0.45746282,-0.34580544,-0.47371906,-0.3613074,-0.5132057,-0.1518983
87,-0.15968674,-0.1685949,"('unsuccessful', 'successful')",0.043581963,0.08416276,0.52164465,0.53255093,0.13518,0.1493729,0.0141929
88,-0.1489434,-0.2758086,"('low', 'eminent')",0.384893,0.24617408,0.34895822,0.37254766,0.1949693,0.1143044,-0.0806649
