,corning_male,corning_female,tuple,inc_male,inc_female,average_male,average_female,female-male
64,-0.21094328,-0.09977061,"('shy', 'confident')",-6.8948674,-7.0320625,-3.5529053,-3.5659165,-0.0130112
65,0.11666163,0.045150526,"('insecure', 'secure')",-0.6386491,-0.7205871,-0.2609937,-0.3377183,-0.0767246
66,-0.3934255,-0.46881378,"('inactive', 'active')",0.81984985,0.8112651,0.2132122,0.1712257,-0.0419865
67,0.31900838,0.4759743,"('doubtful', 'determined')",-0.39101985,-0.34445047,-0.0360057,0.0657619,0.1017676
68,-0.8723103,-0.7672664,"('dependent', 'independent')",-0.621064,-0.6210303,-0.7466872,-0.6941483,0.0525389
69,0.30532032,0.32650316,"('lazy', 'industrious')",-0.5133534,-0.45371968,-0.1040165,-0.0636083,0.0404082
70,0.8756201,0.9248844,"('lethargic', 'energetic')",0.8338257,0.7238428,0.8547229,0.8243636,-0.0303593
71,0.34335455,0.24854943,"('diffident', 'self-confident')",0.5064495,0.5513258,0.424902,0.3999376,-0.0249644
72,-0.5680908,-0.54989356,"('unambitious', 'ambitious')",-0.5877952,-0.638331,-0.577943,-0.5941123,-0.0161693
73,0.73736876,0.78311485,"('helpless', 'self-reliant')",-2.8231032,-2.743135,-1.0428672,-0.98001,0.0628572
74,0.51042265,0.47629505,"('undedicated', 'dedicated')",0.10500931,0.018208481,0.307716,0.2472518,-0.0604642
75,0.12713812,0.06240856,"('meek', 'impulsive')",-0.1356599,-0.10057784,-0.0042609,-0.0190846,-0.0148237
76,-0.07264537,0.07818761,"('anxious', 'daring')",-0.21497723,-0.07739344,-0.1438113,0.0003971,0.1442084
77,-0.7714898,-0.6284179,"('unmotivated', 'motivated')",-1.3254806,-1.2411817,-1.0484852,-0.9347998,0.1136854
78,-0.21929103,-0.2521379,"('nonresilient', 'resilient')",-0.047005102,0.014302468,-0.1331481,-0.1189177,0.0142304
79,-0.32965598,-0.5750942,"('wavering', 'unwavering')",0.35769027,0.36131042,0.0140171,-0.1068919,-0.120909
80,0.9517658,0.9946419,"('dominated', 'dominating')",-1.1430882,-1.2194788,-0.0956612,-0.1124185,-0.0167573
81,0.5112007,0.5119263,"('submissive', 'aggressive')",-0.90286076,-0.98511606,-0.19583,-0.2365949,-0.0407649
82,-0.31173477,-0.39124754,"('poor', 'rich')",5.593093,5.7114463,2.6406791,2.6600993,0.0194202
83,-0.18273583,-0.18524395,"('powerless', 'powerful')",-1.0770037,-1.2021657,-0.6298698,-0.6937048,-0.063835
84,0.09416902,0.08742694,"('inferior', 'superior')",0.82657546,0.7986542,0.4603722,0.4430406,-0.0173316
85,-0.2942019,-0.33887878,"('insignificant', 'prestigious')",0.32170644,0.5159638,0.0137523,0.0885425,0.0747902
86,-0.15512626,-0.32461178,"('uninfluential', 'influential')",0.28213754,0.0067615174,0.0635056,-0.1589251,-0.2224307
87,0.22696038,0.07916599,"('unsuccessful', 'successful')",0.5193425,0.5219099,0.3731514,0.3005379,-0.0726135
88,-1.0507431,-1.007273,"('low', 'eminent')",0.15206245,0.15059754,-0.4493403,-0.4283377,0.0210026
