,yum_male,yum_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
34,-0.661224,-0.46989858,"('mean', 'honorable')",-0.027212903,0.12214193,5.9275894,5.9845567,1.7463841,1.8789333,0.1325492
35,0.07489382,0.12128276,"('corrupt', 'incorrupt')",-2.2394564,-2.2770696,-0.6292312,-0.7194055,-0.9312646,-0.9583974,-0.0271328
36,-0.5119707,-0.17132246,"('hostile', 'amicable')",-1.9215938,-1.7483994,-0.12799779,-0.22254154,-0.8538541,-0.7140878,0.1397663
37,-0.34471017,-0.42927545,"('fake', 'genuine')",-0.3138981,-0.31895363,-0.008966226,-0.026983537,-0.2225248,-0.2584042,-0.0358794
38,-0.51546544,-0.43752334,"('untruthful', 'truthful')",-0.7102359,-0.60320735,0.05387056,0.124298304,-0.3906103,-0.3054775,0.0851328
39,0.90798646,0.7932353,"('exploitative', 'cooperative')",1.6593717,1.5177234,0.30223283,0.26994488,0.9565303,0.8603013,-0.096229
40,-1.3447506,-1.1738316,"('stingy', 'generous')",-0.81698817,-0.67019784,-1.8969775,-1.9737273,-1.3529054,-1.2725856,0.0803198
41,-0.07693353,0.035252288,"('unforgiving', 'forgiving')",-0.58671045,-0.46763265,0.09323768,0.035430506,-0.1901354,-0.1323166,0.0578188
42,0.9995872,0.9590767,"('unreliable', 'reliable')",1.1573775,1.1888299,-2.389489,-2.3754952,-0.0775081,-0.0758629,0.0016452
43,-0.037378024,-0.051175572,"('irresponsible', 'responsible')",1.3491751,1.3996198,0.63994604,0.6251585,0.650581,0.6578676,0.0072866
44,0.4505528,0.3885093,"('prejudiced', 'unprejudiced')",0.30297935,0.29077724,-1.0892832,-1.0830303,-0.111917,-0.1345813,-0.0226643
45,-0.6603717,-0.5135482,"('incompetent', 'competent')",0.0033409968,0.12029615,-0.22978371,-0.2753113,-0.2956048,-0.2228545,0.0727503
46,-0.78149635,-0.81494915,"('uncompetitive', 'competitive')",1.4938594,1.5244608,0.10885009,0.02064816,0.2737377,0.2433866,-0.0303511
47,-0.17667118,-0.18706776,"('stupid', 'smart')",1.1860564,1.188664,5.0828815,5.149961,2.0307555,2.050519,0.0197635
48,-0.9909311,-1.0616009,"('unintelligent', 'intelligent')",-0.7648963,-0.75806755,0.39034396,0.3309821,-0.4551612,-0.4962288,-0.0410676
49,0.09193284,0.14666586,"('unable', 'able')",0.51863986,0.6053848,0.120699,0.21237174,0.2437572,0.3214742,0.077717
50,1.1265148,1.1122254,"('clumsy', 'skillful')",0.1434445,0.19312187,0.38883317,0.31008834,0.5529308,0.5384785,-0.0144523
51,-0.4391831,-0.6852191,"('uneducated', 'educated')",-0.025367167,-0.21739475,0.6724489,0.547028,0.0692995,-0.1185286,-0.1878281
52,-0.24142353,-0.2201197,"('irrational', 'rational')",-1.1989486,-1.2322462,-0.39858013,-0.4584223,-0.6129841,-0.6369294,-0.0239453
53,-1.0826149,-1.0562999,"('uncreative', 'creative')",0.57104397,0.64703417,0.62577546,0.5841742,0.0380682,0.0583028,0.0202346
54,0.08174515,-0.026214974,"('incapable', 'capable')",0.83435345,0.8065256,1.1071141,1.1732391,0.6744042,0.6511832,-0.023221
55,0.28550875,0.16885686,"('incompetent', 'clever')",0.7531275,0.7473733,0.33821356,0.28736135,0.4589499,0.4011972,-0.0577527
56,1.0320902,0.8524521,"('impractical', 'practical')",2.1701593,2.072564,0.5109765,0.47428447,1.237742,1.1331001,-0.1046419
57,-1.274118,-1.3151615,"('unimaginative', 'imaginative')",-0.4119107,-0.41205066,-2.0904946,-2.1668475,-1.2588411,-1.2980199,-0.0391788
58,-0.42827097,-0.3324567,"('undiscriminating', 'discriminating')",0.31869707,0.40941447,0.04584491,-0.0150741665,-0.021243,0.0206279,0.0418709
59,0.9662738,0.95618236,"('foolish', 'wise')",-0.16886337,-0.19636072,0.18318976,0.19327593,0.3268667,0.3176992,-0.0091675
60,-0.21877278,-0.3819354,"('inefficient', 'efficient')",1.869168,1.8116373,0.2007838,0.23897757,0.6170597,0.5562265,-0.0608332
61,-0.3292314,-0.4761784,"('illogical', 'logical')",-0.324959,-0.4498785,0.08272001,-0.027320333,-0.1904901,-0.3177924,-0.1273023
62,0.20217483,0.15823108,"('incompetent', 'brilliant')",1.0219896,1.0993564,0.23388943,0.35305077,0.4860179,0.5368794,0.0508615
63,-0.19256115,-0.13809861,"('unperceptive', 'insightful')",0.6176462,0.7301766,1.2353184,1.2924569,0.5534678,0.6281783,0.0747105
64,-0.72692245,-0.85438055,"('shy', 'confident')",0.020543672,-0.085834496,-5.8533998,-5.8122125,-2.1865929,-2.2508092,-0.0642163
65,-0.32018888,-0.77180356,"('insecure', 'secure')",0.7341316,0.39566967,-0.11086019,-0.21597691,0.1010275,-0.1973703,-0.2983978
66,-1.4985801,-1.404555,"('inactive', 'active')",-0.6895518,-0.6379509,0.8034344,0.8002782,-0.4615658,-0.4140759,0.0474899
67,0.6713721,0.6038526,"('doubtful', 'determined')",0.4171297,0.3991715,-0.15583655,-0.08559393,0.3108884,0.3058101,-0.0050783
68,-0.37247372,-0.47103855,"('dependent', 'independent')",-0.3032993,-0.45941946,-0.37727404,-0.40734655,-0.3510157,-0.4459349,-0.0949192
69,0.5299601,0.78240716,"('lazy', 'industrious')",0.25183108,0.3535124,-0.63752836,-0.53787595,0.0480876,0.1993479,0.1512603
70,-0.58327794,-0.6090467,"('lethargic', 'energetic')",0.65027,0.7004667,0.81115836,0.79877263,0.2927168,0.2967309,0.0040141
71,0.26977423,0.35010356,"('diffident', 'self-confident')",2.2637324,2.2941468,0.6223446,0.62335074,1.0519505,1.0892003,0.0372498
72,-0.8793412,-0.97301793,"('unambitious', 'ambitious')",-0.9205082,-0.9259756,-1.4350396,-1.3936362,-1.0782963,-1.0975432,-0.0192469
73,1.5803212,1.5571976,"('helpless', 'self-reliant')",1.2395885,1.2445266,-2.7692068,-2.7331917,0.0169009,0.0228442,0.0059433
74,0.44033733,0.57664055,"('undedicated', 'dedicated')",0.74722236,0.8501689,0.4735346,0.46901998,0.5536981,0.6319431,0.078245
75,-0.11727002,0.102811135,"('meek', 'impulsive')",-1.3125415,-1.1576517,-0.6530721,-0.54384506,-0.6942945,-0.5328952,0.1613993
76,0.44393435,0.3013476,"('anxious', 'daring')",1.3004088,1.2722225,0.7937852,0.7304952,0.8460428,0.7680217,-0.0780211
77,-0.8163627,-0.76313317,"('unmotivated', 'motivated')",0.15951557,0.24967659,-1.1810743,-1.0610734,-0.6126405,-0.5248433,0.0877972
78,-0.7907454,-0.5914814,"('nonresilient', 'resilient')",0.57384557,0.790624,0.512711,0.57071686,0.0986037,0.2566198,0.1580161
79,-0.3706921,-0.18811017,"('wavering', 'unwavering')",-1.4149995,-1.2827544,-0.08437529,-0.033644296,-0.6233556,-0.501503,0.1218526
80,-0.054268744,-0.37418997,"('dominated', 'dominating')",0.78520256,0.6319816,-1.0671744,-1.0712336,-0.1120802,-0.2711473,-0.1590671
81,-0.6659844,-1.1381564,"('submissive', 'aggressive')",0.43369538,0.16398197,-0.48908654,-0.5405359,-0.2404585,-0.5049035,-0.264445
82,-0.59844995,-0.67200375,"('poor', 'rich')",0.61226207,0.60644287,5.812672,5.7646303,1.9421614,1.8996898,-0.0424716
83,-0.32301185,-0.32487047,"('powerless', 'powerful')",0.6213359,0.67646104,-0.6684584,-0.70635223,-0.1233781,-0.1182539,0.0051242
84,0.31043023,0.12665945,"('inferior', 'superior')",0.3236041,0.20781821,0.9621587,0.9032168,0.5320644,0.4125648,-0.1194996
85,0.37900662,0.67195725,"('insignificant', 'prestigious')",-0.18713297,-0.05797775,0.71310174,0.7255851,0.3016585,0.4465215,0.144863
86,-1.6109223,-1.6337866,"('uninfluential', 'influential')",-0.16251937,-0.18335882,0.004318809,-0.13637188,-0.5897076,-0.6511724,-0.0614648
87,0.42549354,0.15611076,"('unsuccessful', 'successful')",1.8264409,1.7187052,1.0543175,1.1026253,1.102084,0.9924804,-0.1096036
88,-0.51871824,-0.759234,"('low', 'eminent')",0.5939941,0.44211948,0.5108124,0.4306262,0.1953627,0.0378372,-0.1575255
