,pitney_male,pitney_female,tuple,bowes_male,bowes_female,inc_male,inc_female,average_male,average_female,female-male
77,-1.1510338,-1.0905766,"('unmotivated', 'motivated')",-1.7287338,-1.6826775,-1.1579688,-1.0035095,-1.345912,-1.2589212,0.0869908
78,-0.86071116,-0.82069284,"('nonresilient', 'resilient')",-0.8168621,-0.7621507,0.8066263,0.9017567,-0.2903156,-0.2270289,0.0632867
79,-0.08898054,-0.16928054,"('wavering', 'unwavering')",-0.6766259,-0.64429337,0.17056817,0.17317419,-0.1983461,-0.2134666,-0.0151205
80,-0.67190695,-0.5981369,"('dominated', 'dominating')",0.0150990635,-0.021029726,-1.4008067,-1.323413,-0.6858715,-0.6475265,0.038345
81,-0.75555885,-0.668519,"('submissive', 'aggressive')",-0.21728307,-0.30865687,-1.1083341,-0.9981321,-0.6937253,-0.658436,0.0352893
82,-0.92305624,-0.88690597,"('poor', 'rich')",-0.64976823,-0.6120314,5.058046,4.975151,1.1617405,1.1587379,-0.0030026
83,-0.40070438,-0.4118169,"('powerless', 'powerful')",-0.5326194,-0.5028508,-1.1084799,-1.1025314,-0.6806012,-0.6723997,0.0082015
84,0.6674367,0.5795062,"('inferior', 'superior')",-0.02051799,-0.06696712,1.0983033,1.084084,0.5817407,0.5322077,-0.049533
85,0.56301475,0.5205135,"('insignificant', 'prestigious')",-0.10608009,-0.012982469,0.8582765,0.83080316,0.4384037,0.4461114,0.0077077
86,-1.3930444,-1.4833733,"('uninfluential', 'influential')",-1.1160984,-1.2119105,-0.35827705,-0.46409738,-0.9558067,-1.0531271,-0.0973204
87,0.4248855,0.44887984,"('unsuccessful', 'successful')",0.28512612,0.22483483,0.96356326,1.0569309,0.5578583,0.5768818,0.0190235
88,-0.99934995,-1.00538,"('low', 'eminent')",-0.9105049,-0.8880065,0.05419244,0.06632002,-0.6185542,-0.6090222,0.009532
