,chevron_male,chevron_female,tuple,corp_male,corp_female,average_male,average_female,female-male
22,-1.3967577,-1.416038,"('untrustworthy', 'trustworthy')",-1.3315574,-1.3664563,-1.3641576,-1.3912472,-0.0270896
23,-1.1151782,-1.2326577,"('insincere', 'sincere')",5.6373324,5.604446,2.2610772,2.185894,-0.0751832
24,-0.67527163,-0.76416457,"('dishonest', 'honest')",0.29352602,0.30383682,-0.1908728,-0.2301639,-0.0392911
25,0.66018933,0.60997355,"('egoistic', 'altruistic')",1.5796692,1.5751287,1.1199293,1.0925511,-0.0273782
26,0.76147985,0.65355325,"('hardhearted', 'benevolent')",1.7964321,1.7433473,1.2789559,1.1984503,-0.0805056
27,-0.7583394,-0.7492331,"('hardhearted', 'softhearted')",1.0052103,0.93381137,0.1234354,0.0922891,-0.0311463
28,-0.39733437,-0.5657537,"('disloyal', 'loyal')",1.1464198,1.0954679,0.3745427,0.2648571,-0.1096856
29,-0.32403356,-0.42854148,"('unfair', 'fair')",-0.42090654,-0.5522077,-0.3724701,-0.4903746,-0.1179045
30,-0.7980506,-0.85666573,"('intolerant', 'tolerant')",0.34581906,0.3642671,-0.2261158,-0.2461993,-0.0200835
31,0.9030549,0.8864752,"('evil', 'good')",-0.41982657,-0.5929368,0.2416142,0.1467692,-0.094845
32,-0.7390453,-0.86598843,"('unkind', 'kind')",0.43207252,0.38524246,-0.1534864,-0.240373,-0.0868866
33,1.1222566,1.0146455,"('wrong', 'right')",-0.39028913,-0.41910714,0.3659838,0.2977692,-0.0682146
34,-0.623622,-0.525921,"('mean', 'honorable')",5.156293,5.26061,2.2663355,2.3673446,0.1010091
35,1.1246297,1.0610906,"('corrupt', 'incorrupt')",0.0051243566,-0.10557491,0.564877,0.4777578,-0.0871192
36,1.1519613,0.91380864,"('hostile', 'amicable')",0.4007738,0.1287597,0.7763675,0.5212842,-0.2550833
37,-0.13417265,-0.15951928,"('fake', 'genuine')",-0.18252146,-0.17622343,-0.1583471,-0.1678714,-0.0095243
38,-0.30028772,-0.3849875,"('untruthful', 'truthful')",-0.296852,-0.25749975,-0.2985699,-0.3212436,-0.0226737
39,0.2556251,0.34522697,"('exploitative', 'cooperative')",0.09055547,0.1978942,0.1730903,0.2715606,0.0984703
40,0.44013962,0.32235417,"('stingy', 'generous')",-1.6874998,-1.8603798,-0.6236801,-0.7690128,-0.1453327
41,-0.19052146,-0.3025747,"('unforgiving', 'forgiving')",0.054227103,-0.09915209,-0.0681472,-0.2008634,-0.1327162
42,-0.16797997,-0.18844202,"('unreliable', 'reliable')",-3.634222,-3.6735718,-1.901101,-1.9310069,-0.0299059
43,-1.3373334,-1.343878,"('irresponsible', 'responsible')",-0.059086964,-0.050142795,-0.6982102,-0.6970104,0.0011998
44,-0.46318418,-0.28851438,"('prejudiced', 'unprejudiced')",-1.6694039,-1.6366589,-1.0662941,-0.9625866,0.1037075
45,-1.2388413,-1.2964301,"('incompetent', 'competent')",-0.27285013,-0.35737464,-0.7558457,-0.8269024,-0.0710567
46,-1.4058839,-1.4178604,"('uncompetitive', 'competitive')",-1.2480483,-1.2517335,-1.326966,-1.3347969,-0.0078309
47,-0.8175688,-0.7081954,"('stupid', 'smart')",5.1165323,5.221359,2.1494818,2.2565818,0.1071
48,-0.49949652,-0.50405353,"('unintelligent', 'intelligent')",0.61348766,0.6801888,0.0569956,0.0880676,0.031072
49,-0.6786039,-0.5912608,"('unable', 'able')",-0.47968102,-0.4437849,-0.5791425,-0.5175228,0.0616197
50,0.10804361,0.10417782,"('clumsy', 'skillful')",-0.17841311,-0.28185266,-0.0351847,-0.0888374,-0.0536527
51,-1.7443265,-1.9211061,"('uneducated', 'educated')",0.030958682,0.014957622,-0.8566839,-0.9530742,-0.0963903
52,0.5954814,0.41605812,"('irrational', 'rational')",0.27385175,0.11754201,0.4346666,0.2668001,-0.1678665
53,0.08411605,-0.18522246,"('uncreative', 'creative')",0.4362984,0.26285654,0.2602072,0.038817,-0.2213902
54,-0.540824,-0.6608777,"('incapable', 'capable')",0.63371146,0.6372878,0.0464437,-0.011795,-0.0582387
55,-1.0958916,-1.0558134,"('incompetent', 'clever')",0.025417253,0.0925047,-0.5352372,-0.4816544,0.0535828
56,-0.83659184,-0.94109714,"('impractical', 'practical')",-0.7881938,-0.7697319,-0.8123928,-0.8554145,-0.0430217
57,-1.0867603,-1.3357501,"('unimaginative', 'imaginative')",-3.4095166,-3.4725208,-2.2481384,-2.4041355,-0.1559971
58,0.7797686,0.6501029,"('undiscriminating', 'discriminating')",0.23347974,0.100072354,0.5066242,0.3750876,-0.1315366
59,0.8398608,0.80018973,"('foolish', 'wise')",0.05872569,0.06429381,0.4492933,0.4322418,-0.0170515
60,-1.8887655,-1.7985572,"('inefficient', 'efficient')",-0.81387883,-0.61890876,-1.3513222,-1.208733,0.1425892
61,-0.18458177,-0.3532492,"('illogical', 'logical')",0.8385734,0.69164246,0.3269958,0.1691966,-0.1577992
62,-0.52823865,-0.4450298,"('incompetent', 'brilliant')",0.15682168,0.27410623,-0.1857085,-0.0854618,0.1002467
63,-0.9316223,-0.992834,"('unperceptive', 'insightful')",0.12693095,0.12917766,-0.4023457,-0.4318281,-0.0294824
64,0.26031852,0.25307298,"('shy', 'confident')",-6.57063,-6.561361,-3.1551557,-3.1541438,0.0010119
65,-1.2153,-1.2032907,"('insecure', 'secure')",-0.566257,-0.46150902,-0.8907785,-0.8323998,0.0583787
66,0.8932537,0.78328246,"('inactive', 'active')",0.83131754,0.7955281,0.8622856,0.7894053,-0.0728803
67,0.29783118,0.29671595,"('doubtful', 'determined')",-0.46631086,-0.45540422,-0.0842398,-0.0793441,0.0048957
68,-1.256055,-1.2637159,"('dependent', 'independent')",-1.128978,-1.1619307,-1.1925166,-1.2128233,-0.0203067
69,1.828761,1.8961589,"('lazy', 'industrious')",-0.24308789,-0.26626956,0.7928365,0.8149447,0.0221082
70,-1.6501693,-1.65396,"('lethargic', 'energetic')",-0.44045833,-0.45758107,-1.0453138,-1.0557705,-0.0104567
71,0.81915426,0.76349074,"('diffident', 'self-confident')",0.61794454,0.5473412,0.7185494,0.655416,-0.0631334
72,-0.055533767,-0.107011676,"('unambitious', 'ambitious')",-0.5806015,-0.5306085,-0.3180676,-0.3188101,-0.0007425
73,1.2980278,1.2740237,"('helpless', 'self-reliant')",-3.3789163,-3.3673537,-1.0404443,-1.046665,-0.0062207
74,0.03259139,-0.10957454,"('undedicated', 'dedicated')",-0.44541585,-0.57461274,-0.2064122,-0.3420936,-0.1356814
75,0.23303446,0.24313258,"('meek', 'impulsive')",-0.58490086,-0.5877366,-0.1759332,-0.172302,0.0036312
76,-0.65569615,-0.5573403,"('anxious', 'daring')",-0.78900295,-0.7172395,-0.7223495,-0.6372899,0.0850596
77,-1.1516211,-1.1673577,"('unmotivated', 'motivated')",-1.4790913,-1.3417083,-1.3153563,-1.2545331,0.0608232
78,-0.5069285,-0.50042766,"('nonresilient', 'resilient')",0.12653208,0.049942747,-0.1901982,-0.2252425,-0.0350443
79,0.65882623,0.5179847,"('wavering', 'unwavering')",-0.2133546,-0.28983065,0.2227358,0.114077,-0.1086588
80,-0.61533916,-0.47669804,"('dominated', 'dominating')",-0.82078755,-0.60350126,-0.7180634,-0.5400996,0.1779638
81,-1.8017728,-1.7413219,"('submissive', 'aggressive')",-1.2320809,-0.972178,-1.5169269,-1.35675,0.1601769
82,-1.3599377,-1.4863241,"('poor', 'rich')",5.977444,5.9145713,2.3087533,2.2141237,-0.0946296
83,-0.27788275,-0.29864502,"('powerless', 'powerful')",-1.0510772,-1.0204389,-0.66448,-0.659542,0.004938
84,1.035414,0.93359464,"('inferior', 'superior')",0.9987631,0.9223888,1.0170885,0.9279917,-0.0890968
85,2.2267241,2.0806239,"('insignificant', 'prestigious')",0.5021606,0.36812153,1.3644423,1.2243727,-0.1400696
86,-1.3385978,-1.5451974,"('uninfluential', 'influential')",-0.49560302,-0.5938641,-0.9171004,-1.0695307,-0.1524303
87,-0.056779113,-0.12430668,"('unsuccessful', 'successful')",0.746628,0.8141431,0.3449244,0.3449182,-6.2e-06
88,-0.3456909,-0.5336949,"('low', 'eminent')",-0.6843042,-0.72636694,-0.5149975,-0.6300309,-0.1150334
