,hershey_male,hershey_female,tuple,co_male,co_female,average_male,average_female,female-male
51,-1.1972883,-1.229012,"('uneducated', 'educated')",-0.4195035,-0.50498754,-0.8083959,-0.8669997,-0.0586038
52,-0.14697143,-0.2674116,"('irrational', 'rational')",0.11635849,-0.011947608,-0.0153065,-0.1396796,-0.1243731
53,-0.48398444,-0.43796298,"('uncreative', 'creative')",0.15880498,0.08727487,-0.1625897,-0.175344,-0.0127543
54,-0.33793962,-0.34923002,"('incapable', 'capable')",0.5897928,0.52727616,0.1259266,0.0890231,-0.0369035
55,-0.54075545,-0.4774272,"('incompetent', 'clever')",-0.2666092,-0.21924654,-0.4036823,-0.3483369,0.0553454
56,-0.24839024,-0.3131499,"('impractical', 'practical')",-0.6153535,-0.54313445,-0.4318719,-0.4281422,0.0037297
57,-1.0985389,-1.22259,"('unimaginative', 'imaginative')",-3.4725235,-3.5230005,-2.285531,-2.3727951,-0.0872641
58,-0.7029565,-0.7397469,"('undiscriminating', 'discriminating')",0.02317588,0.012698792,-0.3398903,-0.3635241,-0.0236338
59,1.147846,1.1272057,"('foolish', 'wise')",0.10687731,0.09884937,0.6273617,0.6130276,-0.0143341
60,-1.1562704,-1.1227617,"('inefficient', 'efficient')",-0.52770627,-0.29812184,-0.8419883,-0.7104418,0.1315465
61,-0.677781,-0.842992,"('illogical', 'logical')",0.14069156,0.024929633,-0.2685447,-0.4090312,-0.1404865
62,-0.8450411,-0.85512924,"('incompetent', 'brilliant')",-0.49365798,-0.38214466,-0.6693496,-0.618637,0.0507126
63,-0.89412695,-0.84553283,"('unperceptive', 'insightful')",-0.34540233,-0.26313156,-0.6197646,-0.5543322,0.0654324
64,-0.38563177,-0.4199329,"('shy', 'confident')",-6.629082,-6.591125,-3.5073569,-3.5055289,0.001828
65,-0.9179351,-0.9776473,"('insecure', 'secure')",-0.29863864,-0.24276051,-0.6082869,-0.6102039,-0.001917
66,0.095684916,0.0581519,"('inactive', 'active')",0.4450895,0.36730257,0.2703872,0.2127272,-0.05766
67,0.3171478,0.2708065,"('doubtful', 'determined')",-0.3141623,-0.25413764,0.0014927,0.0083344,0.0068417
68,-1.3786652,-1.394685,"('dependent', 'independent')",-1.7647502,-1.7765789,-1.5717077,-1.585632,-0.0139243
69,1.6776862,1.7063041,"('lazy', 'industrious')",-0.7251675,-0.71466506,0.4762594,0.4958195,0.0195601
70,-1.4101726,-1.4278883,"('lethargic', 'energetic')",-0.12242383,-0.13112617,-0.7662982,-0.7795072,-0.013209
71,1.2030392,1.2636106,"('diffident', 'self-confident')",0.71539223,0.67707705,0.9592157,0.9703438,0.0111281
72,-0.9833468,-0.9743435,"('unambitious', 'ambitious')",-0.33702028,-0.32185894,-0.6601835,-0.6481012,0.0120823
73,1.0806032,1.0749562,"('helpless', 'self-reliant')",-3.1454918,-3.1570485,-1.0324442,-1.0410461,-0.0086019
74,0.4429876,0.4103339,"('undedicated', 'dedicated')",-0.034798604,-0.059792105,0.2040945,0.1752709,-0.0288236
75,-0.24181584,-0.21208629,"('meek', 'impulsive')",-0.52775586,-0.54809004,-0.3847858,-0.3800882,0.0046976
76,-0.5396645,-0.49222192,"('anxious', 'daring')",-0.37003118,-0.3116276,-0.4548478,-0.4019248,0.052923
77,-1.5825248,-1.3793097,"('unmotivated', 'motivated')",-1.5403512,-1.3872947,-1.561438,-1.3833022,0.1781358
78,-0.5945409,-0.5593687,"('nonresilient', 'resilient')",-0.329814,-0.28204617,-0.4621775,-0.4207075,0.04147
79,-0.27424112,-0.34899738,"('wavering', 'unwavering')",-0.22845562,-0.23986043,-0.2513484,-0.2944289,-0.0430805
80,0.43970728,0.34234554,"('dominated', 'dominating')",-0.9697105,-0.9569643,-0.2650016,-0.3073094,-0.0423078
81,-0.9818009,-1.0392463,"('submissive', 'aggressive')",-1.2962654,-1.2690133,-1.1390331,-1.1541297,-0.0150966
82,-0.7644532,-0.70236343,"('poor', 'rich')",5.5365977,5.496829,2.3860722,2.3972328,0.0111606
83,-0.25134665,-0.18558119,"('powerless', 'powerful')",-1.3093646,-1.2703892,-0.7803556,-0.7279852,0.0523704
84,0.24638966,0.15520287,"('inferior', 'superior')",0.31973723,0.25352374,0.2830634,0.2043633,-0.0787001
85,0.77434975,0.88065356,"('insignificant', 'prestigious')",-0.010455862,-0.050657578,0.381947,0.414998,0.033051
86,-0.8814837,-0.8333435,"('uninfluential', 'influential')",-0.6769836,-0.79771954,-0.7792336,-0.8155315,-0.0362979
87,0.75565636,0.57443714,"('unsuccessful', 'successful')",0.164462,0.11384408,0.4600592,0.3441406,-0.1159186
88,-0.5013384,-0.5537611,"('low', 'eminent')",-0.5313456,-0.5794614,-0.516342,-0.5666113,-0.0502693
