,burlington_male,burlington_female,tuple,northern_male,northern_female,santa_male,santa_female,fe_male,fe_female,cp_male,cp_female,average_male,average_female,female-male
12,0.8609959,0.90003633,"('unsupportive', 'supportive')",0.1334864,0.28186738,-0.9650084,-0.89259225,-0.7749835,-0.7407952,-2.0003812,-1.9618489,-0.5491782,-0.4826665,0.0665117
13,-0.3799508,-0.422224,"('impolite', 'polite')",-0.69257516,-0.50293565,-0.8392161,-0.8548593,-1.2703214,-1.2168704,-1.1850228,-1.0958308,-0.8734173,-0.818544,0.0548733
14,-1.0121293,-0.996893,"('antisocial', 'social')",-0.8138965,-0.6658673,-2.415125,-2.398783,-1.311513,-1.2909755,-1.225528,-1.0469033,-1.3556383,-1.2798844,0.0757539
15,-0.37645915,-0.37578237,"('boring', 'funny')",-0.01489364,-0.10466638,0.051935323,0.04898319,0.39665666,0.37097266,0.5467159,0.4404607,0.120791,0.0759936,-0.0447974
16,-0.0879828,-0.13924237,"('unpopular', 'popular')",0.5565351,0.40301275,1.0088768,1.008044,0.8750712,0.7964608,0.47671515,0.38579392,0.5658431,0.4908138,-0.0750293
17,-0.20983498,-0.19449641,"('nasty', 'nice')",0.048088506,0.08475986,1.0571814,1.1045924,0.24737824,0.2788275,-0.09436462,-0.06129193,0.2096897,0.2424783,0.0327886
18,-1.236047,-1.166008,"('disagreeable', 'welcoming')",-0.63370645,-0.507422,0.56516063,0.6346664,-0.051960588,-0.031098917,-0.5166725,-0.5248546,-0.3746452,-0.3189434,0.0557018
19,-0.21627611,-0.10878899,"('inhospitable', 'hospitable')",-0.57113683,-0.5908849,-0.6089931,-0.5403427,-0.38214964,-0.33734137,-0.46435395,-0.4458726,-0.4485819,-0.4046461,0.0439358
20,-0.7842449,-0.7324716,"('rough', 'thoughtful')",-1.0739298,-0.99712896,-0.20607798,-0.1464328,-0.57625735,-0.54689366,-0.010134567,0.0074625984,-0.5301289,-0.4830929,0.047036
21,-0.52443045,-0.5183416,"('immoral', 'moral')",-0.06558741,0.021525785,-1.4617126,-1.4624828,-1.2329378,-1.1307966,-1.610533,-1.4028338,-0.9790402,-0.8985858,0.0804544
22,-0.82342345,-0.77305776,"('untrustworthy', 'trustworthy')",-0.89440936,-0.8023636,-0.392175,-0.37212303,-0.80827385,-0.79007006,-1.573184,-1.4740248,-0.8982931,-0.8423279,0.0559652
23,-0.19655374,-0.22007652,"('insincere', 'sincere')",-1.1592071,-1.1125792,-0.87296045,-0.88299865,-1.2660084,-1.3065252,6.3576584,6.3991065,0.5725858,0.5753854,0.0027996
24,0.49364725,0.53651786,"('dishonest', 'honest')",-0.8215443,-0.6225761,-0.38091528,-0.35491472,-0.5441508,-0.5052787,0.79588026,0.8027352,-0.0914166,-0.0287033,0.0627133
25,0.34249964,0.3270104,"('egoistic', 'altruistic')",1.4789088,1.4773045,1.09748,0.99602866,1.6289434,1.5686406,1.8237673,1.7724841,1.2743198,1.2282936,-0.0460262
26,0.50788224,0.48191005,"('hardhearted', 'benevolent')",0.44591087,0.45884112,-0.6636395,-0.6729546,0.4844777,0.44997948,1.5061578,1.3664795,0.4561578,0.4168511,-0.0393067
27,-0.62445027,-0.5530772,"('hardhearted', 'softhearted')",-0.63567,-0.4165454,-0.15594235,-0.065374166,-0.5573407,-0.5100474,1.2533193,1.2316139,-0.1440168,-0.0626861,0.0813307
28,0.4839112,0.36683887,"('disloyal', 'loyal')",-0.19116741,-0.24365732,-0.36724597,-0.44239134,0.031245312,-0.09179075,1.2517415,1.1580291,0.2416969,0.1494057,-0.0922912
29,-0.0783894,-0.15911888,"('unfair', 'fair')",-0.15308076,-0.11558439,0.7325063,0.7650171,0.09470002,0.120870605,-0.47054613,-0.46470875,0.025038,0.0292951,0.0042571
30,-0.3807873,-0.3202718,"('intolerant', 'tolerant')",-1.208712,-1.0448276,-1.1833842,-1.1781098,-1.2638483,-1.2231315,-0.2988876,-0.1525923,-0.8671239,-0.7837866,0.0833373
31,-0.44187456,-0.29992905,"('evil', 'good')",-0.5587953,-0.43571466,0.2198245,0.3459987,0.45467296,0.56321234,-0.616797,-0.5776091,-0.1885939,-0.0808084,0.1077855
32,0.37570912,0.27178347,"('unkind', 'kind')",-0.37090415,-0.2899561,-0.6114405,-0.65536445,-0.63403434,-0.68621534,0.80241215,0.784076,-0.0876515,-0.1151353,-0.0274838
33,0.49722064,0.41953093,"('wrong', 'right')",1.1470337,1.1173788,1.0043722,0.93016714,1.2593907,1.1843785,0.61269665,0.49588013,0.9041428,0.8294671,-0.0746757
34,-0.06950717,0.108049676,"('mean', 'honorable')",-0.12058914,-0.024689019,-0.84041595,-0.7720865,-0.6705238,-0.61708444,4.9999146,5.064677,0.6597757,0.7517733,0.0919976
35,-0.12826662,-0.16696158,"('corrupt', 'incorrupt')",-0.08770673,-0.22510764,1.7377516,1.6830424,0.71869785,0.6255384,0.13975072,-0.03869287,0.4760454,0.3755637,-0.1004817
36,-0.10675602,-0.086074136,"('hostile', 'amicable')",-0.14513071,-0.29829946,-0.165128,-0.19388898,0.49937114,0.38217208,0.6260277,0.43912357,0.1416768,0.0486066,-0.0930702
37,0.03894595,0.04578307,"('fake', 'genuine')",-0.12465693,-0.04045511,0.01306148,0.10536048,-0.012043603,0.05730231,0.036470816,0.12053314,-0.0096445,0.0577048,0.0673493
38,0.41242352,0.4286781,"('untruthful', 'truthful')",-0.1492593,-0.12992883,-0.49474868,-0.47391304,0.13777517,0.101529054,0.32722327,0.23527983,0.0466828,0.032329,-0.0143538
39,0.45071992,0.5925313,"('exploitative', 'cooperative')",-0.12821463,0.1583699,-0.51494896,-0.4063421,-0.4386917,-0.27332217,0.019774416,0.061216626,-0.1222722,0.0264907,0.1487629
40,0.64482725,0.55403304,"('stingy', 'generous')",0.4993821,0.4781248,0.5716276,0.55382615,0.7313446,0.6572614,-1.6336893,-1.7372404,0.1626985,0.101201,-0.0614975
41,-0.9865142,-1.0009959,"('unforgiving', 'forgiving')",-0.7940564,-0.73516226,-0.78052783,-0.7603017,-0.53909355,-0.5499832,-0.009516181,-0.06184025,-0.6219417,-0.6216567,0.000285
42,0.10502987,0.09009282,"('unreliable', 'reliable')",-0.25746357,-0.2954061,-0.1274168,-0.08595677,-0.26617482,-0.23706639,-3.9540644,-3.799652,-0.9000179,-0.8655977,0.0344202
43,0.33836353,0.4078654,"('irresponsible', 'responsible')",-0.76368386,-0.55540407,-1.4538518,-1.3184409,-0.96488065,-0.83463544,-0.008949839,0.0645808,-0.5706005,-0.4472069,0.1233936
44,-0.644129,-0.6150118,"('prejudiced', 'unprejudiced')",0.13033287,0.16591077,1.2501953,1.311763,-0.27209595,-0.18957102,-1.4573133,-1.3863406,-0.198602,-0.1426499,0.0559521
45,-0.35934067,-0.3678294,"('incompetent', 'competent')",-0.9297594,-0.80834717,-2.3747146,-2.253412,-1.495599,-1.4260855,-0.82381976,-0.6776123,-1.1966466,-1.1066572,0.0899894
46,-0.7112462,-0.7433731,"('uncompetitive', 'competitive')",0.2962497,0.29028782,-1.9064678,-1.9467837,-0.66146415,-0.66548604,-2.0008671,-1.9377577,-0.9967591,-1.0006226,-0.0038635
47,0.12003181,0.20539688,"('stupid', 'smart')",-0.3867338,-0.2635561,-0.5134568,-0.49757773,-0.19851859,-0.14795332,5.165129,5.3129096,0.8372904,0.9218439,0.0845535
48,-0.18848467,-0.12653615,"('unintelligent', 'intelligent')",-0.38531238,-0.29873586,-1.3266943,-1.2622609,-0.5651724,-0.4968692,0.0755973,0.04332814,-0.4780133,-0.4282148,0.0497985
49,-1.5370165,-1.3684356,"('unable', 'able')",-1.8058586,-1.7083715,-1.3076459,-1.169556,-1.4058956,-1.2769113,-0.56481105,-0.43927822,-1.3242455,-1.1925105,0.131735
50,-0.26174378,-0.30267698,"('clumsy', 'skillful')",-0.1293017,-0.3368795,-0.2853411,-0.21246953,0.13203931,0.033607222,-0.07339786,-0.13961081,-0.123549,-0.1916059,-0.0680569
51,0.53381634,0.41331518,"('uneducated', 'educated')",-0.22697711,-0.35219175,-0.95523846,-1.0708289,-0.42656624,-0.5089804,-0.5257453,-0.47815615,-0.3201421,-0.3993684,-0.0792263
52,0.36445442,0.3248039,"('irrational', 'rational')",0.42226002,0.32009187,1.3972142,1.3790655,0.855342,0.82190317,1.1310302,0.9604064,0.8340601,0.7612542,-0.0728059
53,0.5895675,0.63921463,"('uncreative', 'creative')",-0.56542563,-0.5241816,-0.3565138,-0.31655958,0.22842945,0.24378024,0.7169055,0.6300353,0.1225926,0.1344578,0.0118652
54,-1.039015,-0.9436666,"('incapable', 'capable')",-1.3453121,-1.3363053,-0.28230911,-0.3417605,-0.9803238,-0.9654263,0.8528302,0.95635533,-0.558826,-0.5261607,0.0326653
55,-0.6805485,-0.6325842,"('incompetent', 'clever')",-0.9942645,-0.8294265,-1.9166178,-1.8279889,-1.4115098,-1.322732,-0.9974477,-0.7573399,-1.2000776,-1.0740143,0.1260633
56,0.42542067,0.4095574,"('impractical', 'practical')",-0.029165994,0.05795023,-1.3251235,-1.2737304,-0.86534846,-0.8149538,-0.43327186,-0.34818992,-0.4454978,-0.3938733,0.0516245
57,-0.2280844,-0.27450687,"('unimaginative', 'imaginative')",-1.1307056,-1.1502854,-1.3216212,-1.3041384,-1.2519135,-1.2571732,-3.7886288,-3.6556652,-1.5441908,-1.5283539,0.0158369
58,0.049179774,0.04976277,"('undiscriminating', 'discriminating')",-0.15820573,-0.11160079,-1.5543995,-1.5141958,0.023155484,0.013628909,-0.4334321,-0.38421595,-0.4147404,-0.3893242,0.0254162
59,1.278689,1.3088943,"('foolish', 'wise')",0.3432332,0.35070157,1.7168012,1.7695441,1.6543243,1.6620198,0.80626553,0.7621594,1.1598626,1.1706638,0.0108012
60,-0.6668539,-0.65360445,"('inefficient', 'efficient')",-0.26533553,-0.06172973,-2.147939,-2.0595615,-1.2725856,-1.1766652,-1.1537234,-0.89410776,-1.1012875,-0.9691338,0.1321537
61,0.42401803,0.44296005,"('illogical', 'logical')",-0.38297895,-0.2709971,-0.6348826,-0.66220945,-0.82372534,-0.8199326,0.15910998,0.123906426,-0.2516918,-0.2372545,0.0144373
62,-0.5112321,-0.42639643,"('incompetent', 'brilliant')",-0.6833137,-0.5617704,-1.7173837,-1.6297524,-1.2363757,-1.106584,-0.41839615,-0.24139073,-0.9133403,-0.7931787,0.1201616
63,0.9750426,0.9703913,"('unperceptive', 'insightful')",0.063465804,0.11297549,-1.218913,-1.1848621,0.036966503,0.037852615,-0.35275137,-0.3197788,-0.0992379,-0.0766843,0.0225536
64,0.10877195,0.03467624,"('shy', 'confident')",0.002830714,0.0082668215,-0.26918888,-0.2731996,-0.24964654,-0.19716538,-6.9830914,-6.86896,-1.4780648,-1.4592764,0.0187884
65,-0.79903406,-0.8198664,"('insecure', 'secure')",-0.4441593,-0.43666482,-1.468038,-1.4978611,-1.7043432,-1.6888913,-0.91805345,-0.7864597,-1.0667256,-1.0459486,0.020777
66,0.22097231,0.23069736,"('inactive', 'active')",0.23406778,0.2060122,0.5391591,0.5733121,1.0133977,0.9341493,0.5951035,0.5236416,0.5205401,0.4935625,-0.0269776
67,0.558334,0.4753343,"('doubtful', 'determined')",0.8612407,0.85854524,0.41889918,0.3761213,0.31176177,0.3158133,-0.7746102,-0.60770136,0.2751251,0.2836226,0.0084975
68,-1.0806957,-1.025061,"('dependent', 'independent')",-0.99958223,-0.9464743,-0.5561082,-0.5078582,-1.1417818,-1.109185,-1.7188088,-1.6350242,-1.0993954,-1.0447206,0.0546748
69,0.357041,0.35742888,"('lazy', 'industrious')",0.9369424,0.8178815,0.35117736,0.39576775,1.2527859,1.2233719,-0.40614516,-0.56228924,0.4983603,0.4464321,-0.0519282
70,0.23031998,0.22071029,"('lethargic', 'energetic')",-0.13923807,-0.052193433,-1.2291425,-1.2124081,-0.7250473,-0.66416997,-0.85632,-0.63267165,-0.5438856,-0.4681466,0.075739
71,1.9533066,2.0592191,"('diffident', 'self-confident')",1.1592063,1.2738874,-0.35554197,-0.32785526,0.8659929,0.8405121,0.9167066,0.9010341,0.9079341,0.9493595,0.0414254
72,0.38777927,0.40317735,"('unambitious', 'ambitious')",-0.07659136,-0.06769188,-0.27999598,-0.29345965,-0.13896185,-0.14230703,0.059288617,0.11933485,-0.0096963,0.0038107,0.013507
73,0.7049495,0.73190594,"('helpless', 'self-reliant')",-0.073311895,-0.100095,0.56447524,0.6266165,0.037111416,0.065424785,-3.7258623,-3.682974,-0.4985276,-0.4718244,0.0267032
74,-0.031096645,-0.030614007,"('undedicated', 'dedicated')",-0.8672859,-0.84363383,-1.1755005,-1.0695441,-1.0424976,-1.0236028,-0.63377297,-0.5762241,-0.7500307,-0.7087238,0.0413069
75,-0.8212928,-0.8618278,"('meek', 'impulsive')",0.16427484,0.02623612,1.0406356,1.0996808,0.16607662,0.15899776,-0.2927034,-0.24377112,0.0513982,0.0358632,-0.015535
76,-0.7358956,-0.7113988,"('anxious', 'daring')",-0.9192292,-0.8715989,-0.1226471,-0.05322683,-0.81480515,-0.7486439,-0.5910194,-0.49979544,-0.6367193,-0.5769328,0.0597865
77,-1.6040461,-1.6071479,"('unmotivated', 'motivated')",-0.70358956,-0.67316836,-1.410608,-1.4208213,-0.5276671,-0.473204,-1.7603698,-1.6118156,-1.2012562,-1.1572314,0.0440248
78,-0.7154232,-0.6935522,"('nonresilient', 'resilient')",-0.028872496,-0.08648957,-0.7244354,-0.6704066,-0.53788435,-0.5777538,-0.30651978,-0.3390387,-0.4626271,-0.4734481,-0.010821
79,-0.21739343,-0.23626712,"('wavering', 'unwavering')",-0.13465701,-0.3114056,0.68155634,0.67572516,0.43253338,0.3383068,0.6808943,0.6341472,0.2885867,0.2201013,-0.0684854
80,0.4378972,0.32151595,"('dominated', 'dominating')",0.12368832,0.08593078,-0.49158958,-0.5674379,-0.7863779,-0.77397496,-1.4310478,-1.3864881,-0.4294859,-0.4640908,-0.0346049
81,-0.8285203,-0.93691695,"('submissive', 'aggressive')",-0.6592574,-0.7033514,-1.5624981,-1.6895739,-1.6024404,-1.5931876,-1.6473796,-1.4143028,-1.2600191,-1.2674665,-0.0074474
82,0.16289039,0.18460466,"('poor', 'rich')",-0.4673268,-0.49701387,-0.6765344,-0.6361383,-0.09736573,-0.08609767,6.4759164,6.56757,1.079516,1.106585,0.027069
83,-0.059151143,-0.12945883,"('powerless', 'powerful')",0.3003953,0.2679573,-0.78744406,-0.809592,-0.1704859,-0.23199256,-1.0277388,-0.99601555,-0.3488849,-0.3798203,-0.0309354
84,0.3204693,0.24188252,"('inferior', 'superior')",0.24488363,0.14396706,0.082689695,-0.048823982,-0.10358197,-0.2055452,0.27948454,0.23816943,0.164789,0.07393,-0.090859
85,0.48577112,0.5146924,"('insignificant', 'prestigious')",0.2059986,0.10758604,1.0077401,1.0331161,1.5327466,1.4896058,0.750535,0.5686937,0.7965583,0.7427388,-0.0538195
86,0.1458774,0.09968581,"('uninfluential', 'influential')",-0.496524,-0.57073265,-2.0489795,-2.0903554,-0.89813626,-0.9623876,-0.428874,-0.40218106,-0.7453273,-0.7851942,-0.0398669
87,-0.37085345,-0.37704858,"('unsuccessful', 'successful')",-0.7245506,-0.77044135,-1.3760871,-1.3870453,-1.0780786,-1.0478076,-0.40063184,-0.32026696,-0.7900403,-0.7805219,0.0095184
88,0.7436272,0.72400355,"('low', 'eminent')",-0.34679002,-0.45411885,-1.1018488,-1.1138581,-0.5757396,-0.6135179,0.2443369,0.19596714,-0.2072829,-0.2523048,-0.0450219
