,flowserve_male,flowserve_female,tuple,corp_male,corp_female,average_male,average_female,female-male
31,-0.027473155,0.012750618,"('evil', 'good')",-0.21120276,-0.31487498,-0.119338,-0.1510622,-0.0317242
32,-0.21311241,-0.26243803,"('unkind', 'kind')",0.6974588,0.50265974,0.2421732,0.1201109,-0.1220623
33,1.2590575,1.2511744,"('wrong', 'right')",-0.17874527,-0.2672504,0.5401561,0.491962,-0.0481941
34,0.02678644,0.14027306,"('mean', 'honorable')",5.4938617,5.6769853,2.760324,2.9086292,0.1483052
35,1.1094075,1.0260979,"('corrupt', 'incorrupt')",0.03241375,-0.084553964,0.5709106,0.470772,-0.1001386
36,-0.21648493,-0.27931488,"('hostile', 'amicable')",0.3339946,0.12792167,0.0587548,-0.0756966,-0.1344514
37,0.24918176,0.27334568,"('fake', 'genuine')",0.113325804,0.10348602,0.1812538,0.1884159,0.0071621
38,-0.21526726,-0.20225343,"('untruthful', 'truthful')",-0.28090888,-0.22755262,-0.2480881,-0.214903,0.0331851
39,0.7869736,0.77374476,"('exploitative', 'cooperative')",0.3389848,0.33312905,0.5629792,0.5534369,-0.0095423
40,0.22096981,0.22238173,"('stingy', 'generous')",-1.5772438,-1.6704516,-0.678137,-0.724035,-0.045898
41,-0.31206575,-0.27444828,"('unforgiving', 'forgiving')",-0.0008030124,-0.10802061,-0.1564344,-0.1912344,-0.0348
42,0.36602896,0.5570485,"('unreliable', 'reliable')",-3.5592887,-3.4488845,-1.5966299,-1.445918,0.1507119
43,-1.027316,-0.9773671,"('irresponsible', 'responsible')",0.20534138,0.22160757,-0.4109873,-0.3778798,0.0331075
44,0.75727177,0.757565,"('prejudiced', 'unprejudiced')",-1.5356416,-1.5369084,-0.3891849,-0.3896717,-0.0004868
45,-0.69095176,-0.719721,"('incompetent', 'competent')",-0.1157316,-0.08805275,-0.4033417,-0.4038869,-0.0005452
46,-0.56019354,-0.54245627,"('uncompetitive', 'competitive')",-1.3764342,-1.3428236,-0.9683139,-0.9426399,0.025674
47,0.50603694,0.5478194,"('stupid', 'smart')",5.472099,5.525085,2.9890678,3.0364523,0.0473845
48,-1.4640648,-1.5019994,"('unintelligent', 'intelligent')",0.4689951,0.51037616,-0.4975349,-0.4958116,0.0017233
49,0.006899208,0.11142464,"('unable', 'able')",-0.3569417,-0.2713734,-0.1750212,-0.0799744,0.0950468
50,0.58100283,0.58373517,"('clumsy', 'skillful')",0.045118716,0.005320832,0.3130608,0.294528,-0.0185328
51,-1.0787566,-1.1092261,"('uneducated', 'educated')",0.08489992,0.01714745,-0.4969283,-0.5460393,-0.049111
52,0.4099635,0.25153401,"('irrational', 'rational')",0.6874348,0.57727396,0.5486991,0.414404,-0.1342951
53,-0.37329078,-0.4075502,"('uncreative', 'creative')",0.5537409,0.48623237,0.0902251,0.0393411,-0.050884
54,0.3794564,0.31527728,"('incapable', 'capable')",1.0577855,1.0553222,0.718621,0.6852998,-0.0333212
55,-0.9742451,-0.95148987,"('incompetent', 'clever')",-0.048637763,-0.02245907,-0.5114414,-0.4869745,0.0244669
56,0.24226606,0.27894947,"('impractical', 'practical')",-1.0985928,-1.0192274,-0.4281633,-0.3701389,0.0580244
57,-0.52196753,-0.56777346,"('unimaginative', 'imaginative')",-3.0260189,-2.99095,-1.7739933,-1.7793617,-0.0053684
58,-0.32434365,-0.3677241,"('undiscriminating', 'discriminating')",0.43302888,0.37370923,0.0543426,0.0029926,-0.05135
59,0.36026788,0.30508465,"('foolish', 'wise')",0.3945193,0.40425014,0.3773936,0.3546674,-0.0227262
60,0.55277437,0.6236103,"('inefficient', 'efficient')",-0.7565871,-0.6441754,-0.1019064,-0.0102825,0.0916239
61,0.8869001,0.73550045,"('illogical', 'logical')",0.76020545,0.54736876,0.8235528,0.6414346,-0.1821182
62,-0.0983299,-0.027846422,"('incompetent', 'brilliant')",-0.030492842,0.11026418,-0.0644114,0.0412089,0.1056203
63,-0.22219911,-0.16173789,"('unperceptive', 'insightful')",0.46635962,0.5556273,0.1220803,0.1969447,0.0748644
64,0.38854462,0.43911535,"('shy', 'confident')",-6.881971,-6.8788204,-3.2467132,-3.2198524,0.0268608
65,-0.62901795,-0.72008985,"('insecure', 'secure')",-0.8001213,-0.7582969,-0.7145696,-0.7391934,-0.0246238
66,-0.21918327,-0.23330624,"('inactive', 'active')",0.54567367,0.5080113,0.1632452,0.1373525,-0.0258927
67,0.9373212,0.9822478,"('doubtful', 'determined')",-0.7807275,-0.7463827,0.0782968,0.1179326,0.0396358
68,-0.008827463,-0.02609723,"('dependent', 'independent')",-1.0208759,-1.0499479,-0.5148517,-0.5380225,-0.0231708
69,1.7465097,1.7826225,"('lazy', 'industrious')",-0.304023,-0.2966557,0.7212433,0.7429833,0.02174
70,-0.17791742,-0.12048109,"('lethargic', 'energetic')",-0.16641203,-0.124029756,-0.1721647,-0.1222554,0.0499093
71,0.86547095,0.8458242,"('diffident', 'self-confident')",0.6251276,0.5861339,0.7452993,0.715979,-0.0293203
72,-0.72660476,-0.7148729,"('unambitious', 'ambitious')",-0.57878983,-0.66568947,-0.6526973,-0.6902812,-0.0375839
73,1.4137098,1.4121326,"('helpless', 'self-reliant')",-2.9557228,-2.8962352,-0.7710065,-0.7420513,0.0289552
74,0.0039227307,0.02099388,"('undedicated', 'dedicated')",-0.12566133,-0.14606406,-0.0608693,-0.0625351,-0.0016658
75,0.34748474,0.36004698,"('meek', 'impulsive')",-0.73292685,-0.6305577,-0.1927211,-0.1352554,0.0574657
76,-0.67020714,-0.5918394,"('anxious', 'daring')",-0.9199578,-0.81011873,-0.7950824,-0.7009791,0.0941033
77,0.22774199,0.2646151,"('unmotivated', 'motivated')",-1.5172276,-1.3769559,-0.6447428,-0.5561704,0.0885724
78,-0.2580324,-0.17758533,"('nonresilient', 'resilient')",0.21899396,0.21580642,-0.0195192,0.0191105,0.0386297
79,-0.28484577,-0.28773704,"('wavering', 'unwavering')",-0.2798057,-0.26466662,-0.2823257,-0.2762018,0.0061239
80,0.70188797,0.6912325,"('dominated', 'dominating')",-1.1907973,-1.1173751,-0.2444547,-0.2130713,0.0313834
81,-0.06520625,-0.07978489,"('submissive', 'aggressive')",-1.4312036,-1.2925507,-0.7482049,-0.6861678,0.0620371
82,-1.0854195,-1.1064708,"('poor', 'rich')",6.337999,6.359888,2.6262896,2.6267085,0.0004189
83,0.14631516,0.16284448,"('powerless', 'powerful')",-1.2424096,-1.2886461,-0.5480472,-0.5629008,-0.0148536
84,0.71885777,0.6716219,"('inferior', 'superior')",0.6829793,0.6614096,0.7009186,0.6665158,-0.0344028
85,0.37625676,0.3456976,"('insignificant', 'prestigious')",0.8373314,0.8181633,0.6067941,0.5819305,-0.0248636
86,-0.9704809,-1.0475901,"('uninfluential', 'influential')",-0.15134208,-0.27595136,-0.5609115,-0.6617708,-0.1008593
87,0.9363152,0.7662303,"('unsuccessful', 'successful')",1.0279846,1.0914056,0.9821499,0.928818,-0.0533319
88,-0.58999515,-0.63680524,"('low', 'eminent')",-0.45924196,-0.50912917,-0.5246186,-0.5729672,-0.0483486
