,us_male,us_female,tuple,bancorp_male,bancorp_female,del_male,del_female,average_male,average_female,female-male
17,0.03815656,0.1579037,"('nasty', 'nice')",0.56426847,0.6692661,-0.18847582,-0.18662356,0.1379831,0.2135154,0.0755323
18,0.24680933,0.3120747,"('disagreeable', 'welcoming')",-0.20150475,-0.14448692,-0.2643593,-0.28522748,-0.0730182,-0.0392132,0.033805
19,-0.21150663,-0.15702477,"('inhospitable', 'hospitable')",-0.6646731,-0.6368112,-0.02507912,0.030420175,-0.3004196,-0.2544719,0.0459477
20,0.082461566,0.06754981,"('rough', 'thoughtful')",-0.28130922,-0.24903034,0.082647905,0.0072283484,-0.0387332,-0.0580841,-0.0193509
21,1.0841693,1.0796404,"('immoral', 'moral')",-1.0304304,-0.9964701,-0.7225563,-0.53643185,-0.2229392,-0.1510872,0.071852
22,0.12491787,0.090405,"('untrustworthy', 'trustworthy')",-1.5489157,-1.5669013,-1.0053586,-0.9269239,-0.8097855,-0.8011401,0.0086454
23,1.17166,1.1203231,"('insincere', 'sincere')",0.25268972,0.1728095,5.767176,5.75986,2.3971753,2.3509976,-0.0461777
24,1.1232189,1.0849462,"('dishonest', 'honest')",-0.72126687,-0.7257371,1.0620099,1.0884454,0.4879873,0.4825515,-0.0054358
25,-0.32127273,-0.3475657,"('egoistic', 'altruistic')",0.99744016,1.034526,0.6306108,0.47050336,0.4355927,0.3858212,-0.0497715
26,0.25888088,0.11588459,"('hardhearted', 'benevolent')",1.3705525,1.2920263,0.5815065,0.49099588,0.73698,0.6329689,-0.1040111
27,0.79221785,0.8330689,"('hardhearted', 'softhearted')",-0.15634577,-0.07139303,1.4419398,1.3731824,0.692604,0.7116195,0.0190155
28,0.9532826,0.8099113,"('disloyal', 'loyal')",-0.28818467,-0.39996707,0.60811025,0.5175188,0.4244027,0.3091544,-0.1152483
29,-0.5029132,-0.48725888,"('unfair', 'fair')",-0.65142244,-0.54693127,-0.359606,-0.5004042,-0.5046472,-0.5115314,-0.0068842
30,1.0299934,1.0180106,"('intolerant', 'tolerant')",-0.64980316,-0.6430347,0.35721323,0.40548342,0.2458012,0.2601531,0.0143519
31,-0.91506916,-0.82854396,"('evil', 'good')",0.34009928,0.470448,-0.65710455,-0.7032994,-0.4106915,-0.3537985,0.056893
32,1.0771695,0.97140914,"('unkind', 'kind')",0.15335855,0.11666727,1.3993614,1.3262842,0.8766298,0.8047868,-0.071843
33,0.20991132,0.22447157,"('wrong', 'right')",1.7075515,1.7351285,-0.08021785,-0.15300228,0.612415,0.6021993,-0.0102157
34,0.09330793,0.24999465,"('mean', 'honorable')",0.8651841,0.94644165,4.8089805,4.90578,1.9224908,2.0340721,0.1115813
35,-1.7466288,-1.7790525,"('corrupt', 'incorrupt')",0.47828126,0.48862022,-0.53869194,-0.7459825,-0.6023465,-0.6788049,-0.0764584
36,-1.7465901,-1.7386353,"('hostile', 'amicable')",1.7360612,1.6648995,-0.353633,-0.52079904,-0.1213873,-0.1981783,-0.076791
37,-0.6404964,-0.6542365,"('fake', 'genuine')",-1.5436975,-1.5283071,0.12894133,0.22765948,-0.6850842,-0.651628,0.0334562
38,0.8154991,0.84894884,"('untruthful', 'truthful')",1.0036128,1.0280391,0.005346127,0.051284086,0.6081527,0.6427573,0.0346046
39,1.8956629,1.9764584,"('exploitative', 'cooperative')",0.8144171,0.8322348,0.05123228,0.038449,0.9204375,0.9490474,0.0286099
40,1.0567149,1.0913726,"('stingy', 'generous')",1.1936365,1.2239764,-1.8870564,-1.9714247,0.1210984,0.1146415,-0.0064569
41,0.7159553,0.82975113,"('unforgiving', 'forgiving')",0.6114002,0.61897415,0.09510313,0.11277217,0.4741529,0.5204991,0.0463462
42,1.3234601,1.4245192,"('unreliable', 'reliable')",0.39220244,0.41251028,-2.5316808,-2.3417492,-0.2720061,-0.1682399,0.1037662
43,1.4564055,1.5566974,"('irresponsible', 'responsible')",-0.5866743,-0.5344886,0.4447197,0.5823057,0.4381503,0.5348381,0.0966878
44,-0.29437244,-0.24402036,"('prejudiced', 'unprejudiced')",-0.17777652,-0.13954632,-1.1546075,-1.2091215,-0.5422521,-0.530896,0.0113561
45,0.40495834,0.4596313,"('incompetent', 'competent')",-1.6509025,-1.5883579,-0.40877512,-0.30236533,-0.5515731,-0.4770306,0.0745425
46,0.25036535,0.28753516,"('uncompetitive', 'competitive')",-0.7899851,-0.74102145,-1.5546682,-1.3977536,-0.698096,-0.61708,0.081016
47,0.51553226,0.55948514,"('stupid', 'smart')",0.045074113,0.06190085,5.5615287,5.677327,2.0407117,2.0995711,0.0588594
48,0.40395766,0.37248006,"('unintelligent', 'intelligent')",-1.1011958,-1.0730463,-0.24078502,-0.14394678,-0.3126744,-0.2815044,0.03117
49,-0.37415636,-0.3199868,"('unable', 'able')",-0.31588012,-0.25251186,0.1653723,0.29831398,-0.1748881,-0.0913949,0.0834932
50,-0.5930042,-0.6435694,"('clumsy', 'skillful')",0.22260737,0.20988911,0.11091427,0.14738305,-0.0864942,-0.0954324,-0.0089382
51,1.2374542,1.1144869,"('uneducated', 'educated')",-1.7544914,-1.7515584,0.117111705,0.0614506,-0.1333085,-0.1918736,-0.0585651
52,0.045884706,-0.014711838,"('irrational', 'rational')",0.8356794,0.6953344,0.3586147,0.1985783,0.4133929,0.2930669,-0.120326
53,-0.16928291,-0.24588808,"('uncreative', 'creative')",0.00040082633,-0.057753302,0.2764515,0.18547152,0.0358565,-0.03939,-0.0752465
54,0.15724038,0.09738459,"('incapable', 'capable')",1.298203,1.2949985,1.4599992,1.5893353,0.9718142,0.9939062,0.022092
55,0.6044097,0.6018992,"('incompetent', 'clever')",-1.8079576,-1.7307372,-0.2583365,-0.15580891,-0.4872948,-0.4282157,0.0590791
56,1.506277,1.5215609,"('impractical', 'practical')",-0.13128725,-0.1661097,0.09500819,0.21467806,0.4899993,0.5233764,0.0333771
57,0.0067632943,-0.026270796,"('unimaginative', 'imaginative')",-0.6296674,-0.6524448,-2.9554102,-2.8222969,-1.1927714,-1.1670041,0.0257673
58,0.15507631,0.14845212,"('undiscriminating', 'discriminating')",0.80836684,0.8059881,-0.4503754,-0.38138628,0.1710226,0.191018,0.0199954
59,0.12098424,0.12125257,"('foolish', 'wise')",0.6358986,0.6005194,0.70546687,0.75347894,0.4874499,0.4917503,0.0043004
60,1.3887306,1.4548242,"('inefficient', 'efficient')",-0.7665626,-0.7046406,0.014698457,0.18490249,0.2122888,0.3116954,0.0994066
61,0.65125996,0.60125655,"('illogical', 'logical')",0.5859362,0.5358025,0.0057319365,-0.08569752,0.4143094,0.3504538,-0.0638556
62,1.4932458,1.6304979,"('incompetent', 'brilliant')",-0.018254679,0.1100532,0.24686417,0.45974848,0.5739518,0.7334332,0.1594814
63,1.1586511,1.1333477,"('unperceptive', 'insightful')",0.20621544,0.23154894,0.09613909,0.26505026,0.4870019,0.5433156,0.0563137
64,0.28421897,0.26968342,"('shy', 'confident')",-0.6108656,-0.5794841,-6.1057467,-5.927842,-2.1441312,-2.0792143,0.0649169
65,1.0248595,0.87272877,"('insecure', 'secure')",-0.20831041,-0.34753492,-0.008408733,0.07005967,0.2693801,0.1984178,-0.0709623
66,0.14547795,0.13559657,"('inactive', 'active')",1.1785569,1.2076113,0.8299451,0.74653614,0.7179933,0.6965814,-0.0214119
67,0.3015793,0.27564764,"('doubtful', 'determined')",0.23566182,0.152208,-0.18169467,-0.15198244,0.1185155,0.0919577,-0.0265578
68,0.037111297,-0.09423479,"('dependent', 'independent')",-1.8059504,-1.8152647,-0.97012264,-0.922278,-0.9129872,-0.9439259,-0.0309387
69,-0.740858,-0.6283493,"('lazy', 'industrious')",1.9250844,1.9922365,-0.975378,-1.0393747,0.0696161,0.1081708,0.0385547
70,0.7650931,0.8606393,"('lethargic', 'energetic')",-1.1488363,-1.0571891,0.748515,0.88670594,0.1215906,0.230052,0.1084614
71,0.7417697,0.77638006,"('diffident', 'self-confident')",1.3059394,1.4207906,0.7537492,0.7511146,0.9338194,0.9827618,0.0489424
72,0.7903853,0.70686054,"('unambitious', 'ambitious')",-0.44037876,-0.45173717,0.34394482,0.49003005,0.2313171,0.2483845,0.0170674
73,1.1558098,1.1200058,"('helpless', 'self-reliant')",1.2376112,1.1727529,-3.2077048,-3.150639,-0.2714279,-0.2859601,-0.0145322
74,1.6057544,1.5471044,"('undedicated', 'dedicated')",0.08065098,0.02873024,0.008875277,0.008033033,0.5650935,0.5279559,-0.0371376
75,-0.6341387,-0.54062873,"('meek', 'impulsive')",0.5207173,0.58381796,0.023036469,0.06926146,-0.0301283,0.0374836,0.0676119
76,0.8249695,0.88501304,"('anxious', 'daring')",-0.3399678,-0.30721924,0.13758016,0.18133141,0.2075273,0.2530417,0.0455144
77,-0.05483564,0.013403323,"('unmotivated', 'motivated')",0.23729274,0.28555855,-1.3449932,-1.2174889,-0.387512,-0.3061757,0.0813363
78,-0.8185618,-0.7175814,"('nonresilient', 'resilient')",0.36677212,0.44731212,-0.86345315,-0.83533406,-0.4384143,-0.3685344,0.0698799
79,-0.28915036,-0.3028812,"('wavering', 'unwavering')",0.56815493,0.53396976,0.01759756,0.10844045,0.0988674,0.1131763,0.0143089
80,0.879111,0.82093495,"('dominated', 'dominating')",-0.3907042,-0.43273753,-0.69857246,-0.66819024,-0.0700552,-0.0933309,-0.0232757
81,0.7201629,0.6259061,"('submissive', 'aggressive')",-0.70834625,-0.7491288,-0.34597984,-0.24830094,-0.1113877,-0.1238412,-0.0124535
82,-0.6025504,-0.63404226,"('poor', 'rich')",-0.9148603,-0.9304305,6.7080817,6.7516155,1.7302237,1.7290476,-0.0011761
83,0.5285634,0.4617754,"('powerless', 'powerful')",1.2485001,1.2653948,-0.71371144,-0.65913063,0.3544507,0.3560132,0.0015625
84,-0.30329177,-0.377082,"('inferior', 'superior')",-0.07132974,-0.11127953,-0.19182177,-0.21103933,-0.1888144,-0.2331336,-0.0443192
85,-1.1226813,-1.1164179,"('insignificant', 'prestigious')",1.2619891,1.2491009,-0.038285125,-0.20553431,0.0336742,-0.0242838,-0.057958
86,0.47136772,0.3728415,"('uninfluential', 'influential')",-1.4043334,-1.4443231,-0.024005115,0.07514183,-0.3189903,-0.3321132,-0.0131229
87,0.6123163,0.46599248,"('unsuccessful', 'successful')",0.77983546,0.71598303,0.36759728,0.46006483,0.5865831,0.5473468,-0.0392363
88,-0.27496445,-0.40183914,"('low', 'eminent')",-1.3350934,-1.4418555,-0.16127342,-0.103407666,-0.5904438,-0.6490341,-0.0585903
