,suntrust_male,suntrust_female,tuple,banks_male,banks_female,inc_male,inc_female,average_male,average_female,female-male
21,-0.2523431,-0.33623248,"('immoral', 'moral')",0.93569654,0.92822325,-0.96030074,-0.926575,-0.0923158,-0.1115281,-0.0192123
22,-0.54319704,-0.54135793,"('untrustworthy', 'trustworthy')",0.10743448,0.073087975,-0.85527486,-0.8553867,-0.4303458,-0.4412189,-0.0108731
23,0.00841708,-0.07285362,"('insincere', 'sincere')",1.5483816,1.5413262,5.4438286,5.420481,2.3335425,2.2963179,-0.0372246
24,0.08198395,0.05082959,"('dishonest', 'honest')",0.69186145,0.6303855,0.8135599,0.7900552,0.5291351,0.4904234,-0.0387117
25,-0.52388567,-0.51982075,"('egoistic', 'altruistic')",0.017071731,-0.0105813015,1.4558673,1.3535454,0.3163511,0.2743811,-0.04197
26,0.8269819,0.85560536,"('hardhearted', 'benevolent')",1.848124,1.8482462,1.8713994,1.8307147,1.5155018,1.5115221,-0.0039797
27,0.019288689,0.12602554,"('hardhearted', 'softhearted')",0.57037723,0.6315125,1.249309,1.2007766,0.6129916,0.6527716,0.03978
28,-0.21973616,-0.42178085,"('disloyal', 'loyal')",0.47582865,0.2776381,1.2292455,1.0969609,0.4951127,0.3176061,-0.1775066
29,-0.6557124,-0.67572016,"('unfair', 'fair')",-0.44429368,-0.4193072,-0.6093524,-0.7273843,-0.5697862,-0.6074706,-0.0376844
30,1.0110967,0.9506823,"('intolerant', 'tolerant')",1.7556758,1.7411233,1.0219867,1.0442263,1.2629197,1.245344,-0.0175757
31,-0.54896927,-0.3255591,"('evil', 'good')",-0.7480389,-0.7020522,-1.0300586,-1.0783126,-0.775689,-0.7019746,0.0737144
32,0.18474731,0.121684805,"('unkind', 'kind')",1.319764,1.2964667,1.0891728,1.0061189,0.8645614,0.8080901,-0.0564713
33,0.36676195,0.32665023,"('wrong', 'right')",0.6215772,0.61140406,-0.7204515,-0.79282415,0.0892959,0.0484101,-0.0408858
34,0.47106385,0.6181531,"('mean', 'honorable')",1.0219704,1.143162,5.977666,6.1968536,2.4902334,2.652723,0.1624896
35,-0.3329459,-0.416459,"('corrupt', 'incorrupt')",-1.7631539,-1.8486652,0.05704829,-0.16498959,-0.6796838,-0.8100379,-0.1303541
36,-0.21653263,-0.20726371,"('hostile', 'amicable')",-0.2340115,-0.32964575,0.4467489,0.2633701,-0.0012651,-0.0911798,-0.0899147
37,-0.47079214,-0.44059053,"('fake', 'genuine')",-0.6438606,-0.62841314,0.25986394,0.29749477,-0.2849296,-0.2571696,0.02776
38,0.16549772,0.15918037,"('untruthful', 'truthful')",0.94625133,0.9276648,-0.046976358,-0.0054550804,0.3549242,0.3604633,0.0055391
39,0.9662336,0.9497451,"('exploitative', 'cooperative')",1.5606503,1.6595124,0.23680988,0.24932091,0.9212313,0.9528595,0.0316282
40,0.47641128,0.5394301,"('stingy', 'generous')",1.244195,1.2612972,-1.3053957,-1.4053711,0.1384035,0.1317854,-0.0066181
41,0.2583298,0.2539093,"('unforgiving', 'forgiving')",1.5563685,1.5157882,0.11121761,0.035839073,0.6419719,0.6018455,-0.0401264
42,1.4267834,1.5116341,"('unreliable', 'reliable')",1.000761,1.11219,-2.5173464,-2.451426,-0.0299339,0.057466,0.0873999
43,-0.024410231,0.016944788,"('irresponsible', 'responsible')",0.8184534,0.9050103,0.17773238,0.28251705,0.3239252,0.4014907,0.0775655
44,-0.17151302,-0.12447676,"('prejudiced', 'unprejudiced')",-0.9001709,-0.8195131,-1.1019089,-1.0676218,-0.7245309,-0.6705372,0.0539937
45,-0.8131087,-0.79427546,"('incompetent', 'competent')",0.4027949,0.37028283,-0.3855833,-0.44997734,-0.265299,-0.2913233,-0.0260243
46,-0.6123565,-0.66965604,"('uncompetitive', 'competitive')",0.44440782,0.47339147,-0.89466584,-0.90339625,-0.3542048,-0.3665536,-0.0123488
47,-0.016130358,0.06643384,"('stupid', 'smart')",1.3144555,1.3590462,5.271517,5.4489627,2.1899473,2.2914809,0.1015336
48,-0.72755855,-0.7820847,"('unintelligent', 'intelligent')",-0.6693794,-0.698354,-0.05321993,-0.056905635,-0.483386,-0.5124481,-0.0290621
49,-0.6613155,-0.6207238,"('unable', 'able')",-0.74653846,-0.6489052,-0.65867025,-0.49955598,-0.6888414,-0.5897283,0.0991131
50,-0.31316242,-0.27482596,"('clumsy', 'skillful')",-0.8820934,-0.9033877,-0.05731262,-0.085468955,-0.4175228,-0.4212276,-0.0037048
51,-0.28211293,-0.42915976,"('uneducated', 'educated')",0.4287332,0.34215075,0.59581435,0.50594485,0.2474782,0.1396453,-0.1078329
52,-0.0075722784,-0.15506789,"('irrational', 'rational')",-0.08642608,-0.21677952,-0.04586173,-0.22734971,-0.04662,-0.1997324,-0.1531124
53,-1.1146771,-1.1601154,"('uncreative', 'creative')",0.6975367,0.62504876,0.792956,0.7724805,0.1252719,0.079138,-0.0461339
54,-0.01636328,-0.11192198,"('incapable', 'capable')",0.77983814,0.767792,0.8559573,0.93472207,0.5398107,0.5301974,-0.0096133
55,-0.789779,-0.7680189,"('incompetent', 'clever')",0.46846265,0.48605293,-0.21750513,-0.2328873,-0.1796072,-0.1716177,0.0079895
56,0.28426388,0.19197184,"('impractical', 'practical')",1.8504854,1.8729236,-0.006546865,0.019052986,0.7094008,0.6946495,-0.0147513
57,-0.45638537,-0.610652,"('unimaginative', 'imaginative')",0.13516518,0.055364303,-2.3480384,-2.3880708,-0.8897529,-0.9811195,-0.0913666
58,-0.1114935,-0.12340733,"('undiscriminating', 'discriminating')",0.44895852,0.4291022,0.12794167,0.10093975,0.1551356,0.1355449,-0.0195907
59,0.13435207,0.08788576,"('foolish', 'wise')",0.37581134,0.31064904,0.053032577,0.04962541,0.187732,0.1493867,-0.0383453
60,-0.15937307,-0.1446809,"('inefficient', 'efficient')",1.2977643,1.4130684,-0.28073916,-0.117401436,0.285884,0.383662,0.097778
61,-0.5787188,-0.69017166,"('illogical', 'logical')",1.4680161,1.3749793,-0.010104537,-0.1504557,0.2930643,0.1781173,-0.114947
62,0.15760113,0.15153487,"('incompetent', 'brilliant')",1.1190913,1.2235217,-0.3189471,-0.152791,0.3192484,0.4074219,0.0881735
63,-0.109371565,-0.04704944,"('unperceptive', 'insightful')",1.3279201,1.3300796,0.65839416,0.8015143,0.6256475,0.6948481,0.0692006
64,0.0904874,4.78765e-05,"('shy', 'confident')",0.14459297,0.10800932,-6.5241847,-6.588934,-2.0963682,-2.1602923,-0.0639241
65,-0.011563381,-0.15702343,"('insecure', 'secure')",0.7093063,0.6768122,-0.22332928,-0.27786466,0.1581379,0.0806414,-0.0774965
66,0.6109896,0.5814448,"('inactive', 'active')",0.5888485,0.60526496,1.2001354,1.1225224,0.7999911,0.7697441,-0.030247
67,0.6917619,0.62916356,"('doubtful', 'determined')",-0.31902656,-0.31948328,-0.62022007,-0.54276717,-0.0824949,-0.0776956,0.0047993
68,-1.0799845,-1.1486921,"('dependent', 'independent')",-1.5832809,-1.6443276,-0.91350156,-0.9401369,-1.1922557,-1.2443856,-0.0521299
69,0.042040557,0.10766046,"('lazy', 'industrious')",0.05837685,0.093058296,-0.7857908,-0.7682073,-0.2284578,-0.1891629,0.0392949
70,0.20127125,0.2228044,"('lethargic', 'energetic')",0.5408287,0.6003028,0.71114624,0.855677,0.4844154,0.5595948,0.0751794
71,0.34508777,0.3379714,"('diffident', 'self-confident')",2.0624626,2.1345456,0.4837719,0.4732922,0.963774,0.9819364,0.0181624
72,-0.23714535,-0.23485795,"('unambitious', 'ambitious')",0.09601028,0.07977618,-1.255337,-1.1834513,-0.4654907,-0.4461777,0.019313
73,1.2569832,1.2443057,"('helpless', 'self-reliant')",0.43245065,0.39731273,-3.2128153,-3.1928248,-0.5077938,-0.5170688,-0.009275
74,0.75221545,0.77754456,"('undedicated', 'dedicated')",1.1723878,1.1422564,0.5943979,0.6274011,0.839667,0.8490674,0.0094004
75,0.075606614,0.07449518,"('meek', 'impulsive')",-1.3005458,-1.2816988,-0.16230577,-0.10098597,-0.462415,-0.4360632,0.0263518
76,0.23307964,0.2540412,"('anxious', 'daring')",0.25732592,0.34029037,0.46080673,0.5172298,0.3170708,0.3705204,0.0534496
77,-0.98993886,-1.0719913,"('unmotivated', 'motivated')",0.18439491,0.17404193,-1.4025276,-1.3137479,-0.7360238,-0.7372324,-0.0012086
78,-0.92374,-0.7683545,"('nonresilient', 'resilient')",0.37500864,0.44160205,-0.1658468,-0.040787145,-0.2381927,-0.1225132,0.1156795
79,0.21268362,0.17704427,"('wavering', 'unwavering')",-0.5560379,-0.634555,0.30124852,0.3033664,-0.0140353,-0.0513814,-0.0373461
80,0.14748329,0.05867479,"('dominated', 'dominating')",0.4574343,0.49756008,-1.0662302,-1.0354097,-0.1537709,-0.1597249,-0.005954
81,0.003687866,-0.23221734,"('submissive', 'aggressive')",0.5681989,0.4822237,-0.49669763,-0.50536644,0.025063,-0.08512,-0.110183
82,-1.0975002,-1.0946769,"('poor', 'rich')",-0.4352317,-0.41098955,5.7700586,5.7586465,1.4124422,1.4176601,0.0052179
83,0.6384002,0.5531596,"('powerless', 'powerful')",1.2944494,1.2559627,-0.8657071,-0.87016433,0.3557142,0.312986,-0.0427282
84,0.28854853,0.0958074,"('inferior', 'superior')",-1.0437008,-1.0824493,0.62780374,0.55952775,-0.0424495,-0.1423714,-0.0999219
85,1.0367802,1.0711328,"('insignificant', 'prestigious')",0.76598096,0.74822843,0.8208182,0.8165399,0.8745265,0.8786337,0.0041072
86,-0.7232742,-0.8496021,"('uninfluential', 'influential')",0.7416802,0.597127,-0.041835405,-0.15791304,-0.0078098,-0.136796,-0.1289862
87,0.14694452,-0.09329248,"('unsuccessful', 'successful')",1.5577842,1.5406202,0.3253812,0.29838383,0.6767033,0.5819039,-0.0947994
88,0.12230535,-0.05254342,"('low', 'eminent')",-0.061693788,-0.15648575,0.39228955,0.3702907,0.150967,0.0537538,-0.0972132
