,american_male,american_female,tuple,express_male,express_female,co_male,co_female,average_male,average_female,female-male
23,-0.5619608,-0.5342448,"('insincere', 'sincere')",-0.09841147,-0.10382683,5.7532406,5.658524,1.6976228,1.6734842,-0.0241386
24,0.853081,0.8277056,"('dishonest', 'honest')",0.4704344,0.40049058,0.5828709,0.58624095,0.6354621,0.6048124,-0.0306497
25,0.44813493,0.4220436,"('egoistic', 'altruistic')",1.2229847,1.2039869,1.57932,1.5085742,1.0834799,1.0448682,-0.0386117
26,0.98772675,0.9913949,"('hardhearted', 'benevolent')",1.7060248,1.6586365,1.2694603,1.2015126,1.3210707,1.283848,-0.0372227
27,0.10590047,0.18099838,"('hardhearted', 'softhearted')",-0.07265571,-0.015307119,0.86427784,0.75295943,0.2991742,0.3062169,0.0070427
28,0.011159655,-0.1973352,"('disloyal', 'loyal')",-0.4672159,-0.60136443,0.84836894,0.69924164,0.1307709,-0.0331527,-0.1639236
29,-0.9986433,-1.0322516,"('unfair', 'fair')",-1.1427896,-1.2479466,-0.54079604,-0.6570569,-0.8940763,-0.979085,-0.0850087
30,-0.08244781,-0.09164202,"('intolerant', 'tolerant')",0.5306186,0.5859805,0.5649724,0.5829942,0.3377144,0.3591109,0.0213965
31,-0.44087678,-0.15874009,"('evil', 'good')",-0.5944058,-0.4827607,-0.79450476,-0.75302637,-0.6099291,-0.4648424,0.1450867
32,0.29563114,0.18789084,"('unkind', 'kind')",-0.014016159,-0.06809586,0.9010005,0.8126503,0.3942052,0.3108151,-0.0833901
33,0.99413425,0.86395025,"('wrong', 'right')",0.63835573,0.60304826,-0.34549716,-0.4143198,0.4289976,0.3508929,-0.0781047
34,-0.495867,-0.27466422,"('mean', 'honorable')",-0.07372737,0.10524346,5.03956,5.140624,1.4899885,1.6570678,0.1670793
35,0.2926371,0.1434209,"('corrupt', 'incorrupt')",-0.39702255,-0.5052604,-0.27819574,-0.4086332,-0.1275271,-0.2568242,-0.1292971
36,-0.29193538,-0.2647167,"('hostile', 'amicable')",0.3852069,0.3537942,0.2615899,0.11934198,0.1182871,0.0694731,-0.048814
37,-0.30382034,-0.21719597,"('fake', 'genuine')",-0.41725397,-0.41856042,-0.13950664,-0.11956293,-0.2868603,-0.2517731,0.0350872
38,0.128264,0.17371559,"('untruthful', 'truthful')",-0.027263489,0.055980198,-0.17858815,-0.12685025,-0.0258625,0.0342818,0.0601443
39,1.1442342,1.1419455,"('exploitative', 'cooperative')",0.8578562,0.8493671,0.6988548,0.7901958,0.9003151,0.9271695,0.0268544
40,0.86234313,0.9411125,"('stingy', 'generous')",0.689003,0.7228654,-2.3868015,-2.4480631,-0.2784851,-0.2613618,0.0171233
41,-0.19252416,-0.032676477,"('unforgiving', 'forgiving')",0.36521122,0.42896402,0.14199522,0.119959585,0.1048941,0.1720824,0.0671883
42,0.83964145,0.93833685,"('unreliable', 'reliable')",0.035841383,0.085633665,-3.1443286,-3.0851338,-0.7562819,-0.6870545,0.0692274
43,-0.35214692,-0.17467023,"('irresponsible', 'responsible')",-0.43579137,-0.31156138,-0.12335207,-0.008293349,-0.3037634,-0.1648417,0.1389217
44,0.41222602,0.42684147,"('prejudiced', 'unprejudiced')",0.075522624,0.12917967,-0.77438265,-0.8006514,-0.0955447,-0.0815434,0.0140013
45,-1.5496808,-1.3633446,"('incompetent', 'competent')",-1.0443996,-0.9032939,-0.7732538,-0.79575735,-1.1224448,-1.0207986,0.1016462
46,-0.85543865,-0.82474387,"('uncompetitive', 'competitive')",-0.09530466,-0.008121997,-1.7042419,-1.6870481,-0.8849951,-0.8399713,0.0450238
47,-1.0481769,-0.9201004,"('stupid', 'smart')",0.31115854,0.3972972,5.252786,5.325531,1.505256,1.6009092,0.0956532
48,0.07071734,0.020880777,"('unintelligent', 'intelligent')",0.17781398,0.17341813,-0.6192942,-0.60797065,-0.1235876,-0.1378906,-0.014303
49,-0.88522273,-0.7751732,"('unable', 'able')",-0.28911233,-0.17544428,-0.5341616,-0.46086025,-0.5694989,-0.4704926,0.0990063
50,0.19253746,0.2122569,"('clumsy', 'skillful')",-0.76835036,-0.77899235,-0.3579837,-0.43211833,-0.3112655,-0.3329513,-0.0216858
51,0.33511087,0.15604623,"('uneducated', 'educated')",0.0370631,-0.03302495,0.645332,0.5251621,0.3391686,0.2160611,-0.1231075
52,0.704654,0.51794773,"('irrational', 'rational')",-0.3344395,-0.5396584,0.38658708,0.31360033,0.2522672,0.0972965,-0.1549707
53,-0.29600573,-0.27891403,"('uncreative', 'creative')",-0.47050536,-0.5045861,0.29077503,0.2897883,-0.1585787,-0.1645706,-0.0059919
54,0.24767569,0.20497078,"('incapable', 'capable')",-0.12251951,-0.06761408,0.8463983,0.8257506,0.3238515,0.3210358,-0.0028157
55,-0.99485487,-0.86106634,"('incompetent', 'clever')",-0.4083095,-0.32678485,-0.08910038,-0.076234505,-0.4974216,-0.4213619,0.0760597
56,0.43773597,0.4094479,"('impractical', 'practical')",0.77566427,0.8105004,-0.5044233,-0.4634067,0.2363256,0.2521805,0.0158549
57,-0.53408337,-0.5174342,"('unimaginative', 'imaginative')",-0.7626204,-0.71797854,-3.553626,-3.490833,-1.6167766,-1.5754153,0.0413613
58,0.30459723,0.38079283,"('undiscriminating', 'discriminating')",-0.04012175,0.08064181,-0.13082482,-0.10039522,0.0445502,0.1203465,0.0757963
59,0.18312569,0.13942267,"('foolish', 'wise')",-0.8322724,-0.84962183,0.34901735,0.3661374,-0.1000431,-0.1146873,-0.0146442
60,-0.5779448,-0.51093537,"('inefficient', 'efficient')",0.5094342,0.61250544,-0.6333462,-0.4790555,-0.2339523,-0.1258285,0.1081238
61,0.28781137,0.16371764,"('illogical', 'logical')",-0.514857,-0.62450945,-0.12183876,-0.24590369,-0.1162948,-0.2355652,-0.1192704
62,-0.5355429,-0.42205095,"('incompetent', 'brilliant')",0.113299415,0.28289503,-0.38801727,-0.2269402,-0.2700869,-0.122032,0.1480549
63,-0.102445185,0.045142338,"('unperceptive', 'insightful')",-0.18363726,-0.021892935,-0.5699171,-0.42274725,-0.2853332,-0.133166,0.1521672
64,0.70146805,0.59542024,"('shy', 'confident')",-0.43499264,-0.45462766,-5.979463,-5.877132,-1.9043293,-1.9121132,-0.0077839
65,-0.3204915,-0.5234908,"('insecure', 'secure')",-0.24039717,-0.37628248,0.16113378,0.11406721,-0.1332516,-0.261902,-0.1286504
66,0.8301834,0.8293048,"('inactive', 'active')",-0.2999876,-0.31459683,0.39867398,0.35801893,0.3096232,0.290909,-0.0187142
67,0.6314278,0.5712733,"('doubtful', 'determined')",0.33680865,0.32103556,-0.17403266,-0.13146289,0.2647346,0.2536153,-0.0111193
68,0.06346794,-0.028615579,"('dependent', 'independent')",-1.2763857,-1.3485783,-1.4380641,-1.4377097,-0.8836606,-0.9383012,-0.0546406
69,0.5495213,0.5805437,"('lazy', 'industrious')",0.46734524,0.4841375,-0.93300265,-0.8697082,0.0279546,0.064991,0.0370364
70,-0.18217261,-0.050712124,"('lethargic', 'energetic')",-0.6125588,-0.51814526,-0.0333214,-0.0024301559,-0.2760176,-0.1904292,0.0855884
71,0.5048416,0.56093454,"('diffident', 'self-confident')",0.7354239,0.8118424,0.37378904,0.35330892,0.5380182,0.575362,0.0373438
72,0.30141792,0.30172962,"('unambitious', 'ambitious')",0.37641898,0.43190408,-0.4439485,-0.3183644,0.0779628,0.1384231,0.0604603
73,1.721396,1.672944,"('helpless', 'self-reliant')",0.49297488,0.46896094,-3.0772755,-3.0524123,-0.2876349,-0.3035025,-0.0158676
74,0.5461218,0.66949075,"('undedicated', 'dedicated')",-0.015964434,0.047481447,-0.09572019,-0.03866034,0.1448124,0.226104,0.0812916
75,0.19580406,0.26519182,"('meek', 'impulsive')",-0.32987466,-0.24314985,-0.23808125,-0.19050395,-0.1240506,-0.056154,0.0678966
76,0.35782218,0.41647008,"('anxious', 'daring')",0.3646897,0.40791833,-0.2041487,-0.22130585,0.1727877,0.2010275,0.0282398
77,-1.1792481,-1.1798769,"('unmotivated', 'motivated')",-0.585924,-0.49322948,-1.4969332,-1.3708375,-1.0873685,-1.014648,0.0727205
78,-1.3011765,-1.0851315,"('nonresilient', 'resilient')",-0.6936465,-0.57901907,-0.81470597,-0.7118232,-0.9365096,-0.7919912,0.1445184
79,0.47811076,0.52570844,"('wavering', 'unwavering')",-0.6810219,-0.69479555,-0.42956036,-0.42871794,-0.2108239,-0.1992683,0.0115556
80,0.22387141,0.034471016,"('dominated', 'dominating')",0.009149738,-0.10921513,-0.7773945,-0.83497006,-0.1814578,-0.3032381,-0.1217803
81,0.27168778,-0.008118277,"('submissive', 'aggressive')",0.5429084,0.5119159,-0.92643917,-0.9655516,-0.037281,-0.153918,-0.116637
82,-0.9727075,-0.8861138,"('poor', 'rich')",-0.40819559,-0.3550483,6.032913,5.9622383,1.55067,1.573692,0.023022
83,0.29994163,0.21766219,"('powerless', 'powerful')",0.8234525,0.83041656,-1.2833477,-1.3115944,-0.0533179,-0.0878385,-0.0345206
84,0.17965138,-0.053874828,"('inferior', 'superior')",-0.074449554,-0.17404863,0.41439933,0.33265805,0.1732004,0.0349115,-0.1382889
85,1.0765171,1.1221132,"('insignificant', 'prestigious')",0.23663673,0.28246322,-0.16958736,-0.21641245,0.3811888,0.3960547,0.0148659
86,-0.37704295,-0.43682128,"('uninfluential', 'influential')",-0.31505686,-0.41700438,-0.6634484,-0.7725924,-0.4518494,-0.5421394,-0.09029
87,-0.140439,-0.26311016,"('unsuccessful', 'successful')",0.14693478,0.15598653,0.07537446,0.10977612,0.0272901,0.0008842,-0.0264059
88,0.7762639,0.6014246,"('low', 'eminent')",0.397706,0.32766134,-0.20355684,-0.25943387,0.323471,0.2232173,-0.1002537
